,Abercrombie Limbo,What A Team,Tristars Pet,Our Ultimate Ruby,Torque No Fear,Mister Cracker,Getaloadacam,Wellsaidmylady,Out Of Dodge,Crankhandle
11-01-2023 20:08:23.820917,"(3.8, 6.0, 5.735714285714286)","(71.0, 95.0, 89.375)","(101.0, 220.0, 210.0)","(4.6, 6.2, 5.8769230769230765)","(26.0, 42.0, 36.0)","(20.0, 25.0, 23.0)","(4.8, 5.9, 5.65)","(7.0, 10.5, 11.0)","(3.9, 4.8, 4.725)","(17.0, 23.0, 21.0)"
11-01-2023 20:08:25.320725,"(3.8, 5.8, 5.675000000000001)","(71.0, 95.0, 89.375)","(101.0, 220.0, 195.0)","(4.6, 6.0, 5.805882352941177)","(26.0, 42.0, 36.0)","(20.0, 24.0, 23.11111111111111)","(4.8, 5.9, 5.8047619047619055)","(7.0, 12.0, 10.157303370786517)","(3.9, 4.8, 4.6875)","(17.0, 23.0, 21.0)"
11-01-2023 20:08:26.833896,"(3.9, 5.9, 5.841935483870968)","(71.0, 95.0, 87.5)","(101.0, 210.0, 177.27272727272728)","(4.6, 5.9, 5.758823529411765)","(26.0, 42.0, 36.0)","(18.0, 24.0, 23.6)","(4.8, 5.9, 5.8047619047619055)","(7.0, 11.0, 10.875)","(3.9, 4.8, 4.6875)","(16.0, 23.0, 21.0)"
11-01-2023 20:08:28.339420,"(3.9, 5.9, 5.769230769230769)","(71.0, 95.0, 87.5)","(101.0, 200.0, 177.27272727272728)","(4.6, 5.9, 5.758823529411765)","(26.0, 42.0, 39.42857142857143)","(18.0, 24.0, 23.684210526315788)","(4.8, 5.9, 5.609090909090909)","(7.0, 11.0, 10.73913043478261)","(3.9, 4.8, 4.774468085106383)","(16.0, 23.0, 21.0)"
11-01-2023 20:08:29.759192,"(3.9, 6.0, 5.727272727272727)","(71.0, 95.0, 87.5)","(101.0, 200.0, 180.0)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 39.42857142857143)","(18.0, 24.0, 23.25)","(4.8, 5.9, 5.5576923076923075)","(7.0, 11.0, 10.73913043478261)","(3.9, 4.8, 4.774468085106383)","(16.0, 23.0, 20.9)"
11-01-2023 20:08:31.207304,"(3.9, 5.8, 5.583333333333334)","(71.0, 95.0, 87.5)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 39.42857142857143)","(18.0, 24.0, 22.833333333333332)","(4.8, 6.0, 5.5576923076923075)","(7.0, 11.0, 11.702702702702704)","(3.9, 4.8, 4.488)","(16.0, 23.0, 20.9)"
11-01-2023 20:08:32.708233,"(3.9, 5.7, 5.533333333333333)","(71.0, 95.0, 87.5)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 39.42857142857143)","(18.0, 24.0, 25.103448275862068)","(4.8, 6.0, 5.565217391304348)","(7.0, 12.0, 11.51875)","(3.9, 4.5, 4.488)","(16.0, 23.0, 20.9)"
11-01-2023 20:08:34.237415,"(3.9, 5.8, 5.355555555555555)","(71.0, 95.0, 87.5)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 39.42857142857143)","(18.0, 26.0, 25.064516129032256)","(4.8, 6.0, 5.565217391304348)","(7.0, 12.0, 11.42093023255814)","(3.9, 4.5, 4.78)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:35.698010,"(3.9, 5.8, 5.4111111111111105)","(71.0, 95.0, 87.5)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 39.42857142857143)","(18.0, 26.0, 25.375)","(4.8, 6.0, 5.536363636363637)","(7.0, 11.5, 10.944186046511629)","(3.9, 4.8, 4.733333333333333)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:37.133523,"(3.9, 5.8, 5.4111111111111105)","(71.0, 95.0, 83.0)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 36.0)","(18.0, 26.0, 25.375)","(4.8, 5.9, 5.536363636363637)","(7.0, 11.0, 9.95)","(3.9, 4.8, 4.514285714285714)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:38.538884,"(3.9, 5.8, 5.371428571428572)","(71.0, 95.0, 83.75)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 37.714285714285715)","(18.0, 26.0, 25.375)","(4.8, 5.9, 5.536363636363637)","(7.0, 10.0, 9.95)","(3.9, 4.8, 4.628571428571429)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:39.964611,"(3.9, 5.8, 5.371428571428572)","(71.0, 95.0, 83.75)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 37.714285714285715)","(18.0, 26.0, 25.41176470588235)","(4.8, 5.9, 5.536363636363637)","(7.0, 10.0, 9.93888888888889)","(3.9, 4.8, 4.4622222222222225)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:41.402794,"(3.9, 5.8, 5.371428571428572)","(71.0, 95.0, 83.75)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.776923076923077)","(26.0, 42.0, 36.0)","(18.0, 26.0, 25.41176470588235)","(4.8, 5.9, 5.566666666666667)","(7.0, 10.0, 9.93888888888889)","(3.9, 4.8, 4.3812500000000005)","(16.0, 23.0, 21.5)"
11-01-2023 20:08:42.871748,"(3.9, 5.8, 5.542857142857143)","(71.0, 95.0, 83.75)","(101.0, 190.0, 171.8181818181818)","(4.6, 5.9, 5.541176470588235)","(26.0, 42.0, 40.23529411764706)","(19.0, 26.0, 25.318181818181817)","(4.8, 5.9, 5.666666666666667)","(7.0, 10.0, 9.92142857142857)","(3.9, 4.4, 4.3812500000000005)","(16.0, 23.0, 21.1)"
11-01-2023 20:08:44.339062,"(3.9, 5.8, 5.585714285714285)","(71.0, 95.0, 83.75)","(101.0, 190.0, 173.33333333333334)","(4.6, 5.7, 5.492307692307692)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.11764705882353)","(4.8, 5.8, 5.745454545454545)","(7.0, 10.0, 9.631578947368421)","(3.9, 4.4, 4.433333333333334)","(16.0, 25.0, 22.636363636363637)"
11-01-2023 20:08:45.854371,"(3.9, 5.8, 5.542857142857143)","(71.0, 95.0, 83.75)","(101.0, 190.0, 173.33333333333334)","(4.6, 5.7, 5.442857142857143)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.133333333333333)","(4.8, 5.8, 5.873333333333334)","(7.0, 9.8, 10.123809523809525)","(3.9, 4.5, 4.420833333333333)","(16.0, 24.0, 22.333333333333332)"
11-01-2023 20:08:47.446845,"(4.0, 5.8, 5.542857142857143)","(71.0, 95.0, 83.75)","(101.0, 190.0, 178.0)","(4.6, 5.7, 5.442857142857143)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.133333333333333)","(4.8, 5.9, 5.65)","(7.0, 11.5, 10.214285714285714)","(3.9, 4.5, 4.420833333333333)","(16.0, 24.0, 22.333333333333332)"
11-01-2023 20:08:48.836762,"(4.0, 5.8, 5.542857142857143)","(71.0, 95.0, 83.75)","(101.0, 190.0, 178.0)","(4.6, 5.7, 5.372727272727273)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.133333333333333)","(4.8, 5.9, 5.7)","(7.0, 10.5, 9.768181818181818)","(3.9, 4.5, 4.425490196078432)","(16.0, 24.0, 22.333333333333332)"
11-01-2023 20:08:50.175180,"(4.0, 5.8, 5.542857142857143)","(71.0, 95.0, 200.0)","(101.0, 190.0, 178.0)","(4.6, 5.7, 5.433333333333333)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.133333333333333)","(4.8, 5.9, 5.82)","(7.0, 10.5, 8.84)","(3.9, 4.5, 4.425490196078432)","(16.0, 24.0, 22.666666666666668)"
11-01-2023 20:08:51.530551,"(4.0, 5.8, 5.542857142857143)","(71.0, 230.0, 200.0)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.433333333333333)","(26.0, 42.0, 36.0)","(19.0, 26.0, 25.133333333333333)","(4.8, 5.9, 5.82)","(7.0, 9.8, 9.044444444444444)","(3.9, 4.5, 4.425490196078432)","(16.0, 24.0, 22.666666666666668)"
11-01-2023 20:08:53.096599,"(4.0, 5.8, 5.663636363636363)","(71.0, 230.0, 130.9090909090909)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.433333333333333)","(26.0, 42.0, 36.0)","(19.0, 26.0, 24.470588235294116)","(4.8, 5.9, 5.574074074074074)","(7.0, 9.6, 9.24)","(3.9, 4.5, 4.425490196078432)","(16.0, 24.0, 21.09090909090909)"
11-01-2023 20:08:54.643300,"(4.0, 5.8, 5.663636363636363)","(71.0, 220.0, 160.0)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.433333333333333)","(26.0, 42.0, 36.0)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.54)","(7.0, 9.4, 8.92)","(3.9, 4.5, 4.425490196078432)","(16.0, 23.0, 21.09090909090909)"
11-01-2023 20:08:56.285321,"(4.0, 5.8, 5.725)","(71.0, 200.0, 113.33333333333334)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.433333333333333)","(26.0, 42.0, 36.0)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.54)","(7.0, 9.6, 9.59)","(3.9, 4.5, 4.425490196078432)","(16.0, 23.0, 21.09090909090909)"
11-01-2023 20:08:57.806640,"(4.0, 5.8, 5.523809523809524)","(71.0, 180.0, 89.0909090909091)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.35)","(26.0, 42.0, 36.0)","(19.0, 26.0, 24.333333333333332)","(4.8, 6.0, 5.54)","(7.0, 9.6, 10.5)","(3.9, 4.5, 4.425490196078432)","(16.0, 23.0, 21.09090909090909)"
11-01-2023 20:08:59.283676,"(4.0, 5.8, 5.523809523809524)","(71.0, 180.0, 92.85714285714286)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.35)","(26.0, 42.0, 36.0)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.54)","(7.0, 11.0, 9.517073170731708)","(3.9, 4.5, 4.425490196078432)","(16.0, 23.0, 21.285714285714285)"
11-01-2023 20:09:00.702954,"(4.0, 5.8, 5.533333333333333)","(71.0, 170.0, 92.85714285714286)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.531034482758621)","(26.0, 42.0, 39.75)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.54)","(7.0, 10.0, 9.8)","(3.9, 4.5, 4.425490196078432)","(16.0, 22.0, 21.285714285714285)"
11-01-2023 20:09:02.891840,"(4.0, 5.8, 5.533333333333333)","(71.0, 140.0, 96.66666666666667)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.5)","(26.0, 42.0, 39.75)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.54)","(7.0, 10.0, 9.695384615384615)","(3.9, 4.5, 4.426315789473684)","(16.0, 22.0, 22.0)"
11-01-2023 20:09:05.004718,"(4.0, 5.8, 5.533333333333333)","(71.0, 130.0, 87.14285714285714)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.5)","(26.0, 42.0, 39.75)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.62)","(7.0, 9.6, 9.506666666666666)","(3.9, 4.5, 4.426315789473684)","(16.0, 23.0, 22.363636363636363)"
11-01-2023 20:09:06.942826,"(4.0, 5.8, 5.533333333333333)","(71.0, 130.0, 87.14285714285714)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.0423728813559325)","(26.0, 42.0, 39.0)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 5.718518518518518)","(7.0, 10.0, 9.450000000000001)","(3.9, 4.5, 4.4222222222222225)","(16.0, 23.0, 22.22222222222222)"
11-01-2023 20:09:08.719181,"(4.0, 5.8, 5.533333333333333)","(71.0, 130.0, 100.0)","(101.0, 190.0, 178.0)","(4.6, 5.6, 5.328571428571429)","(26.0, 42.0, 38.57142857142857)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.0, 6.6)","(7.0, 10.0, 9.7)","(3.9, 4.5, 4.413793103448276)","(16.0, 23.0, 21.541666666666668)"
11-01-2023 20:09:10.536627,"(4.0, 5.8, 5.533333333333333)","(71.0, 130.0, 90.0)","(101.0, 190.0, 178.0)","(4.6, 5.4, 5.315151515151515)","(26.0, 42.0, 39.75)","(19.0, 26.0, 24.470588235294116)","(4.8, 6.8, 6.414285714285715)","(7.0, 10.0, 9.7)","(3.9, 4.5, 4.4222222222222225)","(16.0, 23.0, 21.541666666666668)"
11-01-2023 20:09:12.149722,"(4.0, 5.8, 5.533333333333333)","(71.0, 130.0, 90.0)","(101.0, 190.0, 230.0)","(4.6, 5.4, 5.315151515151515)","(26.0, 42.0, 40.44444444444444)","(19.0, 26.0, 24.818181818181817)","(4.8, 6.8, 6.414285714285715)","(7.0, 10.0, 9.36)","(3.9, 4.5, 4.4346938775510205)","(16.0, 23.0, 22.22222222222222)"
11-01-2023 20:09:13.681436,"(4.0, 5.8, 5.693548387096774)","(61.0, 130.0, 107.5)","(101.0, 310.0, 290.0)","(4.6, 5.4, 5.315151515151515)","(26.0, 44.0, 41.6)","(19.0, 26.0, 24.818181818181817)","(4.8, 6.8, 6.414285714285715)","(7.0, 10.0, 9.22857142857143)","(3.9, 4.5, 4.4222222222222225)","(16.0, 23.0, 20.555555555555557)"
11-01-2023 20:09:15.283521,"(4.0, 5.7, 5.633333333333334)","(61.0, 120.0, 110.0)","(101.0, 430.0, 290.0)","(4.6, 5.4, 5.315151515151515)","(26.0, 44.0, 37.63636363636363)","(19.0, 26.0, 24.818181818181817)","(4.8, 6.8, 6.414285714285715)","(7.0, 9.8, 9.120000000000001)","(3.9, 4.5, 4.4222222222222225)","(16.0, 25.0, 20.384615384615383)"
11-01-2023 20:09:16.691880,"(4.0, 5.7, 5.693548387096774)","(61.0, 120.0, 110.0)","(81.0, 430.0, 345.0)","(4.6, 5.4, 5.322222222222223)","(26.0, 44.0, 37.0)","(19.0, 26.0, 24.375)","(4.8, 6.8, 6.366666666666666)","(7.0, 9.6, 9.3)","(3.9, 4.5, 4.4222222222222225)","(16.0, 24.0, 21.0)"
11-01-2023 20:09:18.155450,"(4.0, 5.7, 5.693548387096774)","(61.0, 120.0, 110.0)","(81.0, 410.0, 300.0)","(4.6, 5.4, 5.322222222222223)","(26.0, 44.0, 37.0)","(19.0, 26.0, 24.375)","(4.8, 6.6, 6.328571428571429)","(7.0, 9.6, 9.257142857142858)","(3.9, 4.5, 4.4222222222222225)","(16.0, 24.0, 22.0)"
11-01-2023 20:09:19.586896,"(4.0, 5.7, 5.693548387096774)","(61.0, 120.0, 110.0)","(81.0, 400.0, 330.0)","(4.6, 5.4, 5.322222222222223)","(26.0, 44.0, 37.0)","(19.0, 26.0, 24.375)","(4.8, 6.4, 6.32)","(7.0, 9.6, 9.225)","(3.9, 4.5, 4.4222222222222225)","(16.0, 24.0, 22.0)"
11-01-2023 20:09:21.065073,"(4.0, 5.8, 5.667796610169491)","(61.0, 120.0, 110.0)","(81.0, 390.0, 300.0)","(4.6, 5.4, 5.423076923076923)","(26.0, 44.0, 37.0)","(19.0, 26.0, 21.1875)","(4.8, 6.4, 6.32)","(7.0, 9.6, 9.11578947368421)","(3.9, 4.5, 4.4222222222222225)","(16.0, 24.0, 23.333333333333332)"
11-01-2023 20:09:22.502035,"(4.0, 5.8, 5.448484848484849)","(61.0, 120.0, 113.75)","(81.0, 400.0, 252.85714285714286)","(4.6, 5.5, 5.423076923076923)","(26.0, 44.0, 38.90909090909091)","(19.0, 22.0, 21.1875)","(4.8, 6.4, 6.347826086956522)","(7.0, 10.0, 9.2)","(3.9, 4.5, 4.4222222222222225)","(16.0, 24.0, 21.363636363636363)"
11-01-2023 20:09:24.063664,"(4.0, 5.8, 5.378787878787879)","(61.0, 120.0, 105.0)","(81.0, 390.0, 282.0)","(4.6, 5.5, 5.423076923076923)","(26.0, 44.0, 38.90909090909091)","(19.0, 22.0, 21.1875)","(4.8, 6.4, 6.318518518518519)","(7.0, 9.6, 9.2)","(3.9, 4.5, 4.4222222222222225)","(16.0, 25.0, 21.363636363636363)"
11-01-2023 20:09:25.860533,"(4.0, 5.5, 5.378787878787879)","(61.0, 120.0, 96.66666666666666)","(81.0, 370.0, 276.0)","(4.6, 5.5, 5.183333333333334)","(26.0, 44.0, 38.90909090909091)","(19.0, 22.0, 21.1875)","(4.8, 7.0, 6.752380952380952)","(7.0, 9.6, 9.2)","(3.9, 4.5, 4.4222222222222225)","(16.0, 25.0, 21.8)"
11-01-2023 20:09:27.456794,"(4.0, 5.5, 5.34406779661017)","(61.0, 130.0, 96.66666666666666)","(81.0, 360.0, 273.33333333333337)","(4.6, 5.2, 5.184615384615385)","(26.0, 44.0, 38.90909090909091)","(19.0, 22.0, 21.23076923076923)","(4.8, 6.8, 6.763636363636364)","(7.0, 9.6, 9.2)","(3.9, 4.5, 4.4222222222222225)","(16.0, 25.0, 21.571428571428573)"
11-01-2023 20:09:29.089124,"(4.2, 5.5, 5.332727272727273)","(61.0, 130.0, 96.66666666666666)","(91.0, 350.0, 296.0)","(4.4, 5.2, 5.184615384615385)","(26.0, 44.0, 40.266666666666666)","(19.0, 22.0, 21.23076923076923)","(5.0, 6.8, 6.763636363636364)","(7.0, 9.6, 9.333333333333334)","(3.8, 4.5, 4.4311475409836065)","(15.0, 25.0, 21.571428571428573)"
11-01-2023 20:09:30.791809,"(4.2, 5.5, 6.061538461538461)","(61.0, 130.0, 96.66666666666666)","(91.0, 340.0, 296.0)","(4.4, 5.2, 5.183333333333334)","(26.0, 44.0, 40.266666666666666)","(19.0, 22.0, 20.75)","(5.0, 6.8, 6.75)","(7.0, 9.6, 9.5)","(3.8, 4.5, 4.35)","(15.0, 25.0, 21.25)"
11-01-2023 20:09:32.393395,"(4.2, 6.4, 6.0)","(61.0, 130.0, 98.75)","(101.0, 340.0, 296.0)","(4.4, 5.2, 5.167567567567568)","(26.0, 44.0, 40.266666666666666)","(19.0, 22.0, 21.166666666666668)","(5.0, 6.8, 6.75)","(7.0, 9.6, 9.57037037037037)","(3.8, 4.5, 4.381132075471698)","(15.0, 25.0, 21.470588235294116)"
11-01-2023 20:09:33.891050,"(4.2, 6.6, 6.15)","(61.0, 130.0, 98.75)","(101.0, 340.0, 296.0)","(4.4, 5.2, 5.167567567567568)","(26.0, 44.0, 40.266666666666666)","(19.0, 22.0, 21.166666666666668)","(5.0, 6.8, 6.448)","(7.0, 9.6, 9.569230769230769)","(3.8, 4.8, 4.56)","(15.0, 25.0, 21.470588235294116)"
11-01-2023 20:09:35.288465,"(4.2, 6.4, 6.0600000000000005)","(61.0, 130.0, 98.75)","(101.0, 340.0, 297.77777777777777)","(4.4, 5.2, 5.16)","(26.0, 44.0, 40.266666666666666)","(19.0, 22.0, 19.857142857142858)","(5.0, 7.0, 6.441379310344828)","(7.0, 9.6, 9.780000000000001)","(3.8, 4.6, 4.531034482758621)","(15.0, 25.0, 21.923076923076923)"
11-01-2023 20:09:36.718811,"(4.2, 6.2, 6.0600000000000005)","(61.0, 130.0, 98.75)","(101.0, 320.0, 220.0)","(4.4, 5.2, 5.0685714285714285)","(26.0, 44.0, 39.333333333333336)","(19.0, 22.0, 20.6)","(5.0, 7.0, 6.441379310344828)","(7.0, 9.8, 9.3)","(3.8, 4.6, 4.531034482758621)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:38.091817,"(4.2, 6.2, 5.9)","(61.0, 130.0, 98.75)","(101.0, 310.0, 242.0)","(4.4, 5.2, 5.0685714285714285)","(26.0, 44.0, 39.333333333333336)","(19.0, 21.0, 20.6)","(5.0, 7.0, 6.441379310344828)","(7.0, 9.6, 9.17142857142857)","(3.8, 4.6, 4.4714285714285715)","(15.0, 25.0, 23.4)"
11-01-2023 20:09:39.621567,"(4.2, 6.2, 5.85)","(61.0, 130.0, 104.0)","(101.0, 310.0, 193.33333333333334)","(4.4, 5.2, 5.05625)","(26.0, 44.0, 39.333333333333336)","(19.0, 21.0, 20.6)","(5.0, 7.0, 6.421428571428572)","(7.0, 9.6, 9.32)","(3.8, 4.6, 4.4714285714285715)","(15.0, 25.0, 23.4)"
11-01-2023 20:09:41.137743,"(4.2, 6.2, 5.8)","(61.0, 120.0, 88.18181818181819)","(101.0, 300.0, 186.66666666666666)","(4.4, 5.2, 5.0685714285714285)","(26.0, 44.0, 39.333333333333336)","(19.0, 21.0, 20.6)","(5.0, 7.0, 8.094505494505494)","(7.0, 9.8, 9.4)","(3.8, 4.6, 4.542857142857143)","(15.0, 25.0, 23.22222222222222)"
11-01-2023 20:09:42.620991,"(4.2, 6.0, 5.8)","(61.0, 120.0, 88.18181818181819)","(101.0, 280.0, 230.0)","(4.4, 5.2, 5.072727272727273)","(26.0, 44.0, 40.5)","(19.0, 21.0, 20.6)","(5.0, 8.2, 7.9576271186440675)","(7.0, 9.8, 9.254545454545454)","(3.8, 4.6, 4.375)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:44.153254,"(4.2, 5.4, 5.218181818181819)","(61.0, 110.0, 90.0)","(101.0, 260.0, 243.75)","(4.4, 5.2, 5.072727272727273)","(26.0, 44.0, 39.333333333333336)","(19.0, 21.0, 20.692307692307693)","(5.0, 8.0, 7.9576271186440675)","(7.0, 9.6, 9.466666666666667)","(3.8, 4.6, 4.5)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:45.602260,"(4.2, 5.4, 5.218421052631579)","(61.0, 110.0, 92.5)","(101.0, 260.0, 231.11111111111111)","(4.4, 5.2, 4.916666666666667)","(26.0, 44.0, 39.333333333333336)","(19.0, 21.0, 20.6)","(5.0, 8.0, 8.0)","(7.0, 9.6, 9.157142857142858)","(3.8, 4.6, 4.535714285714286)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:47.148279,"(4.2, 5.4, 5.371428571428572)","(61.0, 110.0, 96.66666666666667)","(101.0, 260.0, 231.11111111111111)","(4.4, 5.0, 4.904545454545455)","(26.0, 44.0, 37.77777777777778)","(19.0, 21.0, 20.6)","(5.0, 8.6, 8.046153846153846)","(7.0, 9.4, 9.157142857142858)","(3.8, 4.6, 4.535714285714286)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:48.636737,"(4.2, 6.0, 5.74)","(61.0, 100.0, 82.0)","(101.0, 260.0, 231.11111111111111)","(4.4, 5.0, 4.88)","(26.0, 44.0, 37.77777777777778)","(19.0, 21.0, 18.545454545454547)","(5.0, 8.6, 8.0)","(7.0, 9.4, 8.978947368421053)","(3.8, 4.6, 4.566666666666666)","(15.0, 25.0, 23.0)"
11-01-2023 20:09:50.156571,"(4.2, 6.0, 5.6)","(61.0, 100.0, 82.14285714285714)","(101.0, 260.0, 200.0)","(4.4, 5.0, 4.821818181818181)","(26.0, 44.0, 39.333333333333336)","(19.0, 19.0, 18.473684210526315)","(5.0, 8.6, 8.0)","(7.0, 9.2, 9.02127659574468)","(3.8, 4.6, 4.514285714285714)","(15.0, 25.0, 22.866666666666667)"
11-01-2023 20:09:51.700309,"(4.2, 5.8, 5.64)","(61.0, 100.0, 115.13513513513513)","(101.0, 260.0, 194.6153846153846)","(4.4, 5.0, 4.711538461538462)","(26.0, 44.0, 38.4)","(19.0, 19.0, 18.375)","(5.0, 8.6, 8.1)","(7.0, 9.2, 8.908695652173913)","(3.8, 4.8, 4.5)","(15.0, 25.0, 22.866666666666667)"
11-01-2023 20:09:53.334218,"(4.2, 6.2, 5.766666666666667)","(61.0, 120.0, 115.83333333333333)","(101.0, 250.0, 229.0)","(4.4, 5.0, 4.711538461538462)","(26.0, 44.0, 38.4)","(19.0, 18.5, 18.03846153846154)","(5.0, 8.4, 7.95)","(7.0, 9.0, 8.908695652173913)","(3.8, 4.7, 4.375)","(15.0, 25.0, 22.866666666666667)"
11-01-2023 20:09:54.957733,"(4.2, 6.2, 5.766666666666667)","(61.0, 120.0, 104.44444444444444)","(101.0, 240.0, 186.25)","(4.4, 5.0, 4.62)","(26.0, 44.0, 38.4)","(19.0, 18.5, 18.147058823529413)","(5.0, 8.4, 7.95)","(7.0, 9.0, 8.908695652173913)","(3.8, 4.4, 4.304545454545455)","(15.0, 25.0, 22.866666666666667)"
11-01-2023 20:09:56.667904,"(4.2, 6.4, 5.381818181818182)","(61.0, 120.0, 99.375)","(101.0, 230.0, 187.85714285714286)","(4.4, 4.9, 4.95)","(26.0, 44.0, 40.31578947368421)","(19.0, 18.5, 18.238095238095237)","(5.0, 8.4, 8.0)","(7.0, 9.0, 9.3900826446281)","(3.8, 4.4, 4.177165354330708)","(15.0, 25.0, 23.333333333333332)"
11-01-2023 20:09:58.399352,"(4.2, 6.4, 5.631578947368421)","(61.0, 100.0, 99.8529411764706)","(101.0, 220.0, 217.5)","(4.4, 5.4, 5.04)","(26.0, 44.0, 36.666666666666664)","(18.0, 19.0, 18.333333333333332)","(5.5, 8.4, 8.12)","(7.0, 9.4, 9.4)","(3.8, 4.3, 4.204938271604938)","(15.0, 25.0, 24.76923076923077)"
11-01-2023 20:10:00.214325,"(4.2, 6.2, 5.7384615384615385)","(61.0, 100.0, 99.8529411764706)","(101.0, 220.0, 433.57142857142856)","(4.2, 5.7, 5.133333333333334)","(26.0, 44.0, 37.0)","(18.0, 19.0, 18.097560975609756)","(5.5, 8.2, 8.1)","(7.0, 9.8, 9.620000000000001)","(3.8, 4.3, 4.268316831683168)","(15.0, 25.0, 24.76923076923077)"
11-01-2023 20:10:01.730127,"(4.2, 5.8, 6.097142857142857)","(61.0, 100.0, 99.8529411764706)","(101.0, 530.0, 406.25)","(4.2, 5.6, 5.160526315789474)","(26.0, 44.0, 40.666666666666664)","(18.0, 22.0, 19.78846153846154)","(5.5, 8.2, 7.9071428571428575)","(7.0, 9.8, 9.779130434782608)","(3.8, 4.3, 4.236666666666666)","(15.0, 25.0, 24.727272727272727)"
11-01-2023 20:10:03.239872,"(4.2, 6.2, 5.533333333333333)","(61.0, 100.0, 99.84375)","(101.0, 520.0, 456.3636363636364)","(4.2, 5.4, 5.065217391304348)","(26.0, 44.0, 45.2)","(18.0, 21.0, 19.233333333333334)","(5.5, 8.4, 8.157446808510638)","(7.0, 9.8, 10.483720930232558)","(3.8, 4.3, 4.2518518518518515)","(15.0, 25.0, 24.727272727272727)"
11-01-2023 20:10:04.740291,"(4.2, 5.9, 5.591228070175439)","(61.0, 100.0, 99.84375)","(101.0, 500.0, 467.0)","(4.2, 5.4, 5.080952380952381)","(26.0, 50.0, 43.14285714285714)","(18.0, 19.5, 19.166666666666668)","(5.5, 8.4, 8.157446808510638)","(7.0, 10.5, 10.2)","(3.8, 4.3, 4.5659090909090905)","(15.0, 25.0, 24.727272727272727)"
11-01-2023 20:10:06.296171,"(4.2, 5.6, 5.428571428571429)","(61.0, 100.0, 99.84375)","(101.0, 490.0, 467.0)","(4.2, 5.1, 4.983544303797468)","(26.0, 50.0, 44.0)","(18.0, 19.5, 19.166666666666668)","(5.5, 8.4, 8.157446808510638)","(7.0, 10.5, 10.444444444444445)","(3.7, 4.6, 4.542783505154639)","(15.0, 25.0, 24.625)"
11-01-2023 20:10:07.845532,"(4.2, 5.6, 5.248275862068965)","(61.0, 100.0, 99.82142857142857)","(101.0, 490.0, 467.0)","(4.2, 5.1, 4.825)","(26.0, 50.0, 41.1578947368421)","(18.0, 19.5, 18.40909090909091)","(5.5, 8.4, 9.304)","(7.0, 11.5, 9.972413793103447)","(3.7, 4.6, 4.463541666666667)","(15.0, 25.0, 24.727272727272727)"
