,Van Damme,Bold Prophet,A I Initiative,Pont Du Gard,Onlyattheshoe
1230,"[datetime.datetime(2022, 11, 28, 11, 8, 55, 311326), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 55, 311326), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 55, 311326), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 8, 55, 311326), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 8, 55, 311326), 4.8, 7.4]"
1231,"[datetime.datetime(2022, 11, 28, 11, 8, 56, 407416), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 56, 407416), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 56, 407416), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 8, 56, 407416), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 8, 56, 407416), 4.8, 7.4]"
1232,"[datetime.datetime(2022, 11, 28, 11, 8, 57, 501472), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 57, 501472), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 57, 501472), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 8, 57, 501472), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 8, 57, 501472), 4.8, 7.4]"
1233,"[datetime.datetime(2022, 11, 28, 11, 8, 58, 586570), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 58, 586570), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 58, 586570), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 8, 58, 586570), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 8, 58, 586570), 4.8, 7.4]"
1234,"[datetime.datetime(2022, 11, 28, 11, 8, 59, 672154), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 59, 672154), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 8, 59, 672154), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 8, 59, 672154), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 8, 59, 672154), 4.8, 7.4]"
1235,"[datetime.datetime(2022, 11, 28, 11, 9, 0, 753889), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 0, 753889), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 0, 753889), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 0, 753889), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 0, 753889), 4.8, 7.4]"
1236,"[datetime.datetime(2022, 11, 28, 11, 9, 1, 825372), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 1, 825372), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 1, 825372), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 1, 825372), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 1, 825372), 4.8, 7.4]"
1237,"[datetime.datetime(2022, 11, 28, 11, 9, 2, 904642), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 2, 904642), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 2, 904642), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 2, 904642), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 2, 904642), 4.8, 7.4]"
1238,"[datetime.datetime(2022, 11, 28, 11, 9, 4, 6027), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 4, 6027), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 4, 6027), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 4, 6027), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 4, 6027), 4.8, 7.4]"
1239,"[datetime.datetime(2022, 11, 28, 11, 9, 5, 86571), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 5, 86571), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 5, 86571), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 5, 86571), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 5, 86571), 4.8, 7.4]"
1240,"[datetime.datetime(2022, 11, 28, 11, 9, 6, 163935), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 6, 163935), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 6, 163935), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 6, 163935), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 6, 163935), 4.8, 7.4]"
1241,"[datetime.datetime(2022, 11, 28, 11, 9, 7, 251364), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 7, 251364), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 7, 251364), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 7, 251364), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 7, 251364), 4.8, 7.4]"
1242,"[datetime.datetime(2022, 11, 28, 11, 9, 8, 332309), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 8, 332309), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 8, 332309), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 8, 332309), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 8, 332309), 4.8, 7.4]"
1243,"[datetime.datetime(2022, 11, 28, 11, 9, 9, 414501), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 9, 414501), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 9, 414501), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 9, 414501), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 9, 414501), 4.8, 7.4]"
1244,"[datetime.datetime(2022, 11, 28, 11, 9, 10, 495134), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 10, 495134), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 10, 495134), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 10, 495134), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 10, 495134), 4.8, 7.4]"
1245,"[datetime.datetime(2022, 11, 28, 11, 9, 11, 575209), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 11, 575209), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 11, 575209), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 11, 575209), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 11, 575209), 4.8, 7.4]"
1246,"[datetime.datetime(2022, 11, 28, 11, 9, 12, 659025), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 12, 659025), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 12, 659025), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 12, 659025), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 12, 659025), 4.8, 7.4]"
1247,"[datetime.datetime(2022, 11, 28, 11, 9, 13, 729534), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 729534), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 729534), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 729534), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 13, 729534), 4.8, 7.4]"
1248,"[datetime.datetime(2022, 11, 28, 11, 9, 14, 834573), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 834573), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 834573), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 834573), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 14, 834573), 4.8, 7.4]"
1249,"[datetime.datetime(2022, 11, 28, 11, 9, 15, 903938), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 903938), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 903938), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 903938), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 15, 903938), 4.8, 7.4]"
1250,"[datetime.datetime(2022, 11, 28, 11, 9, 16, 999758), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 999758), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 999758), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 999758), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 16, 999758), 4.8, 7.4]"
1251,"[datetime.datetime(2022, 11, 28, 11, 9, 18, 73874), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 18, 73874), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 18, 73874), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 18, 73874), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 18, 73874), 4.8, 7.4]"
1252,"[datetime.datetime(2022, 11, 28, 11, 9, 19, 163569), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 163569), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 163569), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 163569), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 19, 163569), 4.8, 7.4]"
1253,"[datetime.datetime(2022, 11, 28, 11, 9, 20, 246973), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 246973), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 246973), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 246973), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 20, 246973), 4.8, 7.4]"
1254,"[datetime.datetime(2022, 11, 28, 11, 9, 21, 349040), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 349040), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 349040), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 349040), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 21, 349040), 4.8, 7.4]"
1255,"[datetime.datetime(2022, 11, 28, 11, 9, 22, 446749), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 446749), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 446749), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 446749), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 22, 446749), 4.8, 7.4]"
1256,"[datetime.datetime(2022, 11, 28, 11, 9, 23, 525926), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 525926), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 525926), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 525926), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 23, 525926), 4.8, 7.4]"
1257,"[datetime.datetime(2022, 11, 28, 11, 9, 24, 606869), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 606869), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 606869), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 606869), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 24, 606869), 4.8, 7.4]"
1258,"[datetime.datetime(2022, 11, 28, 11, 9, 25, 688181), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 688181), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 688181), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 688181), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 11, 9, 25, 688181), 4.8, 7.4]"
1259,"[datetime.datetime(2022, 11, 28, 11, 9, 26, 781655), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 781655), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 781655), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 781655), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 26, 781655), 4.8, 7.4]"
1260,"[datetime.datetime(2022, 11, 28, 11, 9, 27, 855405), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 855405), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 855405), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 855405), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 27, 855405), 4.8, 7.4]"
1261,"[datetime.datetime(2022, 11, 28, 11, 9, 28, 946038), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 946038), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 946038), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 946038), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 28, 946038), 4.8, 7.4]"
1262,"[datetime.datetime(2022, 11, 28, 11, 9, 30, 39830), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 39830), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 39830), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 39830), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 30, 39830), 4.8, 7.4]"
1263,"[datetime.datetime(2022, 11, 28, 11, 9, 31, 122835), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 122835), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 122835), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 122835), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 31, 122835), 4.8, 7.4]"
1264,"[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 32, 203752), 4.8, 7.4]"
1265,"[datetime.datetime(2022, 11, 28, 11, 9, 33, 293117), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 293117), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 293117), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 293117), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 33, 293117), 4.8, 7.4]"
1266,"[datetime.datetime(2022, 11, 28, 11, 9, 34, 381976), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 381976), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 381976), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 381976), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 34, 381976), 4.8, 7.4]"
1267,"[datetime.datetime(2022, 11, 28, 11, 9, 35, 470250), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 470250), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 470250), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 470250), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 35, 470250), 4.8, 7.4]"
1268,"[datetime.datetime(2022, 11, 28, 11, 9, 36, 551008), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 551008), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 551008), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 551008), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 36, 551008), 4.8, 7.4]"
1269,"[datetime.datetime(2022, 11, 28, 11, 9, 37, 624306), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 624306), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 624306), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 624306), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 37, 624306), 4.8, 7.4]"
1270,"[datetime.datetime(2022, 11, 28, 11, 9, 38, 717893), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 717893), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 717893), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 717893), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 38, 717893), 4.8, 7.4]"
1271,"[datetime.datetime(2022, 11, 28, 11, 9, 39, 802055), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 802055), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 802055), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 802055), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 39, 802055), 4.8, 7.4]"
1272,"[datetime.datetime(2022, 11, 28, 11, 9, 40, 872379), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 872379), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 872379), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 872379), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 40, 872379), 4.8, 7.4]"
1273,"[datetime.datetime(2022, 11, 28, 11, 9, 41, 966884), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 41, 966884), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 41, 966884), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 41, 966884), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 41, 966884), 4.8, 7.4]"
1274,"[datetime.datetime(2022, 11, 28, 11, 9, 43, 40055), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 40055), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 40055), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 40055), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 43, 40055), 4.8, 7.4]"
1275,"[datetime.datetime(2022, 11, 28, 11, 9, 44, 121024), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 121024), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 121024), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 121024), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 44, 121024), 4.8, 7.4]"
1276,"[datetime.datetime(2022, 11, 28, 11, 9, 45, 217353), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 217353), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 217353), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 217353), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 45, 217353), 4.8, 7.4]"
1277,"[datetime.datetime(2022, 11, 28, 11, 9, 46, 295091), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 295091), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 295091), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 295091), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 295091), 4.8, 7.4]"
1278,"[datetime.datetime(2022, 11, 28, 11, 9, 47, 388717), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 388717), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 388717), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 388717), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 388717), 4.8, 7.4]"
1279,"[datetime.datetime(2022, 11, 28, 11, 9, 48, 470281), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 470281), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 470281), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 470281), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 470281), 4.8, 7.4]"
1280,"[datetime.datetime(2022, 11, 28, 11, 9, 49, 558215), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 558215), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 558215), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 558215), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 558215), 4.8, 7.4]"
1281,"[datetime.datetime(2022, 11, 28, 11, 9, 50, 653929), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 653929), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 653929), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 653929), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 653929), 4.8, 7.4]"
1282,"[datetime.datetime(2022, 11, 28, 11, 9, 51, 732129), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 732129), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 732129), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 732129), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 732129), 4.8, 7.4]"
1283,"[datetime.datetime(2022, 11, 28, 11, 9, 52, 816469), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 52, 816469), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 52, 816469), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 52, 816469), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 52, 816469), 4.8, 7.4]"
1284,"[datetime.datetime(2022, 11, 28, 11, 9, 53, 888239), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 888239), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 888239), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 888239), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 888239), 4.8, 7.4]"
1285,"[datetime.datetime(2022, 11, 28, 11, 9, 54, 968341), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 968341), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 968341), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 968341), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 968341), 4.8, 7.4]"
1286,"[datetime.datetime(2022, 11, 28, 11, 9, 56, 41652), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 41652), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 41652), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 41652), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 41652), 4.8, 7.4]"
1287,"[datetime.datetime(2022, 11, 28, 11, 9, 57, 137136), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 137136), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 137136), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 137136), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 137136), 4.8, 7.4]"
1288,"[datetime.datetime(2022, 11, 28, 11, 9, 58, 212135), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 212135), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 212135), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 212135), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 212135), 4.8, 7.4]"
1289,"[datetime.datetime(2022, 11, 28, 11, 9, 59, 297655), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 297655), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 297655), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 297655), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 297655), 4.8, 7.4]"
1290,"[datetime.datetime(2022, 11, 28, 11, 10, 0, 370825), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 370825), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 370825), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 370825), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 10, 0, 370825), 4.8, 7.4]"
1291,"[datetime.datetime(2022, 11, 28, 11, 10, 1, 470107), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 470107), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 470107), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 470107), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 470107), 4.8, 7.4]"
1292,"[datetime.datetime(2022, 11, 28, 11, 10, 2, 553337), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 553337), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 553337), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 553337), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 553337), 4.8, 7.4]"
1293,"[datetime.datetime(2022, 11, 28, 11, 10, 3, 622158), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 622158), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 622158), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 622158), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 622158), 4.8, 7.4]"
