,Thrilling Ziggy,Big Time Girly,Highview Moose,Allegro Barrel,Nutty Nuts,Big Time Axel,Big Time Bumper
04-01-2023 10:13:03.067798,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.133333333333333)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:03.996295,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.133333333333333)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:04.881446,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.133333333333333)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:05.847955,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.133333333333333)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:06.772262,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 16.6)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:07.726958,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:08.635224,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:09.531898,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:10.438964,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.28)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:11.358562,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(11.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.26)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:12.259253,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(10.0, 24.0, 14.266666666666666)","(14.0, 90.0, 25.05)","(4.0, 7.8, 6.24)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:13.145005,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(10.0, 24.0, 14.266666666666666)","(14.0, 120.0, 25.05)","(4.0, 7.8, 6.24)","(5.0, 9.4, 7.266666666666667)"
04-01-2023 10:13:14.050515,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 21.0, 15.333333333333334)","(10.0, 24.0, 14.266666666666666)","(14.0, 90.0, 52.25)","(4.0, 7.8, 6.26)","(5.0, 9.4, 8.120000000000001)"
04-01-2023 10:13:14.968999,"(1.8, 1.9, 1.8737113402061856)","(19.0, 170.0, 82.0)","(10.0, 22.0, 15.666666666666666)","(10.0, 25.0, 11.62857142857143)","(14.0, 90.0, 52.25)","(4.0, 7.8, 5.8)","(5.0, 11.0, 8.120000000000001)"
