,Tuta Grizzly,Lornas Creek,Stomp,Business Flight,Clock Watcher,Journalist,Luckies Lass,Brians Buster
08-01-2023 12:16:53.499455,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 5.363636363636363)","(1.16, 1.37, 1.3283333333333334)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:54.477129,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.3283333333333334)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:55.446394,"(51.0, 470.0, 262.5)","(51.0, 480.0, 168.75)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.3283333333333334)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:56.423354,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.3283333333333334)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:57.408377,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.3283333333333334)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:58.371098,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.3602439024390245)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:16:59.321622,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 4.693333333333333)","(1.16, 1.37, 1.2881818181818183)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:00.313179,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 5.066666666666666)","(1.16, 1.37, 1.2881818181818183)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:01.287956,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 5.309375)","(1.16, 1.37, 1.362920353982301)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:02.278057,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 91.6)","(31.0, 330.0, 129.33333333333331)","(3.1, 6.0, 5.331428571428572)","(1.16, 1.37, 1.3626315789473684)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:03.246117,"(51.0, 470.0, 262.5)","(51.0, 470.0, 267.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.331428571428572)","(1.16, 1.37, 1.322105263157895)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:04.276141,"(51.0, 420.0, 237.5)","(51.0, 480.0, 168.75)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.331428571428572)","(1.16, 1.37, 1.3142857142857143)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:05.294164,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.331428571428572)","(1.16, 1.37, 1.3142857142857143)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:06.293387,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.3106521739130435)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:07.294810,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.3106521739130435)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:08.254581,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.3106521739130435)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:09.204189,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.3106521739130435)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:10.156238,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.3065116279069768)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:11.123851,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.30175)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:12.153580,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 130.0)","(3.1, 6.0, 5.434285714285714)","(1.16, 1.37, 1.284390243902439)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:13.171312,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 158.57142857142856)","(3.1, 6.0, 5.536363636363636)","(1.16, 1.37, 1.34)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:14.161840,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 159.71428571428572)","(3.1, 6.0, 5.5864864864864865)","(1.16, 1.37, 1.34)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:15.136778,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 221.63636363636363)","(3.1, 6.0, 5.5864864864864865)","(1.16, 1.37, 1.3475000000000001)","(51.0, 390.0, 115.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:16.123251,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 230.66666666666666)","(31.0, 330.0, 230.66666666666666)","(3.1, 6.0, 5.5864864864864865)","(1.16, 1.37, 1.35)","(51.0, 390.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:17.077712,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 288.0)","(31.0, 320.0, 288.0)","(3.1, 6.0, 5.5864864864864865)","(1.16, 1.37, 1.335)","(51.0, 380.0, 107.14285714285714)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:18.030606,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 262.8)","(3.1, 6.0, 5.433333333333334)","(1.16, 1.37, 1.335)","(51.0, 390.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:19.025281,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 284.25)","(3.1, 6.0, 5.669444444444444)","(1.16, 1.37, 1.335)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:20.016283,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.669444444444444)","(1.16, 1.37, 1.335)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:21.011761,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.669444444444444)","(1.16, 1.37, 1.335)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:21.966096,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.669444444444444)","(1.16, 1.37, 1.355)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:22.915753,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.669444444444444)","(1.16, 1.37, 1.3697029702970298)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:23.854036,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.673076923076923)","(1.16, 1.37, 1.3697029702970298)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:24.814196,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:25.762083,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:26.735007,"(51.0, 460.0, 325.0)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:27.695659,"(51.0, 470.0, 193.33333333333334)","(51.0, 460.0, 262.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:28.647428,"(51.0, 420.0, 298.33333333333337)","(51.0, 470.0, 146.0)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:29.635242,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 360.0)"
08-01-2023 12:17:30.612908,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 220.0)","(91.0, 610.0, 535.0)"
08-01-2023 12:17:31.580491,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 320.0, 248.5)","(31.0, 320.0, 288.22222222222223)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 380.0, 115.0)","(91.0, 960.0, 396.6666666666667)"
08-01-2023 12:17:32.552791,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 390.0, 115.0)","(91.0, 970.0, 380.0)"
08-01-2023 12:17:33.504260,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 390.0, 115.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:34.443105,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 390.0, 115.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:35.400813,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 390.0, 115.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:36.363968,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.716666666666667)","(1.16, 1.37, 1.3697073170731708)","(51.0, 390.0, 115.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:37.360397,"(51.0, 420.0, 298.33333333333337)","(51.0, 420.0, 242.5)","(31.0, 330.0, 160.85714285714286)","(31.0, 330.0, 231.33333333333334)","(3.1, 6.0, 5.66)","(1.16, 1.37, 1.4132911392405063)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:38.331310,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.673076923076923)","(1.16, 1.43, 1.409014778325123)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:39.327953,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.673076923076923)","(1.16, 1.41, 1.409014778325123)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:40.308920,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.673076923076923)","(1.16, 1.41, 1.409014778325123)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:41.297608,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.673076923076923)","(1.16, 1.41, 1.4085294117647058)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:42.267173,"(51.0, 420.0, 237.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.692307692307692)","(1.16, 1.41, 1.3995544554455446)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:43.261483,"(51.0, 470.0, 158.75)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.4, 1.4085294117647058)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:44.236829,"(51.0, 460.0, 257.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.41, 1.4085294117647058)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:45.233153,"(51.0, 460.0, 257.5)","(51.0, 420.0, 242.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 222.36363636363637)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.41, 1.409014778325123)","(51.0, 390.0, 96.66666666666666)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:46.295743,"(51.0, 420.0, 237.5)","(51.0, 460.0, 262.5)","(31.0, 330.0, 93.2)","(31.0, 330.0, 288.22222222222223)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.41, 1.3392515592515593)","(51.0, 390.0, 220.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:47.331862,"(51.0, 420.0, 237.5)","(51.0, 460.0, 262.5)","(31.0, 320.0, 177.0)","(31.0, 320.0, 288.22222222222223)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.38, 1.3266666666666667)","(51.0, 380.0, 340.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:48.332480,"(51.0, 420.0, 328.75)","(51.0, 460.0, 316.3636363636364)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.745454545454545)","(1.16, 1.36, 1.3204918032786885)","(51.0, 380.0, 340.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:49.319700,"(51.0, 420.0, 328.75)","(51.0, 460.0, 316.3636363636364)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.0, 5.763636363636364)","(1.16, 1.35, 1.311904761904762)","(51.0, 380.0, 340.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:50.280526,"(51.0, 420.0, 328.75)","(51.0, 460.0, 316.3636363636364)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 6.05)","(1.16, 1.35, 1.311904761904762)","(51.0, 380.0, 340.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:51.261499,"(51.0, 420.0, 328.75)","(51.0, 460.0, 302.0)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 6.05)","(1.16, 1.35, 1.311904761904762)","(51.0, 380.0, 222.5)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:52.240874,"(51.0, 420.0, 367.8571428571429)","(51.0, 460.0, 148.0)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.35, 1.311904761904762)","(51.0, 380.0, 222.5)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:53.230737,"(51.0, 420.0, 240.0)","(51.0, 460.0, 148.0)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.35, 1.311904761904762)","(51.0, 380.0, 222.5)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:54.229245,"(51.0, 420.0, 240.0)","(51.0, 460.0, 148.0)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.35, 1.2915151515151515)","(51.0, 380.0, 222.5)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:55.222507,"(51.0, 460.0, 160.0)","(51.0, 460.0, 148.0)","(31.0, 320.0, 177.0)","(31.0, 320.0, 178.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 225.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:56.236485,"(51.0, 460.0, 260.0)","(51.0, 460.0, 152.0)","(31.0, 320.0, 178.0)","(31.0, 320.0, 179.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 225.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:57.207844,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 152.0)","(31.0, 320.0, 178.0)","(31.0, 320.0, 179.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 225.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:58.194452,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 152.0)","(31.0, 320.0, 178.0)","(31.0, 320.0, 226.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 276.66666666666663)","(91.0, 650.0, 380.0)"
08-01-2023 12:17:59.165468,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 203.33333333333334)","(31.0, 320.0, 178.0)","(31.0, 320.0, 226.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 276.66666666666663)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:00.140364,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 203.33333333333334)","(31.0, 320.0, 178.0)","(31.0, 320.0, 226.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 276.66666666666663)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:01.121373,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 203.33333333333334)","(31.0, 320.0, 178.0)","(31.0, 320.0, 226.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 276.66666666666663)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:02.122973,"(51.0, 460.0, 288.57142857142856)","(51.0, 460.0, 203.33333333333334)","(31.0, 320.0, 178.0)","(31.0, 320.0, 226.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 380.0, 276.66666666666663)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:03.058798,"(51.0, 460.0, 326.6666666666667)","(51.0, 460.0, 229.0)","(31.0, 330.0, 94.8)","(31.0, 330.0, 135.33333333333331)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 390.0, 134.0)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:04.021609,"(51.0, 460.0, 326.6666666666667)","(51.0, 460.0, 229.0)","(31.0, 330.0, 94.8)","(31.0, 330.0, 135.33333333333331)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 390.0, 161.42857142857144)","(91.0, 650.0, 380.0)"
08-01-2023 12:18:05.004907,"(51.0, 460.0, 326.6666666666667)","(51.0, 460.0, 229.0)","(31.0, 330.0, 94.8)","(31.0, 330.0, 135.33333333333331)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:05.957656,"(51.0, 420.0, 301.66666666666663)","(51.0, 420.0, 352.0)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:06.924040,"(51.0, 420.0, 369.2857142857143)","(51.0, 420.0, 352.0)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2830882352941178)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:07.856758,"(51.0, 420.0, 369.2857142857143)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2734782608695652)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:08.827958,"(51.0, 420.0, 376.25)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.274)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:09.772928,"(51.0, 420.0, 381.1111111111111)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.3)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:10.754572,"(51.0, 420.0, 381.1111111111111)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.3)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:11.777407,"(51.0, 420.0, 376.875)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2996470588235294)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:12.766329,"(51.0, 420.0, 250.0)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2996470588235294)","(51.0, 390.0, 232.5)","(91.0, 650.0, 544.0)"
08-01-2023 12:18:13.764688,"(51.0, 420.0, 381.6666666666667)","(51.0, 420.0, 363.3333333333333)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2996470588235294)","(51.0, 390.0, 232.5)","(91.0, 650.0, 546.0)"
08-01-2023 12:18:14.724357,"(51.0, 420.0, 377.5)","(51.0, 420.0, 336.25)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2996470588235294)","(51.0, 390.0, 232.5)","(91.0, 650.0, 546.0)"
08-01-2023 12:18:15.684400,"(51.0, 420.0, 377.5)","(51.0, 420.0, 336.25)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2996470588235294)","(51.0, 390.0, 232.5)","(91.0, 650.0, 546.0)"
08-01-2023 12:18:16.636352,"(51.0, 420.0, 377.5)","(51.0, 420.0, 336.25)","(31.0, 190.0, 180.375)","(31.0, 150.0, 54.0)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2994820717131474)","(51.0, 390.0, 209.16666666666666)","(91.0, 650.0, 546.0)"
08-01-2023 12:18:17.604903,"(51.0, 420.0, 382.77777777777777)","(51.0, 420.0, 310.0)","(31.0, 190.0, 114.0)","(31.0, 150.0, 64.35294117647058)","(3.1, 6.2, 5.763636363636364)","(1.16, 1.31, 1.2994820717131474)","(51.0, 390.0, 209.16666666666666)","(91.0, 650.0, 546.0)"
