,Haras Pearl,Stolen Moment,Jack Spot,Mad Max Blue,Fire Flick,Uncle Charlie,Dairy Girl
04-01-2023 13:55:06.672948,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:07.691882,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:08.797182,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:09.857299,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:10.944909,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:12.045028,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:13.205032,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:14.314180,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:15.324406,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 14.666666666666666)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:16.380875,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 16.1)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:17.408047,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 16.1)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:18.384495,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 16.1)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:19.322531,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 16.1)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:20.278705,"(2.45, 2.94, 2.78)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9555555555555555)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 15.666666666666668)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:21.302231,"(2.45, 2.92, 2.7745454545454544)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9727777777777777)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 15.666666666666668)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:22.540630,"(2.45, 2.92, 2.7745454545454544)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 15.666666666666668)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:23.686480,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 23.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:24.831669,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:25.879671,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:26.969596,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:28.110671,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:29.176517,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:30.116027,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:31.071460,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:32.117470,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:33.166850,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:34.252825,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:35.308274,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:36.364508,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:37.344021,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:38.383620,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.285714285714285)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:39.367167,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.857142857142858)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:40.391811,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.857142857142858)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:41.314612,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.857142857142858)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:42.438517,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 271.0)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 16.857142857142858)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:43.550565,"(2.45, 2.9, 2.7755555555555556)","(41.0, 500.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:44.866173,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:46.041122,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:47.093924,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:48.340916,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:49.554915,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9806249999999999)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:50.626126,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:51.717511,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:52.861271,"(2.45, 2.9, 2.7755555555555556)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9789655172413794)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:53.969304,"(2.45, 2.98, 2.7729411764705882)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9827272727272727)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 17.142857142857142)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:55.059872,"(2.45, 2.96, 2.782222222222222)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9827272727272727)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 22.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:56.105794,"(2.45, 2.96, 2.782222222222222)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.97)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:57.233157,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:58.370031,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:55:59.484852,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:00.525972,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:01.578189,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.375)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:02.705570,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:03.735230,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:04.854226,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:06.046611,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:07.216340,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.75)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:08.326680,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.75)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:09.410432,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:10.763452,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:12.102434,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:13.377197,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 116.66666666666667)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:14.596838,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:15.839593,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:16.991348,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:18.168614,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.5)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:19.324060,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.57142857142857)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:20.497751,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.57142857142857)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:21.677619,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.57142857142857)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:22.779292,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9757142857142858)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.57142857142857)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:23.874623,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9733333333333334)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 18.57142857142857)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:24.935367,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9733333333333334)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 20.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:26.042979,"(2.45, 2.94, 2.7763636363636364)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:27.124512,"(2.45, 2.92, 2.7777777777777777)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9685714285714286)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:28.256707,"(2.45, 2.92, 2.7777777777777777)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:29.412599,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:30.606988,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.42857142857143)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:31.859639,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.577777777777776)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:33.246081,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.933333333333334)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:34.507351,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 16.933333333333334)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:35.793010,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:36.935674,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.96666666666667)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:37.996603,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 19.03333333333333)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:39.328238,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:40.264052,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:41.345355,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:42.593653,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:43.766348,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:44.937363,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:46.304787,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:47.497743,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9738888888888888)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:48.561975,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:49.670804,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:50.624313,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:51.769394,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:52.920554,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
04-01-2023 13:56:54.064476,"(2.45, 2.9, 2.7727272727272725)","(41.0, 490.0, 120.0)","(1.45, 1.99, 1.9594736842105263)","(81.0, 590.0, 510.0)","(41.0, 390.0, 215.0)","(8.0, 21.0, 18.6)","(21.0, 80.0, 44.375)"
