,Askey,Jimmy Joe,Bogie Bandit,Rutland Bella,Dance A Tango,Moon Shine,Rutland Fred,Tiny Keen
12-01-2023 15:58:05.141359,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 390.0)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:06.212630,"(3.2, 7.4, 6.53888888888889)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 390.0)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:07.280082,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 390.0)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:08.344650,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:09.449669,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:10.577686,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:11.638228,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:12.681512,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:13.725936,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:14.759250,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:15.871248,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:16.956797,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:17.975349,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:18.991308,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:19.980141,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:21.013386,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:22.049368,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:23.343146,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:24.336476,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:25.341660,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:26.321208,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:27.303238,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:28.292534,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:29.349728,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:30.712713,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:31.699582,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:32.849895,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:34.118452,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:35.209893,"(3.2, 7.4, 5.95)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:36.179897,"(3.2, 7.4, 6.769565217391305)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:37.293228,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:38.565204,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:39.656068,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 320.0, 250.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:40.775158,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 320.0, 116.36363636363636)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:41.891324,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 310.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:42.904799,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:43.954297,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:45.048152,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:46.117848,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:47.183693,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:48.265875,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:49.306785,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.19)"
12-01-2023 15:58:50.317673,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.56, 2.23)"
12-01-2023 15:58:51.591642,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:52.689724,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:53.759684,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:54.880600,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:56.161309,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:57.328197,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:58.370141,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:58:59.446394,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:59:00.510509,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 277.5)","(31.0, 240.0, 87.0)","(6.5, 10.5, 8.866666666666667)","(1.8, 2.64, 2.23)"
12-01-2023 15:59:01.565161,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.0)","(41.0, 300.0, 235.0)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 308.57142857142856)","(31.0, 240.0, 185.78947368421055)","(6.5, 10.5, 6.672727272727272)","(1.8, 2.64, 2.23)"
12-01-2023 15:59:02.617679,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.5, 9.2)","(1.8, 2.64, 1.8960000000000001)"
12-01-2023 15:59:03.587449,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:04.756144,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:06.102483,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:07.297046,"(3.2, 7.4, 6.466666666666667)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:08.470741,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:09.618025,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:10.708275,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:11.750039,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:12.868761,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:14.019151,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:15.202002,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:16.414075,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:17.516835,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:18.604533,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:19.653164,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:20.794952,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:21.911783,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:23.213173,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:24.503900,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:25.749347,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 1.8960000000000001)"
12-01-2023 15:59:26.793046,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.58, 2.19)"
12-01-2023 15:59:27.894547,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:29.048767,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:30.224564,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:31.402869,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:32.408886,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:33.564689,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:34.654670,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:36.013186,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:37.046679,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 371.1111111111111)","(31.0, 240.0, 185.78947368421055)","(6.5, 11.0, 9.2)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:38.158166,"(3.2, 7.4, 6.0)","(6.5, 11.5, 8.65)","(41.0, 310.0, 205.3846153846154)","(12.0, 30.0, 24.852941176470587)","(91.0, 600.0, 305.7142857142857)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:39.740071,"(3.2, 7.4, 4.15)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 390.0)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
12-01-2023 15:59:40.880303,"(3.2, 7.4, 4.15)","(6.5, 11.5, 8.0)","(41.0, 310.0, 113.63636363636364)","(12.0, 30.0, 20.555555555555557)","(91.0, 590.0, 390.0)","(31.0, 240.0, 87.0)","(6.5, 11.0, 7.142857142857142)","(1.8, 2.56, 2.19)"
