,Union Rally,Highway Queen,Paynt By Number,Simple Souvenir,Run Laura Run,Denali Rae
12-01-2023 08:20:53.659160,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:20:54.904956,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:20:56.053154,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:20:57.114105,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:20:58.367850,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:20:59.763089,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:01.008726,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:02.142519,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:03.462279,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:04.680168,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:06.119423,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:07.290667,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:08.431444,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:09.566044,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:10.756886,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:11.861932,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:12.927362,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:13.993466,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:15.167441,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:16.360737,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:17.485492,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:18.631142,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:19.707075,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:20.770813,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:21.874167,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:23.032077,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:24.186541,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:25.340482,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:26.480571,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:27.507173,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:28.498528,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:29.530403,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:30.668520,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:31.819804,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:32.916374,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:34.020025,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:35.259627,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:36.519086,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:37.815961,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:38.899188,"(20.0, 140.0, 97.83333333333333)","(9.0, 20.0, 14.8)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:39.954846,"(20.0, 140.0, 119.0)","(9.0, 19.5, 14.55)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:41.067116,"(20.0, 140.0, 119.0)","(9.0, 19.5, 13.842857142857142)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:42.156834,"(20.0, 150.0, 127.33333333333334)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:43.225141,"(20.0, 150.0, 127.33333333333334)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:44.136743,"(20.0, 150.0, 127.33333333333334)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:45.151247,"(20.0, 150.0, 127.33333333333334)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:46.247152,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:47.323048,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:48.424728,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:49.443260,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:50.489893,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:51.433078,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:52.509330,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:53.672555,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:54.725041,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:55.849531,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:56.924513,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:57.918182,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:58.956801,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:21:59.954784,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:00.938125,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:02.011537,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:03.101936,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:04.103766,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:05.158635,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:06.103400,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.3)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:07.105126,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.4, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:08.047340,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:09.013894,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:09.990574,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:10.934597,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:11.993396,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:13.013478,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:14.000496,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:14.961522,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:15.902654,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:16.941042,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:18.004747,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:19.099017,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:20.203375,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:21.207014,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:22.090043,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:23.059519,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:24.050561,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:25.054511,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:26.160959,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:27.139854,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 6.25)","(9.0, 28.0, 26.25)"
12-01-2023 08:22:28.180128,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 5.175)","(3.6, 3.9, 3.776470588235294)","(5.0, 8.2, 5.942857142857143)","(9.0, 28.0, 25.200000000000003)"
12-01-2023 08:22:29.223129,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.2, 6.199999999999999)","(9.0, 30.0, 31.5)"
12-01-2023 08:22:30.459468,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:31.714983,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:32.682897,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:33.684801,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:34.671000,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:35.697683,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:36.668015,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:37.613044,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 3.45, 3.2625)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:38.631360,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.8, 6.753205128205128)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:39.628800,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.6, 4.48)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:40.693583,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.4, 4.48)","(3.6, 3.9, 3.776470588235294)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:41.729734,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:42.783450,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:43.804090,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:44.770480,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:45.673054,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:46.615066,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:47.606381,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:48.647820,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:49.632791,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:50.571995,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
12-01-2023 08:22:51.508904,"(20.0, 150.0, 104.83333333333333)","(9.0, 15.5, 12.128571428571428)","(2.25, 6.2, 5.2)","(3.6, 3.9, 3.8363636363636364)","(5.0, 7.0, 6.199999999999999)","(9.0, 34.0, 31.5)"
