,Johnny Cool,Master The Art,Trending Wanda,Unleaded Diesel,Boomburst,Serena Bale,Rock Me Rocco
04-01-2023 12:48:14.461603,"(3.3, 5.8, 4.05)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 17.439999999999998)","(91.0, 650.0, 208.33333333333331)","(2.9, 3.15, 2.9179999999999997)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.8, 7.936363636363637)"
04-01-2023 12:48:15.453723,"(3.3, 6.4, 3.8285714285714287)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 17.439999999999998)","(91.0, 650.0, 208.33333333333331)","(2.9, 3.15, 3.0566666666666666)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.8, 7.827272727272727)"
04-01-2023 12:48:16.471472,"(3.3, 6.4, 3.876190476190476)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 17.439999999999998)","(91.0, 650.0, 208.33333333333331)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:17.522900,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 17.439999999999998)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:18.498932,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:19.595992,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:20.559093,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:21.590038,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.045)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.827272727272727)"
04-01-2023 12:48:22.680006,"(3.3, 5.8, 4.091666666666667)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 2.9179999999999997)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.6, 7.2176470588235295)"
04-01-2023 12:48:23.757594,"(3.3, 6.4, 3.8285714285714287)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 19.333333333333336)","(5.5, 10.0, 7.609090909090909)"
04-01-2023 12:48:24.871969,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.2, 7.609090909090909)"
04-01-2023 12:48:25.918870,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.2, 7.609090909090909)"
04-01-2023 12:48:26.952103,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.2, 7.609090909090909)"
04-01-2023 12:48:27.982931,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 19.333333333333336)","(5.5, 9.2, 7.609090909090909)"
04-01-2023 12:48:28.997392,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 225.0)","(2.9, 3.15, 3.067142857142857)","(9.0, 21.0, 18.5)","(5.5, 9.2, 7.449999999999999)"
04-01-2023 12:48:29.973480,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.15, 3.021111111111111)","(9.0, 21.0, 16.25)","(5.5, 9.2, 6.123076923076923)"
04-01-2023 12:48:30.918799,"(3.3, 6.4, 3.8285714285714287)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.15, 3.002222222222222)","(9.0, 21.0, 16.25)","(5.5, 10.0, 6.433333333333334)"
04-01-2023 12:48:31.905078,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.99)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:32.874730,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.982666666666667)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:33.834604,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.982666666666667)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:35.117072,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.9646153846153847)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:36.160199,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.9646153846153847)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:37.215851,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.9646153846153847)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:38.295548,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.9166666666666665)","(9.0, 21.0, 16.25)","(5.5, 9.6, 6.123076923076923)"
04-01-2023 12:48:39.352801,"(3.3, 6.4, 3.876190476190476)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 14.45)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.9166666666666665)","(9.0, 21.0, 16.25)","(5.5, 10.0, 6.123076923076923)"
04-01-2023 12:48:40.485452,"(3.3, 6.4, 3.876190476190476)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 11.925)","(91.0, 650.0, 395.0)","(2.9, 3.1, 2.8983333333333334)","(9.0, 21.0, 16.25)","(5.5, 10.0, 6.433333333333334)"
04-01-2023 12:48:41.549413,"(3.3, 6.0, 4.166666666666666)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 11.925)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.1, 2.8983333333333334)","(9.0, 21.0, 16.5)","(5.5, 9.6, 6.433333333333334)"
04-01-2023 12:48:42.686031,"(3.3, 6.0, 4.208333333333333)","(3.9, 4.7, 4.59375)","(10.0, 19.5, 11.925)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.1, 2.9339999999999997)","(9.0, 21.0, 13.222222222222221)","(5.5, 9.6, 6.56)"
04-01-2023 12:48:43.748797,"(3.3, 6.0, 5.355263157894736)","(3.9, 5.7, 5.46875)","(10.0, 19.5, 11.925)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 23.0, 13.222222222222221)","(5.5, 9.6, 7.371428571428572)"
04-01-2023 12:48:44.754560,"(3.3, 6.0, 5.151923076923077)","(3.9, 5.4, 4.05)","(10.0, 19.5, 11.925)","(91.0, 650.0, 205.55555555555554)","(2.9, 3.15, 2.9339999999999997)","(9.0, 23.0, 17.5)","(5.5, 9.6, 7.75)"
04-01-2023 12:48:45.745106,"(3.3, 6.0, 3.84)","(3.9, 5.4, 4.05)","(10.0, 19.5, 11.925)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 23.0, 13.666666666666666)","(5.5, 9.6, 6.72)"
04-01-2023 12:48:46.768637,"(3.3, 6.0, 4.0)","(3.9, 5.4, 4.05)","(10.0, 19.5, 11.925)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 23.0, 13.666666666666666)","(5.5, 9.6, 8.0)"
04-01-2023 12:48:47.822470,"(3.3, 6.4, 3.7333333333333334)","(3.9, 5.4, 4.05)","(10.0, 19.5, 16.436363636363637)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 23.0, 20.272727272727273)","(5.5, 10.0, 7.2)"
04-01-2023 12:48:48.949969,"(3.3, 5.8, 4.953846153846154)","(3.9, 5.3, 4.366666666666666)","(10.0, 19.0, 14.5)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 7.2)"
04-01-2023 12:48:50.144972,"(3.3, 5.8, 4.883333333333333)","(3.9, 5.3, 4.366666666666666)","(10.0, 19.0, 14.5)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 7.2)"
04-01-2023 12:48:51.295383,"(3.3, 5.8, 4.7)","(3.9, 5.4, 4.2)","(10.0, 19.0, 13.6)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 9.0)"
04-01-2023 12:48:52.376844,"(3.3, 5.8, 4.7)","(3.9, 5.3, 4.04)","(10.0, 19.0, 13.6)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 9.0)"
04-01-2023 12:48:53.439270,"(3.3, 5.8, 4.7)","(3.9, 5.2, 4.333333333333333)","(10.0, 19.0, 13.6)","(91.0, 650.0, 233.33333333333331)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 9.0)"
04-01-2023 12:48:54.536424,"(3.3, 5.8, 4.7)","(3.9, 5.2, 4.333333333333333)","(10.0, 19.0, 11.285714285714286)","(91.0, 650.0, 250.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.6, 8.266666666666666)"
04-01-2023 12:48:55.762796,"(3.3, 6.0, 4.8)","(3.9, 5.2, 4.333333333333333)","(10.0, 19.0, 11.285714285714286)","(91.0, 650.0, 250.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:48:56.874188,"(3.3, 5.9, 4.877777777777778)","(3.9, 5.2, 4.333333333333333)","(10.0, 19.0, 11.285714285714286)","(91.0, 650.0, 250.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:48:57.921170,"(3.3, 5.9, 4.877777777777778)","(3.9, 5.2, 4.333333333333333)","(10.0, 19.0, 11.285714285714286)","(91.0, 650.0, 250.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:48:59.022539,"(3.3, 5.9, 5.566666666666667)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 650.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:00.299792,"(3.3, 5.9, 5.5)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 620.0, 226.66666666666669)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:01.632143,"(3.3, 5.9, 5.5)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 610.0, 226.66666666666669)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 9.4, 9.333333333333332)"
04-01-2023 12:49:02.769765,"(3.3, 5.9, 5.5)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 610.0, 226.66666666666669)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 8.352941176470589)"
04-01-2023 12:49:03.988481,"(3.3, 5.6, 4.921428571428571)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 610.0, 226.66666666666669)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 8.352941176470589)"
04-01-2023 12:49:05.193226,"(3.3, 5.6, 5.00625)","(3.9, 4.9, 4.066666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 610.0, 226.66666666666669)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.904761904761905)"
04-01-2023 12:49:06.348589,"(3.3, 5.6, 4.736363636363636)","(3.9, 5.6, 4.75)","(10.0, 19.0, 11.285714285714286)","(91.0, 590.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:07.501174,"(3.3, 5.6, 4.736363636363636)","(3.9, 5.2, 4.116666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:08.520995,"(3.3, 5.6, 4.736363636363636)","(3.9, 5.2, 4.116666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:09.538920,"(3.3, 5.6, 4.736363636363636)","(3.9, 5.2, 4.116666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:10.523421,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.2, 4.116666666666666)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:11.534850,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.2, 4.271428571428571)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:12.657233,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.2, 4.477777777777778)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:13.817264,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.4, 5.0)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 20.272727272727273)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:14.994326,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.3, 4.433333333333334)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.0)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:16.198892,"(3.3, 5.8, 4.845454545454546)","(3.9, 5.3, 4.433333333333334)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.0)","(5.5, 10.0, 7.818181818181818)"
04-01-2023 12:49:17.428439,"(3.3, 6.0, 5.425)","(3.9, 5.3, 4.433333333333334)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.0)","(5.5, 10.0, 8.266666666666666)"
04-01-2023 12:49:18.636657,"(3.4, 5.6, 4.736363636363636)","(3.9, 5.3, 4.433333333333334)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.0)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:19.874464,"(3.4, 5.6, 4.736363636363636)","(3.9, 5.3, 4.433333333333334)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.0)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:21.079237,"(3.4, 5.6, 4.736363636363636)","(3.9, 5.4, 4.466666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 22.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:22.288210,"(3.4, 5.6, 4.736363636363636)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:23.423323,"(3.4, 5.6, 4.736363636363636)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 244.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.352941176470589)"
04-01-2023 12:49:24.514504,"(3.4, 6.0, 5.425)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 230.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 20.0, 16.5)","(5.5, 10.0, 8.266666666666666)"
04-01-2023 12:49:25.590513,"(3.4, 5.8, 4.845454545454546)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 300.0)","(2.9, 3.15, 2.9339999999999997)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:26.637964,"(3.4, 5.8, 4.845454545454546)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 300.0)","(2.9, 3.15, 2.91)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:27.594675,"(3.4, 5.8, 4.335714285714285)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 300.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:28.598354,"(3.4, 5.8, 4.442857142857143)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 300.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:29.700907,"(3.4, 5.8, 4.442857142857143)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 580.0, 250.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.266666666666666)"
04-01-2023 12:49:30.851152,"(3.4, 5.8, 4.442857142857143)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 16.5)","(5.5, 9.4, 8.352941176470589)"
04-01-2023 12:49:32.037626,"(3.4, 6.0, 5.720000000000001)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 16.5)","(5.5, 10.0, 8.133333333333333)"
04-01-2023 12:49:33.223351,"(3.4, 5.8, 5.183333333333334)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.0, 2.91)","(9.0, 20.0, 17.0)","(5.5, 9.2, 8.133333333333333)"
04-01-2023 12:49:34.389813,"(3.4, 5.8, 5.271428571428571)","(3.9, 5.0, 4.166666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.0, 3.0477777777777777)","(9.0, 21.0, 17.0)","(5.5, 9.2, 8.133333333333333)"
04-01-2023 12:49:35.552035,"(3.4, 5.8, 5.3375)","(3.9, 5.6, 4.266666666666667)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.079230769230769)","(9.0, 21.0, 17.0)","(5.5, 9.2, 8.133333333333333)"
04-01-2023 12:49:36.629767,"(3.4, 5.8, 5.3375)","(3.9, 5.2, 4.2)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.079230769230769)","(9.0, 21.0, 17.0)","(5.5, 9.2, 8.133333333333333)"
04-01-2023 12:49:37.675566,"(3.4, 5.8, 5.0600000000000005)","(3.9, 5.2, 4.7384615384615385)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.079230769230769)","(9.0, 21.0, 17.0)","(5.5, 9.2, 8.133333333333333)"
04-01-2023 12:49:38.661830,"(3.4, 5.8, 5.0600000000000005)","(3.9, 5.2, 4.7)","(10.0, 19.0, 11.285714285714286)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.079230769230769)","(9.0, 21.0, 17.0)","(5.5, 9.2, 8.0)"
04-01-2023 12:49:39.647622,"(3.4, 5.6, 4.609999999999999)","(3.9, 5.2, 4.3)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.079230769230769)","(9.0, 21.0, 17.0)","(5.5, 9.8, 8.571428571428571)"
04-01-2023 12:49:40.684431,"(3.4, 5.5, 4.88)","(3.9, 5.2, 4.3)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 8.571428571428571)"
04-01-2023 12:49:41.721207,"(3.4, 5.5, 4.88)","(3.9, 5.2, 4.3)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 8.571428571428571)"
04-01-2023 12:49:42.779122,"(3.4, 5.5, 4.88)","(3.9, 5.2, 4.4)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 8.571428571428571)"
04-01-2023 12:49:43.888094,"(3.4, 5.5, 4.88)","(3.9, 5.0, 4.28)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 8.571428571428571)"
04-01-2023 12:49:44.953092,"(3.4, 5.5, 4.88)","(3.9, 5.0, 4.28)","(10.0, 19.0, 10.818181818181818)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 7.9)"
04-01-2023 12:49:46.011046,"(3.4, 5.5, 4.88)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.6, 7.444444444444445)"
04-01-2023 12:49:47.092472,"(3.4, 5.5, 5.071428571428571)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 570.0, 250.0)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 9.0, 7.2)"
04-01-2023 12:49:48.152794,"(3.4, 5.6, 4.3999999999999995)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 570.0, 228.57142857142856)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 8.8, 7.2)"
04-01-2023 12:49:49.140700,"(3.4, 5.6, 4.933333333333333)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 8.8, 8.4)"
04-01-2023 12:49:50.177734,"(3.4, 5.6, 4.933333333333333)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 8.8, 8.430769230769231)"
04-01-2023 12:49:51.149891,"(3.4, 5.6, 4.933333333333333)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 8.8, 8.430769230769231)"
04-01-2023 12:49:52.154432,"(3.4, 5.6, 4.933333333333333)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.035)","(9.0, 21.0, 17.0)","(5.5, 8.8, 8.430769230769231)"
04-01-2023 12:49:53.130789,"(3.4, 5.6, 4.933333333333333)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.1396629213483145)","(9.0, 21.0, 17.0)","(5.5, 8.8, 9.028571428571428)"
04-01-2023 12:49:54.171397,"(3.4, 5.6, 4.977777777777778)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.15, 3.12)","(9.0, 21.0, 17.0)","(5.5, 10.0, 9.085714285714285)"
04-01-2023 12:49:55.150568,"(3.4, 5.6, 5.169230769230769)","(3.9, 5.0, 4.28)","(10.0, 19.0, 11.272727272727273)","(91.0, 580.0, 228.57142857142856)","(2.9, 3.3, 3.12)","(9.0, 21.0, 17.0)","(5.5, 10.0, 8.4)"
