,Alvarez Bale,Quimby Bale,Aston Senator,Sweet Assassin,Call Me Jim,Placid Hero,Ramstein Bale,Whiskey Reef
16-12-2022 14:33:49.194576,"(3.3, 3.8, 3.4571428571428573)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.714285714285715)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:50.123081,"(3.3, 3.8, 3.4571428571428573)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.714285714285715)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:51.062192,"(3.3, 3.8, 3.4181818181818184)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.714285714285715)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:51.986437,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.90909090909091)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:52.922624,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.90909090909091)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:53.836196,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.90909090909091)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:54.753125,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.90909090909091)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:55.672403,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 35.90909090909091)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:56.598191,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 37.0)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:57.537834,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 37.0)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:58.438046,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 37.0)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:33:59.406514,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 37.0)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2978260869565217)"
16-12-2022 14:34:00.333807,"(3.3, 3.8, 3.4275862068965517)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.0)","(7.0, 12.0, 11.285714285714286)","(12.0, 40.0, 37.0)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 20.833333333333332)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:01.269138,"(3.3, 3.8, 3.416176470588235)","(21.0, 40.0, 28.0)","(11.0, 19.0, 17.384615384615383)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 33.77777777777778)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 20.833333333333332)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:02.188229,"(3.3, 3.75, 3.4833333333333334)","(21.0, 40.0, 30.307692307692307)","(11.0, 19.0, 17.352941176470587)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 33.0)","(4.6, 8.0, 7.555555555555555)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:03.098061,"(3.3, 3.75, 3.43)","(21.0, 40.0, 28.75)","(11.0, 19.0, 17.526315789473685)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 36.18181818181818)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:04.015981,"(3.3, 3.75, 3.43)","(21.0, 40.0, 28.75)","(11.0, 19.0, 17.133333333333333)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 33.0)","(4.6, 8.0, 7.555555555555555)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:04.956563,"(3.3, 3.75, 3.43)","(21.0, 40.0, 28.75)","(11.0, 19.0, 17.133333333333333)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.3071428571428574)"
16-12-2022 14:34:05.863387,"(3.3, 3.75, 3.43)","(21.0, 40.0, 28.75)","(11.0, 19.0, 17.133333333333333)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:06.803949,"(3.3, 3.7, 3.5250000000000004)","(21.0, 40.0, 28.75)","(11.0, 18.5, 16.785714285714285)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:07.715273,"(3.3, 3.7, 3.442105263157895)","(21.0, 40.0, 28.75)","(11.0, 18.5, 16.785714285714285)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.555555555555555)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:08.650580,"(3.3, 3.7, 3.5250000000000004)","(21.0, 40.0, 28.75)","(11.0, 18.5, 16.22)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:09.564349,"(3.3, 3.7, 3.466666666666667)","(21.0, 40.0, 28.75)","(11.0, 18.5, 16.037037037037038)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.714285714285714)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:10.485404,"(3.3, 3.7, 3.5250000000000004)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.555555555555555)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:11.411496,"(3.3, 3.7, 3.466666666666667)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.75)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:12.329740,"(3.3, 3.7, 3.5250000000000004)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.75)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:13.250348,"(3.3, 3.8, 3.76)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65)","(7.0, 12.0, 11.423076923076923)","(12.0, 40.0, 37.529411764705884)","(4.6, 8.0, 7.625)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:14.176129,"(3.3, 3.8, 3.539473684210526)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.769230769230769)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:15.114297,"(3.3, 3.8, 3.539473684210526)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.714285714285714)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.625)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:16.031550,"(3.3, 3.8, 3.4625)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.714285714285714)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.625)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:16.969725,"(3.3, 3.8, 3.4785714285714286)","(21.0, 40.0, 28.75)","(11.0, 18.5, 15.65625)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.823529411764706)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:17.910655,"(3.3, 3.75, 3.6970588235294115)","(21.0, 40.0, 28.75)","(11.0, 18.5, 16.333333333333332)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.823529411764706)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:18.819430,"(3.3, 3.75, 3.6970588235294115)","(21.0, 40.0, 28.75)","(11.0, 18.0, 17.25)","(7.0, 12.0, 11.423076923076923)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.666666666666667)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:19.751272,"(3.3, 3.75, 3.70625)","(21.0, 40.0, 28.75)","(11.0, 18.0, 17.5)","(7.0, 12.0, 11.59090909090909)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.588235294117647)","(10.0, 22.0, 21.77777777777778)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:20.673933,"(3.3, 3.75, 3.70625)","(21.0, 40.0, 28.75)","(11.0, 18.0, 16.25)","(7.0, 12.0, 11.227272727272727)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.769230769230769)","(10.0, 22.0, 22.473684210526315)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:21.596544,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 28.75)","(11.0, 18.0, 15.666666666666666)","(7.0, 12.0, 11.227272727272727)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.769230769230769)","(10.0, 23.0, 21.14814814814815)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:22.515381,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.666666666666666)","(7.0, 12.0, 11.227272727272727)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.769230769230769)","(10.0, 23.0, 22.473684210526315)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:23.454687,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.227272727272727)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.588235294117647)","(10.0, 23.0, 22.473684210526315)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:24.365983,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 37.0)","(4.6, 8.0, 7.588235294117647)","(10.0, 23.0, 22.473684210526315)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:25.308628,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 38.19047619047619)","(4.6, 8.0, 7.384615384615385)","(10.0, 23.0, 20.93103448275862)","(3.1, 3.35, 3.2868421052631582)"
16-12-2022 14:34:26.244076,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 38.19047619047619)","(4.6, 8.0, 7.555555555555555)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.3000000000000003)"
16-12-2022 14:34:27.174450,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 38.19047619047619)","(4.6, 8.0, 7.384615384615385)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.3000000000000003)"
16-12-2022 14:34:28.094893,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 15.973684210526315)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 38.19047619047619)","(4.6, 8.0, 7.384615384615385)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.3000000000000003)"
16-12-2022 14:34:29.017781,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 39.714285714285715)","(4.6, 8.0, 7.294117647058823)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.3000000000000003)"
16-12-2022 14:34:29.941431,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 39.714285714285715)","(4.6, 8.0, 7.454545454545455)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.3000000000000003)"
16-12-2022 14:34:30.938592,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 34.5)","(4.6, 8.0, 7.555555555555555)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2833333333333337)"
16-12-2022 14:34:31.861667,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 12.0, 11.328947368421053)","(12.0, 42.0, 34.5)","(4.6, 8.0, 7.555555555555555)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2576923076923077)"
16-12-2022 14:34:32.786343,"(3.3, 3.75, 3.636)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 11.5, 11.34)","(12.0, 42.0, 38.25)","(4.6, 8.0, 7.555555555555555)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2833333333333337)"
16-12-2022 14:34:33.697610,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 11.5, 11.34)","(12.0, 42.0, 39.794117647058826)","(4.6, 8.0, 7.294117647058823)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2576923076923077)"
16-12-2022 14:34:34.654019,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 11.5, 11.34)","(12.0, 40.0, 39.56666666666666)","(4.6, 8.0, 7.384615384615385)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2833333333333337)"
16-12-2022 14:34:35.579166,"(3.3, 3.75, 3.694927536231884)","(21.0, 40.0, 31.42857142857143)","(11.0, 18.0, 16.25)","(7.0, 11.5, 11.34)","(12.0, 40.0, 39.56666666666666)","(4.6, 8.0, 7.384615384615385)","(10.0, 23.0, 20.65625)","(3.1, 3.35, 3.2576923076923077)"
16-12-2022 14:34:36.517060,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 16.25)","(7.5, 11.5, 11.34)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.555555555555555)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:37.438040,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 15.818181818181818)","(7.5, 12.0, 11.222222222222221)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.384615384615385)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2576923076923077)"
16-12-2022 14:34:38.370012,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 16.22222222222222)","(7.5, 12.0, 11.34375)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.555555555555555)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:39.285710,"(3.2, 3.75, 3.6310344827586207)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 16.22222222222222)","(7.5, 12.0, 11.475)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.294117647058823)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2576923076923077)"
16-12-2022 14:34:40.225260,"(3.2, 3.75, 3.6310344827586207)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 16.22222222222222)","(7.5, 12.0, 11.475)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.454545454545455)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:41.144662,"(3.2, 3.75, 3.6310344827586207)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 16.5)","(7.5, 12.0, 11.475)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.294117647058823)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:42.069552,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 18.0, 15.714285714285714)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.56666666666666)","(4.8, 8.0, 7.294117647058823)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2576923076923077)"
16-12-2022 14:34:42.989232,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.5, 16.5625)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 38.0)","(4.8, 8.0, 7.555555555555555)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:43.930412,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.5, 15.520833333333334)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.368421052631575)","(4.8, 8.0, 7.285714285714286)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2576923076923077)"
16-12-2022 14:34:44.861624,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 16.05263157894737)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.368421052631575)","(4.8, 7.8, 7.421052631578947)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:45.802407,"(3.2, 3.75, 3.686986301369863)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.555555555555555)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.368421052631575)","(4.8, 7.8, 7.3999999999999995)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2576923076923077)"
16-12-2022 14:34:46.736597,"(3.2, 3.75, 3.6310344827586207)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.368421052631575)","(4.8, 7.6, 7.3999999999999995)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2833333333333337)"
16-12-2022 14:34:47.674035,"(3.2, 3.75, 3.6310344827586207)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 40.0, 39.368421052631575)","(4.8, 7.6, 7.3999999999999995)","(11.0, 23.0, 20.65625)","(3.0, 3.35, 3.2454545454545456)"
16-12-2022 14:34:48.597299,"(3.2, 3.75, 3.63)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.0)","(4.8, 7.6, 7.3999999999999995)","(11.0, 23.0, 21.09090909090909)","(3.0, 3.3, 3.2526315789473683)"
16-12-2022 14:34:49.519082,"(3.2, 3.75, 3.63)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.193548387096776)","(3.0, 3.3, 3.2454545454545456)"
16-12-2022 14:34:50.437760,"(3.2, 3.75, 3.67)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.193548387096776)","(3.0, 3.3, 3.2454545454545456)"
16-12-2022 14:34:51.368509,"(3.2, 3.75, 3.67)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.193548387096776)","(3.0, 3.3, 3.2454545454545456)"
16-12-2022 14:34:52.279147,"(3.2, 3.75, 3.67)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.193548387096776)","(3.0, 3.3, 3.2357142857142858)"
16-12-2022 14:34:53.204504,"(3.2, 3.75, 3.67)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.060606060606062)","(3.0, 3.3, 3.2526315789473683)"
16-12-2022 14:34:54.141298,"(3.2, 3.75, 3.67)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.38461538461539)","(4.8, 7.6, 7.3)","(11.0, 22.0, 20.060606060606062)","(3.0, 3.3, 3.276923076923077)"
16-12-2022 14:34:55.077725,"(3.2, 3.75, 3.685135135135135)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.0)","(4.6, 7.6, 7.442105263157894)","(10.0, 22.0, 20.060606060606062)","(3.1, 3.3, 3.276923076923077)"
16-12-2022 14:34:56.000629,"(3.2, 3.75, 3.685135135135135)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 39.705882352941174)","(4.6, 7.6, 7.3)","(10.0, 22.0, 20.060606060606062)","(3.1, 3.3, 3.2625)"
16-12-2022 14:34:56.931795,"(3.2, 3.75, 3.685135135135135)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.22727272727273)","(4.6, 7.6, 7.3)","(10.0, 22.0, 20.060606060606062)","(3.1, 3.3, 3.276923076923077)"
16-12-2022 14:34:57.844449,"(3.2, 3.75, 3.685135135135135)","(20.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(7.5, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.6, 7.6, 7.3999999999999995)","(10.0, 22.0, 19.789473684210527)","(3.1, 3.3, 3.2625)"
16-12-2022 14:34:58.769802,"(3.2, 3.75, 3.685135135135135)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.3)","(11.0, 22.0, 19.789473684210527)","(3.0, 3.3, 3.276923076923077)"
16-12-2022 14:34:59.694862,"(3.2, 3.75, 3.685135135135135)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.3999999999999995)","(11.0, 22.0, 19.789473684210527)","(3.0, 3.3, 3.2625)"
16-12-2022 14:35:00.635156,"(3.2, 3.75, 3.685135135135135)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.442105263157894)","(11.0, 22.0, 19.789473684210527)","(3.0, 3.3, 3.276923076923077)"
16-12-2022 14:35:01.549742,"(3.2, 3.75, 3.685135135135135)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.3)","(11.0, 22.0, 19.88888888888889)","(3.0, 3.3, 3.2625)"
16-12-2022 14:35:02.486305,"(3.2, 3.75, 3.685135135135135)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.74074074074074)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.3)","(11.0, 22.0, 19.88888888888889)","(3.0, 3.3, 3.2625)"
16-12-2022 14:35:03.404828,"(3.2, 3.75, 3.63)","(19.0, 40.0, 31.42857142857143)","(12.0, 17.0, 15.454545454545455)","(8.0, 12.0, 11.461538461538462)","(13.0, 42.0, 40.44)","(4.8, 7.6, 7.3)","(11.0, 22.0, 19.88888888888889)","(3.0, 3.3, 3.276923076923077)"
