,Victa Lisa,Velocity Nikki,South Aussie Boy,Your Girl Airlie,Flaming Galah,Little Franky
06-01-2023 11:34:30.441972,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.8846153846153846)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:31.471028,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.8846153846153846)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:32.360518,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.8846153846153846)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:33.288710,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.8846153846153846)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:34.161477,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.8846153846153846)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:35.068353,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 76.66666666666667)"
06-01-2023 11:34:35.985192,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.0, 9.857142857142858)","(26.0, 85.0, 76.66666666666667)"
06-01-2023 11:34:36.880195,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.6499999999999995)","(3.8, 4.1, 4.083333333333333)","(10.0, 19.0, 16.708333333333332)","(9.0, 11.0, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:37.836045,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:38.727331,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:39.620014,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:40.548305,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.708333333333332)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:41.510806,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.25)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:42.479783,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.25)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:43.378334,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.883333333333333)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 16.25)","(9.0, 10.5, 9.714285714285715)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:44.258780,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.844444444444445)","(3.8, 4.1, 4.083333333333333)","(10.0, 19.0, 16.25)","(9.0, 10.0, 9.571428571428571)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:45.182860,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:46.065800,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:46.991764,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:47.945389,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:48.925524,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 78.75)"
06-01-2023 11:34:49.915877,"(2.35, 2.68, 2.4925)","(3.0, 6.0, 5.766666666666667)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 15.9375)","(9.0, 10.0, 9.644444444444444)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:50.859706,"(2.35, 2.42, 2.4070588235294115)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.875)","(10.0, 19.0, 15.9375)","(9.0, 10.5, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:51.740347,"(2.35, 2.66, 2.6012244897959182)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:52.648807,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.825)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:53.677286,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.866666666666667)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:54.609550,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.866666666666667)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:55.527769,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.866666666666667)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:56.480813,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.866666666666667)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:57.388082,"(2.35, 2.66, 2.4546666666666668)","(3.0, 6.0, 5.866666666666667)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:58.307507,"(2.35, 2.66, 2.5843243243243244)","(3.0, 6.0, 5.6)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.625)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:34:59.152218,"(2.35, 2.64, 2.493333333333333)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:00.086267,"(2.35, 2.64, 2.493333333333333)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:01.077842,"(2.35, 2.64, 2.4923076923076923)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:02.131422,"(2.35, 2.64, 2.4923076923076923)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:03.130841,"(2.35, 2.62, 2.489333333333333)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:04.117612,"(2.35, 2.62, 2.489333333333333)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 14.714285714285714)","(9.0, 9.8, 10.1)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:05.046864,"(2.35, 2.62, 2.4699999999999998)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.1, 4.083490566037735)","(10.0, 19.0, 14.714285714285714)","(9.0, 10.5, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:05.962824,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.090909090909091)","(3.8, 4.0, 3.9882075471698113)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:06.855826,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.1454545454545455)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:07.728586,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.147826086956522)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:08.578839,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.147826086956522)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:09.544419,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.147826086956522)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:10.484832,"(2.35, 2.62, 2.5)","(3.0, 6.2, 6.147826086956522)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:11.382052,"(2.35, 2.6, 2.506666666666667)","(3.0, 6.2, 6.147826086956522)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:12.330922,"(2.35, 2.6, 2.435)","(3.0, 6.2, 6.133333333333334)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:13.251278,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.1000000000000005)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:14.257848,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.1000000000000005)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:15.234610,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.1000000000000005)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:16.140816,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.15)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:17.009587,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.15)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.669565217391305)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:17.996258,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.15)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 9.8, 9.854545454545454)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:18.883183,"(2.35, 2.6, 2.49)","(3.0, 6.2, 6.15)","(3.8, 4.1, 4.0836448598130834)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.854545454545454)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:19.737741,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.833333333333333)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.733333333333333)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:20.677335,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:21.617490,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.9883177570093458)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 75.0)"
06-01-2023 11:35:22.490290,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:23.401784,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:24.369133,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 15.25)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:35:25.374550,"(2.35, 2.6, 2.47625)","(3.0, 6.2, 6.085714285714285)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 15.25)","(9.0, 10.0, 10.217391304347826)","(26.0, 85.0, 70.0)"
06-01-2023 11:35:26.426979,"(2.35, 2.58, 2.486666666666667)","(3.0, 6.2, 6.141176470588236)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:27.355549,"(2.35, 2.58, 2.462105263157895)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:28.219463,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:29.146722,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:30.026647,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:30.888940,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:31.837865,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.672727272727272)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:32.814943,"(2.35, 2.58, 2.4657142857142857)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.1, 4.083796296296296)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:33.704433,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:34.633978,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:35.513563,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:36.443705,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:37.397798,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:38.320612,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 9.826086956521738)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:39.256220,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.0, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:40.212702,"(2.35, 2.58, 2.475)","(3.0, 6.2, 6.141176470588236)","(3.8, 4.1, 4.083796296296296)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:41.193387,"(2.35, 2.58, 2.465925925925926)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:42.050463,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:42.938280,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.217391304347826)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:43.898391,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.24)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:44.838337,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.24)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:45.800321,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 10.5, 10.90909090909091)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:46.734241,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 11.458333333333334)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:47.637522,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988425925925926)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.5, 11.458333333333334)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:48.612690,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.5, 11.125)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:49.511358,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 12.0, 11.125)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:50.399230,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 12.0, 11.4375)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:51.356211,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 12.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:52.307891,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:53.252772,"(2.35, 2.56, 2.48)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:54.101889,"(2.35, 2.56, 2.4327272727272726)","(3.0, 6.2, 6.141176470588236)","(3.8, 4.1, 4.083333333333333)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 72.5)"
06-01-2023 11:35:55.019412,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 70.0)"
06-01-2023 11:35:55.933960,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:56.900897,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:57.845434,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 11.7)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:58.719166,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 12.0, 11.7)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:35:59.741862,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.821428571428571)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:00.754380,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.821428571428571)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:01.728811,"(2.35, 2.56, 2.486153846153846)","(3.0, 6.2, 6.114285714285715)","(3.8, 4.0, 3.988095238095238)","(10.0, 19.0, 14.833333333333334)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 71.66666666666667)"
06-01-2023 11:36:02.623864,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.2, 6.025)","(3.8, 4.0, 3.9887387387387387)","(10.0, 18.5, 17.375)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:03.498517,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.4, 6.092307692307693)","(3.8, 4.0, 3.9886363636363638)","(10.0, 19.0, 16.5)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:04.424927,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.6, 6.075)","(3.8, 4.0, 3.9886363636363638)","(10.0, 19.0, 16.5)","(9.0, 11.0, 11.7)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:05.322364,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.6, 6.075)","(3.8, 4.0, 3.9886363636363638)","(10.0, 19.0, 16.5)","(9.0, 12.0, 11.7)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:06.207783,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.6, 6.075)","(3.8, 4.0, 3.9886363636363638)","(10.0, 19.0, 16.5)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 68.33333333333333)"
06-01-2023 11:36:07.118685,"(2.35, 2.56, 2.473333333333333)","(3.0, 6.4, 6.078571428571429)","(3.8, 4.0, 3.9886363636363638)","(10.0, 19.0, 16.5)","(9.0, 11.0, 10.852941176470589)","(26.0, 85.0, 72.5)"
