,Bakali Migaloo,Harvard Scholar,Hotspot Hero,Master Eduardo,Mepunga Riley,Little Zambora
11-01-2023 09:13:27.037264,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:28.152168,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:29.164909,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:30.064738,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:30.988007,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:31.978142,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:32.986828,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:33.932163,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:34.936875,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:36.054760,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9021739130434783)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:37.139539,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9021739130434783)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:38.400830,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9021739130434783)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:39.547711,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:40.864608,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:41.825121,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:42.758655,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:43.770335,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:44.805303,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:45.898797,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:46.983917,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:48.067686,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:49.191893,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:50.170725,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:51.157285,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:52.167836,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:53.049766,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:54.056422,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:55.067008,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:56.236882,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:57.365569,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:58.381257,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:13:59.391676,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:00.391471,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:01.288768,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:02.291605,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:03.247725,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:04.267446,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:05.264202,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:06.235724,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:07.198286,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:08.179192,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:09.099777,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:10.072573,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:11.129343,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:12.136750,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:13.099839,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:14.014187,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:14.943382,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:15.919107,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:16.904018,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:17.790843,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:18.734070,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:19.702917,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:20.572136,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:21.541773,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:22.554364,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:23.551969,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:24.418071,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:25.310964,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:26.242518,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:27.219288,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:28.166010,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:29.126017,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:30.239654,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:31.165544,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:32.097580,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:33.201646,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:34.211736,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:35.188802,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:36.095964,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.002857142857142)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9302325581395348)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:36.951982,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:37.945789,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:38.874407,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:39.803469,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:40.805987,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:41.722218,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:42.592394,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:43.565310,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:44.581032,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:45.643813,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:46.652717,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:47.647336,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:48.536850,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:49.503940,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:50.427207,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:51.361383,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:52.313898,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:53.246972,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:54.174511,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:55.134594,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:56.158186,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:57.357103,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9457055214723926)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:58.397526,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:14:59.380195,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:00.281113,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:01.352587,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:02.424542,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:03.458978,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:04.646657,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:05.686678,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:06.854682,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:07.991179,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:08.998429,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:10.043837,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:11.057652,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
11-01-2023 09:15:12.044271,"(4.6, 8.2, 6.683333333333334)","(4.6, 8.6, 7.386666666666667)","(26.0, 100.0, 51.875)","(61.0, 570.0, 481.33333333333337)","(1.4, 2.0, 1.9887951807228914)","(14.0, 38.0, 31.625)"
