,Bucked Tooth,Unnamed Soldier,Roll Dem Bones,Grumpelstiltskin,Scotty Silver,Grand Fiber,Shackled,Fu Man Sue
07-01-2023 09:41:18.354486,"(14.0, 18.0, 15.277777777777779)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 11.5, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 35.519999999999996)","(3.9, 7.2, 6.514285714285714)"
07-01-2023 09:41:19.633427,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 35.519999999999996)","(3.9, 7.2, 5.890909090909091)"
07-01-2023 09:41:20.810080,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 35.519999999999996)","(3.9, 7.2, 5.890909090909091)"
07-01-2023 09:41:21.933147,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 35.519999999999996)","(3.9, 7.2, 5.890909090909091)"
07-01-2023 09:41:23.064597,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 38.422222222222224)","(3.9, 7.2, 5.890909090909091)"
07-01-2023 09:41:24.212960,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.200000000000003)","(3.9, 7.2, 6.371428571428572)"
07-01-2023 09:41:25.271267,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.4)","(3.9, 7.0, 6.371428571428572)"
07-01-2023 09:41:26.468722,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.4)","(3.9, 7.0, 6.371428571428572)"
07-01-2023 09:41:27.522051,"(14.0, 18.0, 15.375)","(17.0, 34.0, 27.8)","(12.0, 24.0, 18.25)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.4)","(3.9, 7.0, 6.371428571428572)"
07-01-2023 09:41:28.608917,"(14.0, 18.0, 15.333333333333334)","(17.0, 34.0, 27.8)","(12.0, 24.0, 19.2)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.4)","(3.9, 7.0, 6.371428571428572)"
07-01-2023 09:41:29.745858,"(14.0, 18.0, 15.333333333333334)","(17.0, 34.0, 27.8)","(12.0, 24.0, 19.2)","(2.35, 3.5, 3.1555555555555554)","(11.0, 12.0, 10.2125)","(5.5, 8.0, 7.533333333333333)","(10.0, 42.0, 29.4)","(3.9, 7.0, 6.5600000000000005)"
07-01-2023 09:41:30.898319,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 8.0, 7.533333333333333)","(12.0, 42.0, 29.6)","(3.9, 7.0, 6.5600000000000005)"
07-01-2023 09:41:32.109742,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 8.0, 7.533333333333333)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.3)"
07-01-2023 09:41:33.314746,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 8.0, 7.533333333333333)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.3)"
07-01-2023 09:41:34.538809,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 8.0, 7.533333333333333)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.3)"
07-01-2023 09:41:35.619814,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 8.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:36.816990,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:37.984308,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(11.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:39.094686,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:40.295601,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:41.511988,"(11.0, 18.0, 16.4)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:42.698331,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:43.852686,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.0, 6.428571428571429)"
07-01-2023 09:41:45.022778,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 28.96)","(3.9, 7.0, 6.6)"
07-01-2023 09:41:46.237013,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.0, 6.6)"
07-01-2023 09:41:47.433775,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.0, 5.9399999999999995)"
07-01-2023 09:41:48.674958,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.9399999999999995)"
07-01-2023 09:41:49.898704,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:51.039273,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:52.354997,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:53.652899,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:54.841835,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:56.205095,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:57.523955,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:58.737685,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 36.145454545454555)","(3.9, 7.2, 5.914285714285715)"
07-01-2023 09:41:59.970128,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 34.0)","(3.9, 7.2, 6.141176470588236)"
07-01-2023 09:42:01.132383,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 34.0)","(3.9, 7.2, 6.141176470588236)"
07-01-2023 09:42:02.317138,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:03.615763,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:04.946097,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:06.234239,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:07.483468,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:08.635240,"(11.0, 17.5, 16.1)","(17.0, 34.0, 27.8)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:09.831714,"(11.0, 17.5, 16.1)","(17.0, 34.0, 26.25)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:10.992859,"(11.0, 17.5, 16.1)","(17.0, 85.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:12.195582,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:13.404061,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:14.516561,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:15.649341,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:16.796448,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:17.961070,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:19.238060,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:20.556330,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.5, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(3.9, 7.2, 5.884615384615385)"
07-01-2023 09:42:21.734612,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:22.943344,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:24.196294,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:25.332363,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:26.574051,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:27.858359,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:29.110260,"(11.0, 17.5, 16.1)","(17.0, 150.0, 117.125)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.685714285714285)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:30.386536,"(11.0, 17.5, 16.1)","(17.0, 150.0, 84.5)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:31.687145,"(11.0, 17.5, 16.1)","(17.0, 150.0, 84.5)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:32.916604,"(11.0, 17.5, 16.1)","(17.0, 150.0, 84.5)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:34.069722,"(11.0, 17.5, 16.1)","(17.0, 140.0, 39.16666666666667)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.4)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:35.295231,"(11.0, 17.5, 16.1)","(17.0, 140.0, 73.05555555555556)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 35.111111111111114)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:36.553022,"(11.0, 17.5, 16.1)","(17.0, 140.0, 73.05555555555556)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 35.111111111111114)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:37.746628,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 73.05555555555556)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.799999999999997)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:39.105371,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.799999999999997)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:40.397189,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.075)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.799999999999997)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:41.674646,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 33.285714285714285)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:42.862912,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 30.0)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:44.026926,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 21.666666666666664)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:45.236487,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 21.666666666666664)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:46.427363,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 21.666666666666664)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:47.659205,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:48.902867,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:50.073373,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:51.446656,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:52.600741,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.199999999999996)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:53.915157,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.12)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:55.275162,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.12)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:56.533311,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 29.12)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:57.868927,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 11.12)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 31.333333333333332)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:42:59.201906,"(11.0, 17.5, 15.3125)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 11.5, 10.16470588235294)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 35.6)","(4.0, 7.2, 5.884615384615385)"
07-01-2023 09:43:00.494912,"(11.0, 17.5, 16.1)","(17.0, 140.0, 65.0)","(10.0, 24.0, 19.6)","(2.45, 3.5, 3.1555555555555554)","(10.0, 12.0, 10.16470588235294)","(5.0, 7.0, 6.818181818181818)","(12.0, 42.0, 35.6)","(4.0, 7.2, 5.884615384615385)"
