,Sunset Tara,Body Slam,Fried Giblet,Intruder,Zinger Giblet,Shes Magical
08-01-2023 15:59:44.780050,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:45.791146,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:46.636058,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:47.574749,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:48.585547,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:49.525895,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:50.468543,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:51.442152,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.23913043478261)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:52.343628,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:53.272367,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:54.254886,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:55.179489,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:56.151295,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:57.200904,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:58.219700,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 15:59:59.123477,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 6.46)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:00.114499,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.537037037037038)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.535294117647059)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:00.999342,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:01.961597,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:02.961183,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:03.955456,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:04.881570,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:05.860178,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:06.923195,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:07.804151,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:08.701102,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:09.697651,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 8.48235294117647)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:10.639954,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:11.594847,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:12.590275,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:13.557947,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:14.472516,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:15.423020,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:16.374542,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:17.284149,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:18.281212,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:19.298859,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:20.272947,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:21.142522,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:22.145933,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:23.040783,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:23.943571,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:24.945371,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:25.915487,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:26.874581,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:27.789550,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:28.722445,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:29.650510,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:30.611003,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:31.579730,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:32.535761,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:33.684416,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:34.599489,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:35.563344,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:36.591880,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:37.577263,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:38.521735,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:39.559929,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:40.527155,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:41.428019,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:42.378640,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:43.319097,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:44.263339,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:45.329806,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:46.365064,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:47.295269,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:48.147792,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:49.067543,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:50.004175,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:51.029462,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:51.970872,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:52.866225,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:53.800011,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:54.733438,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:55.685566,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:56.667576,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:57.646191,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:58.581253,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:00:59.568896,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:00.521610,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:01.375549,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:02.336910,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:03.357075,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:04.301608,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:05.288157,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:06.231811,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:07.215609,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:08.122277,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:09.027326,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:10.024836,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:10.955453,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:11.931654,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:12.911193,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:13.857101,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:14.764950,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:15.660525,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:16.631615,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:17.561694,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:18.519678,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:19.496307,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:20.439860,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:21.466913,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:22.438786,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:23.315583,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:24.203410,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:25.178277,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
08-01-2023 16:01:26.148240,"(61.0, 570.0, 312.5)","(3.9, 6.6, 5.445652173913043)","(6.0, 10.5, 8.09090909090909)","(5.5, 11.5, 5.908333333333333)","(6.5, 11.5, 9.325)","(1.9, 2.42, 2.377894736842105)"
