,The Ringmaster,Jogalong Blue,Stilton,Zacharooni,Laker,Im Freyja,Booker Bay,Major Gnp Nz,Manic Mia,Barrys Brother
15-12-2022 14:00:42.225480,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 11.25)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 6.4, 6.300000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:43.606754,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 11.25)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 6.4, 7.3428571428571425)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:44.887479,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 11.25)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 7.8, 7.492307692307692)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:46.189098,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 11.25)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 7.8, 7.199999999999999)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:47.407156,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 10.4)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 7.8, 7.476923076923077)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:48.620570,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 10.4)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 7.8, 5.8375)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:49.902713,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 10.4)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.9, 5.8375)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:51.166636,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.5, 10.4)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 5.9, 7.228571428571428)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:52.430439,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 7.8, 7.228571428571428)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:53.750847,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 7.8, 7.492307692307692)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:55.022350,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 6.0, 5.95)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:56.309322,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 6.0, 9.100000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:57.602059,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.8, 7.955555555555556)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:00:58.854638,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.6, 7.955555555555556)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:00.155785,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.6, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:01.402838,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.6, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:02.697020,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.6, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:03.960635,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 9.6, 5.678947368421053)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:05.226154,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 9.666666666666666)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 5.9, 5.85)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:06.602217,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 15.0, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 54.0)","(3.8, 5.9, 8.5)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:07.964794,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.8, 9.100000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:09.346094,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.8, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:10.750591,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.6, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:12.130866,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.6, 7.822222222222222)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:13.428293,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.6, 7.711111111111111)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:14.788963,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.4, 5.699999999999999)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:16.133441,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.8, 5.75)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:17.422143,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.8, 9.100000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:18.780592,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.8, 9.083333333333334)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:20.116014,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 9.8, 5.65)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:21.504108,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.7, 5.65)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:22.827808,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.7, 3.95)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:24.200502,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 6.4, 4.662068965517241)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:25.526171,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.7, 4.558620689655172)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:26.853467,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.5, 5.182352941176471)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:28.289670,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.182352941176471)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:29.679653,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:31.104401,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:32.379250,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:33.672218,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:34.924133,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:36.180810,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 48.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:37.510108,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:38.883560,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:40.248044,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:41.572600,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:42.795885,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:44.089684,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:45.429629,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 32.5)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:46.788763,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 60.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:48.161273,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:49.624509,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:51.070008,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:52.427089,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:53.829586,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:55.338427,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.15)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:56.810903,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.720000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:58.271838,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.720000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:01:59.777343,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.720000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:01.179904,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.720000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:02.744546,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.720000000000001)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:04.463099,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.153333333333333)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:06.116009,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.45)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:07.621601,"(31.0, 130.0, 72.15384615384616)","(4.4, 7.4, 6.058333333333334)","(18.0, 55.0, 39.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 5.194444444444445)","(1.9, 99999, 99990)","(101.0, 960.0, 627.3076923076923)","(41.0, 180.0, 87.42857142857143)"
15-12-2022 14:02:09.161231,"(31.0, 130.0, 96.0)","(4.4, 7.4, 6.377777777777778)","(18.0, 55.0, 36.4)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.4, 4.45)","(1.9, 99999, 99990)","(101.0, 960.0, 779.0)","(41.0, 180.0, 131.71428571428572)"
15-12-2022 14:02:10.656114,"(31.0, 120.0, 88.85714285714286)","(4.4, 7.4, 5.933333333333334)","(18.0, 50.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.3, 4.4)","(1.9, 99999, 99990)","(101.0, 950.0, 771.0)","(41.0, 170.0, 131.71428571428572)"
15-12-2022 14:02:12.230704,"(31.0, 110.0, 88.85714285714286)","(4.4, 7.4, 5.933333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.2, 4.4)","(1.9, 99999, 99990)","(101.0, 940.0, 771.0)","(41.0, 170.0, 131.71428571428572)"
15-12-2022 14:02:14.019039,"(31.0, 110.0, 88.85714285714286)","(4.4, 7.4, 5.933333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.2, 4.4)","(1.9, 99999, 99990)","(101.0, 940.0, 763.0)","(41.0, 170.0, 92.36363636363637)"
15-12-2022 14:02:15.758888,"(31.0, 110.0, 88.85714285714286)","(4.4, 7.4, 5.933333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.2, 4.4)","(1.9, 99999, 99990)","(101.0, 930.0, 755.0)","(41.0, 160.0, 117.42857142857142)"
15-12-2022 14:02:17.205599,"(31.0, 110.0, 88.85714285714286)","(4.4, 7.4, 5.933333333333334)","(18.0, 48.0, 35.2)","(7.0, 14.5, 10.75)","(81.0, 550.0, 365.38461538461536)","(21.0, 70.0, 38.0)","(3.8, 5.2, 4.985714285714286)","(1.9, 99999, 99990)","(101.0, 920.0, 755.0)","(41.0, 150.0, 117.42857142857142)"
