,Victa Mikey,Diesel Runner,Velocity Comet,Emerley Poida,Remember Prince,Hukanui Lady
06-01-2023 13:42:44.283990,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.1)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:45.256961,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.1)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:46.382959,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.1)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:47.407907,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.1)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:48.459981,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.1)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:49.573665,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:50.705566,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 18.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:51.866063,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 18.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:52.885756,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 18.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:53.983139,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 18.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:55.040284,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 18.75)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:56.054720,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:57.173991,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:58.211273,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:42:59.203705,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:00.213572,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:01.281227,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:02.346587,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:03.486079,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:04.566650,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:05.583066,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:06.710353,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:07.738578,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:08.750383,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:09.854131,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:11.057085,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:12.016076,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:13.204467,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:14.298293,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:15.396956,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:16.410100,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:17.457905,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:18.553884,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:19.600030,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:20.657115,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:21.716635,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:22.759600,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:23.808168,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:24.866079,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:26.300272,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.08)"
06-01-2023 13:43:27.399107,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.0, 12.10909090909091)"
06-01-2023 13:43:28.502015,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.5, 12.10909090909091)"
06-01-2023 13:43:29.563482,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.5, 12.10909090909091)"
06-01-2023 13:43:30.684402,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.5, 12.10909090909091)"
06-01-2023 13:43:31.786233,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.5, 12.10909090909091)"
06-01-2023 13:43:32.881481,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 13.5, 9.68)"
06-01-2023 13:43:33.986491,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.68)"
06-01-2023 13:43:35.056251,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 15.333333333333332)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.68)"
06-01-2023 13:43:36.144163,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.49)","(10.0, 25.0, 17.38888888888889)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.36)"
06-01-2023 13:43:37.139630,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.68125)","(10.0, 26.0, 17.38888888888889)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.36)"
06-01-2023 13:43:38.145113,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.7681818181818185)","(10.0, 26.0, 17.38888888888889)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.36)"
06-01-2023 13:43:39.244107,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.7681818181818185)","(10.0, 26.0, 17.38888888888889)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 10.0, 9.863157894736842)"
06-01-2023 13:43:40.549074,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.7681818181818185)","(10.0, 26.0, 17.38888888888889)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.0, 10.953333333333333)"
06-01-2023 13:43:42.288617,"(1.7, 2.12, 2.04)","(3.5, 6.0, 5.7681818181818185)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:44.899465,"(1.7, 2.12, 1.915)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:47.457723,"(1.7, 2.1, 1.9100000000000001)","(3.5, 6.0, 5.3625)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:48.834801,"(1.7, 2.1, 1.9100000000000001)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:49.967173,"(1.7, 2.1, 1.92)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:51.085499,"(1.7, 2.1, 1.92)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:52.295670,"(1.7, 2.1, 1.9100000000000001)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:53.746911,"(1.7, 2.12, 2.02)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:54.917513,"(1.7, 2.12, 2.0420000000000003)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:56.102512,"(1.7, 2.12, 2.025)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:57.211912,"(1.7, 2.12, 2.025)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:58.377887,"(1.7, 2.12, 2.02)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:43:59.604129,"(1.7, 2.12, 2.02)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:00.761484,"(1.7, 2.12, 2.0420000000000003)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:01.980505,"(1.7, 2.12, 2.025)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:03.205178,"(1.7, 2.12, 1.902857142857143)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:04.341377,"(1.7, 2.12, 1.902857142857143)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:05.532097,"(1.7, 2.12, 1.902857142857143)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:06.651274,"(1.7, 2.12, 1.935)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:07.688534,"(1.7, 2.12, 1.9142857142857144)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:08.898510,"(1.7, 2.12, 1.9142857142857144)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:09.964680,"(1.7, 2.12, 1.9142857142857144)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:11.050164,"(1.7, 2.12, 1.8914285714285715)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:12.207906,"(1.7, 2.12, 1.8914285714285715)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:13.312400,"(1.7, 2.12, 1.902857142857143)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:14.474712,"(1.7, 2.12, 1.902857142857143)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:15.797935,"(1.7, 2.1, 1.848)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:17.039162,"(1.7, 2.08, 1.9)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:18.583903,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.666666666666668)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:20.407693,"(1.7, 2.08, 1.905)","(3.5, 6.0, 5.375)","(10.0, 26.0, 13.11111111111111)","(11.0, 21.0, 19.875)","(21.0, 75.0, 37.90909090909091)","(5.0, 11.5, 10.953333333333333)"
06-01-2023 13:44:23.033916,"(1.7, 2.08, 1.9)","(3.5, 6.0, 5.375)","(10.0, 26.0, 15.26923076923077)","(11.0, 21.0, 16.75)","(21.0, 75.0, 41.66666666666667)","(5.0, 11.5, 8.9)"
06-01-2023 13:44:24.897795,"(1.7, 2.08, 1.9)","(3.5, 6.0, 5.375)","(10.0, 26.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 41.66666666666667)","(5.0, 11.5, 10.442857142857143)"
06-01-2023 13:44:26.535372,"(1.7, 2.08, 1.9100000000000001)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 41.66666666666667)","(5.0, 11.5, 10.442857142857143)"
06-01-2023 13:44:28.386503,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 45.666666666666664)","(5.0, 11.5, 10.333333333333334)"
06-01-2023 13:44:29.659745,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.0)","(5.0, 11.5, 10.614285714285714)"
06-01-2023 13:44:30.795637,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.0)","(5.0, 11.5, 10.899999999999999)"
06-01-2023 13:44:31.996465,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.0)","(5.0, 11.5, 10.4)"
06-01-2023 13:44:33.189287,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.66666666666667)","(5.0, 11.5, 10.4)"
06-01-2023 13:44:34.478403,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.66666666666667)","(5.0, 11.5, 8.885714285714286)"
06-01-2023 13:44:35.637736,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.66666666666667)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:36.834653,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 39.66666666666667)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:38.072532,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 37.18181818181819)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:39.246106,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 37.18181818181819)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:40.359989,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 37.18181818181819)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:41.540944,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 37.18181818181819)","(5.0, 9.4, 8.8)"
06-01-2023 13:44:42.794594,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 9.4, 8.68)"
06-01-2023 13:44:43.931654,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 9.4, 8.68)"
06-01-2023 13:44:45.110136,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 9.4, 8.68)"
06-01-2023 13:44:46.212626,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 9.4, 8.555555555555555)"
06-01-2023 13:44:47.305705,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 9.8, 11.690909090909091)"
06-01-2023 13:44:48.374660,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 45.285714285714285)","(5.0, 13.0, 11.028571428571428)"
06-01-2023 13:44:49.467992,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 13.0, 11.028571428571428)"
06-01-2023 13:44:50.666258,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 13.0, 11.028571428571428)"
06-01-2023 13:44:51.788475,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 13.0, 11.028571428571428)"
06-01-2023 13:44:52.920519,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 13.0, 9.753846153846155)"
06-01-2023 13:44:53.967635,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 10.0, 9.753846153846155)"
06-01-2023 13:44:55.139010,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 10.0, 9.6)"
06-01-2023 13:44:56.329166,"(1.7, 2.08, 1.93)","(3.5, 6.0, 5.375)","(10.0, 25.0, 20.333333333333336)","(11.0, 21.0, 16.75)","(21.0, 75.0, 47.266666666666666)","(5.0, 10.0, 9.6)"
