,Dreamseeker,Papas Dream,Vandini,Royalspector,Zou Zou Kacanarkis,Mr Lannigan,Lexington Lad,Top Babe,Cadouin,Gratsie,Rains Aplenty,Hold All Tickets
12-01-2023 17:50:29.454742,"(2.9, 3.15, 3.1185185185185182)","(16.0, 26.0, 23.5)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 100.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 80.0)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:31.004170,"(2.9, 3.15, 3.1185185185185182)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 80.0)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:32.564149,"(2.9, 3.15, 3.1185185185185182)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 80.0)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:34.084516,"(2.9, 3.15, 3.1185185185185182)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 80.0)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:35.680537,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:37.169386,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:38.715144,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:40.382076,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:41.899036,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:43.338695,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:44.896206,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:46.404789,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:47.849273,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:49.379084,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.67906976744186)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:50.871960,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:52.451442,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:53.947475,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.711764705882353)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:55.525091,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.8, 6.496296296296296)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 95.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:57.075837,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 6.6, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:50:58.635553,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:00.138198,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.684444444444444)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:01.600633,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 22.964285714285715)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:03.039899,"(2.9, 3.15, 3.131111111111111)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:04.490247,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:06.000228,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:07.466844,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 10.02)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:08.896718,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.93939393939394)","(81.0, 100.0, 86.875)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:10.297313,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.93939393939394)","(81.0, 100.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:11.748785,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 21.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.954166666666667)","(20.0, 34.0, 30.0)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.93939393939394)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:13.198717,"(2.9, 3.15, 3.129268292682927)","(16.0, 26.0, 20.333333333333332)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 34.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 127.5)"
12-01-2023 17:51:14.542522,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 20.333333333333332)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:15.926275,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 20.333333333333332)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:17.320787,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 20.333333333333332)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:18.766675,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 20.333333333333332)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:20.164376,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:21.530678,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:22.929016,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:24.331210,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:25.715300,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.986206896551725)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:27.187823,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:28.564282,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:30.038535,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:31.509043,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:32.921631,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.75)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:34.411974,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 127.5)"
12-01-2023 17:51:35.882862,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.9559999999999995)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 180.0, 151.66666666666669)"
12-01-2023 17:51:37.338956,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:38.744519,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:40.225486,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:41.955059,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:43.592531,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:45.389792,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:47.013286,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:48.573428,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:49.998260,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:51.438530,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:52.888986,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:54.208158,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:55.530912,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
12-01-2023 17:51:56.973247,"(2.9, 3.15, 3.131111111111111)","(16.0, 25.0, 22.0)","(51.0, 75.0, 65.0)","(7.5, 8.8, 8.781818181818183)","(4.0, 7.0, 6.956862745098039)","(20.0, 32.0, 24.5)","(5.5, 6.8, 6.663157894736842)","(7.5, 11.0, 9.828571428571427)","(81.0, 95.0, 90.0)","(14.0, 20.0, 19.25)","(41.0, 110.0, 82.5)","(71.0, 190.0, 151.66666666666669)"
