,Stompem Nz,Whata Roller,We Always Have Faith Nz,Karloo Bradley Nz,Saving Major Percy,Kanye Crusader
10-01-2023 13:35:18.484145,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:19.524301,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:20.592463,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:21.685107,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:22.868124,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:23.955389,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:24.966086,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:25.929953,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:27.001936,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:28.060425,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:29.188021,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:30.335348,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:31.409733,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:32.490608,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:33.562737,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:34.636149,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:35.690384,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:36.619223,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:37.700812,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:38.737473,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:39.741166,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:40.726230,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:41.714111,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:42.846106,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:44.187404,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:45.370172,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:46.521061,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:47.811972,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:48.986951,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:50.298805,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:51.448676,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:52.557598,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:53.677384,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:54.852173,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:56.063564,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:57.130010,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:58.202569,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:35:59.389016,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:00.491422,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:01.596081,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:02.618829,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:03.689113,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:04.772977,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:05.900071,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:07.018710,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:08.022176,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:09.031636,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:10.073712,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:11.215454,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:12.231573,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:13.231456,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:14.316442,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:15.431267,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:16.530046,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:17.627065,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:18.708617,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:19.796100,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:20.921090,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:21.907450,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:22.868762,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:23.996026,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:25.115445,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:26.196800,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:27.151687,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:28.169446,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:29.215159,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:30.277840,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:31.354899,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:32.340768,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:33.418581,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:34.506276,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:35.579063,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:36.608358,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:37.622483,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:38.611154,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:39.713015,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:40.795741,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:41.793395,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:42.824303,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:43.883733,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:44.948854,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:45.968787,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:47.013050,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:48.025869,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:49.109426,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:50.170807,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:51.150579,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:52.109936,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:53.148051,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:54.248679,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:55.447878,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:56.529609,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:57.599647,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:36:58.854299,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:00.038742,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:01.350710,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:02.439811,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:03.481437,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:04.490038,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 10.25)"
10-01-2023 13:37:05.572374,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 9.8)"
10-01-2023 13:37:06.667677,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.5, 9.333333333333334)"
10-01-2023 13:37:07.592921,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 12.0, 9.75)"
10-01-2023 13:37:08.639449,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:09.726776,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:10.809314,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:11.856254,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:12.900118,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:13.967838,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:15.110526,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:16.254302,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:17.312607,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:18.230150,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:19.195733,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:20.207875,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:21.390042,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:22.573674,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:23.570352,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:24.657929,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:25.805843,"(4.8, 99999, 99990)","(2.4, 3.1, 2.553658536585366)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:26.982942,"(4.8, 99999, 99990)","(2.4, 3.1, 2.566666666666667)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:28.055453,"(4.8, 99999, 99990)","(2.4, 3.1, 2.585714285714286)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:29.115254,"(4.8, 99999, 99990)","(2.4, 3.1, 2.585714285714286)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 9.75)"
10-01-2023 13:37:30.119903,"(4.8, 99999, 99990)","(2.4, 3.1, 2.585714285714286)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 11.5, 8.4)"
10-01-2023 13:37:31.192106,"(4.8, 99999, 99990)","(2.4, 3.1, 2.585714285714286)","(3.4, 99999, 99990)","(5.0, 99999, 99990)","(31.0, 50.0, 41.0)","(7.0, 9.8, 8.4)"
