,Speedy Sunny,Sister One,Slick Soldier,Fabulous Victor,Coopers Mate,Misbehaved,My Luck Many
04-01-2023 14:47:29.642962,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:30.650784,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:31.624105,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:32.642932,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:33.697339,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:34.770772,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:35.836264,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:36.894773,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:37.897743,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:47:38.901629,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:39.980657,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:41.096945,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:42.203754,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:43.353826,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:44.511279,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:45.570613,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:46.556507,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:47.634954,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:48.622161,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:49.756349,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:50.876031,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:52.007722,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:53.110226,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:54.270324,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:55.332929,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:56.412562,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:57.599388,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:58.753993,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:47:59.883545,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:01.069432,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:02.172868,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:03.232402,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:04.272114,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:05.368859,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:06.489703,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:07.633608,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:08.846952,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:10.014577,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:11.190619,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:12.333616,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:13.472307,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:14.642129,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:15.952600,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:17.249166,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:18.437645,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:19.509768,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:20.626387,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:21.741744,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:22.963333,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:24.141579,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:25.280645,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:26.366359,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:27.464336,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:28.647143,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:29.833587,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:31.056765,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:32.438755,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:33.645585,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:34.903852,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:36.100647,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:37.319577,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:38.473634,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:39.773412,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:41.113589,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:42.379158,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:43.591569,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:44.832581,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:46.038199,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:47.185057,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:48.340995,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:49.401838,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:50.518970,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:51.792551,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:53.140781,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:54.430300,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:55.766266,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:57.130799,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:58.396084,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:48:59.650714,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:00.714010,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:01.763230,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:02.922353,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:04.101030,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:05.231476,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 12.81492537313433)"
04-01-2023 14:49:06.349120,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:07.493168,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:08.558772,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:09.651304,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:10.764732,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:11.952561,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:13.063431,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:14.651660,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
04-01-2023 14:49:16.775899,"(11.0, 22.0, 20.9)","(4.6, 9.0, 7.222222222222222)","(3.5, 4.8, 3.675)","(4.2, 6.4, 5.476923076923077)","(4.6, 8.6, 6.587096774193548)","(8.5, 16.0, 15.257142857142856)","(7.5, 13.0, 11.5)"
