,Social Virtigo,Nutty Nuts,Big Time Girly,Big Time Ring,Allegro Wriggles,Thrilling Ziggy,Big Time Bumper
06-01-2023 15:44:51.480750,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 18.86875)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.542857142857143)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:52.368154,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.755555555555556)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:53.271574,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:54.189400,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:55.152385,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:56.231894,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:57.198292,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.0, 2.4499999999999997)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:58.130343,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 3.3, 2.4466666666666663)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:44:59.191650,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:00.329561,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.82)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:01.346554,"(9.0, 18.0, 14.733333333333334)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:02.333366,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:03.461308,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:04.400696,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4466666666666663)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:05.356888,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.98, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:06.436301,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:07.441314,"(9.0, 18.0, 16.04)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:08.390571,"(9.0, 19.5, 16.418181818181818)","(10.0, 21.0, 15.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:09.307139,"(9.0, 19.5, 16.418181818181818)","(10.0, 21.0, 15.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:10.204208,"(9.0, 19.5, 16.418181818181818)","(10.0, 21.0, 15.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:11.143386,"(9.0, 19.5, 16.418181818181818)","(10.0, 21.0, 15.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:12.095138,"(9.0, 19.5, 16.418181818181818)","(10.0, 21.0, 15.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.4175)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:13.058559,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.96, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:13.972263,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:14.873187,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:15.862483,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:16.897270,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:17.853051,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:18.766870,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:20.195884,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:21.273897,"(9.0, 19.5, 16.418181818181818)","(10.0, 19.5, 14.55)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.415)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:22.256482,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.94, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:23.488969,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:24.526437,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:25.478088,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:26.446758,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:27.555225,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:28.635071,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:29.571713,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4124999999999996)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:30.467597,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.92, 2.4099999999999997)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:31.394667,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 16.2)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.83)","(2.05, 2.9, 2.3705882352941177)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:32.377059,"(9.0, 19.5, 17.240000000000002)","(10.0, 19.5, 18.085714285714285)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.3705882352941177)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:33.310840,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:34.293628,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:35.217528,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:36.159090,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:37.088080,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.416666666666666)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:38.174270,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.15)","(2.05, 2.86, 2.368888888888889)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:39.100113,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.15)","(2.05, 2.86, 2.405)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:40.048110,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.15)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:41.035432,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.15)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.6080000000000005)"
06-01-2023 15:45:42.022300,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.15)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:43.052278,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.571428571428571)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:44.005245,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:44.941130,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.84, 2.4025)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:45.917803,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.84, 2.5999999999999996)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:46.940617,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.86, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:47.976211,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:48.858721,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:49.760119,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:50.691793,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.45)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:51.647427,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 10.45)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:52.596502,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:53.513410,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.82, 2.4)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:54.430432,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:55.473053,"(9.0, 19.5, 17.240000000000002)","(10.0, 21.0, 19.371428571428574)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:56.850205,"(9.0, 19.5, 17.240000000000002)","(10.0, 23.0, 22.81666666666667)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:57.883250,"(9.0, 19.5, 17.240000000000002)","(10.0, 24.0, 22.81666666666667)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:58.829857,"(9.0, 19.5, 17.240000000000002)","(10.0, 24.0, 22.81666666666667)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:45:59.908087,"(9.0, 19.5, 17.240000000000002)","(10.0, 24.0, 22.81666666666667)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:46:00.904062,"(9.0, 19.5, 17.240000000000002)","(10.0, 24.0, 22.81666666666667)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.36875)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:46:01.938738,"(9.0, 19.5, 16.32857142857143)","(10.0, 24.0, 22.81666666666667)","(17.0, 65.0, 30.0)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.975)","(2.05, 2.8, 2.395)","(5.5, 8.6, 5.928571428571429)"
06-01-2023 15:46:03.116899,"(9.0, 19.5, 12.233333333333334)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 12.89)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.631578947368421)"
06-01-2023 15:46:04.051382,"(9.0, 19.0, 12.066666666666666)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 7.11)","(7.0, 13.5, 11.06)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:04.979445,"(9.0, 19.0, 12.5)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.0, 10.4)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:06.084012,"(9.0, 19.0, 12.5)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.0, 10.4)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:07.060176,"(9.0, 19.0, 13.8)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.0, 11.866666666666667)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:07.969146,"(9.0, 19.0, 13.8)","(10.0, 24.0, 21.3)","(17.0, 65.0, 25.8)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.0, 11.866666666666667)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:08.894471,"(9.0, 19.0, 13.8)","(10.0, 24.0, 21.3)","(17.0, 65.0, 23.0)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.5, 10.557142857142857)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:09.854237,"(9.0, 19.0, 13.8)","(10.0, 24.0, 21.3)","(17.0, 65.0, 23.0)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.5, 10.557142857142857)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:10.751166,"(9.0, 19.0, 13.8)","(10.0, 24.0, 21.3)","(17.0, 65.0, 23.0)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.5, 10.557142857142857)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:11.728201,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 32.333333333333336)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.5, 9.627272727272727)","(2.05, 2.78, 2.395)","(5.5, 8.6, 5.82962962962963)"
06-01-2023 15:46:12.656517,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 37.0)","(4.8, 7.4, 6.985714285714286)","(7.0, 14.5, 9.627272727272727)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:13.597631,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 37.0)","(4.8, 7.4, 7.2125)","(7.0, 10.5, 8.61)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:14.539802,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 37.0)","(4.8, 7.4, 6.15)","(7.0, 10.5, 8.61)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:15.544778,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 37.0)","(4.8, 7.4, 6.15)","(7.0, 10.5, 8.61)","(2.05, 2.78, 2.395)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:16.591848,"(9.0, 19.0, 13.8)","(10.0, 25.0, 22.1)","(17.0, 65.0, 37.0)","(4.8, 7.4, 6.15)","(7.0, 10.5, 10.1)","(2.05, 2.78, 2.3925)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:17.602862,"(9.0, 19.0, 13.8)","(10.0, 26.0, 19.357142857142858)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.0, 10.35)","(2.05, 2.76, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:18.856042,"(9.0, 19.0, 13.8)","(10.0, 26.0, 19.357142857142858)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.5, 10.35)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:19.915815,"(9.0, 19.0, 13.8)","(10.0, 26.0, 19.357142857142858)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.5, 10.35)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:21.000601,"(9.0, 19.0, 13.8)","(10.0, 26.0, 19.357142857142858)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.5, 10.35)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:22.274743,"(9.0, 19.0, 13.8)","(10.0, 26.0, 20.125)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.5, 10.35)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:23.433642,"(9.0, 19.0, 13.8)","(10.0, 23.0, 20.125)","(17.0, 65.0, 40.5)","(4.8, 7.4, 6.15)","(7.0, 13.5, 12.6875)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:24.442348,"(9.0, 19.0, 11.2)","(10.0, 23.0, 20.25)","(17.0, 65.0, 40.5)","(4.8, 7.4, 5.108333333333333)","(7.0, 13.5, 12.6875)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:25.417243,"(9.0, 19.0, 13.967741935483872)","(10.0, 23.0, 14.357142857142858)","(17.0, 65.0, 40.5)","(4.8, 7.4, 5.130000000000001)","(7.0, 13.5, 11.2)","(2.05, 2.74, 2.3899999999999997)","(5.5, 8.6, 6.2625)"
06-01-2023 15:46:26.430788,"(9.0, 19.0, 13.967741935483872)","(10.0, 23.0, 14.357142857142858)","(17.0, 65.0, 48.66666666666667)","(4.8, 7.2, 5.130000000000001)","(7.0, 13.0, 10.1)","(2.05, 2.74, 2.5844444444444443)","(5.5, 8.6, 7.161538461538461)"
06-01-2023 15:46:27.428406,"(9.0, 19.0, 13.967741935483872)","(10.0, 23.0, 14.357142857142858)","(17.0, 80.0, 58.666666666666664)","(4.8, 7.2, 5.130000000000001)","(7.0, 13.0, 10.1)","(2.05, 2.74, 2.5844444444444443)","(5.5, 8.6, 7.161538461538461)"
