,Nicco The Greek,Im Krupt,Flying To Paris,Coronation Veronic,Black Eaglet,Gee Gee Miss Quita,Alvarinho,Finxy,Zulu Guru
06-01-2023 17:11:13.320791,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.6)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:14.645740,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.8)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:16.004996,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.8)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:17.335003,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.8)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:18.670571,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.8)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:19.964655,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 7.533333333333333)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:21.277521,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.2, 7.533333333333333)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:22.584938,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.2, 7.533333333333333)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:23.876121,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.2, 7.533333333333333)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:25.148887,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 31.833333333333336)","(5.5, 9.2, 7.533333333333333)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:26.488980,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 38.0, 33.166666666666664)","(5.5, 9.2, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:27.792586,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:29.041435,"(3.1, 3.5, 3.0563829787234043)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:30.216546,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:31.356558,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:32.465110,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:33.723158,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.716666666666667)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:35.019090,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.9, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:36.374505,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:37.757877,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:39.126237,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:40.453495,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 9.0, 6.9)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:41.783269,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 38.25)","(5.5, 9.0, 6.7894736842105265)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:43.152467,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 38.25)","(5.5, 9.0, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:44.475876,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:45.836994,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:47.194756,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:48.513643,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:49.763835,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:51.003840,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.7215384615384615)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:52.310555,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:53.491469,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:54.668658,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:55.784693,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:56.898702,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:58.292709,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:11:59.560228,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:00.874892,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:02.247210,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 33.166666666666664)","(5.5, 8.8, 7.355555555555556)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:03.632247,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 40.0, 31.833333333333336)","(5.5, 8.8, 7.5)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:05.081113,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 38.0, 31.833333333333336)","(5.5, 8.8, 7.5)","(10.0, 20.0, 17.625)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:06.441811,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 38.0, 31.833333333333336)","(5.5, 8.8, 6.905882352941177)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:07.851780,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.7)","(19.0, 38.0, 31.833333333333336)","(5.5, 8.6, 6.905882352941177)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:09.168210,"(3.1, 3.5, 3.1424437299035373)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 25.0, 18.3)","(19.0, 38.0, 28.75)","(5.5, 8.6, 7.800000000000001)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:10.445093,"(3.1, 3.5, 3.1537366548042702)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 28.75)","(5.5, 8.4, 7.800000000000001)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:11.765514,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 28.75)","(5.5, 8.4, 7.300000000000001)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:13.059098,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 28.75)","(5.5, 8.4, 6.933333333333334)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:14.480470,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 33.333333333333336)","(5.5, 8.4, 6.86)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:15.877701,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 35.1875)","(5.5, 8.4, 6.86)","(10.0, 20.0, 18.642857142857142)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:17.160219,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.4, 6.95)","(10.0, 20.0, 17.0)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:18.534466,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.95)","(10.0, 20.0, 17.0)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:20.230585,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.95)","(10.0, 20.0, 17.0)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:21.892287,"(3.1, 3.5, 3.2171511627906977)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.95)","(10.0, 20.0, 17.0)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:23.326544,"(3.1, 3.5, 4.025)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:24.829885,"(3.1, 4.3, 4.025)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:26.133227,"(3.1, 4.3, 4.153333333333333)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:27.343048,"(3.1, 4.3, 4.16)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:28.609492,"(3.1, 4.3, 3.5083333333333333)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:29.959947,"(3.1, 4.3, 3.6666666666666665)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:31.332143,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:32.694526,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:34.044376,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 32.93333333333334)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:35.455654,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 38.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:36.870604,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:38.326769,"(3.1, 4.2, 3.4153846153846157)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:39.758676,"(3.1, 4.2, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:41.167302,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:42.590925,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.824999999999999)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:43.951941,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.6)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:45.291866,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 33.4375)","(5.5, 8.2, 6.6)","(10.0, 20.0, 18.1)","(31.0, 50.0, 39.2)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:46.545792,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 29.849999999999998)","(5.5, 8.2, 7.1)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:47.846517,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 27.458333333333332)","(5.5, 8.2, 7.1)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:49.178734,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 30.6875)","(5.5, 8.2, 7.1)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:50.480634,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 7.1)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:51.791104,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 7.0285714285714285)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:53.124300,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.4, 6.771428571428571)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:54.546244,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.771428571428571)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
06-01-2023 17:12:56.086062,"(3.1, 4.1, 3.475)","(17.0, 29.0, 23.0)","(2.5, 2.86, 2.718571428571429)","(13.0, 24.0, 18.3)","(19.0, 36.0, 34.583333333333336)","(5.5, 8.2, 6.771428571428571)","(10.0, 20.0, 18.1)","(31.0, 50.0, 38.0)","(15.0, 32.0, 29.25)"
