,Homebush Stella,Goldstar Yankee,Homebush Cardi,Pretty Orson,Rocket Queen,Amuri Early,Mustard Custard,Goldstar Tommy
09-01-2023 09:09:08.274203,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:09.269843,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:10.261171,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:11.268679,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:12.315072,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:13.354017,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:14.415556,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:15.433979,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:16.445905,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:17.453363,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:18.442177,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:19.451340,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:20.508264,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:21.554894,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:22.621364,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:23.678968,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 8.274324324324326)"
09-01-2023 09:09:24.691050,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.0, 9.382558139534884)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.4, 9.166216216216217)"
09-01-2023 09:09:25.673975,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:26.636740,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:27.626781,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:28.624330,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:29.645454,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:30.714684,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:31.748277,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:32.789575,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 10.1875)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:33.777455,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:34.763441,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:35.812066,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:36.848934,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:37.922825,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 9.166216216216217)"
09-01-2023 09:09:39.020863,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.5, 7.6308510638297875)"
09-01-2023 09:09:40.074153,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:41.140290,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 8.98125)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:42.173973,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.5, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:43.212594,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:44.226454,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:45.274843,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:46.304059,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:47.343799,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:48.409599,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:49.474106,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:50.571420,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:51.602898,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:52.617413,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:53.628272,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:54.623892,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:55.647143,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:56.710157,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:57.827889,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:58.912929,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:09:59.992378,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:01.027221,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:02.046208,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:03.027257,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 11.0, 9.1875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:04.035671,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:05.038833,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:06.038318,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:07.078031,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:08.096936,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:09.139652,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:10.190095,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:11.208325,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:12.237510,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 10.6875)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:13.263586,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 13.0, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:14.302516,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:15.355895,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:16.378575,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:17.460679,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:18.593531,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:19.627665,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:20.649139,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:21.659834,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:22.708613,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 7.6308510638297875)"
09-01-2023 09:10:23.750270,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 10.0, 8.598648648648648)"
09-01-2023 09:10:24.835015,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:25.853290,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:26.912781,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:28.047599,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:29.099138,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:30.162347,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:31.237403,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
09-01-2023 09:10:32.325391,"(5.5, 19.5, 13.620000000000001)","(4.0, 13.5, 11.690625)","(5.0, 19.0, 16.269230769230766)","(13.0, 150.0, 76.94117647058823)","(4.0, 12.5, 9.65625)","(11.0, 65.0, 58.866666666666674)","(31.0, 320.0, 271.5)","(3.8, 9.8, 6.792105263157895)"
