,Whata Reactor,Little Auckland,Lurking,Eastbro Tex,Gulmarg,Whata Challenge,The Crom,Caught Out,Nevaevabend
07-12-2022 20:57:29.031046,"(2.8, 3.9, 3.1666666666666665)","(61.0, 90.0, 86.66666666666667)","(4.6, 6.4, 6.08)","(21.0, 44.0, 38.333333333333336)","(5.5, 8.6, 8.292307692307691)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.6)","(4.2, 5.9, 5.4625)","(21.0, 30.0, 28.5)"
07-12-2022 20:57:30.238281,"(2.8, 3.9, 3.1666666666666665)","(61.0, 90.0, 86.66666666666667)","(4.6, 6.4, 6.08)","(21.0, 44.0, 38.333333333333336)","(5.5, 8.6, 8.292307692307691)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.6)","(4.2, 5.9, 5.4625)","(21.0, 30.0, 28.5)"
07-12-2022 20:57:31.472467,"(2.8, 3.9, 3.468)","(61.0, 90.0, 86.66666666666667)","(4.6, 6.4, 6.08)","(21.0, 44.0, 38.333333333333336)","(5.5, 8.6, 7.3999999999999995)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.142857142857142)","(4.2, 5.9, 6.4399999999999995)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:32.709928,"(2.8, 3.9, 3.468)","(61.0, 90.0, 81.25)","(4.6, 6.4, 5.9)","(21.0, 44.0, 38.333333333333336)","(5.5, 9.0, 7.9)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.333333333333334)","(4.2, 6.6, 6.366666666666666)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:34.372075,"(2.8, 3.9, 3.723333333333333)","(61.0, 90.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.9)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.75)","(4.2, 6.6, 6.366666666666666)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:35.679248,"(2.8, 3.9, 3.5533333333333332)","(61.0, 90.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.9)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.75)","(4.2, 6.6, 6.23076923076923)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:37.098310,"(2.8, 3.9, 3.5533333333333332)","(61.0, 90.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.9)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.75)","(4.2, 6.6, 6.23076923076923)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:38.593652,"(2.8, 3.9, 3.5533333333333332)","(61.0, 90.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.78)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.625)","(4.2, 6.6, 6.2333333333333325)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:39.909050,"(2.8, 3.9, 3.5533333333333332)","(61.0, 90.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.78)","(19.0, 38.0, 27.5)","(6.5, 11.5, 9.416666666666666)","(4.2, 6.6, 6.2333333333333325)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:41.227855,"(2.8, 3.9, 3.5533333333333332)","(61.0, 90.0, 86.25)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.0)","(19.0, 38.0, 27.5)","(6.5, 11.5, 9.416666666666666)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:42.657249,"(2.8, 3.9, 3.2199999999999998)","(61.0, 90.0, 85.625)","(4.6, 6.4, 5.9)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.0)","(19.0, 38.0, 27.5)","(6.5, 11.5, 9.416666666666666)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:43.916593,"(2.8, 3.9, 3.2199999999999998)","(61.0, 90.0, 81.25)","(4.6, 6.4, 5.175000000000001)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.0)","(19.0, 38.0, 27.5)","(6.5, 11.5, 9.5)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:45.119205,"(2.8, 3.9, 3.2199999999999998)","(61.0, 90.0, 106.25)","(4.6, 6.0, 5.566666666666667)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.0)","(19.0, 38.0, 27.5)","(6.5, 11.0, 9.25)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:46.326026,"(2.8, 3.9, 3.2199999999999998)","(61.0, 120.0, 106.25)","(4.6, 5.9, 5.566666666666667)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.733333333333333)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.136363636363637)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:47.507331,"(2.8, 3.9, 3.2199999999999998)","(61.0, 120.0, 103.33333333333334)","(4.6, 5.9, 5.566666666666667)","(21.0, 44.0, 35.5)","(5.5, 9.2, 8.555555555555555)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.136363636363637)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:48.696586,"(2.8, 3.9, 3.2199999999999998)","(61.0, 120.0, 103.33333333333334)","(4.6, 5.9, 5.300000000000001)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.555555555555555)","(19.0, 38.0, 27.5)","(6.5, 10.5, 9.25)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:50.182640,"(2.8, 3.85, 3.493333333333333)","(61.0, 120.0, 103.33333333333334)","(4.6, 5.9, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.228571428571428)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.25)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:51.554438,"(2.8, 3.8, 3.472)","(61.0, 120.0, 112.5)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 8.228571428571428)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.133333333333333)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:52.829384,"(2.8, 3.8, 3.472)","(61.0, 120.0, 112.5)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.133333333333333)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:54.166485,"(2.8, 3.85, 3.34)","(61.0, 120.0, 115.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.25)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:55.874975,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.133333333333333)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:57.295858,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.072727272727272)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:57:58.623659,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.072727272727272)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:00.178219,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.25)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:01.798536,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 10.0, 9.133333333333333)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:03.372234,"(2.8, 3.85, 3.34)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.5)","(21.0, 44.0, 35.5)","(5.5, 9.0, 7.949999999999999)","(19.0, 38.0, 27.5)","(6.5, 9.8, 9.133333333333333)","(4.2, 6.6, 6.2615384615384615)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:04.838944,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.65)","(21.0, 44.0, 34.5)","(5.5, 9.0, 8.475)","(19.0, 38.0, 26.4)","(6.5, 9.8, 9.4)","(4.2, 6.6, 5.925000000000001)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:06.359364,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 36.0, 27.333333333333332)","(6.5, 9.8, 9.52)","(4.2, 6.4, 5.114285714285714)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:07.848064,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 34.0, 25.11111111111111)","(6.5, 10.0, 9.7)","(4.2, 6.4, 5.5)","(21.0, 30.0, 26.0)"
07-12-2022 20:58:09.090521,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 34.0, 25.11111111111111)","(6.5, 10.0, 9.7)","(4.2, 6.4, 5.5)","(21.0, 30.0, 23.333333333333332)"
07-12-2022 20:58:10.415549,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 34.0, 25.11111111111111)","(6.5, 10.0, 9.7)","(4.2, 6.4, 6.007692307692308)","(21.0, 26.0, 23.0)"
07-12-2022 20:58:11.714275,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 34.0, 25.11111111111111)","(6.5, 10.0, 9.7)","(4.2, 6.4, 6.0)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:13.106658,"(2.8, 3.85, 3.3923076923076922)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.475)","(19.0, 34.0, 25.6)","(6.5, 10.0, 9.7)","(4.2, 6.6, 6.357142857142857)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:14.501652,"(2.8, 4.1, 3.88)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 32.0, 27.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 6.4111111111111105)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:15.911038,"(2.8, 4.0, 3.7625)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 6.199999999999999)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:17.264735,"(2.8, 4.0, 3.6538461538461537)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.475)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:18.673783,"(2.8, 4.0, 3.6538461538461537)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.85)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:19.972723,"(2.8, 4.0, 3.6538461538461537)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 6.04)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:21.336269,"(2.8, 4.0, 3.6538461538461537)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 29.5)","(5.5, 9.0, 8.1)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.625)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:22.693062,"(2.8, 4.0, 3.6538461538461537)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 42.0, 27.272727272727273)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.949999999999999)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:24.111339,"(2.8, 4.0, 3.4375)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 30.0, 27.5)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.949999999999999)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:25.526241,"(2.8, 4.0, 3.4375)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 27.5)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.733333333333333)","(4.2, 6.6, 5.949999999999999)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:26.910409,"(2.8, 4.0, 3.4375)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 27.5)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.125)","(4.2, 6.6, 5.314285714285714)","(21.0, 25.0, 22.5)"
07-12-2022 20:58:28.299122,"(2.8, 3.95, 3.441904761904762)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 27.5)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.25)","(4.2, 6.6, 5.142857142857143)","(21.0, 25.0, 22.666666666666668)"
07-12-2022 20:58:29.770955,"(2.8, 3.9, 3.50625)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 27.5)","(5.5, 9.0, 8.55)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.25)","(4.2, 6.6, 5.142857142857143)","(21.0, 24.0, 22.384615384615383)"
07-12-2022 20:58:31.038993,"(2.8, 3.9, 3.50625)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 27.5)","(5.5, 9.0, 8.157142857142857)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.125)","(4.2, 6.6, 5.4)","(21.0, 27.0, 22.666666666666668)"
07-12-2022 20:58:32.347087,"(2.8, 3.9, 3.585)","(61.0, 120.0, 100.0)","(4.6, 5.8, 5.050000000000001)","(21.0, 29.0, 28.0)","(5.5, 8.8, 8.157142857142857)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.25)","(4.2, 6.4, 5.4)","(21.0, 26.0, 23.0)"
07-12-2022 20:58:33.688990,"(2.8, 3.9, 3.585)","(61.0, 120.0, 100.0)","(4.6, 5.7, 5.014285714285714)","(21.0, 28.0, 27.333333333333332)","(5.5, 8.8, 8.157142857142857)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.25)","(4.2, 6.4, 5.15)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:35.021589,"(2.8, 3.9, 3.585)","(61.0, 120.0, 100.0)","(4.6, 5.6, 5.25)","(21.0, 28.0, 27.333333333333332)","(5.5, 8.8, 7.18)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.625)","(4.2, 6.4, 5.4)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:36.313299,"(2.8, 3.9, 3.536363636363636)","(61.0, 120.0, 100.0)","(4.6, 5.6, 5.016666666666667)","(21.0, 28.0, 27.333333333333332)","(5.5, 8.8, 7.18)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.625)","(4.2, 6.4, 5.4)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:37.891342,"(2.8, 3.9, 3.536363636363636)","(61.0, 120.0, 100.0)","(4.6, 5.9, 5.15)","(21.0, 28.0, 27.333333333333332)","(5.5, 8.6, 7.3999999999999995)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.4)","(4.2, 6.4, 5.763636363636364)","(21.0, 25.0, 23.0)"
07-12-2022 20:58:39.411097,"(2.8, 3.9, 3.77)","(61.0, 120.0, 100.0)","(4.6, 5.9, 5.3090909090909095)","(21.0, 28.0, 27.066666666666666)","(5.5, 8.6, 7.8)","(19.0, 30.0, 25.0)","(6.5, 10.0, 9.666666666666666)","(4.2, 6.4, 5.763636363636364)","(21.0, 26.0, 24.0)"
07-12-2022 20:58:40.913157,"(2.8, 3.9, 3.9299999999999997)","(61.0, 120.0, 86.66666666666667)","(4.6, 5.8, 5.933333333333334)","(21.0, 28.0, 27.066666666666666)","(5.5, 8.4, 6.692307692307692)","(19.0, 30.0, 25.0)","(6.5, 11.0, 9.666666666666666)","(4.2, 6.4, 5.763636363636364)","(21.0, 26.0, 24.0)"
07-12-2022 20:58:42.426318,"(2.8, 4.1, 3.9928571428571424)","(61.0, 120.0, 90.0)","(4.6, 6.4, 5.4)","(21.0, 28.0, 27.066666666666666)","(5.5, 7.0, 6.692307692307692)","(19.0, 30.0, 25.666666666666668)","(6.5, 11.0, 9.625)","(4.2, 6.4, 5.763636363636364)","(21.0, 26.0, 22.666666666666668)"
07-12-2022 20:58:43.779039,"(2.8, 4.1, 3.9928571428571424)","(61.0, 110.0, 90.0)","(4.6, 6.4, 5.4)","(21.0, 28.0, 27.066666666666666)","(5.5, 7.0, 5.654545454545454)","(19.0, 29.0, 25.666666666666668)","(6.5, 11.0, 9.35)","(4.2, 6.4, 5.763636363636364)","(21.0, 26.0, 22.666666666666668)"
07-12-2022 20:58:45.166616,"(2.8, 4.1, 3.8499999999999996)","(61.0, 110.0, 90.0)","(4.6, 6.4, 5.763636363636364)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.6, 6.218181818181819)","(19.0, 29.0, 25.666666666666668)","(6.5, 11.0, 9.633333333333333)","(4.2, 6.4, 5.763636363636364)","(21.0, 26.0, 22.6)"
07-12-2022 20:58:46.462753,"(2.8, 4.1, 3.8499999999999996)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.763636363636364)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.218181818181819)","(19.0, 29.0, 24.714285714285715)","(6.5, 10.5, 9.75)","(4.2, 6.4, 5.763636363636364)","(21.0, 25.0, 23.857142857142858)"
07-12-2022 20:58:47.802380,"(2.8, 4.0, 3.9)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.6)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.257142857142857)","(19.0, 29.0, 25.333333333333332)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 25.0, 23.857142857142858)"
07-12-2022 20:58:49.085241,"(2.8, 4.0, 3.908333333333333)","(61.0, 110.0, 85.0)","(4.6, 6.2, 5.4)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.257142857142857)","(19.0, 28.0, 25.333333333333332)","(6.5, 10.5, 9.681818181818182)","(4.2, 6.4, 5.763636363636364)","(21.0, 25.0, 24.545454545454547)"
07-12-2022 20:58:50.435461,"(2.8, 4.0, 3.93125)","(61.0, 110.0, 85.0)","(4.6, 6.2, 5.3428571428571425)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.257142857142857)","(19.0, 28.0, 24.666666666666668)","(6.5, 10.5, 9.385714285714284)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:52.043213,"(2.8, 4.1, 4.01875)","(61.0, 110.0, 85.0)","(4.6, 6.2, 5.48)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.257142857142857)","(19.0, 28.0, 25.0)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:53.465277,"(2.8, 4.1, 3.8291666666666666)","(61.0, 110.0, 85.0)","(4.6, 6.2, 5.5)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.257142857142857)","(19.0, 28.0, 25.0)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:54.937324,"(2.8, 4.1, 3.875)","(61.0, 110.0, 85.0)","(4.6, 6.0, 5.5)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.222222222222222)","(19.0, 27.0, 24.6)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:56.537007,"(2.8, 4.0, 3.5333333333333337)","(61.0, 110.0, 85.0)","(4.6, 6.0, 5.5)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 27.0, 24.5)","(6.5, 10.5, 9.681818181818182)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:57.942797,"(2.8, 3.95, 3.5333333333333337)","(61.0, 110.0, 85.0)","(4.6, 6.0, 5.763636363636364)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 27.0, 25.0)","(6.5, 10.5, 9.385714285714284)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:58:59.548229,"(2.8, 3.9, 3.61875)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.763636363636364)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 27.0, 25.5)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:59:00.891078,"(2.8, 3.9, 3.61875)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.763636363636364)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 30.0, 25.666666666666668)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.763636363636364)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:59:02.444550,"(2.8, 3.9, 3.61875)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.483333333333333)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 29.0, 24.8)","(6.5, 10.5, 9.375)","(4.2, 6.4, 5.483333333333333)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:59:03.947333,"(2.8, 3.5, 3.4)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.483333333333333)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 28.0, 24.8)","(6.5, 10.5, 10.071428571428571)","(4.2, 6.4, 5.483333333333333)","(21.0, 27.0, 24.545454545454547)"
07-12-2022 20:59:05.369300,"(2.8, 3.5, 3.4)","(61.0, 110.0, 85.0)","(4.6, 6.4, 6.166666666666667)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.050000000000001)","(19.0, 28.0, 27.0)","(6.5, 10.5, 9.971428571428572)","(4.2, 6.4, 5.2555555555555555)","(21.0, 27.0, 25.071428571428573)"
07-12-2022 20:59:06.867841,"(2.8, 3.5, 3.3666666666666667)","(61.0, 110.0, 85.0)","(4.6, 6.4, 6.166666666666667)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.050000000000001)","(19.0, 30.0, 27.0)","(6.5, 11.0, 10.03076923076923)","(4.2, 5.7, 5.2555555555555555)","(21.0, 27.0, 26.1)"
07-12-2022 20:59:08.259510,"(2.8, 3.5, 3.3666666666666667)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.685714285714286)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 30.0, 24.857142857142858)","(6.5, 11.0, 9.835294117647058)","(4.2, 5.7, 5.166666666666666)","(21.0, 27.0, 36.22222222222222)"
07-12-2022 20:59:09.613790,"(2.8, 3.5, 3.414285714285714)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.685714285714286)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 30.0, 25.25)","(6.5, 11.0, 9.835294117647058)","(4.2, 5.7, 5.166666666666666)","(21.0, 40.0, 35.66666666666667)"
07-12-2022 20:59:11.325450,"(2.8, 3.5, 3.414285714285714)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.685714285714286)","(21.0, 28.0, 27.066666666666666)","(5.5, 6.4, 6.276923076923077)","(19.0, 29.0, 24.714285714285715)","(6.5, 11.0, 9.835294117647058)","(4.2, 5.7, 5.166666666666666)","(21.0, 38.0, 35.4)"
07-12-2022 20:59:12.861148,"(2.8, 3.5, 3.4)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.566666666666667)","(21.0, 28.0, 27.272727272727273)","(5.5, 6.4, 5.866666666666666)","(19.0, 29.0, 25.333333333333332)","(6.5, 11.0, 9.835294117647058)","(4.2, 5.7, 5.166666666666666)","(21.0, 38.0, 27.428571428571427)"
07-12-2022 20:59:14.912919,"(2.8, 3.5, 3.4)","(61.0, 110.0, 85.0)","(4.6, 6.4, 5.9)","(21.0, 30.0, 27.272727272727273)","(5.5, 6.4, 5.854545454545455)","(19.0, 28.0, 27.0)","(6.5, 11.0, 9.835294117647058)","(4.2, 5.7, 5.166666666666666)","(21.0, 36.0, 30.545454545454547)"
07-12-2022 20:59:16.665329,"(2.8, 3.5, 3.4)","(61.0, 110.0, 85.0)","(4.6, 6.4, 6.0)","(21.0, 30.0, 27.272727272727273)","(5.5, 6.4, 5.800000000000001)","(19.0, 30.0, 26.0)","(6.5, 11.0, 12.155555555555555)","(4.2, 5.7, 5.166666666666666)","(21.0, 36.0, 30.0)"
