,Black Wood,Skylark Tiara,Magic Madness,Shes Sleek,Big Wednesday,Summer Classic,Corn Cob
10-01-2023 14:37:45.108930,"(1.55, 2.34, 1.7507142857142857)","(41.0, 380.0, 268.0)","(41.0, 380.0, 230.66666666666669)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:46.212607,"(1.55, 2.34, 1.7507142857142857)","(41.0, 380.0, 212.0)","(41.0, 380.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:47.381931,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 217.0)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:48.542418,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:49.587675,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:50.687064,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:51.870424,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:53.083807,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:54.212963,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:55.293872,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:56.469262,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:57.610694,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:58.733394,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:37:59.775206,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:00.765545,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 217.0)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:01.924463,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:03.703600,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:04.921592,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:06.132686,"(1.55, 2.34, 1.7507142857142857)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:07.288977,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:08.543849,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:09.870683,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 2.8066666666666666)"
10-01-2023 14:38:11.091820,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:12.260123,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:13.318754,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:14.380416,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:15.445357,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:16.700174,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:17.846996,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:18.960238,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:20.040958,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:21.430039,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:23.432556,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:24.658497,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:25.883057,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:27.092139,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.2727272727272725)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:28.241876,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:29.515013,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:30.775709,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:31.926770,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:33.069289,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:34.199056,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:35.353967,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:36.441493,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:37.447949,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:38.548192,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 206.8235294117647)","(41.0, 390.0, 167.57142857142858)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 8.879999999999999)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:39.810558,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:41.094523,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:42.321584,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:43.553939,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:44.873536,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:46.140819,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:47.320455,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 53.800000000000004)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 55.5625)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:48.635806,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:49.893582,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:51.110996,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:52.379908,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:53.526623,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:54.652766,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:55.860334,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:57.049655,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:58.335582,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 177.0769230769231)","(21.0, 100.0, 56.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 57.86666666666667)","(2.7, 4.2, 3.1)"
10-01-2023 14:38:59.566444,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 256.9230769230769)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:00.781787,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:02.005601,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:03.202824,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:04.420770,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:05.696072,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:07.017191,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:08.299540,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:09.484226,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:10.741305,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:11.935294,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:13.172257,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:14.614616,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:15.898107,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:17.351846,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:18.655344,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:19.966914,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:21.268505,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:22.552620,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.1)"
10-01-2023 14:39:23.879755,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.2, 3.0733333333333333)"
10-01-2023 14:39:25.251502,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:26.591446,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:27.908223,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:29.229448,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:30.484210,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:31.847819,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:33.107718,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:34.365484,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:35.829144,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
10-01-2023 14:39:37.201792,"(1.55, 2.34, 1.6433333333333333)","(41.0, 390.0, 217.0)","(41.0, 390.0, 217.0)","(21.0, 100.0, 65.0)","(6.0, 11.0, 6.666666666666666)","(21.0, 100.0, 67.08333333333333)","(2.7, 4.1, 3.0733333333333333)"
