,Sugar Boom Boom,Big Time Pikey,Big Time Fancy,Big Time Oreo,Drunken Lullaby,Losing Days,Big Time Star,Portelli Punk
06-01-2023 15:10:57.215180,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:10:58.548286,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:10:59.807320,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:00.933657,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:02.298521,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:03.381789,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:04.785763,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:05.998394,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:07.177187,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:08.300452,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:09.437173,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.9)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:10.613623,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 6.1)"
06-01-2023 15:11:11.752989,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:12.964357,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:14.206516,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:15.417522,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:16.615122,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:17.806572,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:18.977891,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:20.160929,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:21.295213,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:22.493346,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:23.682776,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:24.877677,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:25.960960,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:27.102161,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:28.250739,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:29.438562,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:30.653031,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:31.836150,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:33.025470,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:34.194660,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:35.364527,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:36.547696,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:37.656926,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:38.786017,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:39.892086,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:41.011870,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.176923076923076)"
06-01-2023 15:11:42.123706,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:43.233774,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:44.353204,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:45.459689,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:46.626443,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:47.759298,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:48.874303,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:49.958980,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 17.133333333333333)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:51.021958,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.166666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:52.107023,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 13.65)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:53.175980,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:54.255361,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:55.459797,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:56.641682,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:57.824192,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:11:59.009844,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:00.177120,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:01.335031,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:02.498987,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:03.621542,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:04.843715,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:06.001090,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:07.174531,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:08.392649,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:09.598563,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:10.756937,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:11.979829,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:13.150018,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:14.365467,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:15.537532,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:16.684892,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:17.918617,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:19.099150,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.299999999999999)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:20.241209,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 15.67142857142857)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:21.413267,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.033333333333333)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:22.522116,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:23.732165,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 7.8)","(7.0, 7.4, 6.92)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.6, 7.8)"
06-01-2023 15:12:24.911212,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 7.8)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.507692307692308)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 16.44)","(5.0, 9.6, 8.133333333333333)"
06-01-2023 15:12:26.099785,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:27.339639,"(2.9, 4.6, 3.08125)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:28.460589,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:29.585566,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:30.618285,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:31.710982,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:32.867125,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:33.978651,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
06-01-2023 15:12:35.046279,"(2.9, 4.6, 3.1046153846153848)","(6.5, 10.5, 9.57857142857143)","(9.0, 18.5, 12.433333333333334)","(6.0, 10.5, 9.57857142857143)","(7.0, 7.4, 7.2153846153846155)","(8.0, 16.0, 9.485714285714286)","(10.0, 21.0, 13.533333333333333)","(5.0, 9.6, 6.733333333333333)"
