,Dynamite Travis,Zoe Kate,High Lighter,Hide The Cash,Perfect Skipper,Street Smart,Amber Days,Overnight Soiree
1540,"[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 38, 35, 713655), 6.5, 9.8]"
1541,"[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 38, 36, 847950), 6.5, 9.8]"
1542,"[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 37, 972653), 6.5, 9.6]"
1543,"[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 39, 105761), 6.5, 9.6]"
1544,"[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 40, 238656), 6.5, 9.6]"
1545,"[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 41, 369390), 6.5, 9.6]"
1546,"[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 42, 504535), 6.5, 9.6]"
1547,"[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 43, 627273), 6.5, 9.6]"
1548,"[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 44, 758585), 6.5, 9.6]"
1549,"[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 45, 882754), 6.5, 9.6]"
1550,"[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 47, 20674), 6.5, 9.6]"
1551,"[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 48, 153954), 6.5, 9.6]"
1552,"[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 49, 307245), 6.5, 9.6]"
1553,"[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 50, 446579), 7.0, 9.6]"
1554,"[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 51, 590068), 7.0, 9.6]"
1555,"[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 52, 739743), 7.0, 9.6]"
1556,"[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 3.9, 4.4]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 53, 878335), 7.0, 9.6]"
1557,"[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 55, 14961), 7.0, 9.6]"
1558,"[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 56, 148036), 7.0, 9.6]"
1559,"[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 3.9, 4.7]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 57, 294175), 7.0, 9.6]"
1560,"[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 58, 425394), 7.0, 9.6]"
1561,"[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 38, 59, 563504), 7.0, 9.6]"
1562,"[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 0, 700348), 7.0, 9.6]"
1563,"[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 1, 835977), 7.0, 9.6]"
1564,"[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 3.9, 4.5]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 2, 970718), 7.0, 9.6]"
1565,"[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 4, 104516), 7.0, 9.6]"
1566,"[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 3.9, 4.8]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 5, 249462), 7.0, 9.6]"
1567,"[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 6, 396038), 7.0, 9.6]"
1568,"[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 7, 539412), 7.0, 9.6]"
1569,"[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 8, 679836), 7.0, 9.2]"
1570,"[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 9, 816138), 7.0, 9.0]"
1571,"[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 10, 952100), 7.0, 9.0]"
1572,"[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 12, 113877), 7.0, 9.0]"
1573,"[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 13, 251064), 7.0, 9.0]"
1574,"[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 14, 382119), 7.0, 9.0]"
1575,"[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 15, 517622), 7.0, 9.0]"
1576,"[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 16, 656119), 7.0, 9.0]"
1577,"[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 26.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 17, 802603), 7.0, 9.0]"
1578,"[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 26.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 18, 930185), 7.0, 9.0]"
1579,"[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 26.0, 29.0]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 39, 20, 59831), 7.0, 9.0]"
