,Seductive Angel,Bokarm Luna,Ember Lad,Clover Lizzie,Star Sirius,Bokarm Nero,Burringbar Gypsy
12-01-2023 10:31:29.910868,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.475)"
12-01-2023 10:31:31.115918,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.596153846153846)"
12-01-2023 10:31:32.273989,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6307692307692307)"
12-01-2023 10:31:33.446779,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:31:34.591538,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:31:35.600356,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.625)"
12-01-2023 10:31:36.615238,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 4.047727272727273)"
12-01-2023 10:31:37.667757,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:38.687150,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:39.710087,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:40.807914,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:41.909155,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:42.913998,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:43.988883,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:44.997803,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:46.101892,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:47.128341,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6999999999999997)"
12-01-2023 10:31:48.226219,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 4.234375)"
12-01-2023 10:31:49.174294,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 4.234375)"
12-01-2023 10:31:50.140696,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 4.234375)"
12-01-2023 10:31:51.220295,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:52.243678,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:53.300849,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:54.286281,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:55.246810,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:56.314744,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:57.276451,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:58.274904,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:31:59.580851,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:00.819580,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:01.981513,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:03.072987,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:04.143352,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:05.177220,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8038461538461537)"
12-01-2023 10:32:06.179804,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8038461538461537)"
12-01-2023 10:32:07.199576,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8038461538461537)"
12-01-2023 10:32:08.298694,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.565)"
12-01-2023 10:32:09.336220,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:10.350094,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.775)"
12-01-2023 10:32:11.372419,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.775)"
12-01-2023 10:32:12.447650,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:13.481563,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:14.390655,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:15.370935,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:16.401764,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:17.433346,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.9911764705882353)"
12-01-2023 10:32:18.566048,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 4.199999999999999)"
12-01-2023 10:32:19.620549,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:20.752538,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:22.042049,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:23.167482,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:24.232789,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:25.354544,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.295)"
12-01-2023 10:32:26.413423,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:27.426950,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:28.369482,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:29.353895,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:30.430193,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:31.476521,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:32.622573,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7299999999999995)"
12-01-2023 10:32:33.783446,"(3.9, 6.6, 6.044444444444444)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 7.8, 6.56)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.55)"
12-01-2023 10:32:34.869046,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.55)"
12-01-2023 10:32:35.923121,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.55)"
12-01-2023 10:32:36.977020,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.596153846153846)"
12-01-2023 10:32:38.017840,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.6307692307692307)"
12-01-2023 10:32:39.048741,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:32:40.067331,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:32:41.094109,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:32:42.027654,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:32:43.101368,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.8588235294117648)"
12-01-2023 10:32:44.310473,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.625)"
12-01-2023 10:32:45.422071,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.625)"
12-01-2023 10:32:46.439978,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:47.575841,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.938235294117647)"
12-01-2023 10:32:48.733016,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.938235294117647)"
12-01-2023 10:32:49.855026,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.938235294117647)"
12-01-2023 10:32:51.003927,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:52.161188,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:53.204133,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:54.251717,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:55.270395,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:56.288688,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:57.271539,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 6.8)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:58.428592,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:32:59.448941,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:00.442815,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:01.691268,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:02.839864,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:03.923354,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:04.959424,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:05.918246,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:06.999626,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:07.971549,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:08.980850,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:09.944340,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:11.058865,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:12.218467,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:13.292336,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
12-01-2023 10:33:14.269270,"(3.9, 6.8, 6.2)","(3.6, 5.2, 4.5)","(31.0, 100.0, 83.0)","(8.0, 13.5, 12.48)","(4.6, 8.2, 5.252631578947368)","(16.0, 42.0, 31.791666666666664)","(2.9, 4.6, 3.7346153846153847)"
