,Wilgunya Scott,Bonbon Fire,Heres Caza,Edge Gambler,Bomber Stan,Shes A Sully,Dandy Gambler,Extreme Measures
12-01-2023 12:20:23.037302,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:24.066782,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:25.107332,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:26.147269,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:27.201259,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:28.254987,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:29.305240,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:30.364907,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:31.352794,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:32.357235,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:33.352506,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:34.372028,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:35.373709,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:36.412128,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:37.432673,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:38.480563,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:39.577688,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:40.660470,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:41.733229,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:42.832407,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:43.933285,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:44.990618,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:46.009219,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:47.002878,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:47.987474,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:48.996718,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:50.003469,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:51.031253,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:52.119625,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:53.192499,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:54.290250,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:55.400958,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:56.485971,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:57.506374,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:58.510990,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:20:59.540507,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:21:00.525708,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:21:01.533066,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:21:02.554297,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 53.10344827586207)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 57.14285714285714)","(11.0, 32.0, 25.166666666666668)"
12-01-2023 12:21:03.590506,"(21.0, 50.0, 44.82142857142857)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 50.0)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:04.708170,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:05.726890,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:06.758994,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:07.752938,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:08.755986,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:09.753215,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:10.770480,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:11.823152,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:12.873445,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:13.904524,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:14.967998,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:15.989729,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:17.053095,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:18.097743,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:19.170202,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:20.290943,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:21.334380,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:22.520291,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:23.619639,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:24.771196,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:25.915766,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:27.013013,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:28.100042,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:29.280535,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:30.373552,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:31.478941,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:32.527161,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:33.592285,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:34.683684,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:35.727485,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 31.636363636363637)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:36.789369,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 60.0, 33.75)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:37.863313,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:38.965151,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:40.032976,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:41.097153,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:42.239053,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:43.347792,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:44.450416,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
12-01-2023 12:21:45.595269,"(21.0, 50.0, 29.636363636363637)","(3.9, 6.6, 6.2214285714285715)","(21.0, 55.0, 30.272727272727273)","(2.2, 3.5, 2.3477777777777775)","(4.8, 9.8, 5.4)","(6.0, 10.5, 10.063106796116504)","(21.0, 65.0, 33.72727272727273)","(11.0, 32.0, 20.88888888888889)"
