,Oovii,Dragons Snip,Mishani Promise,Mishani Twilight,Mishani Tycoon,Mishani Valour,Leibert Lass,Mishani Diamond,Paris Art
06-01-2023 12:06:37.209664,"(2.6, 2.88, 2.8023529411764705)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.625)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:38.544947,"(2.6, 2.88, 2.8023529411764705)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:39.845208,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:41.123267,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:42.388135,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:43.594540,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:44.772003,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.722222222222222)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:45.975446,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:47.206896,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:48.453445,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:49.815990,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.800000000000001)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:51.172956,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.841463414634147)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 33.333333333333336)"
06-01-2023 12:06:52.597702,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.841463414634147)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:06:54.214140,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.841463414634147)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:06:55.722352,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:06:57.125038,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:06:58.393666,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 48.25)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:06:59.555366,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 49.6)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:00.731544,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 49.6)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:02.033335,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.592307692307692)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.758823529411765)","(8.0, 12.5, 11.1875)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.8)","(26.0, 55.0, 51.625)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:03.281632,"(2.6, 2.88, 2.8066666666666666)","(5.0, 5.9, 5.7)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 51.625)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:04.572920,"(2.6, 2.86, 2.803396226415094)","(5.0, 5.8, 5.5)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 51.625)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:05.818825,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.7, 5.5)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:07.074295,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:08.271413,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.285714285714285)"
06-01-2023 12:07:09.433605,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 34.0, 31.0)"
06-01-2023 12:07:10.661473,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 34.0, 31.0)"
06-01-2023 12:07:11.865625,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 34.0, 31.0)"
06-01-2023 12:07:13.126422,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.754545454545455)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 34.0, 31.0)"
06-01-2023 12:07:14.361497,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.9, 5.742857142857143)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 34.0, 34.666666666666664)"
06-01-2023 12:07:15.595142,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.8, 5.773684210526316)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:16.781373,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.8, 5.773684210526316)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:17.954899,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.8, 5.728571428571429)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:19.132966,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 80.0)","(4.2, 5.8, 5.728571428571429)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:20.264690,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 92.0)","(4.2, 5.8, 5.728571428571429)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:21.493805,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 98.75)","(4.2, 5.8, 5.7124999999999995)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 52.0)","(7.5, 9.0, 8.754545454545454)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.666666666666664)"
06-01-2023 12:07:22.765310,"(2.6, 2.82, 2.785090909090909)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 98.75)","(4.2, 5.8, 5.7124999999999995)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 51.2)","(7.5, 9.0, 9.16470588235294)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:24.108636,"(2.6, 2.82, 2.793333333333333)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 98.75)","(4.2, 5.8, 5.7124999999999995)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 46.666666666666664)","(7.5, 9.4, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:25.387629,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 98.75)","(4.2, 5.8, 5.7124999999999995)","(8.0, 12.5, 11.136363636363637)","(20.0, 60.0, 45.6)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:26.659142,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.728571428571429)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:27.950335,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:29.257040,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 96.5)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:30.611252,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 96.5)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:31.906349,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 96.5)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:33.136394,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 96.5)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:34.404442,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:35.614749,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:36.892836,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:38.081513,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.785714285714286)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:39.217143,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.796226415094339)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:40.373118,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.796226415094339)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:41.528183,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.796226415094339)","(8.0, 12.5, 11.136363636363637)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.785185185185185)","(26.0, 55.0, 49.75)","(12.0, 36.0, 34.4)"
06-01-2023 12:07:42.651629,"(2.6, 2.82, 2.7948837209302324)","(5.0, 5.8, 5.508333333333333)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:43.814167,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:44.965779,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:46.215361,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:47.532016,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:48.861637,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 100.0)","(4.2, 5.8, 5.783333333333333)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:50.176264,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 102.5)","(4.2, 5.8, 5.786666666666666)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:51.469689,"(2.6, 2.82, 2.7965217391304344)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 102.5)","(4.2, 5.8, 5.789655172413793)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 49.75)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:52.877167,"(2.6, 2.86, 2.849090909090909)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 102.5)","(4.2, 5.8, 5.789655172413793)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 50.8)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:54.224929,"(2.6, 2.86, 2.851)","(5.0, 5.7, 5.522222222222222)","(31.0, 110.0, 102.5)","(4.2, 5.8, 5.789655172413793)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.746666666666666)","(26.0, 55.0, 52.375)","(12.0, 36.0, 32.5)"
06-01-2023 12:07:55.508877,"(2.6, 2.86, 2.8485714285714283)","(5.0, 5.7, 5.442857142857143)","(31.0, 110.0, 102.5)","(4.2, 5.8, 5.8500000000000005)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.2, 8.833333333333334)","(26.0, 55.0, 52.375)","(12.0, 36.0, 30.666666666666668)"
06-01-2023 12:07:56.864449,"(2.6, 2.96, 2.9314285714285715)","(5.0, 5.7, 5.442857142857143)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.833333333333334)","(26.0, 55.0, 52.375)","(12.0, 34.0, 30.666666666666668)"
06-01-2023 12:07:58.078417,"(2.6, 2.94, 2.9191304347826086)","(5.0, 5.7, 5.442857142857143)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 34.0, 30.666666666666668)"
06-01-2023 12:07:59.331921,"(2.6, 2.94, 2.9)","(5.0, 5.7, 5.571428571428571)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 34.0, 32.5)"
06-01-2023 12:08:00.546737,"(2.6, 2.94, 2.9)","(5.0, 5.7, 5.571428571428571)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 36.0, 32.5)"
06-01-2023 12:08:01.758802,"(2.6, 2.94, 2.9)","(5.0, 5.7, 5.571428571428571)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 36.0, 32.5)"
06-01-2023 12:08:02.960967,"(2.6, 2.94, 2.9)","(5.0, 5.7, 5.571428571428571)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 36.0, 32.5)"
06-01-2023 12:08:04.529434,"(2.6, 2.94, 2.8857142857142857)","(5.0, 5.7, 5.371428571428571)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.7)","(8.0, 12.5, 11.15)","(20.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.688888888888888)","(26.0, 55.0, 52.375)","(12.0, 34.0, 30.666666666666668)"
06-01-2023 12:08:06.017651,"(2.6, 2.92, 2.906086956521739)","(5.0, 5.5, 5.488235294117647)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.071428571428571)","(20.0, 48.0, 38.90909090909091)","(7.5, 9.0, 8.50810810810811)","(26.0, 55.0, 53.333333333333336)","(12.0, 34.0, 30.5)"
06-01-2023 12:08:07.479842,"(2.6, 2.92, 2.906086956521739)","(5.0, 5.7, 5.488235294117647)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.0, 11.25)","(20.0, 44.0, 38.90909090909091)","(7.5, 8.8, 8.50810810810811)","(26.0, 55.0, 53.333333333333336)","(12.0, 32.0, 30.5)"
06-01-2023 12:08:09.042564,"(2.6, 2.92, 2.906086956521739)","(5.0, 5.7, 5.488235294117647)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.0, 11.15)","(20.0, 44.0, 38.285714285714285)","(7.5, 8.8, 8.50810810810811)","(26.0, 55.0, 53.333333333333336)","(12.0, 32.0, 30.5)"
06-01-2023 12:08:10.400662,"(2.6, 2.92, 2.906086956521739)","(5.0, 5.7, 5.488235294117647)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 44.0, 38.90909090909091)","(7.5, 8.8, 8.50810810810811)","(26.0, 55.0, 53.333333333333336)","(12.0, 32.0, 30.5)"
06-01-2023 12:08:11.693836,"(2.6, 2.92, 2.8953846153846152)","(5.0, 5.7, 5.488235294117647)","(31.0, 110.0, 102.5)","(4.2, 5.9, 5.766666666666667)","(8.0, 12.5, 11.15)","(20.0, 44.0, 38.90909090909091)","(7.5, 8.8, 8.833333333333334)","(26.0, 55.0, 53.333333333333336)","(12.0, 32.0, 30.5)"
