,Tessa Orchid,Princess Gypsy,Little Zambora,Lala Ultra Fast,River Matt,Super Bob,Holtorf Bale,Vitnell Bale
14-12-2022 13:44:34.364122,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.988888888888889)","(6.0, 14.5, 12.97)","(6.0, 8.6, 7.3538461538461535)","(8.0, 18.0, 16.5)","(2.45, 2.74, 2.5246153846153847)","(5.0, 8.2, 7.872727272727272)","(21.0, 60.0, 46.8)"
14-12-2022 13:44:35.557524,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.988888888888889)","(6.0, 14.5, 12.97)","(6.0, 8.6, 7.454545454545454)","(8.0, 20.0, 16.5)","(2.45, 2.7, 2.464137931034483)","(5.0, 8.2, 7.953846153846153)","(21.0, 60.0, 46.8)"
14-12-2022 13:44:36.741657,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.17142857142857)","(6.0, 14.5, 12.97)","(6.0, 8.6, 7.454545454545454)","(8.0, 20.0, 16.5)","(2.45, 2.7, 2.5223376623376623)","(5.0, 8.2, 7.953846153846153)","(21.0, 60.0, 46.8)"
14-12-2022 13:44:37.950740,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.17142857142857)","(6.0, 14.5, 13.48)","(6.0, 8.6, 7.2444444444444445)","(8.0, 20.0, 17.666666666666668)","(2.45, 2.7, 2.606666666666667)","(5.0, 8.2, 7.953846153846153)","(21.0, 60.0, 46.8)"
14-12-2022 13:44:39.245664,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.17142857142857)","(6.0, 14.5, 14.107692307692307)","(6.0, 8.4, 7.2444444444444445)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.68, 2.5516666666666667)","(5.0, 8.2, 8.013333333333332)","(21.0, 60.0, 42.0)"
14-12-2022 13:44:40.536477,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.17142857142857)","(6.0, 14.5, 14.107692307692307)","(6.0, 8.4, 7.2444444444444445)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.66, 2.5446153846153847)","(5.0, 8.2, 8.013333333333332)","(21.0, 60.0, 42.0)"
14-12-2022 13:44:41.760622,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 14.107692307692307)","(6.0, 8.4, 7.3)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.66, 2.5121052631578946)","(5.0, 8.2, 8.013333333333332)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:42.959605,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 14.107692307692307)","(6.0, 8.2, 7.3)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.64, 2.5276923076923077)","(5.0, 8.2, 7.92)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:43.994580,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 14.391111111111112)","(6.0, 8.2, 7.3)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.62, 2.5276923076923077)","(5.0, 8.2, 7.857142857142857)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:45.090518,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 13.977777777777778)","(6.0, 8.2, 7.3)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.62, 2.497272727272727)","(5.0, 8.2, 7.857142857142857)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:46.316530,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 13.977777777777778)","(6.0, 8.2, 7.152941176470588)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.62, 2.502608695652174)","(5.0, 8.2, 7.959999999999999)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:47.564468,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 11.04)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.0, 20.0, 17.833333333333332)","(2.45, 2.62, 2.5152941176470587)","(5.0, 8.2, 7.92)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:49.061125,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 18.0)","(2.4, 2.6, 2.5073684210526315)","(5.0, 8.2, 7.92)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:50.346386,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 16.666666666666668)","(2.4, 2.6, 2.5073684210526315)","(5.0, 8.2, 7.999999999999999)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:51.556089,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 16.666666666666668)","(2.4, 2.6, 2.5073684210526315)","(5.0, 8.2, 7.999999999999999)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:52.749325,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 16.666666666666668)","(2.4, 2.6, 2.5073684210526315)","(5.0, 8.2, 7.857142857142857)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:53.928915,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 18.0)","(2.4, 2.6, 2.474285714285714)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:55.047616,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 18.0)","(2.4, 2.6, 2.50375)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:56.196037,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.238888888888889)","(6.0, 8.0, 7.152941176470588)","(8.5, 20.0, 18.0)","(2.4, 2.6, 2.50375)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:57.390325,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.072727272727272)","(6.0, 8.0, 7.216666666666667)","(8.5, 20.0, 18.166666666666668)","(2.4, 2.56, 2.49125)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:58.649950,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.192307692307693)","(6.0, 7.8, 7.216666666666667)","(8.5, 20.0, 20.125)","(2.4, 2.56, 2.461176470588235)","(5.0, 8.2, 7.857142857142857)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:44:59.906065,"(13.0, 27.0, 24.333333333333332)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.277777777777779)","(6.0, 7.8, 7.216666666666667)","(8.5, 22.0, 19.375)","(2.4, 2.56, 2.4752941176470586)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:45:01.088992,"(13.0, 27.0, 25.5)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.277777777777779)","(6.0, 7.8, 7.216666666666667)","(8.5, 21.0, 19.375)","(2.4, 2.56, 2.4854545454545454)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 45.69230769230769)"
14-12-2022 13:45:02.184304,"(13.0, 29.0, 24.470588235294116)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.277777777777779)","(6.0, 7.8, 7.216666666666667)","(8.5, 21.0, 19.375)","(2.4, 2.54, 2.4685714285714284)","(5.0, 8.2, 7.914285714285714)","(21.0, 60.0, 43.0)"
14-12-2022 13:45:03.300972,"(13.0, 29.0, 24.470588235294116)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.318181818181818)","(6.0, 7.8, 7.216666666666667)","(8.5, 21.0, 19.375)","(2.4, 2.52, 2.4610526315789474)","(5.0, 8.2, 7.914285714285714)","(21.0, 55.0, 41.6)"
14-12-2022 13:45:04.399057,"(13.0, 29.0, 22.0)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.318181818181818)","(6.0, 7.8, 7.184615384615385)","(8.5, 21.0, 19.375)","(2.4, 2.52, 2.454285714285714)","(5.0, 8.2, 7.914285714285714)","(21.0, 50.0, 41.6)"
14-12-2022 13:45:05.503961,"(13.0, 29.0, 25.315789473684212)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.318181818181818)","(6.0, 7.8, 7.184615384615385)","(8.5, 21.0, 19.375)","(2.4, 2.48, 2.454285714285714)","(5.0, 8.2, 7.914285714285714)","(21.0, 50.0, 41.6)"
14-12-2022 13:45:06.757091,"(13.0, 29.0, 25.315789473684212)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.34)","(6.0, 7.8, 7.254545454545454)","(8.5, 21.0, 19.375)","(2.4, 2.48, 2.4414285714285713)","(5.0, 8.2, 7.857142857142857)","(21.0, 50.0, 41.6)"
14-12-2022 13:45:07.995006,"(13.0, 29.0, 25.315789473684212)","(8.0, 11.5, 10.733333333333333)","(6.0, 14.5, 14.166666666666666)","(6.0, 7.8, 7.107692307692307)","(8.5, 21.0, 20.0)","(2.4, 2.48, 2.48)","(5.0, 8.2, 7.914285714285714)","(21.0, 50.0, 41.6)"
14-12-2022 13:45:09.247541,"(13.0, 29.0, 21.125)","(8.0, 11.0, 10.1)","(6.0, 14.5, 14.125)","(6.0, 7.8, 7.107692307692307)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.4975)","(5.0, 8.2, 7.914285714285714)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:10.503554,"(13.0, 29.0, 24.5)","(8.0, 11.0, 10.1)","(6.0, 14.5, 13.75)","(6.0, 7.8, 7.3)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.5114285714285716)","(5.0, 8.2, 7.857142857142857)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:11.574647,"(13.0, 29.0, 22.7)","(8.0, 11.0, 10.1)","(6.0, 14.5, 13.75)","(6.0, 7.8, 7.3)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.5114285714285716)","(5.0, 8.2, 7.857142857142857)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:12.731186,"(13.0, 29.0, 22.7)","(8.0, 11.0, 10.1)","(6.0, 14.5, 13.75)","(6.0, 7.8, 7.3)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.4975)","(5.0, 8.2, 7.971428571428571)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:13.920918,"(13.0, 29.0, 24.8)","(8.0, 11.0, 10.1)","(6.0, 14.5, 13.75)","(6.0, 7.8, 7.3)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.4975)","(5.0, 8.2, 7.971428571428571)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:15.091357,"(13.0, 29.0, 24.8)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.166666666666666)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.0)","(2.4, 2.52, 2.4975)","(5.0, 8.2, 7.971428571428571)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:16.333853,"(13.0, 29.0, 24.235294117647058)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.166666666666666)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.27777777777778)","(2.4, 2.52, 2.5117241379310347)","(5.0, 8.2, 8.033333333333333)","(21.0, 50.0, 34.25)"
14-12-2022 13:45:17.550649,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.285714285714285)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.27777777777778)","(2.4, 2.52, 2.501176470588235)","(5.0, 8.2, 8.033333333333333)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:18.587626,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.285714285714285)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.27777777777778)","(2.4, 2.52, 2.4909090909090907)","(5.0, 8.2, 7.971428571428571)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:19.842562,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.285714285714285)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.27777777777778)","(2.4, 2.52, 2.488695652173913)","(5.0, 8.2, 7.971428571428571)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:21.184290,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.0)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 20.27777777777778)","(2.4, 2.52, 2.4814285714285713)","(5.0, 8.2, 8.1)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:22.443833,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.0, 10.4)","(6.0, 14.5, 14.0)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 19.916666666666664)","(2.4, 2.52, 2.4814285714285713)","(5.0, 8.2, 8.1)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:23.781291,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.0)","(6.0, 7.8, 7.492307692307692)","(8.5, 21.0, 18.75)","(2.4, 2.52, 2.4872727272727273)","(5.0, 8.2, 8.085714285714285)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:25.348112,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.3)","(8.5, 21.0, 16.875)","(2.4, 2.52, 2.4814285714285713)","(5.0, 8.2, 8.085714285714285)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:26.811995,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.3)","(8.5, 18.5, 16.875)","(2.4, 2.52, 2.4784615384615383)","(5.0, 8.2, 8.1)","(21.0, 50.0, 32.705882352941174)"
14-12-2022 13:45:27.957991,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.3)","(8.5, 18.5, 15.9)","(2.4, 2.52, 2.4872727272727273)","(5.0, 8.2, 8.133333333333333)","(21.0, 50.0, 37.14285714285714)"
14-12-2022 13:45:29.214344,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.3)","(8.5, 18.5, 15.9)","(2.4, 2.52, 2.4872727272727273)","(5.0, 8.4, 8.133333333333333)","(21.0, 48.0, 36.285714285714285)"
14-12-2022 13:45:30.463032,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.3)","(8.5, 18.5, 15.9)","(2.4, 2.52, 2.4814285714285713)","(5.0, 8.4, 8.1)","(21.0, 46.0, 36.285714285714285)"
14-12-2022 13:45:31.668776,"(13.0, 29.0, 25.31818181818182)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.466666666666667)","(8.5, 18.5, 17.409090909090907)","(2.4, 2.52, 2.4814285714285713)","(5.0, 8.4, 8.17142857142857)","(21.0, 46.0, 36.285714285714285)"
14-12-2022 13:45:32.803912,"(13.0, 29.0, 23.0)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.466666666666667)","(8.5, 18.5, 16.3)","(2.4, 2.52, 2.4872727272727273)","(5.0, 8.4, 7.6000000000000005)","(21.0, 46.0, 36.285714285714285)"
14-12-2022 13:45:33.818160,"(13.0, 29.0, 23.0)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.466666666666667)","(8.5, 18.5, 16.3)","(2.4, 2.52, 2.5)","(5.0, 8.4, 7.777777777777778)","(21.0, 46.0, 37.14285714285714)"
14-12-2022 13:45:34.888044,"(13.0, 29.0, 23.0)","(8.0, 11.5, 11.116666666666667)","(6.0, 14.5, 14.333333333333332)","(6.0, 7.8, 7.228571428571429)","(8.5, 19.5, 16.9)","(2.4, 2.52, 2.5)","(5.0, 8.4, 7.777777777777778)","(21.0, 48.0, 37.14285714285714)"
14-12-2022 13:45:35.998771,"(13.0, 29.0, 23.0)","(8.0, 11.5, 11.229411764705883)","(6.0, 14.5, 16.071428571428573)","(6.0, 7.8, 7.228571428571429)","(8.5, 19.5, 16.9)","(2.4, 2.52, 2.5)","(5.0, 8.4, 7.777777777777778)","(21.0, 48.0, 37.14285714285714)"
14-12-2022 13:45:37.084030,"(13.0, 29.0, 26.375)","(8.0, 11.5, 11.229411764705883)","(6.0, 17.5, 16.071428571428573)","(6.0, 7.8, 7.228571428571429)","(8.5, 19.5, 16.9)","(2.4, 2.52, 2.5)","(5.0, 8.4, 7.777777777777778)","(21.0, 48.0, 37.14285714285714)"
14-12-2022 13:45:38.255282,"(13.0, 29.0, 26.48)","(8.0, 11.5, 10.6375)","(6.0, 17.5, 15.25)","(6.0, 7.8, 7.1)","(8.5, 19.5, 16.6)","(2.4, 2.52, 2.4963636363636366)","(5.0, 8.4, 7.538461538461538)","(21.0, 48.0, 46.36363636363636)"
14-12-2022 13:45:39.388465,"(14.0, 29.0, 26.48)","(8.0, 11.5, 10.6375)","(6.5, 17.5, 15.25)","(6.0, 7.8, 6.555555555555555)","(8.5, 19.0, 15.0)","(2.4, 2.52, 2.4963636363636366)","(5.0, 8.4, 7.538461538461538)","(21.0, 48.0, 46.36363636363636)"
14-12-2022 13:45:40.519000,"(14.0, 29.0, 26.48)","(8.0, 11.5, 10.6375)","(6.5, 17.5, 15.5)","(6.0, 7.8, 6.938461538461539)","(8.5, 19.0, 15.0)","(2.4, 2.52, 2.4963636363636366)","(5.0, 8.4, 7.388888888888889)","(21.0, 48.0, 43.33333333333333)"
14-12-2022 13:45:41.707865,"(14.0, 29.0, 26.75)","(8.0, 11.5, 10.6375)","(6.5, 17.5, 16.0)","(6.0, 7.8, 6.938461538461539)","(8.5, 19.0, 15.0)","(2.4, 2.52, 2.48)","(5.0, 8.4, 7.388888888888889)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:42.799366,"(14.0, 29.0, 28.0)","(8.0, 11.5, 10.6375)","(6.5, 17.5, 16.0)","(6.0, 7.8, 6.938461538461539)","(8.5, 19.0, 15.0)","(2.4, 2.52, 2.4766666666666666)","(5.0, 8.4, 7.533333333333333)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:43.874355,"(14.0, 29.0, 28.625)","(8.0, 11.5, 10.786206896551723)","(6.5, 17.5, 14.583333333333334)","(6.0, 7.8, 6.938461538461539)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.506666666666667)","(5.0, 8.4, 7.388888888888889)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:44.980501,"(14.0, 29.0, 28.625)","(8.0, 11.5, 10.683870967741935)","(6.5, 17.5, 14.583333333333334)","(6.0, 7.8, 6.1375)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.54, 2.5)","(5.0, 8.4, 7.388888888888889)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:46.055723,"(14.0, 29.0, 28.625)","(8.0, 11.5, 10.683870967741935)","(6.5, 17.5, 14.583333333333334)","(6.0, 7.6, 6.429411764705883)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.54, 2.473170731707317)","(5.0, 8.4, 7.466666666666667)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:47.462875,"(14.0, 29.0, 28.76923076923077)","(8.0, 11.5, 10.903703703703703)","(6.5, 17.5, 16.333333333333332)","(6.0, 7.4, 6.333333333333334)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.473170731707317)","(5.0, 8.4, 7.466666666666667)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:48.736779,"(14.0, 29.0, 28.76923076923077)","(8.0, 11.5, 10.903703703703703)","(6.5, 17.5, 16.75)","(6.0, 7.2, 6.2)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.473170731707317)","(5.0, 8.4, 7.622222222222223)","(21.0, 44.0, 43.33333333333333)"
14-12-2022 13:45:49.921721,"(14.0, 29.0, 28.76923076923077)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 7.2, 6.371428571428572)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.466666666666667)","(5.0, 8.4, 7.791304347826087)","(21.0, 44.0, 37.14285714285714)"
14-12-2022 13:45:51.358091,"(14.0, 29.0, 28.76923076923077)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 7.0, 6.2375)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.4658536585365853)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.68421052631579)"
14-12-2022 13:45:52.551120,"(14.0, 29.0, 27.75)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 6.8, 6.125)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.48)","(5.0, 8.4, 8.08421052631579)","(21.0, 44.0, 37.68421052631579)"
14-12-2022 13:45:53.608675,"(14.0, 29.0, 27.75)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 6.8, 6.25)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.5008)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.68421052631579)"
14-12-2022 13:45:54.754282,"(14.0, 29.0, 28.375)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 16.75)","(6.0, 6.6, 6.25)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.491764705882353)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:45:55.908679,"(14.0, 29.0, 28.375)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.491764705882353)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:45:56.943554,"(14.0, 29.0, 28.375)","(8.0, 11.5, 10.903703703703703)","(6.5, 18.0, 17.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.505)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:45:57.931330,"(14.0, 29.0, 28.736842105263158)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 17.636363636363637)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.505)","(5.0, 8.4, 8.0)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:45:58.931624,"(14.0, 29.0, 28.736842105263158)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 17.636363636363637)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.533333333333333)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.933333333333334)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:46:00.306391,"(14.0, 29.0, 28.736842105263158)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.571428571428571)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.9625)","(21.0, 44.0, 37.04347826086956)"
14-12-2022 13:46:01.522116,"(14.0, 29.0, 28.736842105263158)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.571428571428571)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.9625)","(21.0, 44.0, 35.578947368421055)"
14-12-2022 13:46:02.751524,"(14.0, 29.0, 28.642857142857142)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.571428571428571)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.9625)","(21.0, 44.0, 35.578947368421055)"
14-12-2022 13:46:03.984276,"(14.0, 30.0, 28.571428571428573)","(7.5, 11.5, 10.903703703703703)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.8)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.9625)","(21.0, 44.0, 35.578947368421055)"
14-12-2022 13:46:05.227635,"(14.0, 30.0, 28.571428571428573)","(7.5, 11.5, 10.6375)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.8)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.8545454545454545)","(21.0, 44.0, 36.18181818181818)"
14-12-2022 13:46:06.392532,"(14.0, 30.0, 28.571428571428573)","(7.5, 11.5, 10.438461538461539)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 15.8)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.8545454545454545)","(21.0, 42.0, 36.18181818181818)"
14-12-2022 13:46:07.438657,"(14.0, 30.0, 28.571428571428573)","(7.5, 11.5, 10.185714285714285)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 13.666666666666666)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 7.8545454545454545)","(21.0, 42.0, 36.18181818181818)"
14-12-2022 13:46:08.490352,"(14.0, 30.0, 28.571428571428573)","(7.5, 11.5, 10.185714285714285)","(7.0, 18.0, 16.666666666666668)","(6.0, 6.6, 6.133333333333334)","(8.5, 19.0, 13.666666666666666)","(2.4, 2.52, 2.488421052631579)","(5.0, 8.4, 8.066666666666666)","(21.0, 42.0, 36.18181818181818)"
14-12-2022 13:46:09.564893,"(16.0, 30.0, 29.238095238095237)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.192307692307693)","(6.0, 6.6, 6.133333333333334)","(9.0, 19.0, 13.666666666666666)","(2.25, 2.52, 2.488421052631579)","(5.0, 8.4, 8.066666666666666)","(21.0, 42.0, 36.18181818181818)"
14-12-2022 13:46:10.667873,"(16.0, 30.0, 29.384615384615387)","(7.5, 10.5, 10.37)","(8.0, 18.0, 17.192307692307693)","(6.0, 6.6, 6.133333333333334)","(9.0, 19.0, 13.666666666666666)","(2.25, 2.52, 2.488421052631579)","(5.0, 8.4, 8.066666666666666)","(21.0, 42.0, 35.333333333333336)"
