,Spring Port,Master Ogilvie,Daimler Bale,Militant Storm,Minor Ash,Irish Bullet,Spring Arlo,Skys Mate
06-01-2023 14:25:44.013202,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:45.284083,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:46.671798,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:48.290655,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:49.719152,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:51.100509,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:52.554920,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:54.022567,"(2.45, 3.7, 2.516969696969697)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:55.478913,"(2.45, 3.7, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:56.846651,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:25:58.557074,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:00.105102,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:01.496176,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:02.842976,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:04.174699,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:05.495874,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:06.714579,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:08.027806,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:09.379275,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:10.690102,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:12.018325,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:13.517512,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:15.085523,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:16.676633,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:18.229416,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:19.644321,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:21.055249,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:22.537891,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:24.171557,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:25.557657,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:27.189113,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:28.544159,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:29.976869,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:31.549178,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:32.981572,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:34.564605,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:35.981487,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:37.344453,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:38.606149,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:39.965685,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:41.372527,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 12.88888888888889)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 17.816666666666666)","(20.0, 210.0, 77.85714285714286)","(31.0, 180.0, 72.14285714285714)"
06-01-2023 14:26:42.729531,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:44.075289,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:45.423191,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:46.817817,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:48.200876,"(2.45, 3.65, 2.597)","(3.8, 5.9, 3.9763157894736842)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:49.567187,"(2.45, 3.65, 2.553125)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.307692307692307)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:50.981318,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:52.426568,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.036666666666667)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:53.783325,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:55.253750,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:56.652100,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:58.115667,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:26:59.584426,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:01.208440,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:02.589462,"(2.45, 3.25, 2.528125)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:04.047362,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:05.362046,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:06.674163,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:07.980842,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:09.301826,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.310344827586207)","(10.0, 19.5, 18.490000000000002)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:10.653882,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.8, 7.827272727272726)","(10.0, 19.5, 17.075)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:12.037888,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 17.075)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:13.320479,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 17.075)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:14.523621,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 17.075)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:15.841390,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 17.48)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:17.188028,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:18.475250,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:19.776349,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:21.095196,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.87)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 89.4)"
06-01-2023 14:27:22.388642,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.0, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:23.590007,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:24.797910,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:26.113569,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:27.347020,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:28.567005,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:29.741301,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:30.875667,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:32.056183,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:33.125103,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:34.311433,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
06-01-2023 14:27:35.514060,"(2.45, 3.25, 2.5108)","(3.8, 5.9, 4.123913043478261)","(5.5, 11.5, 5.92)","(9.0, 17.5, 14.535714285714285)","(5.5, 8.6, 7.827272727272726)","(10.0, 19.5, 18.444444444444443)","(20.0, 210.0, 104.28571428571428)","(31.0, 180.0, 83.57142857142857)"
