,Bracken Warrior,Radiant Amber,Mini Mine Yet Nz,Top The Ace,Gimme A Reason,Miss Daytona Nz,Mister Cole,Crazy Shippo,Murphys Reward Nz,Twentyeightblack
10-01-2023 15:50:39.089673,"(8.5, 12.0, 8.176470588235293)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 17.05)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:40.760652,"(8.5, 11.0, 8.13888888888889)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 17.05)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:42.318066,"(8.5, 10.5, 9.7)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.0)","(13.0, 19.0, 17.05)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:43.872239,"(8.5, 10.0, 9.611764705882353)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:45.413442,"(8.5, 10.0, 9.8)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:46.918758,"(8.5, 9.8, 8.738461538461538)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:48.400080,"(8.5, 9.6, 9.492307692307692)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:49.945548,"(8.5, 9.8, 8.9)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:51.407764,"(8.5, 9.8, 10.073913043478262)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:52.884964,"(8.5, 10.5, 8.805263157894736)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:54.332659,"(8.5, 10.5, 8.805263157894736)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:55.790894,"(8.5, 10.0, 9.90967741935484)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:57.289470,"(8.5, 10.5, 9.842857142857143)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:50:58.684839,"(8.5, 10.5, 9.842857142857143)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:00.036505,"(8.5, 11.0, 10.2)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6571428571428575)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:01.452061,"(8.5, 11.5, 11.481481481481481)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.566666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:02.892463,"(8.5, 11.5, 11.481481481481481)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.566666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:04.306738,"(8.5, 17.5, 12.95)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.566666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:05.699100,"(8.5, 17.5, 14.957142857142857)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 7.566666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:07.150292,"(8.5, 17.5, 15.789473684210527)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:08.661912,"(8.5, 17.5, 15.789473684210527)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:10.212583,"(8.5, 17.5, 15.5)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:11.750785,"(8.5, 17.5, 14.0)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:13.230268,"(8.5, 14.5, 14.0)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:14.730947,"(8.5, 15.0, 14.6875)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:16.221613,"(8.5, 15.0, 14.6875)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:17.693800,"(8.5, 19.5, 17.0)","(3.8, 4.9, 4.3)","(3.2, 99999, 99990)","(4.8, 8.4, 6.466666666666667)","(13.0, 19.0, 14.125)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:19.091777,"(8.5, 19.5, 14.5)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 19.0, 17.333333333333332)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:20.418116,"(8.5, 14.5, 13.916666666666666)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 27.0, 14.428571428571429)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:21.815388,"(8.5, 14.5, 13.916666666666666)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 26.0, 18.75)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:23.256609,"(8.5, 19.5, 17.25)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 25.0, 18.75)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:24.689543,"(8.5, 19.5, 17.25)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 25.0, 16.333333333333332)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:26.135400,"(8.5, 19.5, 18.214285714285715)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:27.484517,"(8.5, 14.5, 17.25)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:28.791332,"(8.5, 19.5, 14.5)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 16.044444444444444)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:30.238286,"(8.5, 15.0, 17.625)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:31.692773,"(8.5, 19.5, 15.1875)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:33.138911,"(8.5, 15.5, 15.1875)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:34.682182,"(8.5, 19.5, 15.75)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:36.113229,"(8.5, 16.0, 15.75)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:37.488626,"(8.5, 16.0, 15.75)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:38.843055,"(8.5, 20.0, 17.5)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:40.235133,"(8.5, 20.0, 15.0)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 15.133333333333333)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:41.646014,"(8.5, 15.0, 14.55)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.416666666666666)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:43.085305,"(8.5, 21.0, 14.1)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.571428571428571)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:44.624883,"(8.5, 20.0, 11.84)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:46.100117,"(8.5, 14.0, 11.866666666666667)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:47.542197,"(8.5, 13.5, 10.200000000000001)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:49.267048,"(8.5, 13.0, 9.866666666666667)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:50.924127,"(8.5, 12.0, 9.24)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:52.403027,"(8.5, 11.0, 9.8)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:53.929174,"(8.5, 11.0, 9.3)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:55.435597,"(8.5, 10.0, 10.15)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:56.957346,"(8.5, 10.5, 10.344444444444445)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:58.404499,"(8.5, 10.0, 9.3)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:51:59.880049,"(8.5, 10.0, 10.15)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:01.276493,"(8.5, 10.5, 9.247368421052633)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.433333333333334)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:02.631270,"(8.5, 10.0, 9.923529411764706)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.433333333333334)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:04.260049,"(8.5, 10.5, 9.100000000000001)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:06.274254,"(8.5, 11.0, 10.916666666666666)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:07.721181,"(8.5, 11.5, 11.333333333333334)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:09.250668,"(8.5, 12.5, 12.0)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:10.691578,"(8.5, 12.5, 12.0)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:12.103206,"(8.5, 12.0, 11.5625)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:13.502210,"(8.5, 12.0, 11.125)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:14.855800,"(8.5, 12.0, 11.125)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:16.078841,"(8.5, 12.0, 11.125)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.6)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:17.402505,"(8.5, 12.0, 11.125)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.32)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:18.795923,"(8.5, 12.0, 11.24561403508772)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.5)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:20.351791,"(8.5, 12.0, 11.18421052631579)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.5)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:21.836847,"(8.5, 11.5, 11.147058823529411)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 7.5)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:23.169181,"(8.5, 11.5, 10.794117647058824)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 6.6000000000000005)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:24.431354,"(8.5, 11.0, 10.791044776119403)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 6.6000000000000005)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
10-01-2023 15:52:25.777492,"(8.5, 11.0, 11.213414634146341)","(3.8, 4.9, 4.4714285714285715)","(3.2, 99999, 99990)","(4.8, 8.4, 6.6000000000000005)","(13.0, 24.0, 14.142857142857142)","(8.0, 99999, 99990)","(11.0, 18.0, 13.6)","(101.0, 220.0, 191.42857142857144)","(11.0, 99999, 99990)","(101.0, 220.0, 180.0)"
