,Willby Rules,Alpine Blast,Lions Tooth,Aspirate,Mascherata,Gee Gee Can Win,Spirited Toff,Techno Awards,The Beekeeper,Miss Sleuth
11-01-2023 15:48:56.220846,"(16.0, 20.0, 19.0)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.9, 3.625)","(10.0, 13.0, 12.127272727272727)","(51.0, 170.0, 109.0)","(12.0, 19.0, 15.5)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:48:57.841700,"(16.0, 20.0, 19.0)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.9, 3.625)","(10.0, 13.0, 12.127272727272727)","(51.0, 170.0, 109.0)","(12.0, 19.0, 15.5)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:48:59.204429,"(16.0, 20.0, 19.0)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.9, 3.625)","(10.0, 13.0, 12.127272727272727)","(51.0, 170.0, 109.0)","(12.0, 19.0, 15.5)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:49:01.009727,"(16.0, 20.0, 19.0)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.9, 3.625)","(10.0, 13.0, 12.127272727272727)","(51.0, 170.0, 109.0)","(12.0, 19.0, 15.5)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:49:02.596588,"(16.0, 20.0, 19.214285714285715)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.9, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 109.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:04.175987,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 109.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:06.086057,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 109.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:07.831924,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 109.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:09.424501,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 2.994666666666667)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:10.931336,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.037894736842105)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:12.379367,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.037894736842105)","(2.6, 3.85, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:13.859505,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.2, 7.914285714285715)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.013333333333333)","(2.6, 3.85, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:15.362347,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.013333333333333)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:16.883909,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.013333333333333)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:18.348100,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0526315789473686)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:19.797824,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0526315789473686)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:21.251622,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0526315789473686)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.2)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:22.872767,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:24.483857,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:25.905773,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(17.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(12.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:27.337842,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:28.809831,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:30.223727,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:31.705562,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:33.045870,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:34.337324,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:35.586531,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.5)","(10.0, 13.0, 10.75)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:36.912259,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.720000000000001)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.7, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:38.186367,"(16.0, 20.0, 18.428571428571427)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:39.522678,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:40.985993,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0894736842105264)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:42.402633,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0894736842105264)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:43.811055,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:45.216347,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:46.576464,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:47.941756,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:49.341403,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:50.670944,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:51.971923,"(16.0, 20.0, 18.166666666666668)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.0687499999999996)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:53.276713,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.06)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:54.599709,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.06)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:55.941489,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.1045454545454545)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 128.0)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:57.281478,"(16.0, 20.0, 19.333333333333332)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 21.333333333333332)","(2.7, 3.2, 3.1045454545454545)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:58.515637,"(16.0, 20.0, 19.655172413793103)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 30.0, 20.0)","(2.7, 3.2, 3.1045454545454545)","(2.6, 3.65, 3.45)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:49:59.820345,"(16.0, 20.0, 19.655172413793103)","(6.5, 9.0, 7.836363636363637)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.116)","(2.6, 3.65, 3.45)","(10.0, 13.0, 10.75)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.4)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:01.201081,"(16.0, 21.0, 19.625)","(6.5, 9.0, 7.7555555555555555)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.116)","(2.6, 3.65, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:02.536335,"(16.0, 21.0, 19.625)","(6.5, 9.0, 7.7555555555555555)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:50:03.897946,"(16.0, 21.0, 20.541666666666664)","(6.5, 9.0, 7.7555555555555555)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:05.525423,"(16.0, 21.0, 19.625)","(6.5, 9.0, 7.7555555555555555)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:07.059304,"(16.0, 21.0, 19.625)","(6.5, 9.0, 7.7555555555555555)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:08.770298,"(16.0, 21.0, 19.625)","(6.5, 9.0, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.0)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:10.317426,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 29.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:11.713113,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:13.063654,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:14.411576,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:15.783553,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:17.164367,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:18.537319,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:19.856098,"(16.0, 21.0, 19.625)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 27.333333333333336)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:21.216509,"(16.0, 21.0, 20.3125)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.66666666666666)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:50:22.524741,"(16.0, 21.0, 20.541666666666664)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.101538461538462)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 11.2)","(51.0, 170.0, 149.66666666666666)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 191.42857142857144)"
11-01-2023 15:50:23.747797,"(16.0, 21.0, 19.75)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 12.25)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:25.048894,"(16.0, 21.0, 19.75)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 12.0625)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:26.426028,"(16.0, 21.0, 19.75)","(6.5, 8.8, 7.771428571428571)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.6, 3.4250000000000003)","(10.0, 13.0, 12.0625)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:27.756138,"(16.0, 21.0, 19.75)","(6.5, 8.8, 7.71111111111111)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.6, 3.4166666666666665)","(10.0, 13.0, 12.0625)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:29.108191,"(16.0, 21.0, 20.0)","(6.5, 8.6, 7.71111111111111)","(18.0, 46.0, 35.0)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.55, 3.4166666666666665)","(10.0, 13.0, 12.0625)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.833333333333332)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:30.449735,"(16.0, 21.0, 20.0)","(6.5, 8.6, 7.71111111111111)","(18.0, 46.0, 69.25)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1072463768115943)","(2.6, 3.55, 3.4166666666666665)","(10.0, 13.0, 14.666666666666668)","(51.0, 170.0, 149.33333333333334)","(11.0, 19.0, 16.68181818181818)","(101.0, 220.0, 165.0)"
11-01-2023 15:50:31.804913,"(16.0, 21.0, 20.0)","(6.5, 8.6, 7.71111111111111)","(18.0, 120.0, 69.25)","(15.0, 28.0, 20.666666666666668)","(2.7, 3.2, 3.1058823529411765)","(2.6, 3.55, 3.4166666666666665)","(10.0, 15.5, 14.666666666666668)","(51.0, 170.0, 149.33333333333334)","(11.0, 24.0, 16.68181818181818)","(101.0, 220.0, 165.0)"
