,Road Home,Blue Jeans Talk,Akimbo,White Like Snow,Black Delight,Five Putt Cal
11-01-2023 21:03:22.184124,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:23.197033,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:24.358460,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:25.534153,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:26.641333,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:27.794042,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:28.824506,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:29.968643,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:31.080352,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:32.153046,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:33.219860,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:34.328559,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:35.432543,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:36.566802,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:37.656795,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:39.064583,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:40.313210,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:41.846539,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:42.927709,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:44.098652,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:45.272879,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:46.644272,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:48.554306,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:50.034524,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:51.294270,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:52.394227,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:53.758056,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:55.036389,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:56.223288,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:57.553383,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:58.709481,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:03:59.873637,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:01.026769,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:02.190057,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:03.407196,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:04.493147,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:05.567341,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:06.667192,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:07.847553,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:09.051057,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:10.304941,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:11.454693,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:12.660606,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 136.9090909090909)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:13.840377,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:15.490984,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.925)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.8360000000000003)","(6.5, 12.0, 11.42)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:16.785067,"(14.0, 36.0, 31.0)","(3.7, 6.2, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:18.056318,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:19.210649,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:20.356006,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:21.490364,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:22.610535,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:23.759968,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:24.891742,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:25.959536,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:27.071601,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:28.164136,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:29.298720,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:30.538062,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:31.670994,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:32.708157,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:33.794578,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:35.064712,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:36.268424,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:37.412501,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:38.564843,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.734615384615385)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:39.746207,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.390000000000001)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.32)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:40.988409,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.390000000000001)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 9.3)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:42.216083,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.390000000000001)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.379999999999999)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:43.490291,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.390000000000001)","(51.0, 390.0, 177.0769230769231)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 9.4)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:44.930555,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.390000000000001)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:46.127066,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:47.263782,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:48.462398,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:49.680414,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:50.840777,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:52.028430,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:53.242812,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:54.404851,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:55.534291,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 173.3846153846154)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:56.696042,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:57.824919,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:58.935246,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:04:59.976745,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:00.924982,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:01.989459,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:03.130794,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:04.262112,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:05.444618,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:06.529447,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:07.566921,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:08.590584,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:09.622303,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 10.707692307692309)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:10.703473,"(14.0, 36.0, 31.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:11.864233,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:13.033344,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:14.297142,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:15.460763,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:16.597929,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:17.689072,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:18.850127,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:19.892841,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:20.852235,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:21.887694,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:23.042290,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:24.191755,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
11-01-2023 21:05:25.362390,"(14.0, 36.0, 32.0)","(3.7, 6.0, 4.629166666666666)","(51.0, 390.0, 163.71428571428572)","(2.1, 3.0, 2.9643478260869562)","(6.5, 12.0, 8.76)","(3.6, 3.8, 3.4307692307692306)"
