,Bons Better,Mont Royal,Royal Midnight,Curry Legend,Hard To Level,Invaness,Shes Approaching,Wan Damour,Stobosa,Gorgeous King,Evelyn Salt,Angama
12-01-2023 13:58:54.160091,"(3.0, 3.5, 3.511788617886179)","(21.0, 30.0, 28.666666666666668)","(81.0, 140.0, 134.0)","(2.05, 2.3, 2.2567701863354035)","(31.0, 38.0, 37.6)","(9.0, 12.0, 11.31)","(19.0, 29.0, 28.783783783783782)","(41.0, 110.0, 100.0)","(26.0, 48.0, 36.0)","(101.0, 390.0, 388.1818181818182)","(14.0, 21.0, 20.48780487804878)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:58:55.847790,"(3.0, 3.55, 3.5296536796536797)","(21.0, 30.0, 29.2)","(81.0, 140.0, 135.0)","(2.05, 2.26, 2.2567088607594936)","(31.0, 38.0, 37.625)","(9.0, 12.0, 11.36697247706422)","(19.0, 29.0, 28.804878048780488)","(41.0, 110.0, 101.42857142857143)","(26.0, 46.0, 37.857142857142854)","(101.0, 390.0, 388.1818181818182)","(14.0, 21.0, 20.543478260869566)","(101.0, 390.0, 370.0)"
12-01-2023 13:58:57.734025,"(3.1, 3.55, 3.578181818181818)","(21.0, 30.0, 29.25)","(81.0, 140.0, 135.0)","(2.05, 2.26, 2.2568956743002544)","(31.0, 38.0, 37.351351351351354)","(9.0, 12.0, 11.349056603773585)","(19.0, 29.0, 28.731182795698924)","(41.0, 110.0, 102.5)","(26.0, 46.0, 37.23076923076923)","(101.0, 390.0, 388.1818181818182)","(14.0, 21.0, 20.596153846153847)","(101.0, 390.0, 370.0)"
12-01-2023 13:58:59.384985,"(3.1, 3.6, 3.672093023255814)","(21.0, 30.0, 29.36842105263158)","(81.0, 140.0, 135.0)","(2.05, 2.26, 2.216486486486487)","(26.0, 38.0, 37.351351351351354)","(9.0, 12.0, 11.389380530973451)","(20.0, 30.0, 28.770833333333332)","(41.0, 110.0, 106.11111111111111)","(26.0, 46.0, 40.92307692307692)","(101.0, 390.0, 386.6666666666667)","(14.0, 21.0, 20.475)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:00.763178,"(3.1, 3.7, 3.672093023255814)","(21.0, 30.0, 28.666666666666668)","(81.0, 140.0, 135.0)","(2.05, 2.22, 2.2164745762711866)","(26.0, 38.0, 37.351351351351354)","(9.0, 12.0, 11.420168067226891)","(20.0, 30.0, 28.80808080808081)","(41.0, 120.0, 103.33333333333333)","(26.0, 44.0, 37.6)","(101.0, 390.0, 387.5)","(14.0, 21.0, 20.5531914893617)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:02.314448,"(3.1, 3.7, 3.7423076923076923)","(21.0, 30.0, 28.666666666666668)","(81.0, 140.0, 145.0)","(2.05, 2.22, 2.1750239234449764)","(26.0, 38.0, 37.833333333333336)","(9.0, 12.0, 11.607954545454545)","(20.0, 30.0, 29.107692307692307)","(41.0, 120.0, 103.33333333333333)","(21.0, 42.0, 38.0)","(101.0, 390.0, 388.1818181818182)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:03.987926,"(3.1, 3.75, 3.720833333333333)","(21.0, 30.0, 28.8)","(81.0, 150.0, 148.5)","(2.05, 2.18, 2.177557251908397)","(26.0, 38.0, 37.09090909090909)","(9.0, 12.0, 11.616666666666667)","(20.0, 30.0, 29.107692307692307)","(41.0, 120.0, 103.33333333333333)","(26.0, 42.0, 38.17391304347826)","(101.0, 390.0, 388.1818181818182)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:05.437718,"(3.1, 3.75, 3.720833333333333)","(21.0, 30.0, 28.8)","(81.0, 150.0, 158.0952380952381)","(2.0, 2.18, 2.178541666666667)","(26.0, 38.0, 36.93333333333333)","(9.0, 12.0, 11.665)","(20.0, 30.0, 29.17142857142857)","(51.0, 120.0, 112.3076923076923)","(26.0, 42.0, 39.18181818181818)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.693548387096776)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:06.858245,"(3.1, 3.75, 3.7333333333333334)","(21.0, 30.0, 29.357142857142858)","(81.0, 160.0, 148.57142857142858)","(2.0, 2.18, 2.18546875)","(26.0, 38.0, 37.714285714285715)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.194444444444443)","(51.0, 120.0, 112.85714285714286)","(26.0, 40.0, 39.21739130434783)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:08.216387,"(3.1, 3.75, 3.738235294117647)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.1933333333333334)","(26.0, 38.0, 37.714285714285715)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.194444444444443)","(51.0, 120.0, 105.71428571428572)","(26.0, 40.0, 39.21739130434783)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:09.613173,"(3.1, 3.75, 3.7393939393939393)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.1933333333333334)","(26.0, 38.0, 37.714285714285715)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.09375)","(51.0, 120.0, 110.0)","(26.0, 40.0, 39.04)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:10.995507,"(3.1, 3.75, 3.7265306122448982)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.196322869955157)","(26.0, 38.0, 37.714285714285715)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.09375)","(51.0, 120.0, 112.85714285714286)","(26.0, 40.0, 39.04)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:12.535430,"(3.1, 3.75, 3.7393939393939393)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.1956149732620323)","(26.0, 38.0, 37.63636363636364)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.09375)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 38.95652173913044)","(101.0, 390.0, 386.6666666666667)","(14.0, 21.0, 20.523809523809526)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:14.322329,"(3.1, 3.75, 3.7393939393939393)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.1956149732620323)","(26.0, 38.0, 36.30769230769231)","(9.0, 12.0, 11.677884615384615)","(20.0, 30.0, 29.09375)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 38.95652173913044)","(101.0, 390.0, 386.6666666666667)","(14.0, 21.0, 20.523809523809526)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:16.018521,"(3.1, 3.75, 3.8313813813813815)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.193212669683258)","(26.0, 38.0, 36.166666666666664)","(9.0, 12.0, 11.686915887850468)","(20.0, 30.0, 29.29268292682927)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 39.172413793103445)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:18.144008,"(3.1, 3.85, 3.83302752293578)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.1792118226600987)","(26.0, 38.0, 36.166666666666664)","(9.0, 12.0, 11.647368421052631)","(20.0, 30.0, 28.778947368421054)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 39.172413793103445)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:19.931873,"(3.1, 3.85, 3.831045751633987)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.18, 2.1881159420289857)","(26.0, 38.0, 35.625)","(9.0, 12.0, 11.605882352941176)","(20.0, 30.0, 28.804347826086957)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 39.172413793103445)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:21.986651,"(3.1, 3.85, 3.8395652173913044)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.188218181818182)","(26.0, 36.0, 35.625)","(9.0, 12.0, 11.605882352941176)","(20.0, 29.0, 28.804347826086957)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 39.172413793103445)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:24.005042,"(3.1, 3.85, 3.8395652173913044)","(21.0, 30.0, 29.4)","(81.0, 150.0, 148.57142857142858)","(2.0, 2.2, 2.188218181818182)","(26.0, 36.0, 35.625)","(9.0, 12.0, 11.713235294117647)","(20.0, 29.0, 28.804347826086957)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 39.172413793103445)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:25.737066,"(3.1, 3.85, 3.8395652173913044)","(21.0, 30.0, 29.4)","(81.0, 150.0, 153.33333333333334)","(2.0, 2.2, 2.188218181818182)","(26.0, 36.0, 35.53846153846154)","(9.0, 12.0, 11.831168831168831)","(20.0, 29.0, 28.742857142857144)","(51.0, 120.0, 102.22222222222223)","(26.0, 40.0, 35.23809523809524)","(101.0, 390.0, 386.6666666666667)","(14.0, 21.0, 20.523809523809526)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:27.355419,"(3.1, 3.85, 3.8398305084745763)","(21.0, 30.0, 29.4)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.2, 2.1853211009174314)","(26.0, 36.0, 35.53846153846154)","(9.0, 12.0, 11.782352941176471)","(20.0, 29.0, 28.742857142857144)","(51.0, 120.0, 102.22222222222223)","(26.0, 36.0, 35.23809523809524)","(101.0, 390.0, 386.6666666666667)","(14.0, 21.0, 20.523809523809526)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:28.859876,"(3.1, 3.85, 3.8395652173913044)","(21.0, 30.0, 29.4)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.2, 2.184)","(26.0, 36.0, 35.64705882352941)","(9.0, 12.0, 11.784883720930232)","(20.0, 29.0, 28.75)","(51.0, 120.0, 102.22222222222223)","(26.0, 36.0, 35.4375)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.649122807017545)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:30.459380,"(3.1, 3.85, 3.8348039215686276)","(21.0, 30.0, 29.4)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.2, 2.1931623931623934)","(26.0, 36.0, 35.64705882352941)","(9.0, 12.0, 11.784883720930232)","(20.0, 29.0, 28.75)","(51.0, 120.0, 104.0)","(26.0, 36.0, 35.35294117647059)","(101.0, 390.0, 388.3333333333333)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:32.105803,"(3.1, 3.85, 3.812121212121212)","(21.0, 30.0, 29.863636363636363)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.2, 2.1636805555555556)","(26.0, 36.0, 34.73684210526316)","(9.0, 12.0, 11.826666666666666)","(20.0, 29.0, 28.694915254237287)","(51.0, 120.0, 113.6)","(26.0, 36.0, 35.35294117647059)","(101.0, 390.0, 595.0)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:33.771424,"(3.1, 3.85, 3.812121212121212)","(21.0, 30.0, 29.863636363636363)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.18, 2.1538797814207653)","(26.0, 36.0, 34.73684210526316)","(9.0, 12.0, 11.826666666666666)","(20.0, 29.0, 28.492537313432834)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.35294117647059)","(101.0, 730.0, 595.0)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:35.568764,"(3.1, 3.9, 3.8396825396825394)","(21.0, 30.0, 29.863636363636363)","(81.0, 160.0, 153.33333333333334)","(2.0, 2.18, 2.161720841300191)","(26.0, 36.0, 34.883720930232556)","(9.0, 12.0, 11.784883720930232)","(20.0, 29.0, 27.862068965517242)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.35294117647059)","(101.0, 730.0, 595.0)","(14.0, 21.0, 20.642857142857142)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:37.073330,"(3.1, 3.9, 3.8396825396825394)","(21.0, 30.0, 29.863636363636363)","(81.0, 160.0, 153.6)","(2.0, 2.18, 2.1492805755395685)","(26.0, 36.0, 34.93333333333333)","(9.0, 12.0, 11.794444444444444)","(20.0, 28.0, 27.85185185185185)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.421052631578945)","(101.0, 730.0, 595.0)","(14.0, 21.0, 20.661016949152543)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:38.648123,"(3.1, 3.9, 3.886170212765957)","(21.0, 30.0, 29.869565217391305)","(81.0, 160.0, 153.6)","(2.0, 2.16, 2.145818181818182)","(26.0, 36.0, 34.93333333333333)","(9.0, 12.0, 11.794444444444444)","(20.0, 28.0, 28.46031746031746)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.43589743589744)","(101.0, 730.0, 595.0)","(14.0, 21.0, 20.655172413793103)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:40.225621,"(3.1, 3.95, 3.912621359223301)","(21.0, 30.0, 29.869565217391305)","(81.0, 160.0, 153.6)","(2.0, 2.16, 2.129868995633188)","(26.0, 36.0, 34.40816326530612)","(9.0, 12.0, 12.116279069767442)","(20.0, 29.0, 28.46031746031746)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.214285714285715)","(101.0, 730.0, 595.0)","(14.0, 21.0, 20.53488372093023)","(101.0, 390.0, 366.6666666666667)"
12-01-2023 13:59:41.758900,"(3.1, 4.0, 3.912621359223301)","(21.0, 30.0, 29.869565217391305)","(81.0, 160.0, 153.6)","(2.0, 2.14, 2.129174311926606)","(26.0, 36.0, 34.470588235294116)","(9.0, 12.5, 12.125)","(20.0, 29.0, 28.46031746031746)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.4054054054054)","(101.0, 730.0, 600.0)","(14.0, 21.0, 20.62264150943396)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:43.381790,"(3.2, 4.0, 3.9132653061224487)","(21.0, 30.0, 29.829787234042552)","(81.0, 160.0, 153.6)","(2.0, 2.14, 2.114212962962963)","(31.0, 36.0, 34.46601941747573)","(10.0, 12.5, 12.678217821782178)","(20.0, 29.0, 28.4375)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.45)","(101.0, 730.0, 600.0)","(14.0, 21.0, 20.666666666666668)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:44.976336,"(3.2, 3.95, 3.921666666666667)","(21.0, 30.0, 29.829787234042552)","(81.0, 160.0, 153.6)","(2.0, 2.12, 2.114212962962963)","(31.0, 36.0, 34.38775510204081)","(10.0, 13.0, 12.623076923076923)","(20.0, 29.0, 28.40983606557377)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.45)","(101.0, 730.0, 600.0)","(14.0, 21.0, 20.666666666666668)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:46.562873,"(3.3, 4.0, 3.9196969696969695)","(21.0, 30.0, 29.829787234042552)","(81.0, 160.0, 153.33333333333334)","(1.95, 2.12, 2.1167441860465117)","(31.0, 36.0, 34.36585365853659)","(10.0, 13.0, 12.623076923076923)","(20.0, 29.0, 28.454545454545453)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.41463414634146)","(101.0, 730.0, 600.0)","(15.0, 21.0, 20.666666666666668)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:48.185085,"(3.3, 3.95, 3.9294117647058826)","(21.0, 30.0, 29.829787234042552)","(81.0, 160.0, 153.33333333333334)","(1.95, 2.12, 2.0968)","(31.0, 36.0, 34.46153846153846)","(10.0, 13.0, 12.678082191780822)","(20.0, 29.0, 28.47692307692308)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.48717948717949)","(101.0, 730.0, 528.3333333333334)","(15.0, 21.0, 20.678571428571427)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:49.855404,"(3.3, 4.0, 3.9395348837209303)","(21.0, 32.0, 31.127272727272725)","(81.0, 160.0, 154.7826086956522)","(1.95, 2.1, 2.096923076923077)","(31.0, 36.0, 34.46153846153846)","(10.0, 13.0, 12.669014084507042)","(20.0, 29.0, 28.47692307692308)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.48717948717949)","(101.0, 820.0, 528.3333333333334)","(15.0, 21.0, 20.78787878787879)","(101.0, 390.0, 370.0)"
12-01-2023 13:59:51.441131,"(3.3, 4.0, 3.9395348837209303)","(21.0, 32.0, 31.127272727272725)","(81.0, 160.0, 155.0)","(1.95, 2.1, 2.0937888198757766)","(31.0, 36.0, 34.46153846153846)","(10.0, 13.0, 12.669014084507042)","(20.0, 29.0, 28.484848484848484)","(51.0, 120.0, 116.19047619047619)","(26.0, 36.0, 35.48717948717949)","(101.0, 820.0, 583.3333333333334)","(15.0, 21.0, 21.140845070422536)","(101.0, 390.0, 386.6666666666667)"
12-01-2023 13:59:52.971484,"(3.3, 3.95, 3.9306122448979592)","(21.0, 32.0, 28.571428571428573)","(81.0, 160.0, 155.0)","(1.95, 2.1, 2.0861111111111112)","(31.0, 36.0, 34.45333333333333)","(10.0, 13.0, 12.669014084507042)","(20.0, 29.0, 28.26086956521739)","(51.0, 120.0, 108.57142857142857)","(26.0, 36.0, 35.096774193548384)","(101.0, 810.0, 583.3333333333334)","(15.0, 22.0, 21.140845070422536)","(101.0, 400.0, 316.6666666666667)"
12-01-2023 13:59:54.559938,"(3.3, 4.0, 3.911111111111111)","(21.0, 32.0, 28.571428571428573)","(81.0, 160.0, 155.0)","(1.95, 2.1, 2.0904000000000003)","(31.0, 36.0, 34.45333333333333)","(10.0, 13.0, 12.649253731343283)","(20.0, 29.0, 28.37037037037037)","(51.0, 120.0, 108.57142857142857)","(26.0, 36.0, 35.03448275862069)","(101.0, 810.0, 563.3333333333334)","(15.0, 22.0, 21.186666666666667)","(101.0, 400.0, 322.5)"
12-01-2023 13:59:56.181884,"(3.3, 3.95, 3.911111111111111)","(21.0, 32.0, 28.571428571428573)","(81.0, 160.0, 156.52173913043478)","(1.95, 2.1, 2.0951304347826087)","(31.0, 36.0, 32.875)","(10.0, 13.0, 12.781818181818181)","(21.0, 29.0, 28.541666666666668)","(51.0, 120.0, 113.33333333333333)","(26.0, 36.0, 35.07692307692308)","(101.0, 810.0, 563.3333333333334)","(15.0, 22.0, 21.402298850574713)","(101.0, 390.0, 340.0)"
12-01-2023 13:59:57.849410,"(3.3, 4.0, 3.946268656716418)","(21.0, 32.0, 28.923076923076923)","(81.0, 160.0, 156.36363636363637)","(1.95, 2.1, 2.0987951807228917)","(31.0, 34.0, 32.8)","(10.0, 13.0, 12.781818181818181)","(21.0, 29.0, 28.541666666666668)","(51.0, 120.0, 113.33333333333333)","(26.0, 36.0, 35.07692307692308)","(101.0, 810.0, 725.5555555555555)","(15.0, 22.0, 21.402298850574713)","(101.0, 380.0, 340.0)"
12-01-2023 13:59:59.514263,"(3.3, 4.0, 3.94)","(21.0, 32.0, 29.5)","(81.0, 160.0, 156.36363636363637)","(1.95, 2.1, 2.0685167464114835)","(31.0, 34.0, 32.8)","(10.0, 13.0, 12.806451612903226)","(21.0, 29.0, 28.56)","(51.0, 120.0, 115.55555555555556)","(26.0, 36.0, 35.01754385964912)","(101.0, 810.0, 725.5555555555555)","(15.0, 22.0, 21.415584415584416)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:01.162179,"(3.3, 4.1, 4.040392156862745)","(21.0, 32.0, 30.225806451612904)","(81.0, 160.0, 156.8)","(1.95, 2.08, 2.0673118279569893)","(31.0, 34.0, 33.172413793103445)","(10.0, 13.0, 12.862068965517242)","(21.0, 29.0, 28.64516129032258)","(51.0, 120.0, 116.66666666666667)","(26.0, 36.0, 35.15151515151515)","(101.0, 810.0, 734.0)","(15.0, 22.0, 21.526315789473685)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:02.828482,"(3.3, 4.1, 4.051769911504425)","(21.0, 32.0, 29.0)","(81.0, 160.0, 155.78947368421052)","(1.95, 2.08, 2.0677248677248676)","(26.0, 34.0, 30.705882352941178)","(10.0, 13.0, 12.857142857142858)","(21.0, 29.0, 28.65625)","(51.0, 120.0, 116.66666666666667)","(26.0, 36.0, 35.134328358208954)","(101.0, 810.0, 734.0)","(15.0, 22.0, 21.536082474226806)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:04.357089,"(3.3, 4.1, 4.088028169014084)","(21.0, 30.0, 28.871794871794872)","(81.0, 160.0, 150.76923076923077)","(1.95, 2.08, 2.087015706806283)","(31.0, 32.0, 30.408163265306122)","(10.0, 13.0, 13.193548387096774)","(21.0, 29.0, 28.65625)","(51.0, 120.0, 116.36363636363636)","(26.0, 36.0, 35.225806451612904)","(101.0, 810.0, 734.0)","(15.0, 22.0, 21.536082474226806)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:06.123536,"(3.3, 4.1, 4.088028169014084)","(21.0, 29.0, 28.88095238095238)","(81.0, 160.0, 145.0)","(1.95, 2.1, 2.083916083916084)","(31.0, 32.0, 30.20408163265306)","(10.0, 13.5, 13.265625)","(21.0, 29.0, 28.65625)","(51.0, 120.0, 116.36363636363636)","(26.0, 36.0, 35.16129032258065)","(101.0, 810.0, 683.3333333333334)","(15.0, 22.0, 21.536082474226806)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:07.825255,"(3.3, 4.1, 3.8860759493670884)","(21.0, 29.0, 29.444444444444443)","(81.0, 150.0, 140.0)","(1.95, 2.1, 2.105)","(31.0, 32.0, 30.508474576271187)","(10.0, 13.5, 13.558823529411764)","(21.0, 29.0, 28.685714285714287)","(51.0, 120.0, 116.66666666666667)","(26.0, 36.0, 35.15384615384615)","(101.0, 810.0, 620.0)","(15.0, 22.0, 21.451219512195124)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:09.632806,"(3.3, 3.9, 3.8377659574468086)","(21.0, 30.0, 29.454545454545453)","(81.0, 150.0, 142.0)","(1.95, 2.12, 2.1237500000000002)","(31.0, 32.0, 30.594594594594593)","(10.0, 14.0, 13.68421052631579)","(21.0, 29.0, 28.75)","(51.0, 120.0, 116.66666666666667)","(26.0, 36.0, 35.13157894736842)","(101.0, 810.0, 683.3333333333334)","(15.0, 22.0, 21.641975308641975)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:11.348702,"(3.3, 3.85, 3.8074074074074074)","(21.0, 30.0, 28.901960784313726)","(81.0, 150.0, 127.77777777777777)","(1.95, 2.14, 2.124987012987013)","(31.0, 32.0, 30.594594594594593)","(10.0, 14.0, 13.68421052631579)","(21.0, 29.0, 28.75)","(51.0, 120.0, 118.0952380952381)","(26.0, 36.0, 30.837209302325583)","(101.0, 810.0, 683.3333333333334)","(15.0, 22.0, 21.641975308641975)","(101.0, 380.0, 340.0)"
12-01-2023 14:00:13.175646,"(3.3, 3.85, 3.812121212121212)","(21.0, 29.0, 27.77777777777778)","(81.0, 150.0, 137.69230769230768)","(1.95, 2.14, 2.142330623306233)","(26.0, 32.0, 30.85)","(10.0, 14.0, 13.879310344827585)","(21.0, 29.0, 28.788235294117648)","(51.0, 120.0, 119.04761904761905)","(26.0, 32.0, 30.78787878787879)","(101.0, 810.0, 701.4285714285714)","(15.0, 22.0, 21.06122448979592)","(101.0, 400.0, 333.3333333333333)"
12-01-2023 14:00:14.804500,"(3.3, 3.85, 3.8)","(21.0, 30.0, 25.952380952380953)","(71.0, 150.0, 138.57142857142858)","(1.95, 2.16, 2.165952380952381)","(26.0, 32.0, 31.083333333333332)","(10.0, 14.0, 13.840909090909092)","(21.0, 29.0, 28.804347826086957)","(51.0, 120.0, 119.13043478260869)","(26.0, 32.0, 30.58823529411765)","(101.0, 810.0, 701.4285714285714)","(15.0, 22.0, 21.129032258064516)","(101.0, 400.0, 333.3333333333333)"
12-01-2023 14:00:16.476060,"(3.3, 3.8, 3.7920212765957446)","(21.0, 29.0, 26.09090909090909)","(71.0, 150.0, 139.33333333333334)","(1.95, 2.18, 2.1877586206896553)","(26.0, 32.0, 31.10204081632653)","(10.0, 14.0, 13.847826086956522)","(21.0, 29.0, 28.806451612903224)","(51.0, 120.0, 119.25925925925927)","(26.0, 32.0, 30.62857142857143)","(101.0, 810.0, 701.4285714285714)","(15.0, 22.0, 19.3125)","(101.0, 400.0, 333.3333333333333)"
12-01-2023 14:00:18.086230,"(3.3, 3.8, 3.822)","(21.0, 29.0, 27.523809523809526)","(71.0, 150.0, 138.57142857142858)","(1.95, 2.2, 2.187321428571429)","(26.0, 32.0, 31.0)","(10.0, 14.0, 13.847826086956522)","(21.0, 29.0, 28.653846153846153)","(51.0, 120.0, 119.25925925925927)","(26.0, 32.0, 29.166666666666668)","(101.0, 810.0, 701.4285714285714)","(15.0, 19.5, 19.3125)","(101.0, 400.0, 333.3333333333333)"
12-01-2023 14:00:19.648715,"(3.4, 3.85, 3.75)","(21.0, 28.0, 27.342105263157894)","(81.0, 150.0, 138.57142857142858)","(1.9, 2.2, 2.1989743589743593)","(26.0, 32.0, 29.846153846153847)","(10.0, 14.0, 13.95)","(21.0, 29.0, 28.558823529411764)","(51.0, 120.0, 119.25925925925927)","(21.0, 30.0, 29.357142857142858)","(101.0, 810.0, 850.0)","(15.0, 19.5, 19.053763440860216)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:21.288684,"(3.4, 3.75, 3.7419847328244273)","(21.0, 29.0, 27.333333333333332)","(81.0, 150.0, 138.57142857142858)","(1.9, 2.2, 2.1809411764705886)","(26.0, 30.0, 30.24390243902439)","(10.0, 14.0, 13.976190476190476)","(21.0, 29.0, 28.5625)","(51.0, 120.0, 119.25925925925927)","(21.0, 30.0, 29.555555555555557)","(101.0, 990.0, 850.0)","(15.0, 20.0, 19.054151624548737)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:22.815089,"(3.4, 3.8, 3.768253968253968)","(21.0, 29.0, 27.454545454545453)","(81.0, 150.0, 118.0)","(1.9, 2.2, 2.1763265306122452)","(26.0, 32.0, 30.285714285714285)","(10.0, 14.0, 13.741379310344827)","(21.0, 29.0, 28.7)","(51.0, 120.0, 119.28571428571428)","(21.0, 30.0, 29.789473684210527)","(101.0, 990.0, 850.0)","(15.0, 20.0, 20.04)","(101.0, 400.0, 350.0)"
12-01-2023 14:00:24.513458,"(3.4, 3.8, 3.760919540229885)","(21.0, 29.0, 27.657894736842106)","(81.0, 150.0, 140.9090909090909)","(1.9, 2.2, 2.174439024390244)","(26.0, 32.0, 30.2)","(10.0, 14.0, 13.578947368421053)","(21.0, 29.0, 28.7)","(51.0, 120.0, 119.28571428571428)","(21.0, 30.0, 30.166666666666668)","(101.0, 990.0, 850.0)","(15.0, 21.0, 19.846153846153847)","(101.0, 400.0, 350.0)"
