,Perfect Flossy,Sylvan Lake,Nova Girl,Mango Man,Dewana Fair Go,Reiko Clooney,Junior Marjen,Julipa Bale
04-01-2023 14:47:47.223304,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.486956521739131)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:48.391603,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.486956521739131)","(5.5, 6.8, 6.022857142857143)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 8.3125)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:49.604348,"(7.5, 8.0, 7.75)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.4, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:50.769507,"(7.5, 8.0, 7.75)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:51.956722,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:53.127234,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:54.377426,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:55.524002,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.022857142857143)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 8.3125)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:56.662794,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.4, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:57.850132,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:47:59.021485,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:00.172892,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:01.427715,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.276923076923077)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.8999999999999995)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:02.586959,"(7.5, 7.8, 7.75)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.022857142857143)","(21.0, 75.0, 60.5)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.866666666666666)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:03.814589,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.8, 6.325)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.6)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:04.989420,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 6.325)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.6)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:06.196739,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 6.325)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.6)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:07.323798,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 6.325)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.6)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:08.556207,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 6.248780487804878)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.6)","(8.0, 9.4, 8.282758620689656)"
04-01-2023 14:48:09.706141,"(7.5, 8.2, 8.1)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 5.7957446808510635)","(21.0, 75.0, 62.916666666666664)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.2, 7.722222222222222)","(8.0, 9.4, 8.121052631578948)"
04-01-2023 14:48:10.892575,"(7.5, 9.0, 8.555555555555555)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.6, 6.283333333333333)","(21.0, 75.0, 65.83333333333334)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.4, 8.121052631578948)"
04-01-2023 14:48:12.077366,"(7.5, 9.0, 8.418181818181818)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 65.83333333333334)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.4, 8.577777777777778)"
04-01-2023 14:48:13.298085,"(7.5, 9.0, 8.418181818181818)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 65.83333333333334)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.333333333333332)"
04-01-2023 14:48:14.529989,"(7.5, 9.0, 8.418181818181818)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 68.55555555555556)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:15.992600,"(7.5, 9.0, 8.022222222222222)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 75.0, 68.55555555555556)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:17.390167,"(7.5, 9.0, 8.290909090909091)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 75.0, 65.83333333333334)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:18.692811,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.4)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:19.971967,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:21.203547,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:22.416829,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:23.666926,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.0)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:24.849271,"(7.5, 8.8, 7.960000000000001)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.7368421052631575)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:26.017048,"(7.5, 8.6, 8.284210526315789)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:27.151051,"(7.5, 8.6, 8.0)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:28.427624,"(7.5, 8.6, 8.0)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:29.712588,"(7.5, 8.6, 8.0)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:31.055766,"(7.5, 8.6, 7.9818181818181815)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:32.511407,"(7.5, 8.6, 7.914285714285715)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:33.811584,"(7.5, 8.6, 7.914285714285715)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:35.159370,"(7.5, 8.4, 7.746153846153846)","(2.45, 3.95, 3.6166666666666667)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:36.482647,"(7.5, 8.4, 7.746153846153846)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:37.865959,"(7.5, 8.4, 7.691666666666667)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.0)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:39.451030,"(7.5, 8.4, 7.691666666666667)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.254545454545454)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:40.908224,"(7.5, 8.4, 7.983333333333333)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.447058823529412)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:42.288157,"(7.5, 8.2, 7.866666666666666)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.2)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 64.3076923076923)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:43.565560,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.2)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 72.44444444444444)","(16.0, 38.0, 29.789473684210527)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:44.901097,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.447058823529412)","(5.5, 6.4, 6.0)","(21.0, 80.0, 72.44444444444444)","(16.0, 38.0, 30.055555555555557)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.144680851063828)"
04-01-2023 14:48:46.195197,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.447058823529412)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:47.453310,"(7.5, 8.2, 7.68)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:48.762553,"(7.5, 8.0, 7.75)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.019047619047619)"
04-01-2023 14:48:50.092677,"(7.5, 8.0, 7.75)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.2, 8.410526315789474)"
04-01-2023 14:48:51.497508,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.0, 8.37)"
04-01-2023 14:48:52.949785,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.0, 8.027777777777777)"
04-01-2023 14:48:54.307299,"(7.5, 8.0, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 9.0, 8.294736842105264)"
04-01-2023 14:48:55.691267,"(7.5, 8.0, 7.723076923076923)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 8.8, 7.988235294117647)"
04-01-2023 14:48:57.156798,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 8.8, 7.88)"
04-01-2023 14:48:58.514085,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.283333333333333)","(21.0, 80.0, 75.75)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 8.8, 7.88)"
04-01-2023 14:48:59.863175,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.540909090909091)","(5.0, 8.8, 8.175)","(5.5, 6.4, 6.0)","(21.0, 80.0, 64.0)","(16.0, 38.0, 30.473684210526315)","(6.5, 8.0, 7.75)","(8.0, 8.8, 7.88)"
04-01-2023 14:49:01.092834,"(7.5, 7.8, 7.633333333333334)","(2.45, 3.95, 3.434375)","(5.0, 8.8, 8.415384615384616)","(5.5, 6.4, 6.2250000000000005)","(21.0, 80.0, 73.6)","(16.0, 38.0, 29.75)","(6.5, 8.0, 7.8)","(8.0, 8.8, 7.84)"
04-01-2023 14:49:02.277283,"(7.5, 7.8, 7.682352941176471)","(2.45, 3.95, 3.434375)","(5.0, 8.8, 8.415384615384616)","(5.5, 6.4, 6.33)","(21.0, 80.0, 73.6)","(16.0, 38.0, 29.75)","(6.5, 8.0, 7.8)","(8.0, 8.8, 7.84)"
04-01-2023 14:49:03.519283,"(7.5, 8.2, 7.977777777777777)","(2.45, 3.95, 3.434375)","(5.0, 9.0, 9.266666666666667)","(5.5, 6.4, 6.33)","(21.0, 80.0, 73.6)","(16.0, 38.0, 29.75)","(6.5, 8.0, 7.8)","(8.0, 8.8, 7.949999999999999)"
04-01-2023 14:49:04.663356,"(7.5, 8.2, 7.271428571428571)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.266666666666667)","(5.5, 6.4, 6.33)","(21.0, 80.0, 73.6)","(16.0, 38.0, 29.75)","(6.5, 8.0, 7.63157894736842)","(8.0, 8.6, 7.817391304347826)"
04-01-2023 14:49:05.739809,"(7.5, 8.2, 7.699999999999999)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.330434782608696)","(5.5, 6.4, 6.33)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.2, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:06.900862,"(7.5, 8.2, 7.699999999999999)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.260000000000001)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:08.028264,"(7.5, 8.2, 7.699999999999999)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.260000000000001)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:09.154345,"(7.5, 8.2, 7.699999999999999)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.34)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:10.333315,"(7.5, 8.0, 7.733333333333333)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.34)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:11.542475,"(7.5, 8.0, 7.733333333333333)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.34)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:12.694348,"(7.5, 8.0, 7.6173913043478265)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.34)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:14.596660,"(7.5, 8.0, 7.6173913043478265)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.28)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:16.725897,"(7.5, 8.0, 7.733333333333333)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.6, 5.97608695652174)","(21.0, 80.0, 76.44444444444444)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.782978723404256)"
04-01-2023 14:49:18.121786,"(7.5, 8.0, 7.623529411764705)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.6, 5.97608695652174)","(21.0, 80.0, 65.0)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.733333333333333)"
04-01-2023 14:49:19.345336,"(7.5, 7.8, 7.623529411764705)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.6, 5.97608695652174)","(21.0, 80.0, 77.0)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.733333333333333)"
04-01-2023 14:49:20.535542,"(7.5, 7.8, 7.623529411764705)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.6, 5.97608695652174)","(21.0, 80.0, 77.5)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.733333333333333)"
04-01-2023 14:49:21.689176,"(7.5, 7.8, 7.623529411764705)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.6, 6.257142857142857)","(21.0, 80.0, 77.5)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.6, 7.861538461538462)"
04-01-2023 14:49:22.817890,"(7.5, 7.8, 7.688888888888889)","(2.45, 3.95, 3.434375)","(5.0, 9.4, 9.31578947368421)","(5.5, 6.4, 6.257142857142857)","(21.0, 80.0, 77.5)","(16.0, 38.0, 30.666666666666668)","(6.5, 8.0, 7.8)","(8.0, 8.4, 7.861538461538462)"
04-01-2023 14:49:23.866534,"(7.5, 8.6, 8.539130434782608)","(2.45, 3.95, 3.644444444444445)","(5.0, 9.4, 8.6)","(5.5, 6.4, 6.257142857142857)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.8)","(8.0, 8.4, 7.724324324324325)"
04-01-2023 14:49:24.986651,"(7.5, 8.4, 8.185714285714287)","(2.45, 3.95, 3.774468085106383)","(5.0, 9.4, 8.578378378378378)","(5.5, 6.4, 5.715789473684211)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.857142857142857)","(8.0, 8.4, 7.8680851063829795)"
04-01-2023 14:49:26.063324,"(7.5, 8.4, 8.185714285714287)","(2.45, 3.95, 3.6420000000000003)","(5.0, 9.4, 8.578378378378378)","(5.5, 6.4, 5.715789473684211)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.857142857142857)","(8.0, 8.4, 7.84)"
04-01-2023 14:49:27.197617,"(7.5, 8.4, 8.09032258064516)","(2.45, 3.95, 3.6420000000000003)","(5.0, 9.4, 8.945454545454545)","(5.5, 6.4, 5.7272727272727275)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.857142857142857)","(8.0, 8.4, 8.08)"
04-01-2023 14:49:28.350958,"(7.5, 8.4, 7.9459459459459465)","(2.45, 3.95, 3.7750000000000004)","(5.0, 9.2, 8.945454545454545)","(5.5, 6.0, 5.75)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.857142857142857)","(8.0, 8.4, 8.222222222222221)"
04-01-2023 14:49:29.494488,"(7.5, 8.4, 7.9459459459459465)","(2.45, 3.95, 3.7750000000000004)","(5.0, 9.2, 8.808)","(5.5, 6.0, 5.75)","(21.0, 80.0, 77.5)","(16.0, 38.0, 29.357142857142858)","(6.5, 8.0, 7.857142857142857)","(8.0, 8.4, 8.222222222222221)"
