,Promise Stride,Margarets Clan,Queen Treacherie Nz,Biglittlesis,Lucksafortune,Shady Story,Solo Sync,Forsaken Me,De Marco Beach,Bettor Blast Nz,Pacific Rock,My Ultimate Jimbo
08-01-2023 17:36:38.403216,"(71.0, 170.0, 135.0)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 126.66666666666667)","(16.0, 40.0, 31.833333333333332)","(41.0, 140.0, 114.5)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:40.007898,"(71.0, 170.0, 135.0)","(7.5, 15.0, 11.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 126.66666666666667)","(16.0, 40.0, 31.833333333333332)","(41.0, 140.0, 114.5)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:41.602761,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.0)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 110.0)","(16.0, 40.0, 30.4)","(41.0, 140.0, 114.5)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:43.060413,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.0)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 27.5)","(81.0, 160.0, 110.0)","(16.0, 40.0, 30.4)","(41.0, 140.0, 114.5)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:44.547964,"(71.0, 170.0, 135.0)","(7.5, 15.0, 13.571428571428571)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:46.005792,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:47.385333,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:48.788972,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:50.242534,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:51.651019,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:52.967679,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:54.380171,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:55.818461,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:57.217374,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.833333333333332)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:36:58.599324,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:37:00.072341,"(71.0, 170.0, 135.0)","(7.5, 15.0, 12.75)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 70.0)","(101.0, 160.0, 112.5)"
08-01-2023 17:37:01.484779,"(71.0, 170.0, 135.0)","(7.5, 15.0, 13.2)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 110.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 123.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 58.0)","(101.0, 160.0, 96.66666666666667)"
08-01-2023 17:37:02.871091,"(71.0, 170.0, 135.0)","(7.5, 15.0, 13.2)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 30.666666666666668)","(81.0, 160.0, 112.5)","(16.0, 40.0, 34.125)","(41.0, 140.0, 123.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 72.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:37:04.299246,"(71.0, 170.0, 135.0)","(7.5, 15.0, 13.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 30.666666666666668)","(81.0, 160.0, 112.5)","(16.0, 40.0, 34.125)","(41.0, 140.0, 123.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 72.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:37:05.739710,"(71.0, 170.0, 135.0)","(7.5, 15.0, 13.666666666666666)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 30.666666666666668)","(81.0, 160.0, 112.5)","(16.0, 40.0, 34.125)","(41.0, 140.0, 123.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 72.0)","(101.0, 160.0, 128.0)"
08-01-2023 17:37:07.136226,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.125)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 31.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 24.666666666666668)","(41.0, 140.0, 123.66666666666666)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 128.0)"
08-01-2023 17:37:08.540886,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.125)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:09.970175,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.125)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:11.353618,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.125)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:12.805001,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 33.714285714285715)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:14.176104,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.5)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:15.618892,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.5)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:17.059826,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 29.5)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:18.451444,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 31.799999999999997)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:19.842460,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 30.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:21.237241,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 30.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:22.747380,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 112.5)","(16.0, 40.0, 30.0)","(41.0, 140.0, 92.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:24.302528,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 30.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:26.080496,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.285714285714285)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:27.776555,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.285714285714285)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:29.212318,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.285714285714285)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:30.593504,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.285714285714285)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:32.030872,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.285714285714285)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:33.572262,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 31.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:35.047655,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 31.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:36.498448,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 31.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:38.013485,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:39.516920,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.0)","(81.0, 160.0, 115.0)","(16.0, 40.0, 34.0)","(41.0, 140.0, 94.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:40.994257,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 33.125)","(81.0, 160.0, 130.0)","(16.0, 40.0, 28.666666666666668)","(41.0, 140.0, 109.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:42.470466,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 33.125)","(81.0, 160.0, 130.0)","(16.0, 40.0, 28.666666666666668)","(41.0, 140.0, 109.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:43.881596,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 130.0)","(16.0, 40.0, 36.22222222222222)","(41.0, 140.0, 109.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:45.303937,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 130.0)","(16.0, 40.0, 36.22222222222222)","(41.0, 140.0, 109.33333333333334)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:46.802119,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 130.0)","(16.0, 40.0, 35.14285714285714)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:48.270647,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 130.0)","(16.0, 40.0, 28.666666666666668)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:49.695980,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 33.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:51.117046,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 33.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:52.554277,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 33.2)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:53.889473,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:55.372470,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.16666666666667)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:56.764098,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.16666666666667)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:58.134888,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:37:59.542841,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:00.998246,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 31.5)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:02.359173,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 31.5)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:03.740314,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:05.146426,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 32.5)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 130.0)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:06.517341,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 63.333333333333336)","(19.0, 34.0, 33.375)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.875)","(41.0, 140.0, 97.5)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
08-01-2023 17:38:07.915022,"(71.0, 170.0, 135.0)","(7.5, 15.0, 14.5)","(1.12, 99999, 99990)","(31.0, 90.0, 75.0)","(31.0, 70.0, 68.33333333333333)","(19.0, 34.0, 33.375)","(81.0, 160.0, 115.0)","(16.0, 40.0, 37.16666666666667)","(41.0, 140.0, 97.5)","(51.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(101.0, 160.0, 133.33333333333334)"
