,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:34:44.119217,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 40.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:45.314086,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 40.0)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:46.509685,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 40.0)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:47.826520,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 40.0)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:49.130674,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:50.330356,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:51.482359,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:52.619254,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:53.853599,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 15.77)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:55.023954,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.5, 15.77)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:56.157330,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.5, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:57.379457,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:58.599150,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:59.812071,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:01.135177,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:02.373129,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:03.595336,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 16.08888888888889)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:04.777388,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.0, 19.977777777777778)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:05.947090,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 23.0, 16.184615384615384)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:07.100148,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 22.0, 16.78181818181818)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:08.240527,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 21.0, 16.78181818181818)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:09.427526,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 21.0, 15.827272727272728)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:10.593923,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.5, 15.827272727272728)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:11.814102,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.5, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:35:13.135285,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 4.361538461538462)"
15-12-2022 13:35:14.396452,"(21.0, 50.0, 43.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 4.4, 4.361538461538462)"
15-12-2022 13:35:15.679830,"(21.0, 50.0, 43.9)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 4.4, 4.361538461538462)"
15-12-2022 13:35:16.942520,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 4.4, 4.361538461538462)"
15-12-2022 13:35:18.137505,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:19.321481,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:20.558012,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:21.737023,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:22.974778,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:24.157411,"(21.0, 50.0, 44.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:25.422167,"(21.0, 50.0, 44.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:26.666063,"(21.0, 60.0, 46.66666666666667)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:27.971958,"(21.0, 55.0, 51.111111111111114)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:29.259755,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:30.486776,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:31.656231,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:32.844087,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:34.073133,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:35.293041,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:36.536808,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:37.812515,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:39.116917,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:40.399296,"(21.0, 65.0, 56.0)","(7.0, 18.0, 11.466666666666667)","(3.4, 4.9, 3.8125)","(12.0, 18.5, 15.77)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 11.0, 6.066666666666666)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:41.675650,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.9, 4.03)","(12.0, 18.5, 16.28)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 11.299999999999999)","(5.0, 8.6, 6.24)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:42.868253,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.9, 4.03)","(12.0, 18.0, 16.28)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.4, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:44.076108,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.9, 3.5909090909090913)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:45.380028,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 5.0, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:46.609986,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:47.890495,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:49.161357,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:50.425133,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:51.680499,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:52.904733,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:54.060313,"(21.0, 65.0, 56.0)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:55.264541,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:56.510219,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:57.748102,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:35:59.032741,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:00.266456,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:01.488307,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:02.682307,"(21.0, 65.0, 47.8)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.025)","(12.0, 18.0, 16.28)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:03.864027,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 18.0, 20.28)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:05.044243,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 23.0, 18.563636363636363)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:06.210189,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 22.0, 18.563636363636363)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:07.466767,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 22.0, 18.563636363636363)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(21.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:08.724226,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 22.0, 16.6)","(14.0, 28.0, 23.333333333333336)","(11.0, 99999, 99990)","(17.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:10.027270,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 22.0, 17.133333333333333)","(14.0, 28.0, 22.88888888888889)","(11.0, 99999, 99990)","(17.0, 50.0, 37.8)","(8.5, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
15-12-2022 13:36:11.270814,"(21.0, 65.0, 55.44444444444444)","(7.0, 18.0, 13.1)","(3.4, 4.6, 4.408333333333333)","(12.0, 21.0, 17.10909090909091)","(14.0, 34.0, 26.0)","(11.0, 99999, 99990)","(17.0, 50.0, 37.8)","(9.0, 17.5, 12.85)","(5.0, 8.2, 6.84)","(4.8, 6.8, 6.3)"
