,Alvin Rose,Rocket Man Rose,Legendary Value,Toby West,Im Gifted Too,Victa Grosso
06-01-2023 14:09:09.503612,"(26.0, 60.0, 47.86666666666667)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 21.846153846153847)","(2.05, 2.5, 2.397333333333333)","(2.9, 3.75, 3.4727272727272727)","(3.5, 5.0, 4.629411764705882)"
06-01-2023 14:09:10.584413,"(26.0, 60.0, 47.86666666666667)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 21.846153846153847)","(2.05, 2.5, 2.397333333333333)","(2.9, 3.7, 3.4608695652173913)","(3.5, 5.0, 4.507407407407407)"
06-01-2023 14:09:11.760106,"(26.0, 50.0, 48.22222222222222)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 21.846153846153847)","(2.05, 2.5, 2.397333333333333)","(2.9, 3.7, 3.4608695652173913)","(3.5, 5.0, 4.507407407407407)"
06-01-2023 14:09:12.916441,"(26.0, 50.0, 48.22222222222222)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 22.18181818181818)","(2.05, 2.5, 2.397333333333333)","(2.9, 3.7, 3.4608695652173913)","(3.5, 5.0, 4.507407407407407)"
06-01-2023 14:09:14.055482,"(26.0, 50.0, 43.14285714285714)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 22.18181818181818)","(2.05, 2.5, 2.397333333333333)","(2.9, 3.7, 3.4608695652173913)","(3.5, 5.0, 4.507407407407407)"
06-01-2023 14:09:15.096198,"(26.0, 50.0, 43.14285714285714)","(21.0, 46.0, 39.46153846153846)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.3833333333333333)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:16.097061,"(26.0, 50.0, 43.6)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:17.255132,"(26.0, 50.0, 43.6)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:18.691503,"(26.0, 50.0, 43.0)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:20.189569,"(26.0, 50.0, 43.0)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:21.385036,"(26.0, 50.0, 43.0)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:22.588890,"(26.0, 50.0, 43.0)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:23.825353,"(26.0, 48.0, 40.63157894736842)","(21.0, 46.0, 40.33333333333333)","(14.0, 28.0, 21.714285714285715)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:25.033724,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 35.375)","(14.0, 28.0, 21.0)","(2.05, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:09:26.391057,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 41.55555555555556)","(14.0, 28.0, 25.25)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:27.768314,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 41.55555555555556)","(14.0, 27.0, 23.0)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:28.904027,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 41.55555555555556)","(14.0, 27.0, 21.3125)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:30.054255,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 42.666666666666664)","(14.0, 27.0, 21.05)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:31.255168,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 42.666666666666664)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:32.420097,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 39.0)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:33.691407,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 39.0)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:34.804055,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 37.25)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:35.948795,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 37.25)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:37.005344,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 37.25)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:38.105260,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:39.337944,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:40.712702,"(26.0, 48.0, 41.388888888888886)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.522222222222222)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:42.009040,"(26.0, 48.0, 41.567567567567565)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:43.236831,"(26.0, 48.0, 41.567567567567565)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:44.456216,"(26.0, 48.0, 41.567567567567565)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:45.586191,"(26.0, 48.0, 41.567567567567565)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:46.686126,"(26.0, 48.0, 41.567567567567565)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.3833333333333333)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:47.790020,"(26.0, 48.0, 40.15384615384615)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:48.914860,"(26.0, 48.0, 40.608695652173914)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:50.005572,"(26.0, 48.0, 40.608695652173914)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:51.050507,"(26.0, 48.0, 40.608695652173914)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:52.121620,"(26.0, 48.0, 40.608695652173914)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:53.151137,"(26.0, 48.0, 40.608695652173914)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:54.330308,"(26.0, 48.0, 40.72727272727273)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:55.466732,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:56.969587,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 42.5)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:58.346362,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 41.0)","(14.0, 27.0, 20.7)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:09:59.472819,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 41.0)","(14.0, 27.0, 20.724137931034484)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:00.905038,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 41.45454545454545)","(14.0, 27.0, 20.724137931034484)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:02.082325,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 41.45454545454545)","(14.0, 27.0, 20.724137931034484)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:03.128018,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.05882352941177)","(14.0, 27.0, 20.724137931034484)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:04.278633,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:05.464548,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:06.593822,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:07.626971,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:08.732931,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:09.813269,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:10.935957,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:12.060890,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:13.174175,"(26.0, 48.0, 40.916666666666664)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.807692307692307)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:14.174987,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 43.5)","(14.0, 27.0, 20.583333333333332)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:15.345974,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 27.0, 20.583333333333332)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:16.484231,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 27.0, 20.56756756756757)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:17.656360,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 27.0, 20.56756756756757)","(2.0, 2.5, 2.423)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:19.054356,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 27.0, 20.782608695652172)","(2.0, 2.5, 2.3899999999999997)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:20.296898,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.72)","(2.0, 2.5, 2.4189473684210525)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:21.523508,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.72)","(2.0, 2.5, 2.4189473684210525)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:22.888341,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4189473684210525)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:24.017193,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.3923076923076922)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:25.164878,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:26.236180,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.4, 5.0, 4.575757575757575)"
06-01-2023 14:10:27.634971,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:28.920879,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:30.039617,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:31.275261,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:32.465493,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.33333333333333)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4714285714285715)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:33.718775,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.148148148148145)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:34.973672,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.148148148148145)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:36.190480,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 42.92307692307692)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:37.337971,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 42.92307692307692)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:38.487425,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 42.92307692307692)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.426315789473684)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:39.611057,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.78787878787879)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.3249999999999997)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:40.746678,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.3249999999999997)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:41.869372,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4066666666666667)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:43.033838,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4299999999999997)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:44.170464,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4299999999999997)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:45.213741,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.44)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:46.291437,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4452173913043476)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:47.385987,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4452173913043476)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:48.526420,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.5625)","(2.0, 2.5, 2.4452173913043476)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:49.633340,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.620689655172413)","(2.0, 2.5, 2.4452173913043476)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:50.782897,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.42)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:51.883790,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:53.041751,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:54.151504,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:55.169587,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:56.197697,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:57.251872,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:58.528568,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:10:59.592003,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:00.722125,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:01.914621,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:03.114966,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 43.75)","(14.0, 26.0, 20.580645161290324)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:04.179950,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 43.75)","(14.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:05.444157,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 43.75)","(14.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.444)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:06.750669,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.388)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:08.010552,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(14.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:09.214099,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(15.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:10.246433,"(26.0, 48.0, 40.05882352941177)","(21.0, 46.0, 44.57142857142857)","(15.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.5, 5.0, 4.575757575757575)"
06-01-2023 14:11:11.325635,"(31.0, 48.0, 40.05882352941177)","(26.0, 46.0, 44.57142857142857)","(16.0, 26.0, 20.545454545454547)","(2.0, 2.5, 2.437777777777778)","(2.9, 3.7, 3.4473684210526314)","(3.6, 5.0, 4.575757575757575)"
