,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:16:44.623020,"(5.0, 6.4, 6.237119113573407)","(6.0, 7.2, 7.119331742243437)","(3.7, 4.3, 4.20625)","(11.0, 13.5, 13.164855072463768)","(61.0, 80.0, 76.45454545454545)","(11.0, 15.5, 15.338308457711443)","(81.0, 120.0, 112.0)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:45.826797,"(5.0, 6.4, 6.295373665480427)","(6.0, 7.2, 7.148608137044968)","(3.7, 4.3, 4.206081081081082)","(11.0, 13.5, 13.16789667896679)","(61.0, 80.0, 76.25)","(11.0, 15.5, 15.338308457711443)","(81.0, 120.0, 112.0)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:47.090315,"(5.0, 6.4, 6.306440677966102)","(6.0, 7.2, 7.148608137044968)","(3.7, 4.3, 4.206081081081082)","(11.0, 13.5, 13.16789667896679)","(61.0, 80.0, 76.25)","(11.0, 15.5, 15.338308457711443)","(81.0, 120.0, 112.0)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:48.442723,"(5.0, 6.4, 6.28828125)","(6.0, 7.2, 7.148608137044968)","(3.7, 4.3, 4.206081081081082)","(11.0, 13.5, 13.16789667896679)","(61.0, 80.0, 76.25)","(11.0, 15.5, 15.330729166666666)","(81.0, 120.0, 112.0)","(3.0, 3.5, 3.445580589254766)","(101.0, 280.0, 266.0)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:49.751582,"(5.0, 6.4, 6.239775910364146)","(6.0, 7.2, 7.130693069306931)","(3.7, 4.3, 4.206081081081082)","(11.0, 13.5, 13.329710144927537)","(61.0, 80.0, 77.4468085106383)","(12.0, 15.5, 15.330729166666666)","(81.0, 120.0, 102.6086956521739)","(3.0, 3.5, 3.4448154657293495)","(101.0, 280.0, 271.8181818181818)","(101.0, 210.0, 195.88235294117646)"
04-01-2023 14:16:51.020410,"(5.0, 6.4, 6.239775910364146)","(6.0, 7.2, 7.1692307692307695)","(3.7, 4.3, 4.2290322580645165)","(11.0, 13.5, 13.805309734513274)","(61.0, 80.0, 77.1875)","(12.0, 15.5, 15.40967741935484)","(81.0, 120.0, 102.35294117647058)","(3.0, 3.5, 3.444894366197183)","(101.0, 280.0, 272.85714285714283)","(101.0, 210.0, 199.52380952380952)"
04-01-2023 14:16:52.314214,"(5.0, 6.4, 6.183629893238434)","(6.0, 7.2, 7.165)","(3.7, 4.3, 4.328571428571428)","(11.0, 14.0, 19.121951219512194)","(61.0, 85.0, 57.5)","(12.0, 15.5, 21.01851851851852)","(81.0, 120.0, 167.14285714285714)","(3.0, 3.5, 3.2572815533980584)","(101.0, 290.0, 8606.285714285714)","(101.0, 210.0, 252.5)"
04-01-2023 14:16:53.566804,"(5.0, 6.6, 6.561904761904762)","(6.0, 11.0, 9.904347826086957)","(3.7, 4.5, 4.328571428571428)","(11.0, 20.0, 19.121951219512194)","(61.0, 65.0, 57.5)","(12.0, 24.0, 21.547619047619047)","(81.0, 200.0, 139.16666666666669)","(3.0, 3.5, 3.2572815533980584)","(101.0, 99999, 8606.285714285714)","(101.0, 440.0, 190.0)"
04-01-2023 14:16:54.813019,"(5.0, 6.6, 6.561904761904762)","(6.0, 11.0, 9.904347826086957)","(3.7, 4.5, 4.445454545454545)","(11.0, 20.0, 18.813333333333333)","(61.0, 65.0, 57.5)","(12.0, 22.0, 20.416666666666664)","(81.0, 150.0, 155.83333333333331)","(3.0, 3.5, 3.2572815533980584)","(101.0, 99999, 730.0)","(101.0, 440.0, 252.5)"
04-01-2023 14:16:56.044780,"(5.0, 6.6, 6.561904761904762)","(6.0, 11.0, 9.807407407407407)","(3.7, 4.5, 4.445454545454545)","(11.0, 19.0, 18.813333333333333)","(61.0, 65.0, 57.5)","(12.0, 22.0, 20.416666666666664)","(81.0, 170.0, 147.5)","(3.0, 3.5, 2.7809929078014184)","(101.0, 970.0, 730.0)","(101.0, 440.0, 247.5)"
04-01-2023 14:16:57.251424,"(5.0, 6.6, 6.5636363636363635)","(6.0, 10.0, 9.807407407407407)","(3.7, 4.5, 4.445454545454545)","(11.0, 19.0, 18.813333333333333)","(61.0, 65.0, 57.5)","(12.0, 22.0, 26.977011494252874)","(81.0, 160.0, 147.5)","(3.0, 3.0, 2.9635)","(101.0, 970.0, 730.0)","(101.0, 430.0, 247.5)"
04-01-2023 14:16:58.420616,"(5.0, 7.8, 7.55)","(6.0, 10.0, 9.807407407407407)","(3.7, 4.5, 4.3)","(11.0, 19.0, 18.352941176470587)","(61.0, 65.0, 57.5)","(12.0, 27.0, 26.977011494252874)","(81.0, 160.0, 147.5)","(3.0, 2.98, 2.9299999999999997)","(101.0, 970.0, 730.0)","(101.0, 430.0, 183.33333333333331)"
04-01-2023 14:16:59.605343,"(5.0, 7.8, 6.72)","(6.0, 10.0, 9.721428571428572)","(3.7, 4.5, 4.225)","(11.0, 19.0, 18.352941176470587)","(61.0, 65.0, 65.0)","(12.0, 27.0, 26.977011494252874)","(81.0, 160.0, 147.5)","(3.0, 2.98, 3.1875)","(101.0, 970.0, 730.0)","(101.0, 420.0, 183.33333333333331)"
04-01-2023 14:17:00.749580,"(5.0, 7.6, 6.8)","(6.0, 10.0, 9.721428571428572)","(3.7, 4.6, 4.1499999999999995)","(11.0, 19.0, 18.5)","(61.0, 80.0, 57.0)","(12.0, 27.0, 27.930232558139537)","(81.0, 160.0, 145.0)","(3.0, 3.25, 2.0828571428571427)","(101.0, 970.0, 841.6666666666666)","(101.0, 420.0, 230.0)"
04-01-2023 14:17:01.909088,"(5.0, 7.8, 7.633333333333333)","(6.0, 10.0, 9.8375)","(3.7, 7.0, 6.2375)","(11.0, 19.0, 17.833333333333336)","(61.0, 80.0, 59.0)","(12.0, 28.0, 29.941176470588236)","(81.0, 160.0, 137.0)","(3.0, 2.94, 2.351176470588235)","(101.0, 960.0, 841.6666666666666)","(101.0, 410.0, 227.5)"
04-01-2023 14:17:03.059570,"(5.0, 8.2, 6.430769230769231)","(6.0, 11.0, 8.733333333333333)","(3.7, 6.6, 6.214814814814814)","(11.0, 20.0, 15.0)","(61.0, 80.0, 82.0)","(12.0, 30.0, 41.8)","(81.0, 150.0, 153.0)","(3.0, 2.38, 2.5925000000000002)","(101.0, 960.0, 700.0)","(101.0, 400.0, 186.66666666666669)"
04-01-2023 14:17:04.239989,"(5.0, 8.2, 6.88)","(6.0, 12.5, 9.366666666666667)","(3.7, 8.8, 8.700000000000001)","(11.0, 18.5, 18.275862068965516)","(61.0, 130.0, 82.0)","(12.0, 44.0, 39.82352941176471)","(81.0, 170.0, 153.0)","(3.0, 2.72, 2.291356783919598)","(101.0, 970.0, 764.2857142857143)","(101.0, 440.0, 225.0)"
