,Indy Van Cool,Patch Herrera,Garrys Chaos,Hard Case Watson,Foul Play,Off Switch
04-01-2023 12:54:00.795008,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:01.750118,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:02.689497,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:03.643376,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:04.559088,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:05.466789,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:06.379980,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:07.383380,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:08.404917,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:09.422430,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:10.391702,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:11.312719,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 33.375)"
04-01-2023 12:54:12.185913,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:13.094250,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:14.016980,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:14.967279,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:15.897397,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:16.765867,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:17.673251,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:18.610652,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:19.587324,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:20.592728,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:21.525165,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:22.448200,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:23.364768,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:24.233716,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:25.188663,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:26.306460,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:27.506459,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:28.596629,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:29.680008,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:30.710712,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:31.722736,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:32.782682,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:33.771987,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:34.740499,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:35.744776,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:36.737407,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:37.694799,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 145.3846153846154)","(13.0, 40.0, 36.75)"
04-01-2023 12:54:38.617587,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 28.81818181818182)","(3.7, 7.0, 3.77)","(8.5, 19.0, 14.923076923076923)","(31.0, 330.0, 180.0)","(13.0, 40.0, 34.8)"
04-01-2023 12:54:39.536548,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:54:40.402341,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:54:41.371013,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:54:42.381319,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.4)"
04-01-2023 12:54:43.485794,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:44.453869,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:45.591849,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:46.499252,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:47.549698,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:48.516943,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:49.456373,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:50.426217,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:51.390315,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:52.339616,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:53.362943,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:54.393682,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:55.404273,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:56.281023,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:57.188043,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:58.161666,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:54:59.068976,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:00.067964,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:01.045954,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:01.977348,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:02.830626,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:03.654994,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:04.571784,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:05.468010,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:06.576048,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:07.542142,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:08.500054,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:09.521485,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:10.371197,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:11.271738,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.125)"
04-01-2023 12:55:12.183576,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.6)"
04-01-2023 12:55:13.221988,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.6)"
04-01-2023 12:55:14.165527,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.6)"
04-01-2023 12:55:15.039943,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.6)"
04-01-2023 12:55:15.926667,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:16.788664,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:17.659008,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:18.507547,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:19.375142,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:20.270909,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:21.219994,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:22.060444,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:22.952644,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:23.847319,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:24.717608,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:25.604921,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:26.481762,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:27.399955,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:28.296000,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:29.174075,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:30.094753,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:30.962847,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:31.805599,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:32.620209,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:33.661317,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:34.567041,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:35.428213,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:36.312970,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:37.253141,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:38.285543,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:39.287010,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:40.203134,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:41.159338,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 33.375)"
04-01-2023 12:55:42.153630,"(1.35, 1.76, 1.6680000000000001)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:55:43.053042,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:55:43.956848,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
04-01-2023 12:55:44.839568,"(1.35, 1.76, 1.3828)","(19.0, 55.0, 32.5)","(3.7, 7.0, 3.77)","(8.5, 19.0, 13.11111111111111)","(31.0, 330.0, 115.71428571428571)","(13.0, 40.0, 34.8)"
