,Rosas Legend,Black Magic Ryno,Blazing Brothers,County Mist,Best Mate,Atomic Hope,Baby Thor,Over Load
11-01-2023 21:53:57.988934,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:53:59.119111,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:00.210985,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:01.299379,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:02.393695,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:03.523294,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:04.660558,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:05.872707,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:07.087405,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:08.326192,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 5.409090909090909)","(2.25, 3.4, 2.650810810810811)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:09.678822,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:11.116431,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:12.368828,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:13.468784,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:14.582431,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:15.678147,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:16.805017,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:17.968218,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:19.124477,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:20.138720,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:21.315477,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:22.466761,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:23.584294,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:24.787097,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:26.074958,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:27.243118,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:28.364744,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:29.467705,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:30.731441,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:31.923164,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:33.061576,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:34.149669,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:35.204963,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:36.231147,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:37.170944,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:38.144746,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:39.131034,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:40.146849,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:41.152453,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:42.221917,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:43.224431,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:44.533928,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:45.536078,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:46.752135,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:47.854749,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 28.384615384615387)","(5.0, 10.5, 8.75)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.305555555555557)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:49.071509,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:50.218279,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:51.251366,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:52.342839,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:53.458749,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:54.412166,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:55.400461,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:56.385068,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:57.380694,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:58.385816,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:54:59.339539,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:00.391588,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:01.372975,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:02.455082,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:03.429557,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:04.494641,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:05.565372,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:06.615394,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:07.681883,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 16.675)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:08.747749,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.25)","(5.0, 10.5, 8.972222222222221)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:09.934106,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:11.068744,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:12.112840,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:13.183136,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:14.291095,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:15.367485,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:16.432076,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:17.477427,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:18.558429,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:19.647168,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:20.766713,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:21.845309,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:22.892874,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
11-01-2023 21:55:23.926961,"(2.8, 5.0, 3.6254545454545455)","(31.0, 120.0, 54.285714285714285)","(18.0, 55.0, 37.27272727272727)","(13.0, 38.0, 29.5)","(5.0, 10.5, 8.916666666666666)","(2.25, 3.4, 2.5733333333333333)","(8.0, 19.5, 9.916666666666666)","(31.0, 220.0, 82.85714285714286)"
