,Oodnadatta Man,Waves Crashing,Big Braveheart,Enraged,Sonic Sammy,Phantom Rex,Laquita Star
05-01-2023 14:55:36.250941,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:37.177540,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:38.121468,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:39.061809,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:40.001300,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:40.907606,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:41.864395,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:43.034465,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:43.993656,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:44.906268,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:45.883630,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:46.785537,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:47.876479,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:49.090576,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:49.982580,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:50.984768,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:52.006636,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:53.045948,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:54.093800,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:55.099931,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:56.084316,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:57.045602,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:57.995722,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:58.905171,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:55:59.805789,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.363636363636363)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:00.694701,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.363636363636363)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:01.633868,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.62, 1.8532203389830508)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.363636363636363)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:02.558636,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.363636363636363)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:03.475052,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:04.656824,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:05.574552,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:06.616790,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:07.666978,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:08.704998,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:09.981180,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:11.087172,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:12.128005,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:13.236597,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:14.232537,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:15.223690,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:16.313264,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:17.474525,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:18.501156,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:19.508658,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:20.516102,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:21.589953,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:22.633932,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:23.627356,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:24.601851,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:25.590725,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:26.539884,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:27.584737,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:28.655239,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 22.333333333333336)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:29.659327,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:30.665674,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 173.42857142857142)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:31.774746,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:32.858026,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:33.951513,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:35.105832,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:36.153966,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:37.132014,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:38.152298,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:39.165461,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 164.0)","(10.0, 46.0, 26.909090909090907)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:40.155352,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:41.233624,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:42.184460,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:43.132930,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:44.126405,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:45.145303,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 46.0, 26.254545454545454)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:46.100689,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:47.054397,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:47.995457,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 162.33333333333334)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:49.260339,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:50.322251,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:51.395721,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:52.425907,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:53.450108,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:54.381979,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:55.280483,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:56.298731,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:57.423081,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:58.500433,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:56:59.612789,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:57:00.689476,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:57:01.685203,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:57:02.698270,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:57:03.654878,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 32.5)"
05-01-2023 14:57:04.621358,"(9.0, 19.0, 13.700000000000001)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 172.0)","(10.0, 40.0, 34.96666666666667)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 14:57:05.599730,"(9.0, 19.0, 12.5)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 32.5)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 29.454545454545453)"
05-01-2023 14:57:06.545706,"(9.0, 19.0, 12.5)","(4.6, 7.2, 4.866666666666667)","(1.8, 2.54, 1.9036363636363638)","(41.0, 230.0, 151.60000000000002)","(10.0, 40.0, 32.5)","(4.0, 7.0, 4.4904761904761905)","(19.0, 60.0, 29.454545454545453)"
