,Maddie Odd Sock,Pinned Hearts,Renegade Ruslie,Reality Infrared,Mikado Eclipse,All Smiles,Kaths Girl,Smooth Cruiser
1109,"[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 17, 948873), 21.0, 40.0]"
1110,"[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 19, 84584), 21.0, 40.0]"
1111,"[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 20, 215023), 21.0, 40.0]"
1112,"[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 21, 338193), 21.0, 40.0]"
1113,"[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 22, 470025), 21.0, 40.0]"
1114,"[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 23, 592199), 21.0, 40.0]"
1115,"[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 24, 724851), 21.0, 40.0]"
1116,"[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 25, 854905), 21.0, 40.0]"
1117,"[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 26, 984192), 21.0, 40.0]"
1118,"[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 28, 114214), 21.0, 40.0]"
1119,"[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 29, 242099), 21.0, 40.0]"
1120,"[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 1.85, 2.2]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 30, 366827), 21.0, 40.0]"
1121,"[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 31, 491716), 21.0, 40.0]"
1122,"[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 32, 630868), 21.0, 40.0]"
1123,"[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 1.85, 2.14]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 33, 765864), 21.0, 40.0]"
1124,"[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 1.85, 2.14]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 34, 902224), 21.0, 40.0]"
1125,"[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 36, 41181), 21.0, 40.0]"
1126,"[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 37, 190781), 21.0, 40.0]"
1127,"[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 38, 322201), 21.0, 40.0]"
1128,"[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 39, 460379), 21.0, 40.0]"
1129,"[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 40, 590526), 21.0, 40.0]"
1130,"[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 41, 713813), 21.0, 40.0]"
1131,"[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 42, 851268), 21.0, 40.0]"
1132,"[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 43, 974190), 21.0, 40.0]"
1133,"[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 45, 102222), 21.0, 40.0]"
1134,"[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 46, 228413), 21.0, 40.0]"
1135,"[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 47, 357530), 21.0, 40.0]"
1136,"[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 48, 488432), 21.0, 40.0]"
1137,"[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 49, 618232), 21.0, 40.0]"
1138,"[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 50, 748221), 21.0, 40.0]"
1139,"[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 51, 876544), 21.0, 40.0]"
1140,"[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 53, 6037), 21.0, 40.0]"
1141,"[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 54, 132770), 21.0, 40.0]"
1142,"[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 55, 267879), 21.0, 40.0]"
1143,"[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 56, 401296), 21.0, 40.0]"
1144,"[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 57, 537519), 21.0, 40.0]"
1145,"[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 58, 664827), 21.0, 40.0]"
1146,"[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 49, 59, 813472), 21.0, 40.0]"
1147,"[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 50, 0, 947110), 21.0, 40.0]"
1148,"[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 50, 2, 77004), 21.0, 40.0]"
