,Little Edward,Cindys Charm,Gerrys Gift,Boot A Dream,Dr Valor,Dr Callie,Prince Pulpogan
07-12-2022 18:53:32.285947,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:33.455738,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:34.757230,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:36.119970,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:37.323264,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:38.542335,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:39.744131,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:41.030496,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.92857142857143)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:42.358824,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 46.25)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:43.844082,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.333333333333336)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:45.153431,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 49.333333333333336)","(41.0, 380.0, 164.0)","(20.0, 55.0, 28.090909090909093)"
07-12-2022 18:53:46.478536,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 212.0)","(20.0, 55.0, 27.142857142857142)"
07-12-2022 18:53:47.684038,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 212.0)","(20.0, 55.0, 27.142857142857142)"
07-12-2022 18:53:48.770339,"(4.6, 8.0, 7.175)","(1.45, 1.6, 1.45)","(5.0, 9.6, 8.16)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 212.0)","(20.0, 55.0, 40.0)"
07-12-2022 18:53:49.814846,"(4.6, 8.0, 6.45)","(1.45, 1.58, 1.4303225806451612)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:50.893577,"(4.6, 8.0, 6.5)","(1.45, 1.57, 1.4414285714285713)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:52.000611,"(4.6, 8.0, 6.55)","(1.45, 1.56, 1.42875)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:53.160052,"(4.6, 8.0, 6.55)","(1.45, 1.56, 1.42875)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:54.379832,"(4.6, 8.0, 6.55)","(1.45, 1.56, 1.42875)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:55.493451,"(4.6, 8.0, 6.45)","(1.45, 1.58, 1.4303225806451612)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:56.660384,"(4.6, 8.0, 6.45)","(1.45, 1.58, 1.4303225806451612)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:57.818286,"(4.6, 8.0, 6.5)","(1.45, 1.57, 1.4342857142857142)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:53:59.029729,"(4.6, 8.0, 6.5)","(1.45, 1.57, 1.4342857142857142)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:00.290263,"(4.6, 8.0, 6.5)","(1.45, 1.57, 1.4342857142857142)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:01.484624,"(4.6, 8.0, 6.5)","(1.45, 1.57, 1.4342857142857142)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:02.624201,"(4.6, 8.0, 7.3)","(1.45, 1.55, 1.4416666666666667)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:03.664919,"(4.6, 8.0, 7.3)","(1.45, 1.55, 1.4416666666666667)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:04.692327,"(4.6, 8.0, 7.3)","(1.45, 1.55, 1.4416666666666667)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 43.66666666666667)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:05.872428,"(4.6, 8.0, 7.3)","(1.45, 1.55, 1.448888888888889)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 44.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:07.095029,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 44.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:08.341719,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:09.559352,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:10.729137,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:11.918677,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:13.029194,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:14.137450,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:15.250231,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:16.451273,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:17.474169,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:18.583248,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:54:19.672344,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:54:20.911524,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:54:22.185758,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:23.342550,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:24.501321,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:25.502937,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:26.612355,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:27.805299,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:29.034096,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:30.167542,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:31.267660,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 41.33333333333333)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:32.339638,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 45.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:33.446390,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 45.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:54:34.630998,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:35.849578,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:37.054612,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:38.231627,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 7.92)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:39.348705,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.733333333333333)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:40.548423,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 31.38888888888889)","(14.0, 55.0, 50.0)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:41.633380,"(4.6, 8.0, 7.1)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:42.825661,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:43.906534,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:45.013758,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:46.127521,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:47.188246,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:48.304992,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:49.470930,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:50.751176,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:52.076511,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:53.318928,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:54.562407,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:55.937442,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:57.320252,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 50.55555555555556)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:54:58.849821,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:55:00.067401,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:55:01.283809,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.89090909090909)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:55:02.592498,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.945454545454545)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:55:04.056114,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.866666666666667)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:55:05.538167,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.866666666666667)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.875)"
07-12-2022 18:55:06.818327,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.866666666666667)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:55:08.106085,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.866666666666667)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 28.57142857142857)"
07-12-2022 18:55:09.310910,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 8.866666666666667)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 40.0)"
07-12-2022 18:55:10.476148,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:11.642046,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:12.796479,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:14.006160,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:15.222492,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:16.401274,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:17.574464,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:18.712125,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:19.915022,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:21.103845,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:22.261820,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
07-12-2022 18:55:23.436163,"(4.6, 8.0, 7.133333333333334)","(1.45, 1.54, 1.4466666666666665)","(5.0, 9.6, 9.16)","(17.0, 50.0, 33.25)","(14.0, 55.0, 45.25)","(41.0, 380.0, 134.28571428571428)","(20.0, 60.0, 41.666666666666664)"
