,Dimora Cruz,Believing,Lamonica,Keep It Black,Four Barrels,Rothwell Rose,Go Seek Kotoni
07-01-2023 18:42:03.440654,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 33.0625)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 9.8, 6.058333333333334)"
07-01-2023 18:42:05.048098,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 33.0625)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:06.235285,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 33.0625)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:07.372050,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 33.0625)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:08.581441,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 32.785714285714285)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:09.533321,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 32.785714285714285)","(2.4, 2.5, 2.425)","(6.0, 9.8, 8.533333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:10.590171,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 32.785714285714285)","(2.4, 2.5, 2.425)","(6.0, 9.6, 8.266666666666667)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:11.634548,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 32.785714285714285)","(2.4, 2.5, 2.425)","(6.0, 9.4, 8.266666666666667)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.428571428571429)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:12.727322,"(5.0, 8.0, 7.4399999999999995)","(8.5, 36.0, 32.785714285714285)","(2.4, 2.5, 2.416)","(6.0, 7.8, 7.8)","(31.0, 240.0, 114.0)","(4.8, 12.0, 8.9125)","(5.5, 10.0, 5.986666666666667)"
07-01-2023 18:42:13.827402,"(5.0, 8.0, 7.176470588235294)","(8.5, 38.0, 32.34615384615385)","(2.4, 2.48, 2.4153846153846152)","(6.0, 9.6, 8.266666666666667)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.9)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:14.852942,"(5.0, 8.0, 7.4399999999999995)","(8.5, 38.0, 29.833333333333336)","(2.4, 2.48, 2.4153846153846152)","(6.0, 9.4, 8.266666666666667)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.9)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:15.894781,"(5.0, 8.0, 7.4399999999999995)","(8.5, 38.0, 29.833333333333336)","(2.4, 2.48, 2.4153846153846152)","(6.0, 9.6, 7.8)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.9)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:16.909018,"(5.0, 8.0, 7.4399999999999995)","(8.5, 38.0, 29.833333333333336)","(2.4, 2.48, 2.41)","(6.0, 9.6, 7.8)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.9)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:17.895525,"(5.0, 8.0, 7.4399999999999995)","(8.5, 38.0, 29.833333333333336)","(2.4, 2.48, 2.41)","(6.0, 9.6, 7.8)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.9)","(5.5, 10.0, 6.058333333333334)"
07-01-2023 18:42:18.847945,"(5.0, 8.0, 7.4399999999999995)","(8.5, 38.0, 29.833333333333336)","(2.4, 2.48, 2.44)","(6.0, 9.6, 7.8)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.375)","(5.5, 10.0, 7.7894736842105265)"
07-01-2023 18:42:19.816047,"(5.0, 8.0, 7.176470588235294)","(8.5, 38.0, 27.911764705882355)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.784615384615385)","(5.5, 10.0, 7.7894736842105265)"
07-01-2023 18:42:20.805731,"(5.0, 7.6, 7.257142857142857)","(8.5, 38.0, 17.0)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 9.8, 8.7)","(5.5, 10.0, 7.7894736842105265)"
07-01-2023 18:42:21.851071,"(5.0, 7.6, 6.894117647058824)","(8.5, 38.0, 17.0)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 9.8, 8.975)","(5.5, 10.0, 7.7894736842105265)"
07-01-2023 18:42:22.918299,"(5.0, 7.6, 6.91)","(8.5, 38.0, 22.727272727272727)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 9.8, 8.975)","(5.5, 10.0, 7.7894736842105265)"
07-01-2023 18:42:23.900293,"(5.0, 7.6, 6.972727272727273)","(8.5, 38.0, 25.346153846153847)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.786666666666667)","(31.0, 240.0, 114.0)","(4.8, 9.8, 8.5)","(5.5, 10.0, 5.986666666666667)"
07-01-2023 18:42:24.873028,"(5.0, 7.6, 7.16)","(8.5, 38.0, 28.323529411764707)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.786666666666667)","(31.0, 240.0, 114.0)","(4.8, 12.0, 8.5)","(5.5, 10.0, 5.986666666666667)"
07-01-2023 18:42:26.156953,"(5.0, 7.6, 7.16)","(8.5, 38.0, 28.323529411764707)","(2.4, 2.48, 2.4299999999999997)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.5)","(5.5, 10.0, 5.986666666666667)"
07-01-2023 18:42:27.416865,"(5.0, 7.6, 7.16)","(8.5, 38.0, 28.323529411764707)","(2.4, 2.48, 2.41)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.5)","(5.5, 10.0, 6.71)"
07-01-2023 18:42:28.596960,"(5.0, 7.6, 7.16)","(8.5, 38.0, 28.323529411764707)","(2.4, 2.46, 2.41)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.636363636363637)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:29.617246,"(5.0, 7.6, 7.16)","(8.5, 38.0, 30.166666666666668)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:30.592002,"(5.0, 7.6, 6.8999999999999995)","(8.5, 38.0, 30.166666666666668)","(2.4, 2.46, 2.41)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:31.692991,"(5.0, 7.6, 6.55)","(8.5, 38.0, 34.64285714285714)","(2.4, 2.46, 2.41)","(6.0, 9.6, 7.333333333333333)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:32.776087,"(5.0, 7.6, 6.699999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.6, 7.507692307692308)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:33.760479,"(5.0, 7.6, 6.699999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.41)","(6.0, 9.6, 7.507692307692308)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:34.824600,"(5.0, 7.6, 6.699999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.6, 7.507692307692308)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.872727272727273)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:35.925603,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.6, 7.507692307692308)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.4)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:37.082923,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.6, 7.088888888888889)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.4)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:38.172880,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 7.088888888888889)","(31.0, 240.0, 114.0)","(4.8, 12.0, 9.4)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:39.155207,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 8.771428571428572)","(31.0, 240.0, 114.0)","(4.8, 12.0, 10.2)","(5.5, 10.0, 5.9750000000000005)"
07-01-2023 18:42:40.159487,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 8.771428571428572)","(31.0, 240.0, 114.0)","(4.8, 11.0, 10.2)","(5.5, 10.0, 8.0)"
07-01-2023 18:42:41.156920,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 8.0)","(31.0, 240.0, 114.0)","(4.8, 11.0, 9.56)","(5.5, 10.0, 8.0)"
07-01-2023 18:42:42.314690,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.8, 8.0)","(31.0, 240.0, 114.0)","(4.8, 11.0, 9.56)","(5.5, 10.0, 8.0)"
07-01-2023 18:42:43.618204,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.8, 7.1000000000000005)","(31.0, 240.0, 114.0)","(4.8, 11.0, 9.56)","(5.5, 10.0, 8.088888888888889)"
07-01-2023 18:42:44.751015,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4145454545454546)","(6.0, 9.8, 6.6421052631578945)","(31.0, 240.0, 114.0)","(4.8, 11.0, 9.866666666666667)","(5.5, 9.8, 5.95)"
07-01-2023 18:42:45.923450,"(5.0, 7.6, 7.199999999999999)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.3433333333333333)","(6.0, 9.8, 6.721052631578948)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.866666666666667)","(5.5, 9.8, 8.025)"
07-01-2023 18:42:47.030383,"(5.0, 8.2, 6.755555555555555)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:48.144228,"(5.0, 7.8, 7.152941176470588)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.336842105263159)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:49.288704,"(5.0, 7.6, 7.314285714285714)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:50.304586,"(5.0, 8.0, 7.657142857142857)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:51.310658,"(5.0, 7.8, 7.152941176470588)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:52.264233,"(5.0, 7.8, 7.152941176470588)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:53.308557,"(5.0, 7.8, 7.152941176470588)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:54.401541,"(5.0, 7.8, 7.152941176470588)","(8.5, 38.0, 35.0625)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:55.500222,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:56.563871,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:57.632750,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:58.620275,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:42:59.710412,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.08)","(5.5, 9.6, 7.08)"
07-01-2023 18:43:00.753520,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 7.1409090909090915)","(31.0, 240.0, 114.0)","(4.8, 9.8, 9.866666666666667)","(5.5, 9.6, 7.08)"
07-01-2023 18:43:01.844532,"(5.0, 7.8, 6.3)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 6.550000000000001)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.866666666666667)","(5.5, 9.6, 8.625)"
07-01-2023 18:43:02.857899,"(5.0, 7.8, 6.915384615384616)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 6.550000000000001)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.36)","(5.5, 9.6, 8.625)"
07-01-2023 18:43:03.896314,"(5.0, 7.8, 6.58235294117647)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 6.6421052631578945)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.36)","(5.5, 9.6, 8.625)"
07-01-2023 18:43:04.983199,"(5.0, 7.8, 6.58235294117647)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 6.6421052631578945)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.36)","(5.5, 9.6, 8.625)"
07-01-2023 18:43:06.008095,"(5.0, 7.8, 6.58235294117647)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.8, 6.8)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.6, 6.0769230769230775)"
07-01-2023 18:43:06.968578,"(5.0, 7.8, 6.8)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 6.371428571428571)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:07.984433,"(5.0, 7.8, 6.188888888888889)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.4)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:09.063294,"(5.0, 7.8, 6.188888888888889)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.4)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:10.086208,"(5.0, 7.8, 6.188888888888889)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.4)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:11.084801,"(5.0, 7.8, 6.188888888888889)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.4)","(31.0, 240.0, 114.0)","(4.8, 10.5, 10.118181818181819)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:12.077050,"(5.0, 7.8, 6.188888888888889)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.421111111111111)","(6.0, 9.8, 7.4)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.58)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:13.189953,"(5.0, 7.8, 6.866666666666666)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 8.586666666666666)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:14.205580,"(5.0, 7.8, 5.93076923076923)","(8.5, 38.0, 36.43333333333334)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 8.586666666666666)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:15.203747,"(5.0, 7.8, 6.069230769230769)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 8.333333333333332)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:16.161094,"(5.0, 7.8, 6.069230769230769)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 8.333333333333332)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:17.113696,"(5.0, 7.8, 6.069230769230769)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.699999999999999)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:18.154156,"(5.0, 7.8, 6.6)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.323076923076923)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.258823529411765)"
07-01-2023 18:43:19.169817,"(5.0, 7.8, 6.942857142857143)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.258823529411765)"
07-01-2023 18:43:20.232104,"(5.0, 7.8, 6.942857142857143)","(8.5, 38.0, 36.041666666666664)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.258823529411765)"
07-01-2023 18:43:21.263757,"(5.0, 7.8, 6.942857142857143)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:22.257732,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:23.268017,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:24.289758,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:25.319553,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:26.311296,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:27.308013,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:28.255959,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:29.208816,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:30.148558,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 7.933333333333334)"
07-01-2023 18:43:31.199969,"(5.0, 7.8, 6.65)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.2)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:32.293640,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:33.444902,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:34.530638,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:35.507355,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:36.548583,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:37.618114,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:38.676328,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:39.782512,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 6.0769230769230775)"
07-01-2023 18:43:40.733525,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 7.8, 6.6)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
07-01-2023 18:43:41.745417,"(5.0, 7.8, 7.014285714285714)","(8.5, 38.0, 26.5)","(2.4, 2.46, 2.4266666666666667)","(6.0, 9.6, 7.8)","(31.0, 240.0, 114.0)","(4.8, 10.5, 9.988888888888889)","(5.5, 9.8, 5.95)"
