,Prompt Prodigy,Deevine,Grand Pope,Grinzinger Prince,Tramontana,Bluestone Lane,Cosmic Rhapsody,Jamarra,Rosalia,Pinnace,Snappy Magnus,Hes Essential,The Siscos Kid
04-01-2023 16:03:42.817400,"(51.0, 120.0, 99.0)","(26.0, 42.0, 36.666666666666664)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.4, 8.907692307692308)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.931818181818182)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:44.580129,"(51.0, 120.0, 99.0)","(26.0, 42.0, 38.0)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.4, 8.907692307692308)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.931818181818182)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:46.761156,"(51.0, 120.0, 99.0)","(26.0, 44.0, 42.0)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:48.678103,"(51.0, 120.0, 99.0)","(26.0, 44.0, 42.0)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(18.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:50.403766,"(51.0, 120.0, 99.0)","(26.0, 44.0, 42.0)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(18.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:52.030973,"(51.0, 120.0, 99.0)","(26.0, 44.0, 42.0)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(18.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:53.678864,"(51.0, 120.0, 99.0)","(26.0, 44.0, 40.666666666666664)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(18.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.4, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:55.353226,"(51.0, 120.0, 99.0)","(26.0, 44.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:56.973742,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:03:58.556209,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:00.177901,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:01.788695,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 6.245454545454546)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:03.430162,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.729411764705882)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.4, 5.914285714285715)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:05.258163,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.740425531914894)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.2, 5.929411764705883)","(31.0, 42.0, 37.5)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:07.072457,"(51.0, 120.0, 99.0)","(26.0, 48.0, 45.66666666666667)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.740425531914894)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.2, 5.929411764705883)","(31.0, 42.0, 38.4)","(10.0, 12.0, 11.952380952380953)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:09.115450,"(51.0, 120.0, 99.0)","(26.0, 48.0, 51.2)","(6.5, 8.4, 8.381818181818183)","(5.5, 6.8, 6.740425531914894)","(9.0, 11.0, 10.725)","(19.0, 28.0, 27.0)","(26.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.12)","(4.6, 6.2, 5.929411764705883)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.96938775510204)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:11.103482,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.69230769230769)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.683870967741935)","(9.0, 11.0, 10.738095238095237)","(18.0, 28.0, 27.0)","(21.0, 36.0, 31.2)","(6.0, 7.2, 7.125)","(7.5, 9.2, 9.114285714285714)","(4.6, 6.0, 5.946666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.96938775510204)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:12.775400,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.69230769230769)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.707692307692308)","(9.0, 11.0, 10.738095238095237)","(18.0, 28.0, 25.3)","(21.0, 36.0, 31.2)","(6.0, 7.2, 7.333333333333334)","(7.5, 9.2, 9.044444444444444)","(4.6, 6.0, 5.935294117647059)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:14.404183,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.69230769230769)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 28.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.4, 9.044444444444444)","(4.6, 6.2, 5.855555555555556)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:16.016314,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.8125)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.333333333333334)","(7.5, 9.4, 9.044444444444444)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:17.640294,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.8125)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.333333333333334)","(7.5, 9.4, 9.057142857142857)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:19.272137,"(51.0, 120.0, 99.0)","(26.0, 55.0, 47.8125)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.333333333333334)","(7.5, 9.2, 9.057142857142857)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:20.954489,"(51.0, 120.0, 99.0)","(26.0, 55.0, 50.07142857142857)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.057142857142857)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:22.590395,"(51.0, 120.0, 99.0)","(26.0, 55.0, 42.4)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.057142857142857)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:24.178243,"(51.0, 120.0, 99.0)","(26.0, 55.0, 42.4)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.057142857142857)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 11.98)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:25.715056,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.018181818181818)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:27.336329,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.018181818181818)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:28.888926,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.018181818181818)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:30.394470,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.018181818181818)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:31.910423,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.72)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 31.2)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 8.91304347826087)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:33.474107,"(51.0, 120.0, 99.0)","(26.0, 55.0, 48.0)","(6.5, 8.4, 8.386666666666667)","(5.5, 6.8, 6.640776699029126)","(9.0, 11.0, 10.777777777777779)","(18.0, 27.0, 25.5)","(21.0, 36.0, 32.15384615384615)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 8.955555555555556)","(4.6, 5.9, 5.826666666666666)","(31.0, 42.0, 38.4)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:34.937596,"(51.0, 120.0, 107.5)","(26.0, 55.0, 39.57142857142857)","(6.5, 8.4, 8.288888888888888)","(5.5, 7.0, 6.673684210526315)","(9.0, 11.0, 10.833333333333334)","(18.0, 27.0, 25.5)","(21.0, 34.0, 33.26829268292683)","(6.0, 7.4, 7.345454545454546)","(7.5, 9.2, 9.139999999999999)","(4.6, 5.9, 5.733333333333333)","(31.0, 42.0, 36.888888888888886)","(10.0, 12.5, 12.043859649122806)","(81.0, 160.0, 121.81818181818181)"
04-01-2023 16:04:36.374199,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.8)","(6.5, 8.6, 8.339130434782609)","(5.5, 6.8, 6.681967213114754)","(9.0, 11.0, 10.961538461538462)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.333333333333334)","(7.5, 9.2, 9.133333333333333)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.051724137931034)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:37.918825,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.8)","(6.5, 8.4, 8.339130434782609)","(5.5, 6.8, 6.681967213114754)","(9.0, 11.5, 10.961538461538462)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.333333333333334)","(7.5, 9.2, 8.9)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.051724137931034)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:39.490129,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.8)","(6.5, 8.4, 8.29142857142857)","(5.5, 6.8, 6.681967213114754)","(9.0, 11.5, 11.029411764705882)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.333333333333334)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.051724137931034)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:41.077144,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.285714285714285)","(6.5, 8.6, 8.29142857142857)","(5.5, 6.8, 6.732710280373832)","(9.0, 11.5, 11.029411764705882)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.333333333333334)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.051724137931034)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:42.595008,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.90909090909091)","(6.5, 8.6, 8.29142857142857)","(5.5, 6.8, 6.732710280373832)","(9.0, 11.5, 11.029411764705882)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.333333333333334)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.051724137931034)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:44.101293,"(51.0, 120.0, 115.0)","(26.0, 46.0, 37.81818181818182)","(6.5, 8.6, 8.274285714285714)","(5.5, 6.8, 6.761363636363636)","(9.0, 11.5, 11.029411764705882)","(18.0, 27.0, 25.5)","(21.0, 36.0, 34.06896551724138)","(6.0, 7.4, 7.25)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:45.557726,"(51.0, 120.0, 115.0)","(26.0, 46.0, 37.81818181818182)","(6.5, 8.4, 8.287179487179488)","(5.5, 6.8, 6.761363636363636)","(9.0, 11.5, 11.029411764705882)","(18.0, 27.0, 25.285714285714285)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:47.037415,"(51.0, 120.0, 115.0)","(26.0, 46.0, 38.5)","(6.5, 8.4, 8.249230769230769)","(5.5, 6.8, 6.761363636363636)","(9.0, 11.5, 11.109756097560975)","(18.0, 27.0, 22.5)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7555555555555555)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.133333333333333)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:48.493116,"(51.0, 120.0, 115.0)","(26.0, 46.0, 38.5)","(6.5, 8.6, 8.249230769230769)","(5.5, 6.8, 6.761363636363636)","(9.0, 11.5, 11.109756097560975)","(18.0, 27.0, 22.5)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.0, 8.92)","(4.6, 5.8, 5.7555555555555555)","(31.0, 40.0, 36.888888888888886)","(10.0, 12.5, 12.133333333333333)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:49.957636,"(51.0, 120.0, 115.0)","(26.0, 46.0, 38.5)","(6.5, 8.6, 8.284210526315789)","(5.5, 6.8, 6.827586206896552)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.5)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.0, 8.9)","(4.6, 5.8, 5.7384615384615385)","(31.0, 40.0, 37.333333333333336)","(10.0, 12.5, 12.133333333333333)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:51.463719,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.5)","(6.5, 8.4, 8.3)","(5.5, 7.0, 7.5)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.0, 8.953846153846154)","(4.6, 5.8, 5.768965517241379)","(31.0, 40.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:52.951728,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.5)","(6.5, 8.4, 8.169230769230769)","(5.5, 7.6, 7.489655172413793)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.2, 8.925)","(4.6, 5.8, 5.758064516129032)","(31.0, 46.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:54.351529,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.5)","(6.5, 8.2, 8.169230769230769)","(5.5, 7.6, 7.489655172413793)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.214285714285714)","(7.0, 9.2, 8.925)","(4.6, 5.8, 5.690740740740741)","(31.0, 46.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:55.791131,"(51.0, 120.0, 113.75)","(26.0, 46.0, 38.5)","(6.5, 8.2, 8.169230769230769)","(5.5, 7.6, 7.489655172413793)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.36923076923077)","(7.0, 9.2, 8.953846153846154)","(4.6, 5.7, 5.6886363636363635)","(31.0, 46.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:57.189760,"(51.0, 120.0, 113.75)","(26.0, 46.0, 37.875)","(6.5, 8.2, 8.169230769230769)","(5.5, 7.6, 7.713333333333333)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.4, 7.466666666666667)","(7.0, 9.2, 8.925)","(4.6, 5.7, 5.6886363636363635)","(31.0, 46.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:04:58.668421,"(51.0, 120.0, 113.75)","(26.0, 46.0, 37.875)","(6.5, 8.2, 8.05)","(5.5, 7.8, 7.703030303030303)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.528888888888889)","(7.0, 9.2, 8.925)","(4.6, 5.7, 5.68125)","(31.0, 46.0, 39.84615384615385)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:00.208787,"(51.0, 120.0, 113.75)","(26.0, 46.0, 37.875)","(6.5, 8.2, 8.05)","(5.5, 7.8, 7.703030303030303)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.560975609756097)","(7.0, 9.2, 8.925)","(4.6, 5.7, 5.757894736842105)","(31.0, 46.0, 38.0)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:01.690253,"(51.0, 120.0, 113.75)","(26.0, 46.0, 37.875)","(6.5, 8.2, 8.05)","(5.5, 7.8, 7.68)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.65)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.560975609756097)","(7.0, 9.2, 8.925)","(4.6, 5.8, 5.6886363636363635)","(31.0, 46.0, 38.0)","(10.0, 12.5, 12.06)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:03.336737,"(51.0, 120.0, 113.75)","(26.0, 46.0, 37.875)","(6.5, 8.2, 8.114285714285714)","(5.5, 7.8, 7.68)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.363636363636363)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.562352941176471)","(7.0, 9.2, 8.925)","(4.6, 5.7, 5.687179487179487)","(31.0, 46.0, 38.0)","(10.0, 12.5, 11.928571428571429)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:04.847464,"(51.0, 120.0, 113.75)","(26.0, 46.0, 39.0)","(6.5, 8.2, 8.114285714285714)","(5.5, 7.8, 7.781818181818182)","(9.0, 11.5, 11.175675675675675)","(18.0, 24.0, 22.363636363636363)","(21.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.562352941176471)","(7.0, 9.2, 8.895238095238096)","(4.6, 5.7, 5.687179487179487)","(31.0, 46.0, 38.0)","(10.0, 12.0, 11.928571428571429)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:06.263179,"(61.0, 120.0, 113.75)","(26.0, 44.0, 38.18181818181818)","(6.5, 8.2, 8.114285714285714)","(5.5, 8.0, 7.8875)","(9.0, 11.5, 11.175675675675675)","(19.0, 24.0, 22.772727272727273)","(26.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.55076923076923)","(7.0, 9.2, 8.895238095238096)","(4.6, 5.7, 5.687179487179487)","(31.0, 46.0, 38.0)","(10.0, 12.0, 11.923076923076923)","(81.0, 160.0, 134.28571428571428)"
04-01-2023 16:05:07.745771,"(61.0, 120.0, 113.75)","(26.0, 44.0, 39.0)","(6.5, 8.2, 8.114285714285714)","(5.5, 8.0, 7.8875)","(9.0, 11.5, 11.175675675675675)","(19.0, 24.0, 22.772727272727273)","(26.0, 36.0, 33.26829268292683)","(6.0, 7.6, 7.55076923076923)","(7.0, 9.2, 8.895238095238096)","(4.6, 5.7, 5.685294117647059)","(31.0, 46.0, 38.0)","(10.0, 12.0, 11.923076923076923)","(81.0, 160.0, 134.28571428571428)"
