,Minsk Moment,Samizdat,Buzzoom,The Spruiker,Bruce Almighty,Dig Deep,Flying Missile,Media Baron
07-01-2023 18:49:47.803932,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.38095238095238)","(3.9, 4.8, 4.759776536312849)","(6.5, 7.8, 7.751428571428571)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.32608695652174)","(7.5, 9.0, 8.833070866141732)","(61.0, 170.0, 161.25)"
07-01-2023 18:49:49.028216,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.526315789473685)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.718435754189944)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.32608695652174)","(7.5, 9.0, 8.833070866141732)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:50.175281,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.526315789473685)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.718435754189944)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.11904761904762)","(7.5, 9.0, 8.833070866141732)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:51.328007,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.526315789473685)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.718435754189944)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.11904761904762)","(7.5, 9.0, 8.833070866141732)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:52.355351,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.526315789473685)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.718435754189944)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.1)","(7.5, 9.0, 8.833070866141732)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:53.449733,"(2.2, 2.42, 2.4046153846153846)","(20.0, 28.0, 27.705882352941178)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.716483516483517)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 19.1)","(7.5, 9.0, 8.871515151515151)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:54.508171,"(2.2, 2.4, 2.390359712230216)","(20.0, 28.0, 27.705882352941178)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.716483516483517)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.944444444444443)","(7.5, 9.0, 8.871515151515151)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:55.624490,"(2.2, 2.42, 2.4055072463768115)","(20.0, 28.0, 27.705882352941178)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.716483516483517)","(19.0, 28.0, 27.1875)","(14.0, 19.0, 18.807692307692307)","(7.5, 9.0, 8.871515151515151)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:56.685563,"(2.2, 2.42, 2.394199134199134)","(20.0, 28.0, 27.705882352941178)","(3.9, 4.8, 4.759776536312849)","(6.5, 8.0, 7.694642857142857)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.807692307692307)","(7.5, 9.0, 8.871515151515151)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:57.811112,"(2.2, 2.42, 2.394199134199134)","(20.0, 29.0, 28.175)","(3.9, 4.8, 4.759776536312849)","(6.5, 7.8, 7.694642857142857)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.807692307692307)","(7.5, 9.0, 8.871515151515151)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:49:58.970079,"(2.2, 2.42, 2.394199134199134)","(20.0, 29.0, 27.933333333333334)","(3.9, 4.8, 4.759776536312849)","(6.5, 7.8, 7.679591836734693)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.807692307692307)","(7.5, 9.0, 8.75)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:50:00.147185,"(2.2, 2.42, 2.394199134199134)","(20.0, 29.0, 27.476190476190474)","(3.9, 4.8, 4.759776536312849)","(6.5, 7.8, 7.679591836734693)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.807692307692307)","(7.5, 8.8, 8.75)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:50:01.230002,"(2.2, 2.42, 2.394199134199134)","(20.0, 29.0, 27.476190476190474)","(3.9, 4.8, 4.759776536312849)","(6.5, 7.8, 7.679591836734693)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.717391304347824)","(7.5, 8.8, 8.75)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:50:02.298041,"(2.2, 2.42, 2.394199134199134)","(20.0, 29.0, 27.857142857142858)","(3.9, 4.8, 4.760112359550562)","(6.5, 7.8, 7.6123076923076916)","(19.0, 28.0, 27.1875)","(14.0, 19.5, 18.879310344827587)","(7.5, 8.8, 8.646153846153846)","(61.0, 170.0, 161.76470588235293)"
07-01-2023 18:50:03.407991,"(2.2, 2.42, 2.401834862385321)","(20.0, 29.0, 27.52173913043478)","(3.9, 4.8, 4.779457364341085)","(6.5, 7.6, 7.552)","(19.0, 28.0, 26.633333333333333)","(14.0, 19.5, 19.03846153846154)","(7.5, 8.8, 8.665)","(61.0, 170.0, 162.5)"
07-01-2023 18:50:04.581159,"(2.2, 2.42, 2.4105714285714286)","(20.0, 28.0, 27.5)","(3.9, 4.8, 4.779457364341085)","(6.5, 7.6, 7.552)","(19.0, 27.0, 26.633333333333333)","(14.0, 19.5, 19.03846153846154)","(7.5, 8.8, 8.665)","(61.0, 170.0, 162.5)"
07-01-2023 18:50:05.688190,"(2.2, 2.42, 2.4105714285714286)","(20.0, 28.0, 27.5)","(3.9, 4.8, 4.779457364341085)","(6.5, 7.6, 7.585185185185185)","(19.0, 27.0, 26.904761904761905)","(14.0, 19.5, 19.428571428571427)","(7.5, 8.8, 8.67027027027027)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:06.779329,"(2.2, 2.4, 2.3892307692307693)","(20.0, 28.0, 27.846153846153847)","(3.9, 4.9, 4.8556603773584905)","(6.5, 7.6, 7.585185185185185)","(19.0, 27.0, 26.904761904761905)","(14.0, 21.0, 19.428571428571427)","(7.5, 8.8, 8.67027027027027)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:07.801492,"(2.2, 2.4, 2.3892307692307693)","(20.0, 28.0, 27.846153846153847)","(3.9, 4.9, 4.8556603773584905)","(6.5, 7.6, 7.584761904761905)","(19.0, 27.0, 26.904761904761905)","(14.0, 20.0, 19.705882352941178)","(7.5, 8.8, 8.67027027027027)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:08.900800,"(2.2, 2.4, 2.3729729729729727)","(20.0, 29.0, 27.88)","(3.9, 4.9, 4.863730569948187)","(6.5, 7.8, 7.71578947368421)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.661538461538461)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:09.973972,"(2.2, 2.4, 2.3729729729729727)","(20.0, 29.0, 27.88)","(3.9, 4.9, 4.863730569948187)","(6.5, 7.8, 7.711111111111111)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.661538461538461)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:11.028941,"(2.2, 2.4, 2.3729729729729727)","(20.0, 29.0, 27.833333333333332)","(3.9, 4.9, 4.863730569948187)","(6.5, 7.8, 7.711111111111111)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.661538461538461)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:12.068967,"(2.2, 2.4, 2.3729729729729727)","(20.0, 29.0, 27.8)","(3.9, 4.9, 4.863730569948187)","(6.5, 7.8, 7.711111111111111)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.661538461538461)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:13.154117,"(2.2, 2.38, 2.364732824427481)","(20.0, 29.0, 27.8)","(3.9, 4.9, 4.8663461538461545)","(6.5, 7.8, 7.722448979591836)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.642105263157895)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:14.343420,"(2.2, 2.38, 2.3609032258064513)","(20.0, 29.0, 27.333333333333332)","(3.9, 4.9, 4.860674157303371)","(6.5, 7.8, 7.746341463414634)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.644155844155845)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:15.499867,"(2.2, 2.38, 2.363941605839416)","(20.0, 29.0, 27.333333333333332)","(3.9, 4.9, 4.860674157303371)","(6.5, 7.8, 7.771428571428571)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.614084507042254)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:16.542272,"(2.2, 2.38, 2.3656603773584903)","(20.0, 29.0, 27.8)","(3.9, 4.9, 4.867889908256881)","(6.5, 7.8, 7.771428571428571)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.614084507042254)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:17.579573,"(2.2, 2.38, 2.3656603773584903)","(20.0, 29.0, 27.8)","(3.9, 4.9, 4.867889908256881)","(6.5, 7.8, 7.682191780821918)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.825)","(7.5, 8.8, 8.614084507042254)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:18.644795,"(2.2, 2.38, 2.3650847457627115)","(20.0, 29.0, 27.875)","(3.9, 4.9, 4.844444444444444)","(6.5, 8.0, 7.726315789473684)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.5, 8.8, 8.587096774193549)","(61.0, 170.0, 163.33333333333334)"
07-01-2023 18:50:19.739561,"(2.2, 2.38, 2.3650847457627115)","(20.0, 29.0, 27.333333333333332)","(3.9, 4.9, 4.844444444444444)","(6.5, 8.0, 7.730434782608695)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.5, 8.8, 8.609302325581394)","(61.0, 170.0, 163.75)"
07-01-2023 18:50:20.808157,"(2.2, 2.38, 2.3614018691588785)","(20.0, 29.0, 27.333333333333332)","(3.9, 4.9, 4.846564885496184)","(6.5, 8.0, 7.730434782608695)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.5, 8.8, 8.576623376623377)","(61.0, 170.0, 163.75)"
07-01-2023 18:50:21.898533,"(2.2, 2.38, 2.3614018691588785)","(20.0, 29.0, 27.333333333333332)","(3.9, 4.9, 4.846564885496184)","(6.5, 8.0, 7.730434782608695)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.5, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:23.023536,"(2.2, 2.38, 2.3614018691588785)","(20.0, 29.0, 27.448275862068964)","(3.9, 4.9, 4.805405405405406)","(6.5, 8.0, 7.733333333333333)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.5, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:24.158315,"(2.2, 2.38, 2.361190476190476)","(20.0, 29.0, 27.636363636363637)","(4.0, 4.9, 4.8125)","(6.5, 8.0, 7.733333333333333)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.0, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:25.252611,"(2.2, 2.38, 2.361190476190476)","(20.0, 29.0, 27.636363636363637)","(4.0, 4.9, 4.8125)","(6.5, 8.0, 7.733333333333333)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.0, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:26.239592,"(2.2, 2.38, 2.350188679245283)","(20.0, 29.0, 27.58823529411765)","(4.0, 4.9, 4.8125)","(6.5, 8.0, 7.733333333333333)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.0, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:27.250540,"(2.2, 2.38, 2.347755102040816)","(20.0, 29.0, 27.58823529411765)","(4.0, 4.9, 4.823076923076924)","(6.5, 8.0, 7.733333333333333)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.0, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:28.361756,"(2.2, 2.38, 2.347755102040816)","(20.0, 29.0, 27.58823529411765)","(4.0, 4.9, 4.823076923076924)","(6.5, 8.0, 7.815384615384615)","(19.0, 28.0, 27.225806451612904)","(14.0, 20.0, 19.75)","(7.0, 8.8, 8.576623376623377)","(61.0, 170.0, 162.30769230769232)"
07-01-2023 18:50:29.431252,"(2.2, 2.38, 2.358552036199095)","(20.0, 27.0, 26.145299145299145)","(4.0, 4.9, 4.8663461538461545)","(6.5, 8.0, 7.888888888888888)","(19.0, 28.0, 27.454545454545453)","(14.0, 20.0, 19.956521739130434)","(7.0, 8.8, 8.612244897959185)","(61.0, 170.0, 163.75)"
07-01-2023 18:50:30.506176,"(2.2, 2.38, 2.358552036199095)","(20.0, 27.0, 26.130434782608695)","(4.0, 4.9, 4.862566844919787)","(6.5, 8.0, 7.8969696969696965)","(19.0, 28.0, 27.454545454545453)","(14.0, 20.0, 19.956521739130434)","(7.0, 8.8, 8.612244897959185)","(61.0, 170.0, 171.53846153846155)"
07-01-2023 18:50:31.568548,"(2.2, 2.38, 2.358552036199095)","(20.0, 27.0, 26.130434782608695)","(4.0, 4.9, 4.8644670050761425)","(6.5, 8.0, 7.864429530201342)","(19.0, 28.0, 27.454545454545453)","(14.0, 20.0, 19.956521739130434)","(7.0, 8.8, 8.612244897959185)","(61.0, 190.0, 171.05263157894737)"
07-01-2023 18:50:32.691261,"(2.2, 2.38, 2.358552036199095)","(20.0, 27.0, 26.11111111111111)","(4.0, 4.9, 4.8644670050761425)","(6.5, 8.0, 7.864429530201342)","(19.0, 28.0, 27.384615384615383)","(14.0, 20.0, 19.944444444444443)","(7.0, 8.8, 8.612244897959185)","(61.0, 190.0, 171.05263157894737)"
07-01-2023 18:50:33.791100,"(2.2, 2.38, 2.3565346534653466)","(19.0, 27.0, 26.11111111111111)","(4.0, 4.9, 4.865686274509804)","(6.5, 8.0, 7.864429530201342)","(19.0, 28.0, 27.317073170731707)","(14.0, 20.0, 19.958333333333332)","(7.0, 8.8, 8.619607843137256)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:34.832421,"(2.2, 2.36, 2.3513888888888888)","(19.0, 27.0, 26.11111111111111)","(4.0, 4.9, 4.865686274509804)","(6.5, 8.0, 7.864429530201342)","(19.0, 28.0, 27.317073170731707)","(14.0, 20.0, 19.958333333333332)","(7.0, 8.8, 8.619607843137256)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:35.928560,"(2.2, 2.36, 2.3503726708074533)","(19.0, 27.0, 26.11111111111111)","(4.0, 4.9, 4.865686274509804)","(6.5, 8.0, 7.87051282051282)","(19.0, 28.0, 27.48717948717949)","(14.0, 20.0, 19.958333333333332)","(7.0, 8.8, 8.643636363636363)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:37.114563,"(2.2, 2.36, 2.350095846645367)","(19.0, 25.0, 24.094736842105263)","(4.0, 4.9, 4.853846153846154)","(6.5, 8.0, 7.872108843537415)","(19.0, 28.0, 26.64516129032258)","(14.0, 20.0, 20.58823529411765)","(7.0, 8.8, 8.665454545454546)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:38.292911,"(2.2, 2.36, 2.3514893617021277)","(19.0, 25.0, 24.09090909090909)","(4.0, 4.9, 4.86923076923077)","(6.5, 8.0, 7.888757396449704)","(19.0, 28.0, 26.88)","(14.0, 22.0, 21.41176470588235)","(7.0, 8.8, 8.662295081967214)","(61.0, 190.0, 171.53846153846155)"
07-01-2023 18:50:39.469588,"(2.2, 2.38, 2.3692105263157894)","(19.0, 25.0, 24.134615384615383)","(4.0, 4.9, 4.86923076923077)","(6.5, 8.0, 7.886746987951807)","(19.0, 28.0, 26.88)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.662295081967214)","(61.0, 190.0, 171.66666666666666)"
07-01-2023 18:50:40.550511,"(2.2, 2.38, 2.3714285714285714)","(19.0, 25.0, 24.12621359223301)","(4.0, 4.9, 4.863076923076923)","(6.5, 8.0, 7.886746987951807)","(19.0, 28.0, 26.88)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.667857142857143)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:41.596299,"(2.2, 2.38, 2.3766666666666665)","(19.0, 25.0, 24.12621359223301)","(4.0, 4.8, 4.783132530120482)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.667857142857143)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:42.683056,"(2.2, 2.38, 2.3766666666666665)","(19.0, 25.0, 24.128712871287128)","(4.0, 4.8, 4.783132530120482)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.667857142857143)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:43.756326,"(2.2, 2.38, 2.3766666666666665)","(19.0, 25.0, 24.137254901960784)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.680645161290323)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:44.841745,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.4)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.38888888888889)","(7.0, 8.8, 8.680645161290323)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:45.886348,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.4)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.703703703703704)","(61.0, 190.0, 172.85714285714286)"
07-01-2023 18:50:47.022774,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.4)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.0)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.715068493150685)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:48.194366,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.4)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.715068493150685)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:49.370430,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.376068376068375)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.715068493150685)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:50.540027,"(2.2, 2.38, 2.37775)","(19.0, 24.0, 23.376068376068375)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.715068493150685)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:51.607817,"(2.2, 2.38, 2.3774285714285712)","(19.0, 24.0, 23.376068376068375)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.715068493150685)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:52.639616,"(2.2, 2.38, 2.3774285714285712)","(19.0, 23.0, 22.74137931034483)","(4.0, 4.8, 4.781935483870968)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:53.627217,"(2.2, 2.38, 2.3747826086956523)","(19.0, 27.0, 24.555555555555557)","(4.0, 4.8, 4.777049180327869)","(6.5, 8.0, 7.8773109243697474)","(19.0, 28.0, 27.037037037037038)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:54.653146,"(2.2, 2.38, 2.3629629629629627)","(19.0, 27.0, 25.565217391304348)","(4.0, 4.8, 4.777049180327869)","(6.5, 8.0, 7.8773109243697474)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:55.749179,"(2.2, 2.38, 2.3629629629629627)","(19.0, 27.0, 25.2)","(4.0, 4.8, 4.777049180327869)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:56.844521,"(2.2, 2.38, 2.3629629629629627)","(19.0, 27.0, 25.2)","(4.0, 4.8, 4.777049180327869)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:57.891903,"(2.2, 2.38, 2.363272727272727)","(19.0, 27.0, 25.2)","(4.0, 4.8, 4.778787878787878)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.6672)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:50:58.970398,"(2.2, 2.38, 2.363272727272727)","(19.0, 27.0, 25.2)","(4.0, 4.8, 4.778787878787878)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.612698412698412)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:51:00.003965,"(2.2, 2.38, 2.363272727272727)","(19.0, 27.0, 25.074074074074073)","(4.0, 4.8, 4.782165605095542)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.612698412698412)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:51:00.976204,"(2.2, 2.38, 2.363272727272727)","(19.0, 27.0, 25.074074074074073)","(4.0, 4.8, 4.782165605095542)","(6.5, 8.0, 7.871929824561404)","(19.0, 28.0, 27.1875)","(14.0, 22.0, 21.3125)","(7.0, 9.0, 8.628571428571428)","(61.0, 190.0, 173.63636363636363)"
07-01-2023 18:51:01.987800,"(2.15, 2.38, 2.367222222222222)","(19.0, 25.0, 24.454545454545453)","(4.0, 4.8, 4.752226720647773)","(6.5, 8.0, 7.880327868852459)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 9.0, 8.666666666666666)","(61.0, 190.0, 174.28571428571428)"
07-01-2023 18:51:03.054973,"(2.15, 2.38, 2.3624817518248173)","(19.0, 27.0, 24.9)","(4.0, 4.8, 4.7556)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 174.28571428571428)"
07-01-2023 18:51:04.123590,"(2.15, 2.38, 2.3624817518248173)","(19.0, 27.0, 24.9)","(4.0, 4.8, 4.7556)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 178.42105263157896)"
07-01-2023 18:51:05.189200,"(2.15, 2.38, 2.363617747440273)","(19.0, 27.0, 24.81081081081081)","(4.0, 4.8, 4.7556)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 178.42105263157896)"
07-01-2023 18:51:06.176220,"(2.15, 2.38, 2.3673517786561264)","(19.0, 27.0, 24.81081081081081)","(4.0, 4.8, 4.754508196721312)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 178.42105263157896)"
07-01-2023 18:51:07.181641,"(2.15, 2.38, 2.3663117870722434)","(19.0, 27.0, 24.81081081081081)","(4.0, 4.8, 4.754508196721312)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 179.52380952380952)"
07-01-2023 18:51:08.217417,"(2.15, 2.38, 2.357914110429448)","(19.0, 27.0, 24.81081081081081)","(4.0, 4.8, 4.754508196721312)","(6.5, 8.0, 7.862)","(19.0, 28.0, 27.225806451612904)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.666666666666666)","(61.0, 190.0, 179.52380952380952)"
07-01-2023 18:51:09.571039,"(2.15, 2.38, 2.3570700636942674)","(19.0, 27.0, 24.545454545454547)","(4.0, 4.8, 4.751948051948052)","(6.5, 8.0, 7.876785714285714)","(19.0, 28.0, 27.53846153846154)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.653333333333332)","(61.0, 190.0, 180.0)"
07-01-2023 18:51:10.636199,"(2.15, 2.36, 2.353333333333333)","(19.0, 27.0, 24.545454545454547)","(4.0, 4.8, 4.751948051948052)","(6.5, 8.0, 7.876785714285714)","(19.0, 28.0, 27.53846153846154)","(14.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.653333333333332)","(61.0, 190.0, 180.0)"
07-01-2023 18:51:11.738593,"(2.15, 2.36, 2.352142857142857)","(19.0, 27.0, 24.782608695652172)","(4.0, 4.8, 4.757471264367816)","(6.5, 8.0, 7.876785714285714)","(19.0, 28.0, 27.53846153846154)","(14.0, 22.0, 21.555555555555557)","(7.0, 8.8, 8.653333333333332)","(61.0, 190.0, 180.0)"
07-01-2023 18:51:12.884486,"(2.15, 2.36, 2.352142857142857)","(19.0, 27.0, 24.782608695652172)","(4.0, 4.8, 4.757471264367816)","(6.5, 8.0, 7.876785714285714)","(19.0, 28.0, 27.53846153846154)","(14.0, 22.0, 21.555555555555557)","(7.0, 8.8, 8.653333333333332)","(61.0, 190.0, 180.0)"
07-01-2023 18:51:13.902650,"(2.15, 2.36, 2.352142857142857)","(19.0, 27.0, 25.178571428571427)","(4.0, 4.8, 4.757471264367816)","(6.5, 8.0, 7.876785714285714)","(19.0, 28.0, 27.53846153846154)","(14.0, 22.0, 21.555555555555557)","(7.0, 8.8, 8.653333333333332)","(61.0, 190.0, 180.0)"
