,Perfect Flossy,Trickster Cabang,Found A Spot,Irenes A Star,Coconut Kingston,Miss Belle,Con Cabang
11-01-2023 15:15:58.467337,"(5.5, 6.6, 6.530434782608696)","(21.0, 46.0, 45.16666666666667)","(13.0, 15.5, 15.325)","(3.6, 4.3, 4.250704225352113)","(11.0, 17.0, 15.0)","(10.0, 14.0, 13.130434782608695)","(2.25, 2.64, 2.6633333333333336)"
11-01-2023 15:15:59.717508,"(5.5, 6.6, 6.511111111111111)","(21.0, 46.0, 45.16666666666667)","(13.0, 15.5, 15.325)","(3.6, 4.3, 4.25)","(11.0, 17.0, 15.0)","(10.0, 14.0, 13.393939393939394)","(2.25, 2.68, 2.666666666666667)"
11-01-2023 15:16:00.816012,"(5.5, 6.6, 6.433333333333334)","(21.0, 46.0, 45.16666666666667)","(13.0, 15.5, 15.325)","(3.6, 4.3, 4.25)","(11.0, 17.0, 15.25)","(10.0, 14.0, 13.393939393939394)","(2.25, 2.7, 2.646666666666667)"
11-01-2023 15:16:02.066308,"(5.5, 6.6, 6.433333333333334)","(21.0, 46.0, 45.285714285714285)","(13.0, 15.5, 15.161764705882353)","(3.6, 4.3, 4.2639344262295085)","(11.0, 17.0, 16.0)","(10.0, 14.0, 13.35897435897436)","(2.25, 2.68, 2.6286666666666667)"
11-01-2023 15:16:03.225517,"(5.5, 6.6, 6.409090909090909)","(21.0, 46.0, 41.65217391304348)","(13.0, 15.5, 15.10344827586207)","(3.6, 4.3, 4.352112676056338)","(11.0, 17.0, 15.571428571428571)","(10.0, 14.0, 13.489795918367347)","(2.25, 2.64, 2.6031578947368423)"
11-01-2023 15:16:04.461226,"(5.5, 6.6, 6.428571428571429)","(21.0, 44.0, 40.52173913043478)","(13.0, 15.5, 15.375)","(3.6, 4.4, 4.36875)","(11.0, 17.0, 15.571428571428571)","(10.0, 14.0, 13.489795918367347)","(2.25, 2.62, 2.6034782608695655)"
11-01-2023 15:16:05.666478,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.25)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.356521739130435)","(10.0, 17.0, 15.571428571428571)","(10.0, 14.0, 13.489795918367347)","(2.25, 2.62, 2.603265306122449)"
11-01-2023 15:16:06.770140,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.25)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.356521739130435)","(10.0, 17.0, 15.571428571428571)","(10.0, 14.0, 13.489795918367347)","(2.25, 2.64, 2.604)"
11-01-2023 15:16:07.920485,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.25)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 17.0, 15.7)","(10.0, 14.0, 13.55813953488372)","(2.25, 2.64, 2.6165714285714285)"
11-01-2023 15:16:09.156292,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.25)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.5, 15.5)","(10.0, 14.0, 13.55813953488372)","(2.25, 2.62, 2.6100000000000003)"
11-01-2023 15:16:10.222952,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 38.22857142857143)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.5, 15.59090909090909)","(10.0, 14.0, 13.55813953488372)","(2.25, 2.64, 2.613)"
11-01-2023 15:16:11.289083,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 38.22857142857143)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.5, 15.59090909090909)","(10.0, 14.0, 13.631578947368421)","(2.25, 2.64, 2.612542372881356)"
11-01-2023 15:16:12.471447,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 38.22857142857143)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 16.5, 15.547619047619047)","(10.0, 14.0, 13.631578947368421)","(2.25, 2.64, 2.612542372881356)"
11-01-2023 15:16:13.589671,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 38.294117647058826)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 16.5, 15.5)","(10.0, 14.0, 13.631578947368421)","(2.25, 2.64, 2.6053333333333333)"
11-01-2023 15:16:14.707928,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 38.294117647058826)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 16.5, 15.5)","(10.0, 14.0, 13.631578947368421)","(2.25, 2.64, 2.6053333333333333)"
11-01-2023 15:16:16.150970,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 39.294117647058826)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.5, 15.5)","(10.0, 14.0, 13.615384615384615)","(2.25, 2.64, 2.6070588235294117)"
11-01-2023 15:16:17.353310,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 39.513513513513516)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.5, 15.863636363636363)","(10.0, 14.0, 13.609756097560975)","(2.25, 2.64, 2.606153846153846)"
11-01-2023 15:16:18.574066,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 39.513513513513516)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.0, 15.863636363636363)","(10.0, 14.0, 13.609756097560975)","(2.25, 2.64, 2.606153846153846)"
11-01-2023 15:16:19.791752,"(5.0, 6.6, 6.5162790697674415)","(21.0, 42.0, 39.513513513513516)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 16.0, 15.863636363636363)","(10.0, 14.0, 13.609756097560975)","(2.25, 2.64, 2.6034782608695655)"
11-01-2023 15:16:21.160467,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.6)","(12.0, 15.5, 15.333333333333334)","(3.6, 4.4, 4.344117647058824)","(10.0, 16.0, 15.863636363636363)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.6034782608695655)"
11-01-2023 15:16:22.416358,"(5.0, 6.6, 6.4875)","(21.0, 42.0, 39.6)","(12.0, 15.5, 15.35)","(3.6, 4.4, 4.347945205479452)","(10.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.62)"
11-01-2023 15:16:23.672270,"(5.5, 6.6, 6.538888888888889)","(26.0, 42.0, 39.578947368421055)","(12.0, 15.5, 15.35)","(3.6, 4.4, 4.344117647058824)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.6034782608695655)"
11-01-2023 15:16:24.791851,"(5.5, 6.6, 6.538888888888889)","(26.0, 42.0, 39.578947368421055)","(12.0, 15.5, 15.35)","(3.6, 4.4, 4.344117647058824)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.602666666666667)"
11-01-2023 15:16:25.887159,"(5.5, 6.6, 6.538888888888889)","(26.0, 42.0, 39.62162162162162)","(12.0, 15.5, 15.35)","(3.6, 4.4, 4.3388888888888895)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.616)"
11-01-2023 15:16:26.906090,"(5.5, 6.6, 6.538888888888889)","(26.0, 42.0, 39.62162162162162)","(12.0, 15.5, 15.35)","(3.6, 4.4, 4.3388888888888895)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.616)"
11-01-2023 15:16:28.026076,"(5.5, 6.6, 6.4375)","(26.0, 42.0, 39.666666666666664)","(12.0, 17.5, 16.72222222222222)","(3.6, 4.4, 4.329411764705883)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.45)","(2.25, 2.64, 2.616)"
11-01-2023 15:16:29.197979,"(5.5, 6.6, 6.47)","(26.0, 42.0, 39.666666666666664)","(12.0, 17.0, 15.61111111111111)","(3.6, 4.4, 4.335135135135135)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.45)","(2.25, 2.64, 2.615820895522388)"
11-01-2023 15:16:30.399338,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.578947368421055)","(12.0, 17.0, 15.61111111111111)","(3.6, 4.4, 4.326153846153846)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.6138709677419354)"
11-01-2023 15:16:31.686110,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.578947368421055)","(12.0, 17.0, 15.61111111111111)","(3.6, 4.4, 4.311111111111112)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.6138709677419354)"
11-01-2023 15:16:32.939442,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.578947368421055)","(12.0, 17.0, 15.4375)","(3.6, 4.4, 4.297872340425532)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.521739130434783)","(2.25, 2.64, 2.6138709677419354)"
11-01-2023 15:16:34.181870,"(5.5, 6.6, 6.504347826086956)","(26.0, 42.0, 39.6)","(12.0, 17.0, 15.5625)","(3.6, 4.4, 4.2956521739130435)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.5)","(2.25, 2.64, 2.6138709677419354)"
11-01-2023 15:16:35.431368,"(5.5, 6.6, 6.508333333333333)","(26.0, 42.0, 39.55555555555556)","(12.0, 16.5, 15.529411764705882)","(3.6, 4.4, 4.3213114754098365)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.5)","(2.25, 2.64, 2.615820895522388)"
11-01-2023 15:16:36.646153,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.55555555555556)","(12.0, 16.5, 15.529411764705882)","(3.6, 4.4, 4.3213114754098365)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.5)","(2.25, 2.64, 2.615820895522388)"
11-01-2023 15:16:37.792773,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.55555555555556)","(12.0, 16.5, 15.46875)","(3.6, 4.4, 4.3213114754098365)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.5)","(2.25, 2.64, 2.6133333333333333)"
11-01-2023 15:16:39.007207,"(5.5, 6.6, 6.537142857142857)","(26.0, 42.0, 39.6)","(12.0, 16.5, 15.323529411764707)","(3.6, 4.4, 4.312727272727273)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.5)","(2.25, 2.64, 2.610909090909091)"
11-01-2023 15:16:40.158136,"(5.5, 6.6, 6.435294117647059)","(26.0, 42.0, 39.6)","(12.0, 16.5, 15.375)","(3.6, 4.4, 4.3100000000000005)","(11.0, 16.0, 15.363636363636363)","(10.0, 14.0, 13.541666666666666)","(2.25, 2.64, 2.638181818181818)"
11-01-2023 15:16:41.425335,"(5.5, 6.6, 6.452941176470588)","(26.0, 42.0, 39.09090909090909)","(12.0, 16.0, 15.266666666666667)","(3.6, 4.4, 4.319148936170213)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.444444444444445)","(2.25, 2.66, 2.6157894736842104)"
11-01-2023 15:16:42.599521,"(5.5, 6.6, 6.451851851851852)","(26.0, 42.0, 39.09090909090909)","(12.0, 16.0, 15.266666666666667)","(3.6, 4.4, 4.319148936170213)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.68)","(2.25, 2.66, 2.618823529411765)"
11-01-2023 15:16:43.786435,"(5.5, 6.6, 6.5)","(26.0, 42.0, 37.578947368421055)","(12.0, 16.0, 15.285714285714286)","(3.6, 4.4, 4.264285714285714)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.653846153846153)","(2.25, 2.64, 2.62)"
11-01-2023 15:16:45.088015,"(5.5, 6.6, 6.5)","(26.0, 42.0, 38.21052631578947)","(12.0, 16.0, 15.307692307692308)","(3.6, 4.4, 4.2272727272727275)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.772727272727273)","(2.25, 2.64, 2.621739130434783)"
11-01-2023 15:16:46.213674,"(5.5, 6.6, 6.5)","(26.0, 42.0, 38.21052631578947)","(12.0, 16.0, 15.307692307692308)","(3.6, 4.4, 4.2272727272727275)","(11.0, 16.0, 15.5)","(10.0, 14.0, 13.52)","(2.25, 2.64, 2.6033333333333335)"
11-01-2023 15:16:47.411315,"(5.5, 6.6, 6.5)","(26.0, 42.0, 38.57142857142857)","(12.0, 16.0, 15.307692307692308)","(3.6, 4.4, 4.27741935483871)","(11.0, 16.0, 15.4)","(10.0, 14.0, 13.478260869565217)","(2.25, 2.64, 2.617777777777778)"
11-01-2023 15:16:48.636995,"(5.5, 6.6, 6.566666666666666)","(26.0, 42.0, 38.57142857142857)","(12.0, 16.0, 15.266666666666667)","(3.6, 4.4, 4.294444444444444)","(11.0, 16.0, 15.166666666666666)","(10.0, 14.0, 13.478260869565217)","(2.25, 2.64, 2.6144444444444446)"
11-01-2023 15:16:49.762895,"(5.5, 6.6, 6.57391304347826)","(26.0, 42.0, 38.5)","(12.0, 16.0, 15.416666666666666)","(3.6, 4.4, 4.176363636363636)","(11.0, 16.0, 15.571428571428571)","(10.0, 14.0, 13.61111111111111)","(2.25, 2.64, 2.657777777777778)"
11-01-2023 15:16:50.938703,"(5.5, 6.6, 6.55)","(26.0, 42.0, 39.76)","(12.0, 16.0, 15.416666666666666)","(3.6, 4.3, 4.169811320754716)","(11.0, 16.0, 15.59090909090909)","(10.0, 14.0, 13.631578947368421)","(2.25, 2.66, 2.6157894736842104)"
11-01-2023 15:16:52.079108,"(5.5, 6.6, 6.542857142857143)","(26.0, 42.0, 40.35294117647059)","(12.0, 16.0, 15.423076923076923)","(3.6, 4.3, 4.192134831460674)","(11.0, 16.0, 15.166666666666666)","(10.0, 14.0, 13.461538461538462)","(2.25, 2.66, 2.6247826086956523)"
11-01-2023 15:16:53.302699,"(5.5, 6.6, 6.416666666666667)","(26.0, 42.0, 39.48571428571429)","(12.0, 15.5, 15.4375)","(3.6, 4.3, 4.192134831460674)","(11.0, 16.0, 15.75)","(10.0, 14.0, 13.5)","(2.25, 2.66, 2.6270000000000002)"
11-01-2023 15:16:54.480086,"(5.5, 6.6, 6.506382978723404)","(26.0, 42.0, 38.16)","(12.0, 16.0, 15.538461538461538)","(3.6, 4.3, 4.206796116504854)","(11.0, 16.5, 16.02857142857143)","(10.0, 14.0, 13.5)","(2.25, 2.66, 2.615)"
11-01-2023 15:16:55.814920,"(5.5, 6.6, 6.524137931034483)","(26.0, 42.0, 39.4054054054054)","(12.0, 16.0, 15.875)","(3.6, 4.3, 4.206796116504854)","(11.0, 16.5, 16.02857142857143)","(10.0, 14.0, 13.291666666666666)","(2.25, 2.66, 2.6100000000000003)"
11-01-2023 15:16:57.275424,"(5.5, 6.6, 6.484848484848484)","(26.0, 42.0, 39.4054054054054)","(12.0, 16.0, 15.666666666666666)","(3.6, 4.3, 4.2122448979591836)","(11.0, 16.5, 15.666666666666666)","(10.0, 14.0, 13.26086956521739)","(2.25, 2.64, 2.606315789473684)"
11-01-2023 15:16:58.580349,"(5.5, 6.6, 6.484848484848484)","(26.0, 42.0, 39.48571428571429)","(12.0, 16.5, 15.608108108108109)","(3.6, 4.3, 4.174603174603175)","(11.0, 16.5, 15.7)","(10.0, 14.0, 13.291666666666666)","(2.25, 2.64, 2.636)"
11-01-2023 15:16:59.840133,"(5.5, 6.6, 6.466666666666667)","(26.0, 42.0, 39.411764705882355)","(12.0, 16.5, 15.933333333333334)","(3.6, 4.2, 4.157627118644068)","(11.0, 16.5, 16.23913043478261)","(10.0, 14.0, 13.291666666666666)","(2.25, 2.64, 2.6469565217391304)"
11-01-2023 15:17:01.163295,"(5.5, 6.6, 6.469090909090909)","(26.0, 42.0, 39.371428571428574)","(12.0, 16.0, 15.567567567567568)","(3.6, 4.2, 4.161538461538462)","(11.0, 16.5, 15.870967741935484)","(10.0, 14.0, 12.61111111111111)","(2.25, 2.66, 2.678684210526316)"
11-01-2023 15:17:02.440379,"(5.5, 6.6, 6.4031746031746035)","(26.0, 42.0, 39.09090909090909)","(12.0, 16.5, 15.461538461538462)","(3.6, 4.2, 4.160377358490566)","(11.0, 16.5, 15.807692307692308)","(10.0, 13.0, 12.26)","(2.25, 2.68, 2.7148387096774194)"
11-01-2023 15:17:03.895602,"(5.5, 6.6, 6.413793103448276)","(26.0, 42.0, 38.36363636363637)","(12.0, 16.5, 15.61111111111111)","(3.6, 4.2, 4.161538461538462)","(11.0, 16.5, 15.807692307692308)","(10.0, 13.0, 12.177777777777777)","(2.25, 2.74, 2.72)"
11-01-2023 15:17:05.236485,"(5.5, 6.6, 6.413793103448276)","(26.0, 42.0, 38.2)","(12.0, 16.5, 15.622641509433961)","(3.6, 4.2, 4.152727272727272)","(11.0, 16.5, 16.055555555555557)","(10.0, 13.0, 12.177777777777777)","(2.25, 2.74, 2.7133333333333334)"
11-01-2023 15:17:06.735302,"(5.5, 6.6, 6.340350877192982)","(26.0, 42.0, 37.04347826086956)","(12.0, 16.5, 15.622641509433961)","(3.6, 4.2, 4.152727272727272)","(11.0, 16.5, 16.026315789473685)","(10.0, 13.0, 12.177777777777777)","(2.25, 2.76, 2.7351724137931033)"
11-01-2023 15:17:08.187679,"(5.5, 6.6, 6.38235294117647)","(26.0, 42.0, 36.91304347826087)","(12.0, 16.5, 15.622641509433961)","(3.6, 4.2, 4.1535714285714285)","(11.0, 16.5, 16.026315789473685)","(10.0, 13.0, 12.177777777777777)","(2.25, 2.76, 2.729142857142857)"
11-01-2023 15:17:09.435017,"(5.5, 6.6, 6.38235294117647)","(26.0, 42.0, 37.411764705882355)","(12.0, 16.5, 15.622641509433961)","(3.6, 4.2, 4.16)","(11.0, 16.5, 16.026315789473685)","(10.0, 13.0, 12.177777777777777)","(2.25, 2.76, 2.675774647887324)"
11-01-2023 15:17:10.732428,"(5.5, 6.6, 6.38235294117647)","(26.0, 42.0, 37.411764705882355)","(12.0, 16.5, 15.675)","(3.6, 4.2, 4.1661016949152545)","(11.0, 16.5, 16.055555555555557)","(10.0, 13.0, 12.142857142857142)","(2.25, 2.7, 2.678857142857143)"
11-01-2023 15:17:12.014045,"(5.5, 6.6, 6.416216216216216)","(26.0, 42.0, 36.81818181818182)","(12.0, 16.5, 15.634615384615385)","(3.6, 4.2, 4.165517241379311)","(11.0, 16.5, 16.136363636363637)","(10.0, 13.0, 11.68)","(2.25, 2.68, 2.682727272727273)"
11-01-2023 15:17:13.285807,"(5.5, 6.6, 6.416216216216216)","(26.0, 42.0, 36.81818181818182)","(12.0, 16.5, 15.634615384615385)","(3.6, 4.2, 4.161290322580645)","(11.0, 16.5, 16.136363636363637)","(10.0, 12.0, 12.46195652173913)","(2.25, 2.7, 2.7557142857142853)"
11-01-2023 15:17:14.520036,"(5.5, 6.6, 6.4)","(26.0, 36.0, 35.2)","(12.0, 16.5, 15.814814814814815)","(3.6, 4.2, 4.165384615384616)","(11.0, 16.5, 16.09090909090909)","(10.0, 12.5, 12.558333333333334)","(2.25, 2.76, 2.7257142857142855)"
11-01-2023 15:17:15.673898,"(5.5, 6.6, 6.406666666666666)","(26.0, 36.0, 34.5)","(12.0, 16.0, 15.478260869565217)","(3.6, 4.2, 4.146341463414634)","(11.0, 16.5, 16.09090909090909)","(10.0, 13.0, 12.558333333333334)","(2.25, 2.76, 2.7466666666666666)"
11-01-2023 15:17:16.849371,"(5.5, 6.6, 6.475555555555555)","(26.0, 36.0, 30.6)","(12.0, 15.5, 15.666666666666666)","(3.6, 4.2, 4.146341463414634)","(11.0, 16.5, 16.09090909090909)","(10.0, 13.0, 12.587719298245615)","(2.25, 2.78, 2.7454545454545456)"
11-01-2023 15:17:18.062397,"(5.5, 6.6, 6.469565217391304)","(26.0, 36.0, 34.22222222222222)","(12.0, 16.0, 15.666666666666666)","(3.6, 4.2, 4.143589743589743)","(11.0, 16.5, 16.071428571428573)","(10.0, 13.0, 12.587719298245615)","(2.25, 2.78, 2.74)"
11-01-2023 15:17:19.265808,"(5.5, 6.6, 6.428571428571429)","(26.0, 36.0, 34.857142857142854)","(12.0, 16.0, 15.8)","(3.6, 4.2, 4.143589743589743)","(11.0, 16.5, 15.0625)","(10.0, 13.0, 12.587719298245615)","(2.25, 2.78, 2.7264285714285714)"
11-01-2023 15:17:20.632647,"(5.5, 6.6, 6.486792452830189)","(26.0, 36.0, 37.594202898550726)","(12.0, 16.0, 15.7)","(3.6, 4.2, 4.146341463414634)","(11.0, 15.5, 14.928571428571429)","(10.0, 13.0, 12.695364238410596)","(2.25, 2.78, 2.7535714285714286)"
11-01-2023 15:17:21.907234,"(5.5, 6.6, 6.486792452830189)","(26.0, 42.0, 37.594202898550726)","(12.0, 16.0, 15.571428571428571)","(3.6, 4.2, 4.146341463414634)","(11.0, 15.5, 14.8)","(10.0, 13.0, 12.62295081967213)","(2.25, 2.76, 2.7517241379310344)"
11-01-2023 15:17:23.204067,"(5.5, 6.6, 6.486792452830189)","(26.0, 42.0, 38.5)","(12.0, 16.0, 15.833333333333334)","(3.6, 4.2, 4.146341463414634)","(11.0, 15.0, 14.857142857142858)","(10.0, 13.0, 12.62295081967213)","(2.25, 2.76, 2.753333333333333)"
11-01-2023 15:17:24.617573,"(5.5, 6.6, 6.550943396226415)","(26.0, 40.0, 37.06666666666667)","(12.0, 16.0, 15.61111111111111)","(3.6, 4.2, 3.9517647058823533)","(11.0, 15.0, 14.4)","(10.0, 13.0, 12.538461538461538)","(2.25, 2.76, 2.7101639344262294)"
11-01-2023 15:17:26.150299,"(5.5, 6.8, 6.485714285714286)","(26.0, 40.0, 37.38461538461539)","(12.0, 16.5, 15.5)","(3.6, 4.1, 4.138983050847457)","(11.0, 15.0, 14.416666666666666)","(10.0, 13.0, 12.638655462184873)","(2.25, 2.76, 2.766)"
11-01-2023 15:17:27.411017,"(5.5, 6.8, 6.446153846153846)","(26.0, 38.0, 36.31578947368421)","(12.0, 16.5, 15.634615384615385)","(3.6, 4.2, 4.116666666666666)","(11.0, 15.0, 14.857142857142858)","(10.0, 13.0, 12.626086956521739)","(2.25, 2.78, 2.7468292682926827)"
11-01-2023 15:17:28.668269,"(5.5, 6.6, 6.533333333333333)","(26.0, 38.0, 36.421052631578945)","(12.0, 16.5, 17.273333333333333)","(3.6, 4.2, 4.005172413793104)","(11.0, 15.0, 14.3)","(10.0, 13.0, 12.679245283018869)","(2.25, 2.76, 2.74)"
11-01-2023 15:17:29.958669,"(5.5, 6.6, 6.466666666666667)","(26.0, 38.0, 36.46153846153846)","(12.0, 17.5, 17.25)","(3.6, 4.1, 3.9271604938271603)","(11.0, 14.5, 14.461538461538462)","(10.0, 13.0, 12.660550458715596)","(2.25, 2.78, 2.7542857142857144)"
11-01-2023 15:17:31.318109,"(5.5, 6.6, 6.425000000000001)","(26.0, 38.0, 35.68421052631579)","(12.0, 18.0, 17.25)","(3.6, 4.1, 3.9333333333333336)","(11.0, 15.0, 14.461538461538462)","(10.0, 13.0, 12.628318584070797)","(2.25, 2.78, 2.7617391304347825)"
11-01-2023 15:17:32.680097,"(5.5, 6.8, 6.425000000000001)","(26.0, 36.0, 36.69565217391305)","(12.0, 18.0, 17.625)","(3.6, 3.95, 3.9333333333333336)","(11.0, 15.0, 14.206896551724139)","(10.0, 13.0, 12.576923076923077)","(2.25, 2.8, 2.76)"
11-01-2023 15:17:33.893774,"(5.5, 6.8, 6.4375)","(26.0, 38.0, 36.476190476190474)","(12.0, 18.0, 17.357142857142858)","(3.6, 3.95, 3.8193548387096774)","(11.0, 15.0, 14.206896551724139)","(10.0, 13.0, 12.576923076923077)","(2.25, 2.78, 2.7399999999999998)"
11-01-2023 15:17:35.183521,"(5.5, 6.8, 6.494736842105263)","(26.0, 38.0, 36.476190476190474)","(12.0, 18.0, 17.25)","(3.6, 3.9, 3.827536231884058)","(11.0, 15.0, 14.233333333333333)","(10.0, 13.0, 12.576923076923077)","(2.25, 2.76, 2.745)"
11-01-2023 15:17:36.460147,"(5.5, 6.8, 6.494736842105263)","(21.0, 38.0, 37.285714285714285)","(12.0, 18.0, 17.25)","(3.6, 3.9, 3.827536231884058)","(11.0, 15.0, 14.303030303030303)","(10.0, 13.0, 12.576923076923077)","(2.3, 2.76, 2.7617391304347825)"
11-01-2023 15:17:37.739051,"(5.5, 6.8, 6.471794871794872)","(21.0, 38.0, 37.285714285714285)","(12.0, 18.0, 17.25)","(3.6, 3.9, 3.827777777777778)","(11.0, 15.0, 14.28125)","(10.0, 13.0, 12.554054054054054)","(2.3, 2.8, 2.7823529411764705)"
11-01-2023 15:17:39.014509,"(5.5, 6.8, 6.471794871794872)","(21.0, 38.0, 37.361702127659576)","(12.0, 18.0, 17.25)","(3.6, 3.85, 3.805172413793103)","(11.0, 15.0, 13.901785714285714)","(10.0, 13.0, 13.0)","(2.3, 2.8, 2.786428571428571)"
11-01-2023 15:17:40.340374,"(5.5, 6.8, 6.43030303030303)","(21.0, 38.0, 37.361702127659576)","(12.0, 18.0, 17.25)","(3.5, 3.85, 3.8166666666666664)","(11.0, 14.0, 13.901785714285714)","(10.0, 13.5, 14.277777777777779)","(2.3, 2.86, 2.8531147540983604)"
11-01-2023 15:17:41.701201,"(5.5, 6.6, 6.43030303030303)","(21.0, 38.0, 37.333333333333336)","(12.0, 18.0, 17.0)","(3.5, 3.85, 3.8125)","(11.0, 14.0, 13.87037037037037)","(10.0, 14.5, 14.384615384615385)","(2.3, 2.86, 2.836)"
11-01-2023 15:17:43.034395,"(5.5, 6.6, 6.43030303030303)","(21.0, 38.0, 37.4)","(12.0, 18.0, 16.96153846153846)","(3.5, 3.85, 3.8125)","(11.0, 14.0, 13.892156862745098)","(10.0, 14.5, 14.277777777777779)","(2.3, 2.86, 2.8326315789473684)"
11-01-2023 15:17:44.373954,"(5.5, 6.6, 6.43030303030303)","(21.0, 38.0, 37.45945945945946)","(12.0, 18.0, 16.96153846153846)","(3.5, 3.85, 3.8125)","(11.0, 14.0, 13.892156862745098)","(10.0, 14.5, 13.97163120567376)","(2.3, 2.88, 2.8304347826086955)"
11-01-2023 15:17:45.723188,"(5.5, 6.6, 6.43030303030303)","(21.0, 38.0, 37.92857142857143)","(12.0, 18.0, 16.96153846153846)","(3.5, 3.85, 3.8073529411764704)","(11.0, 14.0, 13.87037037037037)","(10.0, 14.0, 13.971830985915492)","(2.3, 2.88, 2.87910447761194)"
11-01-2023 15:17:47.051094,"(5.5, 6.6, 6.43030303030303)","(21.0, 38.0, 38.680851063829785)","(12.0, 18.0, 16.96153846153846)","(3.5, 3.85, 3.8216981132075474)","(11.0, 14.0, 13.892156862745098)","(10.0, 14.0, 13.971830985915492)","(2.3, 2.88, 2.8965714285714284)"
11-01-2023 15:17:48.391846,"(5.5, 6.6, 6.388235294117647)","(21.0, 40.0, 38.680851063829785)","(12.0, 18.0, 16.96153846153846)","(3.5, 3.85, 3.803225806451613)","(11.0, 14.0, 13.850877192982455)","(10.0, 14.0, 13.971830985915492)","(2.3, 2.9, 2.8965714285714284)"
11-01-2023 15:17:49.690375,"(5.5, 6.6, 6.413333333333333)","(21.0, 40.0, 38.791666666666664)","(12.0, 18.0, 17.125)","(3.5, 3.85, 3.806716417910448)","(11.0, 14.0, 13.875)","(10.0, 14.0, 13.971830985915492)","(2.3, 2.9, 2.8116666666666665)"
