,Z U In My Dreams,Bettabe Swift,Jungle Goddess,Freezer Burn,Wish For Magic,Flat Out Appealing
53,"[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 17, 588924), 31.0, 290.0]"
54,"[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 18, 683048), 31.0, 290.0]"
55,"[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 19, 782800), 31.0, 290.0]"
56,"[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 20, 881685), 31.0, 290.0]"
57,"[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 21, 966946), 31.0, 290.0]"
58,"[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 23, 75215), 31.0, 290.0]"
59,"[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 24, 168964), 31.0, 290.0]"
60,"[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 25, 269934), 31.0, 290.0]"
61,"[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 26, 364316), 31.0, 290.0]"
62,"[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 27, 459862), 31.0, 290.0]"
63,"[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 28, 572929), 31.0, 290.0]"
64,"[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 29, 676705), 31.0, 290.0]"
65,"[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 30, 784551), 31.0, 290.0]"
66,"[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 31, 869611), 31.0, 290.0]"
67,"[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 32, 988021), 31.0, 290.0]"
68,"[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 34, 86810), 31.0, 290.0]"
69,"[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 35, 176640), 31.0, 290.0]"
70,"[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 36, 292309), 31.0, 290.0]"
71,"[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 37, 410204), 31.0, 290.0]"
72,"[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 38, 501611), 31.0, 290.0]"
73,"[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 39, 607297), 31.0, 290.0]"
74,"[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 40, 722860), 31.0, 290.0]"
75,"[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 20.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 41, 844009), 31.0, 290.0]"
76,"[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 42, 952649), 31.0, 290.0]"
77,"[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 44, 57936), 31.0, 290.0]"
78,"[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 45, 166525), 31.0, 290.0]"
79,"[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 46, 267032), 31.0, 290.0]"
80,"[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 47, 361072), 31.0, 290.0]"
81,"[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 48, 489847), 31.0, 290.0]"
82,"[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 49, 577062), 31.0, 290.0]"
83,"[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 50, 696716), 31.0, 290.0]"
84,"[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 51, 799808), 31.0, 290.0]"
85,"[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 52, 899480), 31.0, 290.0]"
86,"[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 54, 4707), 31.0, 290.0]"
87,"[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 55, 91324), 31.0, 290.0]"
88,"[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 56, 187604), 31.0, 290.0]"
89,"[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 57, 296365), 31.0, 290.0]"
90,"[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 58, 403776), 31.0, 290.0]"
91,"[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 4, 59, 507115), 31.0, 290.0]"
92,"[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 0, 609487), 31.0, 290.0]"
93,"[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 1, 723006), 31.0, 290.0]"
94,"[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 2, 824301), 31.0, 290.0]"
95,"[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 3, 962504), 31.0, 290.0]"
96,"[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 5, 105657), 31.0, 290.0]"
97,"[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 6, 246350), 31.0, 290.0]"
98,"[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 7, 345345), 31.0, 290.0]"
99,"[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 8, 443438), 31.0, 290.0]"
100,"[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 9, 550981), 31.0, 290.0]"
101,"[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 10, 636074), 31.0, 290.0]"
102,"[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 11, 742787), 31.0, 290.0]"
103,"[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 12, 843993), 31.0, 290.0]"
104,"[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 13, 932425), 31.0, 290.0]"
105,"[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 15, 39265), 31.0, 290.0]"
106,"[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 2.7, 5.6]","[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 5.5, 16.0]","[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 19.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 5, 16, 140012), 31.0, 290.0]"
