,Barroom Blitz,Sarie Marais,Dont Yoube Naughty,Artful Master,Torque Writer,Yarramans Shadow,Destiny Blues,Reeds Vision,Diego Delgado
15-12-2022 13:12:12.582295,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 3.05, 2.965)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 21.666666666666668)","(1.8, 2.08, 2.022222222222222)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:13.860841,"(11.0, 16.5, 15.166666666666666)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 3.05, 2.965)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 21.666666666666668)","(1.8, 2.04, 2.022222222222222)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:12:15.132977,"(11.0, 16.5, 15.166666666666666)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 3.05, 3.3886792452830186)","(61.0, 190.0, 164.28571428571428)","(101.0, 210.0, 126.66666666666666)","(17.0, 28.0, 27.25)","(1.8, 2.04, 1.8355555555555556)","(31.0, 60.0, 47.0)"
15-12-2022 13:12:16.465911,"(11.0, 16.5, 14.555555555555555)","(18.0, 36.0, 30.0)","(101.0, 260.0, 222.5)","(2.2, 3.4, 3.3066666666666666)","(61.0, 180.0, 164.28571428571428)","(101.0, 210.0, 160.0)","(17.0, 29.0, 27.0)","(1.8, 2.04, 1.8346428571428572)","(31.0, 60.0, 42.0)"
15-12-2022 13:12:17.796097,"(11.0, 16.0, 15.166666666666666)","(18.0, 36.0, 28.0)","(101.0, 260.0, 222.5)","(2.2, 3.4, 3.112)","(61.0, 180.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 25.833333333333332)","(1.8, 2.04, 1.9253846153846155)","(31.0, 60.0, 40.8)"
15-12-2022 13:12:19.103219,"(11.0, 16.0, 14.928571428571429)","(18.0, 36.0, 28.0)","(101.0, 260.0, 222.5)","(2.2, 3.4, 3.26)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.99, 1.8793548387096775)","(31.0, 60.0, 40.8)"
15-12-2022 13:12:20.398224,"(11.0, 16.0, 15.166666666666666)","(18.0, 36.0, 28.0)","(101.0, 260.0, 233.33333333333334)","(2.2, 3.4, 3.26)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.8793548387096775)","(31.0, 60.0, 40.8)"
15-12-2022 13:12:21.676863,"(11.0, 16.0, 15.166666666666666)","(18.0, 36.0, 28.0)","(101.0, 260.0, 233.33333333333334)","(2.2, 3.4, 3.057777777777778)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.8793548387096775)","(31.0, 60.0, 40.8)"
15-12-2022 13:12:22.963686,"(11.0, 18.5, 16.25)","(18.0, 36.0, 28.0)","(101.0, 260.0, 233.33333333333334)","(2.2, 3.4, 3.057777777777778)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.8793548387096775)","(31.0, 60.0, 44.0)"
15-12-2022 13:12:24.237147,"(11.0, 17.5, 16.25)","(18.0, 36.0, 28.0)","(101.0, 260.0, 233.33333333333334)","(2.2, 3.4, 3.057777777777778)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.8793548387096775)","(31.0, 60.0, 44.0)"
15-12-2022 13:12:25.485928,"(11.0, 17.5, 16.25)","(18.0, 36.0, 28.0)","(101.0, 260.0, 233.33333333333334)","(2.2, 3.4, 3.057777777777778)","(61.0, 170.0, 122.5)","(101.0, 210.0, 170.0)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.8793548387096775)","(31.0, 60.0, 44.0)"
15-12-2022 13:12:26.765031,"(11.0, 17.0, 16.0)","(18.0, 36.0, 28.0)","(101.0, 250.0, 175.0)","(2.2, 3.4, 3.12)","(61.0, 170.0, 122.5)","(101.0, 200.0, 123.33333333333333)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.94)","(31.0, 50.0, 43.0)"
15-12-2022 13:12:27.995795,"(11.0, 17.0, 15.285714285714286)","(18.0, 36.0, 33.55555555555556)","(101.0, 240.0, 142.5)","(2.2, 3.4, 3.155)","(61.0, 170.0, 144.28571428571428)","(101.0, 180.0, 123.33333333333333)","(17.0, 29.0, 27.875)","(1.8, 1.98, 1.94)","(31.0, 50.0, 43.0)"
15-12-2022 13:12:29.268507,"(11.0, 17.0, 15.285714285714286)","(18.0, 36.0, 32.857142857142854)","(101.0, 220.0, 137.5)","(2.2, 3.4, 3.2526315789473683)","(61.0, 150.0, 103.33333333333333)","(101.0, 170.0, 120.0)","(17.0, 29.0, 27.4)","(1.8, 1.98, 1.94)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:30.523360,"(11.0, 16.5, 15.75)","(18.0, 36.0, 33.142857142857146)","(101.0, 220.0, 146.66666666666666)","(2.2, 3.4, 3.3337837837837836)","(61.0, 140.0, 100.0)","(101.0, 170.0, 120.0)","(17.0, 29.0, 26.666666666666668)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 43.0)"
15-12-2022 13:12:31.725572,"(11.0, 16.5, 15.75)","(18.0, 36.0, 33.142857142857146)","(101.0, 210.0, 155.0)","(2.2, 3.4, 3.225)","(61.0, 130.0, 113.33333333333334)","(101.0, 170.0, 120.0)","(17.0, 29.0, 28.25)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:32.951792,"(11.0, 16.5, 15.75)","(18.0, 36.0, 33.142857142857146)","(101.0, 210.0, 155.0)","(2.2, 3.4, 3.2363636363636363)","(61.0, 130.0, 100.0)","(101.0, 170.0, 120.0)","(17.0, 29.0, 27.5)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:34.128548,"(11.0, 17.5, 16.25)","(18.0, 36.0, 34.333333333333336)","(101.0, 210.0, 155.0)","(2.2, 3.4, 3.175)","(61.0, 120.0, 105.0)","(101.0, 170.0, 120.0)","(17.0, 29.0, 27.333333333333332)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:35.332169,"(11.0, 17.5, 16.25)","(18.0, 36.0, 34.333333333333336)","(101.0, 210.0, 155.0)","(2.2, 3.4, 3.142857142857143)","(61.0, 120.0, 92.5)","(101.0, 170.0, 120.0)","(17.0, 29.0, 27.333333333333332)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:36.637369,"(11.0, 17.5, 16.25)","(18.0, 36.0, 34.333333333333336)","(101.0, 210.0, 143.33333333333334)","(2.2, 3.4, 3.142857142857143)","(61.0, 110.0, 92.5)","(101.0, 170.0, 120.0)","(17.0, 29.0, 27.333333333333332)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 40.0)"
15-12-2022 13:12:37.878642,"(11.0, 17.5, 16.25)","(18.0, 36.0, 34.333333333333336)","(101.0, 210.0, 153.33333333333334)","(2.2, 3.4, 3.28)","(61.0, 110.0, 118.33333333333334)","(101.0, 170.0, 157.5)","(17.0, 29.0, 27.333333333333332)","(1.8, 1.98, 1.9285714285714286)","(31.0, 48.0, 60.85714285714286)"
15-12-2022 13:12:39.125306,"(11.0, 17.0, 15.333333333333334)","(18.0, 36.0, 34.333333333333336)","(101.0, 260.0, 153.33333333333334)","(2.2, 3.4, 3.25)","(61.0, 140.0, 126.0)","(101.0, 220.0, 157.5)","(17.0, 29.0, 27.333333333333332)","(1.8, 1.98, 1.9264864864864863)","(31.0, 65.0, 54.0)"
15-12-2022 13:12:40.344565,"(11.0, 17.0, 15.333333333333334)","(18.0, 36.0, 31.0)","(101.0, 250.0, 145.0)","(2.2, 3.4, 3.25)","(61.0, 140.0, 126.0)","(101.0, 220.0, 176.66666666666669)","(17.0, 29.0, 38.666666666666664)","(1.8, 1.98, 1.9264864864864863)","(31.0, 60.0, 54.0)"
15-12-2022 13:12:41.635007,"(11.0, 17.0, 15.333333333333334)","(18.0, 36.0, 33.0)","(101.0, 240.0, 146.66666666666666)","(2.2, 3.4, 3.25)","(61.0, 140.0, 126.0)","(101.0, 220.0, 176.66666666666669)","(17.0, 46.0, 36.0)","(1.8, 1.98, 1.9258536585365853)","(31.0, 60.0, 52.285714285714285)"
15-12-2022 13:12:42.983708,"(11.0, 16.5, 15.75)","(18.0, 36.0, 32.5)","(101.0, 240.0, 143.33333333333334)","(2.2, 3.4, 3.2375000000000003)","(61.0, 140.0, 126.0)","(101.0, 220.0, 176.66666666666669)","(17.0, 44.0, 36.0)","(1.8, 1.98, 1.942222222222222)","(31.0, 55.0, 56.57142857142857)"
15-12-2022 13:12:44.291469,"(11.0, 16.5, 15.75)","(18.0, 36.0, 32.5)","(101.0, 230.0, 143.33333333333334)","(2.3, 3.35, 3.2375000000000003)","(61.0, 140.0, 126.0)","(81.0, 220.0, 176.66666666666669)","(17.0, 44.0, 34.8)","(1.8, 1.97, 1.9241666666666668)","(26.0, 60.0, 46.5)"
15-12-2022 13:12:45.628475,"(11.0, 16.5, 15.75)","(18.0, 36.0, 32.5)","(101.0, 230.0, 143.33333333333334)","(2.3, 3.35, 3.2375000000000003)","(61.0, 140.0, 126.0)","(81.0, 220.0, 157.5)","(17.0, 42.0, 36.66666666666667)","(1.8, 1.97, 1.8825806451612903)","(26.0, 50.0, 46.5)"
15-12-2022 13:12:46.909869,"(11.0, 18.0, 15.857142857142858)","(18.0, 36.0, 32.5)","(101.0, 230.0, 143.33333333333334)","(2.3, 3.35, 3.2375000000000003)","(61.0, 140.0, 118.33333333333334)","(81.0, 220.0, 157.5)","(17.0, 40.0, 36.66666666666667)","(1.8, 1.96, 1.8825806451612903)","(26.0, 50.0, 46.5)"
15-12-2022 13:12:48.183759,"(11.0, 17.5, 15.833333333333334)","(18.0, 36.0, 32.5)","(101.0, 220.0, 140.0)","(2.3, 3.4, 3.25)","(61.0, 140.0, 118.33333333333334)","(81.0, 220.0, 178.33333333333331)","(17.0, 38.0, 34.0)","(1.8, 1.96, 1.9018181818181816)","(26.0, 50.0, 44.0)"
15-12-2022 13:12:49.481176,"(11.0, 17.5, 15.833333333333334)","(18.0, 36.0, 34.25)","(101.0, 210.0, 136.66666666666666)","(2.3, 3.4, 3.25)","(61.0, 140.0, 118.33333333333334)","(81.0, 220.0, 145.0)","(17.0, 36.0, 34.0)","(1.8, 1.96, 1.9018181818181816)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:50.819411,"(11.0, 17.0, 15.285714285714286)","(18.0, 36.0, 34.5)","(101.0, 210.0, 136.66666666666666)","(2.3, 3.4, 3.25)","(61.0, 140.0, 118.33333333333334)","(81.0, 220.0, 145.0)","(17.0, 36.0, 31.333333333333332)","(1.8, 1.96, 1.912)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:52.164669,"(11.0, 17.0, 15.285714285714286)","(18.0, 36.0, 34.5)","(101.0, 210.0, 145.0)","(2.3, 3.4, 3.25)","(61.0, 140.0, 98.33333333333333)","(81.0, 220.0, 142.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.912)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:53.440915,"(11.0, 16.5, 15.75)","(18.0, 36.0, 34.0)","(101.0, 190.0, 122.5)","(2.3, 3.4, 3.2375000000000003)","(61.0, 110.0, 98.33333333333333)","(81.0, 190.0, 137.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.912)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:54.683127,"(11.0, 16.5, 15.75)","(18.0, 36.0, 35.0)","(101.0, 190.0, 122.5)","(2.3, 3.35, 3.3275)","(61.0, 110.0, 98.33333333333333)","(81.0, 180.0, 137.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9186206896551723)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:55.938836,"(11.0, 16.5, 15.75)","(18.0, 36.0, 35.0)","(101.0, 180.0, 126.66666666666667)","(2.3, 3.35, 3.3275)","(61.0, 110.0, 98.33333333333333)","(81.0, 180.0, 137.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9159523809523809)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:57.202979,"(11.0, 16.5, 15.3)","(18.0, 36.0, 35.0)","(101.0, 180.0, 126.66666666666667)","(2.3, 3.35, 3.307142857142857)","(61.0, 110.0, 98.33333333333333)","(81.0, 180.0, 137.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9159523809523809)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:58.556398,"(11.0, 18.5, 15.7)","(18.0, 36.0, 35.0)","(101.0, 180.0, 123.33333333333333)","(2.3, 3.35, 3.314285714285714)","(61.0, 110.0, 98.33333333333333)","(81.0, 180.0, 132.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9159523809523809)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:12:59.838978,"(11.0, 18.0, 16.5)","(18.0, 36.0, 35.0)","(101.0, 170.0, 123.33333333333333)","(2.3, 3.4, 3.314285714285714)","(61.0, 110.0, 98.33333333333333)","(81.0, 170.0, 127.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9514351851851852)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:01.131213,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 160.0, 120.0)","(2.3, 3.4, 3.314285714285714)","(61.0, 110.0, 98.33333333333333)","(81.0, 160.0, 127.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9514351851851852)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:02.482633,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 160.0, 120.0)","(2.3, 3.4, 3.314285714285714)","(61.0, 110.0, 98.33333333333333)","(81.0, 160.0, 127.5)","(17.0, 34.0, 31.333333333333332)","(1.8, 1.96, 1.9514351851851852)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:03.789794,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 160.0, 120.0)","(2.3, 3.4, 3.314285714285714)","(61.0, 110.0, 102.0)","(81.0, 160.0, 110.0)","(17.0, 34.0, 30.0)","(1.8, 1.96, 1.9346575342465753)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:05.158411,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 160.0, 108.33333333333333)","(2.3, 3.4, 3.314285714285714)","(61.0, 100.0, 83.33333333333333)","(81.0, 160.0, 107.14285714285714)","(18.0, 34.0, 30.0)","(1.8, 1.96, 1.9346575342465753)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:06.459561,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 150.0, 108.33333333333333)","(2.3, 3.4, 3.314285714285714)","(61.0, 100.0, 83.33333333333333)","(81.0, 150.0, 115.0)","(18.0, 34.0, 30.0)","(1.8, 1.96, 1.971470588235294)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:07.717183,"(11.0, 17.0, 16.0)","(18.0, 36.0, 35.0)","(101.0, 150.0, 108.33333333333333)","(2.3, 3.4, 3.2714285714285714)","(61.0, 100.0, 92.22222222222223)","(81.0, 140.0, 110.0)","(18.0, 34.0, 30.0)","(1.8, 1.99, 1.98625)","(26.0, 50.0, 43.333333333333336)"
15-12-2022 13:13:08.996225,"(11.0, 18.0, 15.75)","(18.0, 36.0, 35.0)","(101.0, 150.0, 132.8125)","(2.3, 3.4, 3.29)","(61.0, 120.0, 102.0)","(81.0, 130.0, 110.0)","(18.0, 34.0, 28.666666666666668)","(1.8, 1.99, 2.014074074074074)","(26.0, 50.0, 40.666666666666664)"
15-12-2022 13:13:10.243782,"(11.0, 17.0, 15.666666666666666)","(18.0, 36.0, 34.8)","(101.0, 150.0, 132.8125)","(2.3, 3.45, 3.3181818181818183)","(61.0, 110.0, 96.66666666666667)","(81.0, 130.0, 110.0)","(18.0, 34.0, 27.5)","(1.8, 2.02, 1.9786486486486485)","(26.0, 50.0, 40.666666666666664)"
15-12-2022 13:13:11.592432,"(11.0, 16.5, 15.0)","(18.0, 36.0, 32.666666666666664)","(101.0, 150.0, 125.25)","(2.3, 3.5, 3.388888888888889)","(61.0, 110.0, 96.11111111111111)","(81.0, 130.0, 110.0)","(18.0, 32.0, 26.75)","(1.8, 1.99, 1.9784615384615385)","(26.0, 50.0, 42.0)"
15-12-2022 13:13:12.893720,"(11.0, 16.5, 15.0)","(18.0, 36.0, 34.75)","(101.0, 150.0, 117.6470588235294)","(2.3, 3.5, 3.3064516129032255)","(61.0, 100.0, 93.0)","(81.0, 120.0, 103.33333333333333)","(18.0, 32.0, 27.0)","(1.8, 2.04, 1.968)","(26.0, 48.0, 39.333333333333336)"
15-12-2022 13:13:14.205590,"(11.0, 16.0, 13.884615384615385)","(18.0, 36.0, 35.5)","(101.0, 130.0, 117.6470588235294)","(2.3, 3.4, 3.3923076923076922)","(61.0, 100.0, 93.0)","(81.0, 110.0, 102.0)","(18.0, 30.0, 26.5)","(1.8, 2.0, 1.9738461538461538)","(26.0, 46.0, 40.0)"
15-12-2022 13:13:15.496181,"(11.0, 16.0, 13.766666666666667)","(18.0, 36.0, 35.5)","(101.0, 130.0, 117.6470588235294)","(2.3, 3.5, 3.4214285714285717)","(61.0, 100.0, 93.0)","(81.0, 120.0, 102.0)","(18.0, 29.0, 26.75)","(1.8, 2.02, 2.0031578947368422)","(26.0, 44.0, 37.333333333333336)"
15-12-2022 13:13:16.741877,"(11.0, 15.5, 13.766666666666667)","(18.0, 36.0, 35.5)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.45, 3.3984848484848484)","(61.0, 100.0, 97.14285714285714)","(81.0, 120.0, 89.16666666666667)","(18.0, 29.0, 26.75)","(1.8, 2.04, 1.9933333333333334)","(26.0, 44.0, 36.857142857142854)"
15-12-2022 13:13:18.031831,"(11.0, 15.0, 14.25)","(18.0, 36.0, 35.6)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.4, 3.3945945945945946)","(61.0, 100.0, 97.14285714285714)","(81.0, 110.0, 101.42857142857143)","(18.0, 29.0, 26.75)","(1.8, 2.0, 2.006666666666667)","(26.0, 44.0, 36.857142857142854)"
15-12-2022 13:13:19.279221,"(11.0, 14.5, 14.0)","(18.0, 36.0, 35.6)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.4, 3.3945945945945946)","(61.0, 100.0, 97.14285714285714)","(81.0, 110.0, 101.42857142857143)","(18.0, 29.0, 25.25)","(1.8, 2.02, 1.9769999999999999)","(26.0, 44.0, 36.857142857142854)"
15-12-2022 13:13:20.551682,"(11.0, 15.5, 13.3125)","(18.0, 36.0, 35.6)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.456666666666667)","(61.0, 100.0, 93.0)","(81.0, 110.0, 103.6842105263158)","(18.0, 29.0, 25.25)","(1.8, 1.98, 1.9769999999999999)","(26.0, 44.0, 37.2)"
15-12-2022 13:13:21.769919,"(11.0, 15.5, 13.3125)","(18.0, 36.0, 35.6)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.456666666666667)","(61.0, 100.0, 93.0)","(81.0, 110.0, 103.6842105263158)","(18.0, 29.0, 25.25)","(1.8, 1.98, 1.9769999999999999)","(26.0, 42.0, 37.2)"
15-12-2022 13:13:23.008314,"(11.0, 15.5, 13.833333333333334)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 100.0, 93.0)","(81.0, 110.0, 103.6842105263158)","(18.0, 29.0, 25.25)","(1.8, 1.99, 1.987142857142857)","(26.0, 42.0, 37.2)"
15-12-2022 13:13:24.361177,"(11.0, 15.5, 13.833333333333334)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 95.0, 85.0)","(81.0, 110.0, 103.6842105263158)","(18.0, 29.0, 25.25)","(1.8, 1.99, 1.9964285714285714)","(26.0, 42.0, 38.0)"
15-12-2022 13:13:25.640337,"(11.0, 15.5, 13.833333333333334)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 90.0, 81.66666666666667)","(81.0, 110.0, 103.6842105263158)","(18.0, 29.0, 24.555555555555557)","(1.8, 2.0, 1.9982142857142857)","(26.0, 40.0, 38.0)"
15-12-2022 13:13:26.947430,"(11.0, 15.5, 13.833333333333334)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 90.0, 81.66666666666667)","(81.0, 110.0, 103.6842105263158)","(17.0, 29.0, 24.555555555555557)","(1.8, 2.0, 1.9982142857142857)","(26.0, 40.0, 38.0)"
15-12-2022 13:13:28.230754,"(11.0, 15.0, 13.266666666666667)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 85.0, 77.10526315789474)","(81.0, 110.0, 103.6842105263158)","(17.0, 29.0, 25.25)","(1.8, 2.0, 1.9955555555555555)","(26.0, 42.0, 37.2)"
15-12-2022 13:13:29.564259,"(11.0, 15.0, 13.266666666666667)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 120.66666666666667)","(2.3, 3.5, 3.4699999999999998)","(61.0, 85.0, 73.6842105263158)","(81.0, 110.0, 103.6842105263158)","(17.0, 29.0, 25.25)","(1.8, 2.0, 1.9955555555555555)","(26.0, 42.0, 37.2)"
15-12-2022 13:13:30.853393,"(11.0, 15.0, 13.266666666666667)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 102.0)","(2.35, 3.5, 3.595833333333333)","(61.0, 80.0, 73.6842105263158)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 25.25)","(1.8, 2.0, 1.9723076923076923)","(26.0, 42.0, 36.666666666666664)"
15-12-2022 13:13:32.123561,"(11.0, 13.5, 12.833333333333334)","(18.0, 36.0, 35.666666666666664)","(101.0, 130.0, 98.57142857142857)","(2.35, 3.6, 3.6142857142857143)","(61.0, 80.0, 73.92857142857143)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 26.428571428571427)","(1.8, 1.98, 1.9698104265402843)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:33.498504,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 35.25)","(101.0, 120.0, 101.25)","(2.35, 3.65, 3.6142857142857143)","(61.0, 75.0, 73.6842105263158)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 26.428571428571427)","(1.8, 1.97, 2.058957345971564)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:34.784749,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 35.25)","(101.0, 120.0, 101.25)","(2.35, 3.65, 3.56)","(61.0, 80.0, 73.6842105263158)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 26.428571428571427)","(1.8, 2.06, 2.0244444444444443)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:36.048287,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.5894736842105264)","(61.0, 80.0, 73.6842105263158)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 25.25)","(1.8, 2.04, 2.0322222222222224)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:37.321847,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.575)","(61.0, 80.0, 70.625)","(81.0, 110.0, 98.88888888888889)","(18.0, 29.0, 26.0)","(1.8, 2.04, 2.0157894736842104)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:38.579820,"(11.0, 13.0, 12.583333333333334)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.5785714285714287)","(61.0, 75.0, 71.08695652173913)","(81.0, 110.0, 81.25)","(18.0, 29.0, 26.0)","(1.8, 2.02, 2.031)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:39.864241,"(11.0, 13.0, 12.583333333333334)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.585)","(61.0, 75.0, 73.42105263157895)","(81.0, 100.0, 90.71428571428572)","(18.0, 29.0, 26.0)","(1.8, 2.04, 2.031)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:41.138856,"(11.0, 13.0, 12.583333333333334)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.585)","(61.0, 75.0, 73.42105263157895)","(81.0, 95.0, 91.84210526315789)","(18.0, 29.0, 26.0)","(1.8, 2.04, 2.031)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:42.352800,"(11.0, 13.0, 12.583333333333334)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.6, 3.5785714285714287)","(61.0, 75.0, 73.42105263157895)","(81.0, 95.0, 91.84210526315789)","(18.0, 29.0, 26.0)","(1.8, 2.04, 2.031)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:43.573379,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.65, 3.6)","(61.0, 110.0, 107.22222222222223)","(81.0, 100.0, 98.75)","(18.0, 29.0, 26.0)","(1.8, 1.97, 1.9600217864923748)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:44.848293,"(11.0, 13.0, 12.666666666666666)","(18.0, 36.0, 34.0)","(101.0, 120.0, 101.25)","(2.35, 3.65, 3.594444444444444)","(61.0, 110.0, 92.5)","(81.0, 100.0, 98.75)","(18.0, 29.0, 26.0)","(1.8, 1.97, 1.955337620578778)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:46.196490,"(11.0, 13.5, 12.666666666666666)","(18.0, 36.0, 34.0)","(101.0, 110.0, 97.5)","(2.35, 3.65, 3.6245762711864407)","(61.0, 100.0, 85.0)","(81.0, 100.0, 98.75)","(18.0, 29.0, 26.0)","(1.8, 1.97, 1.9402608695652173)","(26.0, 42.0, 36.0)"
15-12-2022 13:13:47.475721,"(11.0, 13.5, 12.6)","(18.0, 36.0, 34.0)","(101.0, 110.0, 93.33333333333333)","(2.35, 3.65, 3.5166666666666666)","(61.0, 100.0, 85.0)","(81.0, 100.0, 95.0)","(18.0, 29.0, 27.333333333333332)","(1.8, 1.97, 1.9268085106382977)","(26.0, 42.0, 39.0)"
15-12-2022 13:13:48.813539,"(11.0, 13.5, 12.6)","(18.0, 36.0, 34.0)","(101.0, 110.0, 93.33333333333333)","(2.35, 3.65, 3.5166666666666666)","(61.0, 100.0, 80.0)","(81.0, 100.0, 95.0)","(18.0, 29.0, 27.0)","(1.8, 1.93, 1.9036)","(26.0, 42.0, 39.333333333333336)"
