,Star Of The Bay,Adda My Mind,Ashima,Moonlightsshadow,Ark Of Rock,Batavia Storm,American Rock,Mal Boy,Shakira Blue
07-12-2022 14:17:51.232898,"(15.0, 22.0, 20.0)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.833333333333336)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.2, 4.825)","(21.0, 30.0, 28.25)","(101.0, 230.0, 220.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:52.508546,"(15.0, 22.0, 17.666666666666668)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.833333333333336)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.2, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 220.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:53.713725,"(15.0, 22.0, 17.666666666666668)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.833333333333336)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:54.857800,"(15.0, 22.0, 18.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 24.0)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:56.017479,"(15.0, 21.0, 18.5)","(3.3, 4.9, 4.611111111111112)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:57.502724,"(15.0, 25.0, 21.333333333333332)","(3.3, 4.9, 4.575)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:58.685383,"(15.0, 24.0, 21.333333333333332)","(3.3, 4.9, 4.575)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 205.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:17:59.950858,"(15.0, 23.0, 23.2)","(3.3, 4.9, 4.575)","(19.0, 25.0, 22.857142857142858)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 200.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:01.081021,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.575)","(19.0, 25.0, 22.857142857142858)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.8)","(21.0, 30.0, 28.25)","(101.0, 230.0, 200.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:02.308564,"(15.0, 25.0, 17.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 5.0, 4.65625)","(21.0, 30.0, 28.25)","(101.0, 230.0, 200.0)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:03.580163,"(15.0, 25.0, 17.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.4)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.9, 4.65625)","(21.0, 30.0, 28.25)","(101.0, 230.0, 207.14285714285714)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:04.764124,"(15.0, 25.0, 17.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.4)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.9, 4.65625)","(21.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:05.858773,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.4)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.9, 4.65625)","(21.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:06.988380,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.575)","(19.0, 25.0, 23.4)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.9, 4.65625)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:08.135748,"(15.0, 25.0, 18.25)","(3.3, 4.9, 4.575)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.9, 4.127272727272727)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:09.314306,"(15.0, 25.0, 18.25)","(3.3, 4.9, 4.5875)","(19.0, 25.0, 21.8)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.7, 4.127272727272727)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:10.469632,"(15.0, 25.0, 18.25)","(3.3, 4.9, 4.5875)","(19.0, 25.0, 22.857142857142858)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.7, 4.2043478260869565)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.044)"
07-12-2022 14:18:11.615858,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.5875)","(19.0, 25.0, 22.857142857142858)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.7, 4.2043478260869565)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.0025)"
07-12-2022 14:18:12.721729,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.5)","(19.0, 25.0, 24.055555555555557)","(101.0, 270.0, 232.5)","(10.0, 14.0, 12.6)","(4.0, 4.7, 4.433333333333333)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.0025)"
07-12-2022 14:18:13.830890,"(15.0, 25.0, 21.142857142857142)","(3.3, 4.9, 4.633333333333334)","(19.0, 25.0, 20.0)","(101.0, 270.0, 232.5)","(10.0, 14.0, 13.16)","(4.0, 4.6, 4.433333333333333)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.0025)"
07-12-2022 14:18:15.014575,"(15.0, 25.0, 20.0)","(3.3, 4.9, 4.633333333333334)","(19.0, 25.0, 23.125)","(101.0, 270.0, 232.5)","(10.0, 14.0, 13.16)","(4.0, 4.6, 4.154545454545454)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.01)"
07-12-2022 14:18:16.168915,"(15.0, 25.0, 21.142857142857142)","(3.3, 4.9, 4.375)","(19.0, 25.0, 23.125)","(101.0, 270.0, 230.0)","(10.0, 14.0, 13.16)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.06)"
07-12-2022 14:18:17.570660,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(19.0, 25.0, 23.125)","(101.0, 270.0, 230.0)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.06)"
07-12-2022 14:18:18.796029,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(19.0, 25.0, 20.0)","(101.0, 270.0, 232.85714285714286)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.076363636363636)"
07-12-2022 14:18:19.892864,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(19.0, 25.0, 20.0)","(101.0, 270.0, 232.85714285714286)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.052)"
07-12-2022 14:18:21.047084,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(19.0, 25.0, 20.0)","(101.0, 270.0, 232.85714285714286)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.052)"
07-12-2022 14:18:22.455803,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(19.0, 25.0, 23.125)","(101.0, 270.0, 232.85714285714286)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.0633333333333335)"
07-12-2022 14:18:23.785334,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(19.0, 25.0, 23.846153846153847)","(101.0, 270.0, 215.0)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.25, 3.1, 3.08)"
07-12-2022 14:18:25.062758,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(19.0, 25.0, 23.125)","(101.0, 270.0, 215.0)","(10.0, 14.0, 13.333333333333332)","(4.0, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.25, 3.1, 3.0633333333333335)"
07-12-2022 14:18:26.446234,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 20.0)","(101.0, 270.0, 233.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.078181818181818)"
07-12-2022 14:18:27.584983,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 233.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0633333333333335)"
07-12-2022 14:18:28.741896,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 233.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0633333333333335)"
07-12-2022 14:18:29.845678,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 213.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.35, 3.1, 3.08)"
07-12-2022 14:18:31.025275,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 213.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.0633333333333335)"
07-12-2022 14:18:32.286661,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 20.0)","(101.0, 270.0, 213.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.088)"
07-12-2022 14:18:33.440307,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 20.0)","(101.0, 270.0, 213.33333333333331)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.152173913043478)","(21.0, 30.0, 28.6)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.0733333333333333)"
07-12-2022 14:18:34.592740,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 206.0)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.245945945945946)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.35, 3.1, 3.0733333333333333)"
07-12-2022 14:18:35.684928,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 153.33333333333334)","(10.0, 14.0, 13.333333333333332)","(3.9, 4.4, 4.2272727272727275)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0733333333333333)"
07-12-2022 14:18:36.816614,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 25.0, 23.125)","(101.0, 270.0, 240.83333333333334)","(10.0, 14.0, 12.857142857142858)","(3.9, 4.4, 4.236363636363636)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:38.093651,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 20.0)","(101.0, 270.0, 240.83333333333334)","(10.0, 14.0, 12.857142857142858)","(3.9, 4.4, 4.236363636363636)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:39.332944,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 20.0)","(101.0, 270.0, 153.33333333333334)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.4, 4.236363636363636)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:40.633502,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 25.0, 21.045454545454547)","(101.0, 270.0, 202.0)","(10.0, 14.0, 11.9)","(3.9, 4.4, 4.236363636363636)","(21.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:41.892405,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 24.0, 19.666666666666668)","(101.0, 270.0, 236.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.4, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:43.077743,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.666666666666668)","(101.0, 270.0, 236.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:44.327257,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.666666666666668)","(101.0, 270.0, 240.9090909090909)","(10.0, 14.0, 12.857142857142858)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:45.446854,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.2)","(18.0, 26.0, 20.666666666666668)","(101.0, 270.0, 240.9090909090909)","(10.0, 14.0, 12.857142857142858)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 205.0)","(2.35, 3.1, 3.08)"
07-12-2022 14:18:46.626934,"(15.0, 25.0, 23.2)","(3.3, 4.9, 4.166666666666667)","(18.0, 25.0, 18.75)","(101.0, 270.0, 210.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.35, 3.1, 3.08)"
07-12-2022 14:18:47.872073,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 24.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.35, 3.1, 3.08)"
07-12-2022 14:18:49.073412,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 163.33333333333334)","(2.35, 3.1, 3.08)"
07-12-2022 14:18:50.297597,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 241.11111111111111)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.5, 4.44)","(21.0, 30.0, 28.6)","(101.0, 230.0, 205.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:51.472005,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 241.11111111111111)","(10.0, 14.0, 12.222222222222221)","(3.9, 4.5, 4.44)","(20.0, 30.0, 28.6)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:52.641418,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.2)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 241.11111111111111)","(10.0, 14.0, 12.857142857142858)","(3.9, 4.5, 5.25)","(20.0, 30.0, 29.0)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:53.852179,"(15.0, 25.0, 20.5)","(3.3, 4.9, 3.98)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 241.11111111111111)","(10.0, 14.0, 12.857142857142858)","(3.9, 5.5, 5.25)","(20.0, 30.0, 29.0)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:55.097242,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.223076923076923)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.5, 5.433333333333333)","(20.0, 30.0, 29.0)","(101.0, 230.0, 200.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:56.285913,"(15.0, 25.0, 20.5)","(3.3, 4.9, 4.225)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.375)","(20.0, 30.0, 29.0)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:57.487310,"(15.0, 25.0, 20.5)","(3.3, 4.7, 4.066666666666666)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 5.6, 5.375)","(20.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:58.642597,"(15.0, 25.0, 20.5)","(3.3, 4.7, 4.066666666666666)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.857142857142858)","(3.9, 5.6, 5.375)","(20.0, 30.0, 28.6)","(101.0, 230.0, 207.14285714285714)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:18:59.815509,"(15.0, 25.0, 20.5)","(3.3, 4.7, 4.066666666666666)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 5.6, 5.536842105263157)","(20.0, 30.0, 28.6)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:00.926567,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.477777777777778)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:02.104662,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.477777777777778)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:03.254132,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.477777777777778)","(20.0, 30.0, 26.5)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:04.472654,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 5.6, 5.324999999999999)","(20.0, 30.0, 26.5)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:05.646917,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.857142857142858)","(3.9, 5.6, 5.425)","(20.0, 30.0, 26.5)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:06.860018,"(15.0, 25.0, 20.5)","(3.3, 4.6, 4.175)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.857142857142858)","(3.9, 5.6, 5.425)","(20.0, 30.0, 26.5)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:08.059230,"(15.0, 25.0, 20.5)","(3.3, 4.6, 4.387499999999999)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 5.6, 5.522222222222222)","(20.0, 30.0, 27.333333333333332)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:09.312751,"(15.0, 25.0, 20.5)","(3.3, 4.6, 4.387499999999999)","(18.0, 23.0, 19.333333333333332)","(101.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.522222222222222)","(20.0, 30.0, 27.333333333333332)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:10.546158,"(15.0, 25.0, 20.5)","(3.3, 4.6, 4.387499999999999)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.425)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:11.714679,"(15.0, 25.0, 20.5)","(3.3, 4.8, 4.1571428571428575)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 5.6, 5.425)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:12.937192,"(15.0, 25.0, 20.5)","(3.3, 4.7, 4.34)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 5.6, 5.636363636363637)","(20.0, 30.0, 28.6)","(101.0, 230.0, 210.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:14.099803,"(15.0, 25.0, 20.5)","(3.3, 4.7, 4.34)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 210.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:15.322662,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.8, 4.4)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:16.444393,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.8, 4.4)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 196.66666666666669)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:17.558090,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.7, 4.1375)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 204.28571428571428)","(2.35, 3.1, 3.08)"
07-12-2022 14:19:18.783193,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.7, 4.1375)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.857142857142858)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 215.0)","(2.35, 3.1, 3.0883333333333334)"
07-12-2022 14:19:19.998815,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.6, 4.279999999999999)","(17.0, 23.0, 19.333333333333332)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.857142857142858)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0883333333333334)"
07-12-2022 14:19:21.259649,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.6, 4.4)","(17.0, 23.0, 21.625)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.6)","(20.0, 30.0, 28.6)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.08)"
07-12-2022 14:19:22.592449,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.8, 4.1)","(17.0, 23.0, 21.625)","(91.0, 270.0, 205.0)","(10.0, 14.0, 11.9)","(3.9, 6.4, 6.1230769230769235)","(20.0, 30.0, 28.6)","(101.0, 230.0, 198.0)","(2.35, 3.1, 3.0300000000000002)"
07-12-2022 14:19:23.810117,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.8, 4.1)","(17.0, 23.0, 21.625)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.76)","(20.0, 30.0, 28.6)","(101.0, 230.0, 210.0)","(2.35, 3.1, 3.08)"
07-12-2022 14:19:24.964209,"(15.0, 25.0, 23.333333333333336)","(3.3, 4.8, 4.072727272727272)","(17.0, 23.0, 21.625)","(91.0, 270.0, 205.0)","(10.0, 14.0, 12.222222222222221)","(3.9, 6.4, 5.76)","(20.0, 30.0, 28.6)","(101.0, 230.0, 210.0)","(2.35, 3.1, 3.0890909090909093)"
