,Extreme Harriet,Nitrogen Outlaw,Ninja Whinger,Little Purpose,Aston Garner,Magic Poppet,Spring Bonnie,Its Your Shout
211,"[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 29, 975987), 10.0, 22.0]"
212,"[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 31, 194476), 10.0, 22.0]"
213,"[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 32, 377488), 10.0, 22.0]"
214,"[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 33, 530480), 10.0, 22.0]"
215,"[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 34, 667962), 10.0, 22.0]"
216,"[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 35, 812009), 10.0, 22.0]"
217,"[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 36, 950003), 10.0, 22.0]"
218,"[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 38, 139288), 10.0, 22.0]"
219,"[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 39, 295866), 10.0, 22.0]"
220,"[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 40, 481014), 10.0, 22.0]"
221,"[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 41, 713970), 10.0, 22.0]"
222,"[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 42, 904118), 10.0, 22.0]"
223,"[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 44, 90518), 10.0, 22.0]"
224,"[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 45, 257557), 10.0, 22.0]"
225,"[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 46, 422840), 10.0, 22.0]"
226,"[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 47, 582746), 10.0, 22.0]"
227,"[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 48, 731291), 10.0, 22.0]"
228,"[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 49, 872609), 10.0, 22.0]"
229,"[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 51, 35909), 10.0, 22.0]"
230,"[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 52, 190786), 10.0, 22.0]"
231,"[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 53, 326584), 10.0, 22.0]"
232,"[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 54, 480026), 10.0, 22.0]"
233,"[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 55, 616640), 10.0, 22.0]"
234,"[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 56, 766461), 10.0, 22.0]"
235,"[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 57, 929751), 10.0, 22.0]"
236,"[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 53, 59, 98262), 10.0, 22.0]"
237,"[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 0, 255172), 10.0, 22.0]"
238,"[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 1, 402615), 10.0, 22.0]"
239,"[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 2, 538479), 10.0, 22.0]"
240,"[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 3, 666680), 10.0, 22.0]"
241,"[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 4, 804523), 10.0, 22.0]"
242,"[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 5, 936521), 10.0, 22.0]"
243,"[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 7, 68365), 10.0, 22.0]"
244,"[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 8, 200364), 10.0, 22.0]"
245,"[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 9, 349337), 10.0, 22.0]"
246,"[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 10, 627660), 10.0, 22.0]"
247,"[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 11, 799056), 10.0, 22.0]"
248,"[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 12, 989766), 10.0, 22.0]"
249,"[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 14, 188593), 10.0, 22.0]"
250,"[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 54, 15, 331235), 10.0, 22.0]"
