,Heza Galvinator,As She Says,Ghost Train,Jakki Mun,Melton Xmas Girl,Hollywoodbound,Ash And Jo,Swift Change,Shesherz
11-01-2023 20:20:00.317164,"(11.0, 14.0, 13.76923076923077)","(3.1, 3.8, 3.7)","(26.0, 38.0, 35.333333333333336)","(2.05, 2.4, 2.457426900584795)","(101.0, 330.0, 274.0)","(11.0, 14.0, 13.712962962962964)","(5.5, 8.2, 7.907692307692308)","(101.0, 440.0, 426.25)","(71.0, 90.0, 74.28571428571429)"
11-01-2023 20:20:01.605990,"(11.0, 14.0, 13.5625)","(3.1, 3.7, 3.6861111111111113)","(26.0, 38.0, 27.181818181818183)","(2.05, 2.46, 2.455952380952381)","(101.0, 330.0, 283.3333333333333)","(11.0, 14.0, 13.63888888888889)","(5.5, 8.0, 7.984615384615385)","(101.0, 430.0, 426.25)","(71.0, 85.0, 73.52941176470588)"
11-01-2023 20:20:02.940441,"(11.0, 13.5, 13.222222222222221)","(3.1, 3.8, 3.7448275862068967)","(26.0, 29.0, 31.82857142857143)","(2.05, 2.46, 2.4714285714285715)","(101.0, 330.0, 283.3333333333333)","(11.0, 14.0, 13.62396694214876)","(5.5, 8.4, 8.16)","(101.0, 430.0, 426.25)","(71.0, 85.0, 74.28571428571429)"
11-01-2023 20:20:04.325969,"(11.0, 13.5, 13.119047619047619)","(3.1, 3.75, 3.726923076923077)","(26.0, 32.0, 37.25)","(2.05, 2.5, 2.4847619047619047)","(101.0, 330.0, 260.0)","(11.0, 14.0, 13.621951219512194)","(5.5, 8.2, 8.333333333333334)","(101.0, 430.0, 426.25)","(71.0, 85.0, 79.44444444444444)"
11-01-2023 20:20:05.608229,"(11.0, 13.0, 12.738095238095237)","(3.1, 3.75, 3.7642857142857142)","(21.0, 38.0, 37.733333333333334)","(2.05, 2.5, 2.4748571428571426)","(101.0, 330.0, 260.0)","(11.0, 14.0, 14.340909090909092)","(5.5, 8.4, 8.333333333333334)","(101.0, 430.0, 427.5)","(71.0, 80.0, 79.44444444444444)"
11-01-2023 20:20:06.828713,"(11.0, 13.5, 12.738095238095237)","(3.1, 3.8, 3.7838709677419353)","(21.0, 38.0, 37.733333333333334)","(2.05, 2.5, 2.4514285714285715)","(101.0, 330.0, 260.0)","(11.0, 14.5, 14.476510067114093)","(5.5, 8.4, 8.25)","(101.0, 430.0, 435.0)","(71.0, 80.0, 79.44444444444444)"
11-01-2023 20:20:08.127287,"(11.0, 13.5, 12.738095238095237)","(3.1, 3.8, 3.7838709677419353)","(21.0, 38.0, 37.733333333333334)","(2.05, 2.48, 2.4514285714285715)","(101.0, 330.0, 260.0)","(11.0, 14.5, 14.666666666666666)","(5.5, 8.4, 8.107692307692307)","(101.0, 440.0, 427.5)","(71.0, 80.0, 79.44444444444444)"
11-01-2023 20:20:09.283390,"(11.0, 13.5, 12.54)","(3.1, 3.8, 3.784126984126984)","(21.0, 38.0, 37.733333333333334)","(2.05, 2.48, 2.4514285714285715)","(101.0, 330.0, 260.0)","(11.0, 15.0, 14.666666666666666)","(5.5, 8.4, 8.107692307692307)","(101.0, 430.0, 427.5)","(71.0, 80.0, 79.44444444444444)"
11-01-2023 20:20:10.527028,"(11.0, 13.5, 12.54)","(3.1, 3.8, 3.750793650793651)","(21.0, 38.0, 37.714285714285715)","(2.05, 2.5, 2.411392405063291)","(101.0, 330.0, 260.0)","(11.0, 15.0, 14.9375)","(5.5, 8.4, 8.234782608695653)","(101.0, 430.0, 424.0)","(71.0, 80.0, 79.44444444444444)"
11-01-2023 20:20:11.702805,"(11.0, 13.5, 12.576923076923077)","(3.1, 3.75, 3.738888888888889)","(21.0, 38.0, 37.714285714285715)","(2.05, 2.5, 2.4255319148936167)","(101.0, 330.0, 260.0)","(11.0, 15.0, 14.983870967741936)","(5.5, 8.4, 7.787179487179487)","(101.0, 440.0, 433.3333333333333)","(71.0, 80.0, 79.5)"
11-01-2023 20:20:12.793946,"(11.0, 12.5, 12.3)","(3.1, 3.75, 3.66)","(21.0, 38.0, 37.714285714285715)","(2.05, 2.52, 2.414761904761905)","(101.0, 330.0, 260.0)","(11.0, 15.0, 15.192307692307692)","(5.5, 7.8, 8.133333333333333)","(101.0, 440.0, 433.3333333333333)","(71.0, 80.0, 79.0)"
11-01-2023 20:20:14.014465,"(11.0, 13.5, 13.21875)","(3.1, 3.75, 3.6928571428571426)","(21.0, 40.0, 35.6)","(2.05, 2.46, 2.5580058651026394)","(101.0, 330.0, 270.0)","(11.0, 15.5, 15.125)","(5.5, 8.2, 7.992307692307692)","(101.0, 440.0, 433.3333333333333)","(71.0, 80.0, 78.75)"
11-01-2023 20:20:15.323645,"(11.0, 13.0, 12.285714285714286)","(3.1, 3.7, 3.647183098591549)","(21.0, 38.0, 34.15384615384615)","(2.05, 2.56, 2.46)","(101.0, 330.0, 270.0)","(11.0, 15.5, 14.875)","(5.5, 8.2, 7.825)","(101.0, 440.0, 433.3333333333333)","(71.0, 80.0, 78.0)"
11-01-2023 20:20:16.553057,"(11.0, 15.0, 13.88888888888889)","(3.1, 3.65, 3.640853658536585)","(21.0, 40.0, 34.15384615384615)","(2.05, 2.54, 2.42)","(101.0, 330.0, 276.0)","(11.0, 15.0, 15.404761904761905)","(5.5, 8.0, 7.825)","(101.0, 440.0, 423.3333333333333)","(71.0, 80.0, 78.0)"
11-01-2023 20:20:17.805732,"(10.0, 15.0, 13.88888888888889)","(3.1, 3.75, 3.722560975609756)","(21.0, 40.0, 34.0)","(2.05, 2.54, 2.433333333333333)","(101.0, 330.0, 280.0)","(11.0, 15.5, 15.414634146341463)","(5.5, 8.0, 7.9569230769230765)","(101.0, 440.0, 430.0)","(71.0, 80.0, 71.25)"
11-01-2023 20:20:19.250881,"(10.0, 14.5, 13.944444444444445)","(3.1, 3.75, 3.7056338028169016)","(21.0, 38.0, 33.38461538461539)","(2.05, 2.54, 2.456)","(101.0, 320.0, 280.0)","(11.0, 15.5, 15.8046875)","(5.5, 8.0, 7.9411764705882355)","(101.0, 440.0, 432.8571428571429)","(71.0, 85.0, 71.25)"
11-01-2023 20:20:20.677970,"(10.0, 14.5, 13.944444444444445)","(3.1, 3.75, 3.700909090909091)","(21.0, 38.0, 33.38461538461539)","(2.05, 2.54, 2.457037037037037)","(101.0, 320.0, 280.0)","(11.0, 16.0, 15.768518518518519)","(5.5, 8.0, 7.936507936507937)","(101.0, 440.0, 432.8571428571429)","(71.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:21.896634,"(10.0, 14.5, 13.944444444444445)","(3.1, 3.75, 3.658333333333333)","(21.0, 38.0, 33.38461538461539)","(2.05, 2.54, 2.4453125)","(101.0, 320.0, 280.0)","(11.0, 16.0, 15.790476190476191)","(5.5, 8.0, 7.894736842105263)","(101.0, 440.0, 431.6666666666667)","(71.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:23.141226,"(10.0, 14.5, 13.944444444444445)","(3.1, 3.8, 3.658333333333333)","(21.0, 38.0, 36.0)","(2.05, 2.5, 2.491596638655462)","(101.0, 320.0, 280.0)","(11.0, 16.0, 14.966666666666667)","(5.5, 8.0, 7.894736842105263)","(101.0, 440.0, 415.0)","(71.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:24.478362,"(10.0, 14.5, 14.222222222222221)","(3.0, 3.8, 3.6213235294117645)","(21.0, 40.0, 36.0)","(2.1, 2.54, 2.415)","(101.0, 320.0, 260.0)","(12.0, 15.0, 14.85)","(5.5, 8.0, 7.888888888888888)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:25.769267,"(10.0, 15.0, 14.4)","(3.0, 3.6, 3.578888888888889)","(21.0, 40.0, 36.0)","(2.1, 2.52, 2.4585365853658536)","(101.0, 330.0, 260.0)","(12.0, 15.0, 14.88)","(5.5, 8.0, 7.888888888888888)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:27.067201,"(10.0, 15.0, 14.4)","(3.0, 3.6, 3.595731707317073)","(21.0, 40.0, 37.0)","(2.1, 2.52, 2.457)","(101.0, 330.0, 260.0)","(12.0, 15.0, 14.931818181818182)","(5.5, 8.0, 7.888888888888888)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:28.332950,"(10.0, 15.0, 13.75)","(3.0, 3.6, 3.625)","(21.0, 40.0, 37.0)","(2.1, 2.52, 2.4361904761904762)","(101.0, 330.0, 260.0)","(12.0, 15.0, 14.94)","(5.5, 8.0, 7.888888888888888)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:29.581184,"(10.0, 15.0, 13.75)","(3.0, 3.7, 3.6500000000000004)","(21.0, 40.0, 37.0)","(2.1, 2.52, 2.4881081081081082)","(101.0, 330.0, 260.0)","(12.0, 15.0, 15.125)","(5.5, 8.0, 7.978947368421053)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:30.804812,"(10.0, 14.5, 13.38888888888889)","(3.0, 3.7, 3.6919354838709677)","(21.0, 40.0, 38.0)","(2.1, 2.5, 2.4913157894736844)","(101.0, 330.0, 276.0)","(12.0, 15.5, 15.38)","(5.5, 8.0, 7.95)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:32.017269,"(10.0, 14.5, 13.59090909090909)","(3.0, 3.7, 3.6919354838709677)","(21.0, 40.0, 38.0)","(2.1, 2.5, 2.493623188405797)","(101.0, 330.0, 276.0)","(12.0, 15.5, 15.38)","(5.5, 8.0, 7.985454545454545)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.36363636363636)"
11-01-2023 20:20:33.267629,"(10.0, 14.5, 13.5)","(3.0, 3.55, 3.5477477477477475)","(21.0, 40.0, 38.0)","(2.1, 2.5, 2.486792452830189)","(101.0, 330.0, 276.0)","(12.0, 15.5, 15.38)","(5.5, 8.0, 7.446666666666667)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.5)"
11-01-2023 20:20:34.448709,"(10.0, 14.5, 13.214285714285714)","(3.0, 3.7, 3.682558139534884)","(21.0, 40.0, 38.0)","(2.1, 2.5, 2.4892307692307694)","(101.0, 330.0, 260.0)","(12.0, 15.5, 15.4)","(5.5, 7.6, 7.26)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.5)"
11-01-2023 20:20:35.741970,"(10.0, 14.5, 13.045454545454545)","(3.0, 3.7, 3.686607142857143)","(21.0, 40.0, 38.0)","(2.1, 2.52, 2.4545945945945946)","(101.0, 330.0, 260.0)","(12.0, 15.5, 15.4)","(5.5, 7.4, 7.26)","(101.0, 440.0, 415.0)","(61.0, 85.0, 71.5)"
11-01-2023 20:20:36.936483,"(10.0, 14.5, 13.045454545454545)","(3.0, 3.75, 3.6533898305084747)","(21.0, 40.0, 38.0)","(2.1, 2.5, 2.4545945945945946)","(101.0, 330.0, 267.0)","(12.0, 15.5, 15.484848484848484)","(5.5, 7.4, 7.0588235294117645)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 89.51219512195122)"
11-01-2023 20:20:38.067631,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.645652173913043)","(21.0, 40.0, 38.5)","(2.1, 2.5, 2.479512195121951)","(101.0, 330.0, 267.0)","(12.0, 16.0, 15.390243902439025)","(5.5, 7.2, 7.07027027027027)","(101.0, 440.0, 428.3333333333333)","(61.0, 90.0, 89.51219512195122)"
11-01-2023 20:20:39.259621,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.645652173913043)","(21.0, 40.0, 38.5)","(2.1, 2.5, 2.4792592592592593)","(101.0, 330.0, 285.0)","(12.0, 16.0, 15.3)","(5.5, 7.2, 7.07027027027027)","(101.0, 440.0, 428.3333333333333)","(61.0, 90.0, 84.23913043478261)"
11-01-2023 20:20:40.421827,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.645652173913043)","(21.0, 40.0, 38.5)","(2.1, 2.5, 2.4775221238938054)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.3)","(5.5, 7.2, 7.08421052631579)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:41.574806,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.614968152866242)","(21.0, 40.0, 38.5)","(2.1, 2.52, 2.532857142857143)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.266666666666667)","(5.5, 7.4, 7.113636363636363)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:42.701373,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.6258389261744965)","(21.0, 40.0, 37.0)","(2.1, 2.54, 2.532857142857143)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.307692307692308)","(5.5, 7.4, 7.113636363636363)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:43.805619,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.6258389261744965)","(21.0, 40.0, 38.0)","(2.1, 2.54, 2.4789473684210526)","(101.0, 330.0, 267.0)","(12.0, 15.5, 15.429577464788732)","(5.5, 7.4, 7.076923076923077)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:44.954322,"(10.0, 14.5, 14.09090909090909)","(3.0, 3.65, 3.6258389261744965)","(21.0, 40.0, 38.0)","(2.1, 2.54, 2.4789473684210526)","(101.0, 330.0, 267.0)","(12.0, 15.5, 15.429577464788732)","(5.5, 7.4, 7.126086956521739)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:46.091086,"(10.0, 14.5, 14.125)","(3.0, 3.65, 3.6258389261744965)","(21.0, 38.0, 36.90909090909091)","(2.1, 2.54, 2.4789473684210526)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.429577464788732)","(5.5, 7.4, 7.094117647058823)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:47.309906,"(10.0, 15.0, 13.583333333333334)","(3.0, 3.65, 3.626736111111111)","(21.0, 38.0, 36.90909090909091)","(2.1, 2.54, 2.5053731343283583)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.429577464788732)","(5.5, 7.4, 7.094117647058823)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:48.542702,"(10.0, 15.0, 13.583333333333334)","(3.0, 3.65, 3.602142857142857)","(21.0, 38.0, 36.90909090909091)","(2.1, 2.54, 2.4755555555555557)","(101.0, 330.0, 285.0)","(12.0, 15.5, 15.433333333333334)","(5.5, 7.4, 7.094117647058823)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:49.752725,"(10.0, 15.0, 13.583333333333334)","(3.0, 3.65, 3.602142857142857)","(21.0, 38.0, 36.90909090909091)","(2.1, 2.54, 2.468)","(101.0, 330.0, 267.0)","(12.0, 15.5, 15.433333333333334)","(5.5, 7.4, 7.094117647058823)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:51.008700,"(10.0, 15.0, 13.583333333333334)","(3.0, 3.65, 3.602142857142857)","(21.0, 38.0, 36.90909090909091)","(2.15, 2.54, 2.481224489795918)","(101.0, 330.0, 267.0)","(12.0, 15.5, 15.433333333333334)","(5.5, 7.4, 7.094117647058823)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.23913043478261)"
11-01-2023 20:20:52.237348,"(10.0, 15.0, 13.583333333333334)","(3.0, 3.65, 3.602142857142857)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.54, 2.491578947368421)","(101.0, 330.0, 272.72727272727275)","(12.0, 15.5, 15.435897435897436)","(5.5, 7.4, 7.155555555555556)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.25531914893617)"
11-01-2023 20:20:53.442061,"(10.0, 15.0, 13.657894736842104)","(3.0, 3.65, 3.6081250000000002)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.52, 2.4754054054054055)","(101.0, 330.0, 272.72727272727275)","(12.0, 15.5, 15.435897435897436)","(5.5, 7.2, 7.066666666666666)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.25531914893617)"
11-01-2023 20:20:54.617987,"(10.0, 15.0, 13.657894736842104)","(3.0, 3.65, 3.6081250000000002)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.52, 2.4754054054054055)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.435897435897436)","(5.5, 7.2, 7.066666666666666)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.65116279069767)"
11-01-2023 20:20:55.805395,"(10.0, 15.0, 13.657894736842104)","(3.0, 3.65, 3.6081250000000002)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.52, 2.508)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.435897435897436)","(5.5, 7.2, 6.933333333333334)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.65116279069767)"
11-01-2023 20:20:56.957324,"(10.0, 15.0, 14.382352941176471)","(3.0, 3.65, 3.622983870967742)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.52, 2.48375)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.435897435897436)","(5.5, 7.2, 6.933333333333334)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.61538461538461)"
11-01-2023 20:20:58.146379,"(10.0, 15.0, 14.382352941176471)","(3.0, 3.65, 3.6216666666666666)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.52, 2.4840506329113925)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.447368421052632)","(5.5, 7.2, 6.857142857142857)","(101.0, 440.0, 428.3333333333333)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:20:59.292448,"(10.0, 15.0, 14.478260869565217)","(3.0, 3.75, 3.7333333333333334)","(21.0, 38.0, 37.07692307692308)","(2.15, 2.56, 2.532072072072072)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.444444444444445)","(5.5, 7.0, 6.904761904761905)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:00.424862,"(10.0, 15.0, 14.478260869565217)","(3.0, 3.75, 3.7425925925925925)","(21.0, 38.0, 36.666666666666664)","(2.15, 2.54, 2.485)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.444444444444445)","(5.5, 7.0, 6.76)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:01.552350,"(10.0, 15.0, 14.478260869565217)","(3.0, 3.8, 3.7509615384615382)","(21.0, 38.0, 35.6)","(2.15, 2.54, 2.4817021276595743)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.441176470588236)","(5.5, 7.0, 6.966666666666667)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:02.687290,"(10.0, 15.0, 14.294117647058824)","(3.0, 3.8, 3.7741379310344825)","(21.0, 38.0, 35.6)","(2.15, 2.56, 2.445)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.441176470588236)","(5.5, 7.0, 7.133333333333334)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:03.913754,"(10.0, 15.0, 14.294117647058824)","(3.0, 3.8, 3.7)","(21.0, 38.0, 38.421052631578945)","(2.15, 2.56, 2.4425531914893615)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.441176470588236)","(5.5, 7.2, 7.1454545454545455)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:05.158429,"(10.0, 15.0, 14.294117647058824)","(3.0, 3.75, 3.6107476635514018)","(21.0, 40.0, 38.63636363636363)","(2.15, 2.56, 2.446153846153846)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.445205479452055)","(5.5, 7.2, 7.0638297872340425)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.55882352941177)"
11-01-2023 20:21:06.368596,"(10.0, 15.0, 14.333333333333334)","(3.0, 3.65, 3.6107476635514018)","(21.0, 40.0, 39.368421052631575)","(2.15, 2.52, 2.393913043478261)","(101.0, 330.0, 291.42857142857144)","(12.0, 15.5, 15.944444444444445)","(5.5, 7.2, 7.1414634146341465)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.6969696969697)"
11-01-2023 20:21:07.572078,"(10.0, 15.5, 14.333333333333334)","(3.0, 3.75, 3.7)","(21.0, 40.0, 39.333333333333336)","(2.15, 2.46, 2.42734693877551)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.0, 15.964285714285714)","(5.5, 7.2, 6.997183098591549)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.6969696969697)"
11-01-2023 20:21:08.806666,"(10.0, 15.5, 14.545454545454545)","(3.0, 3.75, 3.7092592592592593)","(21.0, 40.0, 39.333333333333336)","(2.15, 2.46, 2.436470588235294)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.0, 15.964285714285714)","(5.5, 7.2, 6.951219512195122)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.6969696969697)"
11-01-2023 20:21:10.124787,"(10.0, 15.5, 14.545454545454545)","(3.0, 3.75, 3.734)","(21.0, 40.0, 39.6)","(2.15, 2.46, 2.3904347826086956)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.0, 15.964285714285714)","(5.5, 7.0, 6.666666666666667)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.6969696969697)"
11-01-2023 20:21:11.410344,"(10.0, 15.5, 14.58695652173913)","(3.0, 3.8, 3.761904761904762)","(21.0, 40.0, 39.6)","(2.15, 2.46, 2.4314285714285715)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.0, 15.825)","(5.5, 7.0, 6.844827586206897)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.6969696969697)"
11-01-2023 20:21:12.696106,"(10.0, 15.5, 14.675)","(3.0, 3.65, 3.6465625)","(21.0, 40.0, 39.6)","(2.15, 2.46, 2.425680473372781)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.5, 15.825)","(5.5, 7.0, 6.793103448275862)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.70588235294117)"
11-01-2023 20:21:13.980402,"(10.0, 15.5, 14.675)","(3.0, 3.75, 3.65)","(21.0, 40.0, 39.6)","(2.15, 2.46, 2.4115384615384614)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.5, 15.933333333333334)","(5.5, 7.0, 6.9393939393939394)","(101.0, 440.0, 422.5)","(61.0, 85.0, 84.70588235294117)"
11-01-2023 20:21:15.267284,"(10.0, 15.0, 14.6)","(3.0, 3.65, 3.6392670157068063)","(21.0, 40.0, 39.75)","(2.15, 2.46, 2.414457831325301)","(101.0, 330.0, 291.42857142857144)","(12.0, 16.5, 16.541666666666668)","(5.5, 7.0, 6.823529411764706)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:16.578172,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.65, 3.6290816326530613)","(21.0, 40.0, 39.75)","(2.1, 2.46, 2.4202105263157896)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.23076923076923)","(5.5, 7.0, 6.805405405405406)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:17.835746,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.65, 3.6290816326530613)","(21.0, 40.0, 39.75)","(2.1, 2.46, 2.431052631578947)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.285714285714285)","(5.5, 7.0, 7.336363636363637)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:19.199818,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.65, 3.6333333333333333)","(21.0, 40.0, 39.75)","(2.1, 2.48, 2.467142857142857)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.5)","(5.5, 7.4, 6.8374999999999995)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:20.468943,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.65, 3.6333333333333333)","(21.0, 40.0, 39.75)","(2.1, 2.48, 2.457894736842105)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.554054054054053)","(5.5, 7.2, 6.8374999999999995)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:21.761989,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.75, 3.7241935483870967)","(21.0, 40.0, 39.75)","(2.1, 2.48, 2.457894736842105)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.282608695652172)","(5.5, 7.2, 6.845454545454546)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:23.011659,"(10.0, 15.0, 14.727272727272727)","(3.0, 3.75, 3.7075757575757575)","(21.0, 40.0, 39.6)","(2.1, 2.48, 2.415754716981132)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.266666666666666)","(5.5, 7.2, 6.989610389610389)","(101.0, 440.0, 426.0)","(61.0, 85.0, 84.71428571428571)"
11-01-2023 20:21:24.386237,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.604945054945055)","(21.0, 40.0, 39.6)","(2.1, 2.42, 2.470614525139665)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.333333333333332)","(5.5, 7.0, 6.993103448275862)","(101.0, 440.0, 426.0)","(61.0, 85.0, 99.41176470588235)"
11-01-2023 20:21:25.724970,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.624285714285714)","(21.0, 40.0, 39.6)","(2.1, 2.48, 2.476923076923077)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.333333333333332)","(5.5, 7.2, 6.979310344827586)","(101.0, 440.0, 426.0)","(61.0, 100.0, 99.41176470588235)"
11-01-2023 20:21:27.068928,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.6302721088435375)","(21.0, 40.0, 40.285714285714285)","(2.1, 2.48, 2.4661224489795917)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.333333333333332)","(5.5, 7.2, 6.9714285714285715)","(101.0, 440.0, 426.0)","(61.0, 100.0, 99.16666666666667)"
11-01-2023 20:21:28.353232,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.6302721088435375)","(21.0, 42.0, 40.0)","(2.1, 2.48, 2.44)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.333333333333332)","(5.5, 7.4, 7.127272727272727)","(101.0, 440.0, 426.0)","(61.0, 100.0, 99.16666666666667)"
11-01-2023 20:21:29.682534,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.6302721088435375)","(21.0, 42.0, 40.8)","(2.1, 2.46, 2.4370588235294117)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.333333333333332)","(5.5, 7.4, 7.111111111111111)","(101.0, 440.0, 426.0)","(61.0, 100.0, 99.16666666666667)"
11-01-2023 20:21:31.020070,"(10.0, 15.0, 14.5)","(3.0, 3.75, 3.594247787610619)","(21.0, 42.0, 41.0)","(2.1, 2.46, 2.4247058823529413)","(101.0, 330.0, 291.42857142857144)","(12.0, 17.0, 16.466666666666665)","(5.5, 7.2, 6.925)","(101.0, 440.0, 426.0)","(61.0, 100.0, 99.3103448275862)"
