,Slingshot Queen,Lily The Thief,Nyali King,Mighty Water Boy,Edge Of Darkness,Talk Out Loud,Blackpool Dozer,Ferocious June
11-01-2023 18:12:26.076746,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 466.42857142857144)","(2.45, 2.82, 2.78)","(3.4, 4.5, 4.35)","(101.0, 99999, 99990)","(5.0, 6.4, 6.066666666666667)","(13.0, 24.0, 19.153846153846153)","(9.0, 13.0, 11.836206896551724)"
11-01-2023 18:12:27.480205,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 474.375)","(2.45, 2.82, 2.82)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 5.866666666666666)","(13.0, 24.0, 19.153846153846153)","(9.0, 13.0, 11.836206896551724)"
11-01-2023 18:12:28.895951,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 474.375)","(2.45, 2.88, 2.82)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 5.985714285714286)","(13.0, 24.0, 19.153846153846153)","(9.0, 13.0, 11.836206896551724)"
11-01-2023 18:12:30.483136,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 474.375)","(2.45, 2.88, 2.82)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.985714285714286)","(13.0, 24.0, 19.153846153846153)","(9.0, 13.0, 11.928571428571429)"
11-01-2023 18:12:31.912003,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 383.3333333333333)","(2.45, 2.88, 2.82)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.866666666666666)","(13.0, 24.0, 16.03125)","(9.0, 13.0, 11.527027027027026)"
11-01-2023 18:12:33.323937,"(5.0, 12.5, 11.973684210526315)","(91.0, 530.0, 262.0)","(2.45, 2.88, 2.82)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.814285714285714)","(13.0, 24.0, 16.03125)","(9.0, 12.5, 11.527027027027026)"
11-01-2023 18:12:34.714199,"(5.0, 12.5, 12.25)","(91.0, 520.0, 185.55555555555554)","(2.45, 2.88, 2.7625)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.814285714285714)","(13.0, 24.0, 18.0)","(9.0, 12.5, 11.527027027027026)"
11-01-2023 18:12:36.074021,"(5.0, 12.5, 12.25)","(91.0, 520.0, 185.55555555555554)","(2.45, 2.8, 2.7625)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.814285714285714)","(13.0, 24.0, 18.0)","(9.0, 12.5, 11.527027027027026)"
11-01-2023 18:12:37.444053,"(5.0, 12.5, 12.25)","(91.0, 520.0, 174.0)","(2.45, 2.8, 2.7625)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.814285714285714)","(13.0, 24.0, 19.555555555555557)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:38.827536,"(5.0, 12.5, 12.25)","(91.0, 510.0, 350.0)","(2.45, 2.8, 2.7625)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.627272727272727)","(13.0, 24.0, 19.0)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:40.248424,"(5.0, 12.5, 12.25)","(91.0, 480.0, 285.0)","(2.45, 2.8, 2.7625)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.866666666666667)","(13.0, 24.0, 18.842105263157894)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:41.672388,"(5.0, 12.5, 12.25)","(91.0, 480.0, 285.0)","(2.45, 2.8, 2.85)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(13.0, 24.0, 17.875)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:43.048269,"(5.0, 12.5, 12.25)","(91.0, 480.0, 343.33333333333337)","(2.45, 2.86, 2.8099999999999996)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(13.0, 24.0, 19.333333333333332)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:44.349166,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.8099999999999996)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(13.0, 24.0, 19.333333333333332)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:45.619745,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.8099999999999996)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(13.0, 24.0, 19.333333333333332)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:47.024983,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.7766666666666664)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.036363636363636)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:48.381953,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.771111111111111)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.08)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:49.698752,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.771111111111111)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.08)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:51.025052,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.771111111111111)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.08)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:52.286197,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.771111111111111)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.08)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:12:53.506215,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.771111111111111)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.036363636363637)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:12:54.799088,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 343.33333333333337)","(2.45, 2.86, 2.7699999999999996)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.0875)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:12:56.154889,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 275.0)","(2.45, 2.82, 2.7826666666666666)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 6.127272727272728)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:12:57.554389,"(5.0, 12.5, 12.055555555555555)","(91.0, 460.0, 280.0)","(2.45, 2.82, 2.7836363636363637)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 6.127272727272728)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:12:58.954348,"(5.0, 12.5, 12.055555555555555)","(91.0, 470.0, 336.66666666666663)","(2.45, 2.82, 2.7836363636363637)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 6.127272727272728)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:13:00.408567,"(5.0, 12.5, 11.772727272727273)","(91.0, 460.0, 336.66666666666663)","(2.45, 2.82, 2.7836363636363637)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 6.050000000000001)","(13.0, 24.0, 17.933333333333334)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:13:01.806104,"(5.0, 12.5, 11.772727272727273)","(91.0, 460.0, 336.66666666666663)","(2.45, 2.82, 2.7615384615384615)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 6.300000000000001)","(13.0, 24.0, 19.45)","(9.0, 12.5, 11.258620689655173)"
11-01-2023 18:13:03.252883,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.86, 2.73)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.4, 5.972727272727273)","(13.0, 24.0, 19.45)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:13:04.592693,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.76, 2.75)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 19.45)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:13:06.117447,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.84, 2.732)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 17.289473684210527)","(9.0, 12.5, 11.338709677419354)"
11-01-2023 18:13:07.576213,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.84, 2.732)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.214285714285714)"
11-01-2023 18:13:09.037945,"(5.0, 12.0, 11.464285714285714)","(91.0, 460.0, 413.125)","(2.45, 2.84, 2.736666666666667)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.957142857142857)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.214285714285714)"
11-01-2023 18:13:10.239549,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.82, 2.736666666666667)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.6, 5.911764705882353)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.214285714285714)"
11-01-2023 18:13:11.413401,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.82, 2.736666666666667)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.6, 5.911764705882353)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.214285714285714)"
11-01-2023 18:13:12.871269,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.82, 2.736666666666667)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.6, 5.9222222222222225)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.36)"
11-01-2023 18:13:14.288198,"(5.0, 12.0, 11.605263157894736)","(91.0, 460.0, 413.125)","(2.45, 2.82, 2.736666666666667)","(3.4, 4.5, 4.371428571428572)","(101.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.36)"
11-01-2023 18:13:15.624183,"(6.0, 12.0, 11.464285714285714)","(81.0, 460.0, 404.375)","(2.4, 2.82, 2.7333333333333334)","(3.5, 4.5, 4.371428571428572)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 18.6875)","(9.0, 12.5, 11.36)"
11-01-2023 18:13:17.264645,"(6.0, 12.0, 11.605263157894736)","(81.0, 450.0, 330.0)","(2.4, 2.84, 2.77)","(3.5, 4.5, 4.36)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 24.0, 21.8)","(9.0, 12.5, 11.55)"
11-01-2023 18:13:18.653125,"(6.0, 12.0, 11.605263157894736)","(81.0, 450.0, 330.0)","(2.4, 2.82, 2.77)","(3.5, 4.5, 4.36)","(81.0, 99999, 99990)","(5.0, 6.2, 5.911764705882353)","(13.0, 23.0, 21.8)","(9.0, 12.5, 11.482142857142858)"
11-01-2023 18:13:20.030131,"(6.0, 12.0, 11.605263157894736)","(81.0, 450.0, 330.0)","(2.4, 2.82, 2.77)","(3.5, 4.5, 4.36)","(81.0, 99999, 99990)","(5.0, 6.6, 5.911764705882353)","(13.0, 23.0, 21.8)","(9.0, 12.5, 11.444444444444445)"
11-01-2023 18:13:21.257745,"(6.0, 12.0, 11.605263157894736)","(81.0, 450.0, 330.0)","(2.4, 2.82, 2.7333333333333334)","(3.5, 4.5, 4.36)","(81.0, 99999, 99990)","(5.0, 6.6, 5.9222222222222225)","(13.0, 23.0, 21.8)","(9.0, 12.5, 11.444444444444445)"
11-01-2023 18:13:22.748549,"(6.0, 12.0, 11.224137931034482)","(81.0, 450.0, 330.0)","(2.4, 2.8, 2.7375)","(3.5, 4.5, 4.4)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 21.8)","(9.0, 12.5, 11.55)"
11-01-2023 18:13:24.138326,"(6.0, 12.0, 11.224137931034482)","(81.0, 450.0, 401.42857142857144)","(2.4, 2.8, 2.716666666666667)","(3.5, 4.5, 4.445454545454545)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 21.8)","(9.0, 12.5, 11.26086956521739)"
11-01-2023 18:13:25.461745,"(6.0, 12.0, 11.224137931034482)","(81.0, 450.0, 401.42857142857144)","(2.4, 2.8, 2.716666666666667)","(3.5, 4.5, 4.4399999999999995)","(81.0, 99999, 99990)","(5.0, 6.2, 5.805263157894737)","(13.0, 23.0, 21.0)","(9.0, 12.5, 11.636363636363637)"
11-01-2023 18:13:26.807405,"(6.0, 12.0, 11.224137931034482)","(81.0, 450.0, 365.0)","(2.4, 2.8, 2.7272727272727275)","(3.5, 4.6, 4.51304347826087)","(81.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(13.0, 22.0, 18.176470588235293)","(9.0, 12.5, 11.444444444444445)"
11-01-2023 18:13:28.225569,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 260.0)","(2.4, 2.8, 2.7025)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.2, 5.842857142857143)","(13.0, 22.0, 18.0)","(9.0, 12.5, 11.72972972972973)"
11-01-2023 18:13:29.592887,"(6.0, 12.0, 11.0625)","(81.0, 460.0, 255.71428571428572)","(2.4, 2.74, 2.695555555555556)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.2, 5.783333333333333)","(13.0, 22.0, 18.0)","(9.0, 12.5, 11.72972972972973)"
11-01-2023 18:13:30.888879,"(6.0, 12.0, 10.977272727272727)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.74, 2.695555555555556)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.2, 5.888888888888889)","(13.0, 22.0, 18.0)","(9.0, 12.5, 11.72972972972973)"
11-01-2023 18:13:32.320973,"(6.0, 12.0, 10.977272727272727)","(81.0, 440.0, 357.5)","(2.4, 2.74, 2.695555555555556)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.0, 5.583333333333333)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.5, 11.517241379310345)"
11-01-2023 18:13:33.746458,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.74, 2.72)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.0, 5.7)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.5, 11.517241379310345)"
11-01-2023 18:13:35.022221,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.84, 2.8)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 5.9, 5.6)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.5, 11.642857142857142)"
11-01-2023 18:13:36.368749,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.86, 2.8)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 5.9, 5.6)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.0, 11.642857142857142)"
11-01-2023 18:13:37.585622,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.86, 2.8)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 5.9, 6.05)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.0, 11.25)"
11-01-2023 18:13:38.780449,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 330.0)","(2.4, 2.86, 2.8085714285714287)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9375)","(13.0, 22.0, 17.185185185185187)","(9.0, 12.0, 11.25)"
11-01-2023 18:13:39.970907,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 330.0)","(2.4, 2.86, 2.7844444444444445)","(3.5, 4.6, 4.581818181818181)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9375)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.25)"
11-01-2023 18:13:41.256197,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.84, 2.7844444444444445)","(3.5, 4.6, 4.578947368421052)","(81.0, 99999, 99990)","(5.0, 6.2, 5.779999999999999)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.51086956521739)"
11-01-2023 18:13:42.589519,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.84, 2.815)","(3.5, 4.6, 4.603846153846154)","(81.0, 99999, 99990)","(5.0, 6.2, 5.779999999999999)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.51086956521739)"
11-01-2023 18:13:44.070438,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 357.5)","(2.4, 2.86, 2.815)","(3.5, 4.7, 4.656521739130435)","(81.0, 99999, 99990)","(5.0, 6.2, 5.825)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.51086956521739)"
11-01-2023 18:13:45.491047,"(6.0, 12.0, 11.0625)","(81.0, 440.0, 255.71428571428572)","(2.4, 2.86, 2.79)","(3.5, 4.7, 4.603846153846154)","(81.0, 99999, 99990)","(5.0, 6.2, 5.825)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.51086956521739)"
11-01-2023 18:13:46.865823,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.7775)","(3.5, 4.7, 4.603846153846154)","(81.0, 99999, 99990)","(5.0, 6.2, 5.75)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.296875)"
11-01-2023 18:13:48.268477,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8313793103448273)","(3.5, 4.7, 4.656521739130435)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.296875)"
11-01-2023 18:13:49.597282,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8313793103448273)","(3.5, 4.7, 4.656521739130435)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.296875)"
11-01-2023 18:13:50.992654,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8313793103448273)","(3.5, 4.7, 4.515)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.296875)"
11-01-2023 18:13:52.337319,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8313793103448273)","(3.5, 4.8, 4.54054054054054)","(81.0, 99999, 99990)","(5.0, 5.9, 6.05)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.296875)"
11-01-2023 18:13:53.751712,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8313793103448273)","(3.5, 4.8, 4.507317073170732)","(81.0, 99999, 99990)","(5.0, 6.2, 5.825)","(13.0, 22.0, 17.217391304347824)","(9.0, 12.0, 11.272727272727273)"
11-01-2023 18:13:55.143053,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8177777777777777)","(3.5, 4.8, 4.507317073170732)","(81.0, 99999, 99990)","(5.0, 6.2, 5.75)","(13.0, 22.0, 18.5)","(9.0, 11.5, 11.272727272727273)"
11-01-2023 18:13:56.412900,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8177777777777777)","(3.5, 4.8, 4.507317073170732)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 20.0, 18.5)","(9.0, 11.5, 11.086206896551724)"
11-01-2023 18:13:57.739027,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.8177777777777777)","(3.5, 4.8, 4.59375)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 20.0, 17.23076923076923)","(9.0, 11.5, 11.086206896551724)"
11-01-2023 18:13:59.029088,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.84, 2.84125)","(3.5, 4.8, 4.65)","(81.0, 99999, 99990)","(5.0, 5.9, 5.75)","(13.0, 20.0, 17.1875)","(9.0, 11.5, 11.086206896551724)"
11-01-2023 18:14:00.211415,"(6.0, 12.0, 11.0625)","(81.0, 450.0, 255.71428571428572)","(2.4, 2.86, 2.84125)","(3.5, 4.8, 4.65)","(81.0, 99999, 99990)","(5.0, 5.9, 6.05)","(13.0, 20.0, 17.1875)","(9.0, 11.5, 11.086206896551724)"
11-01-2023 18:14:01.719594,"(6.0, 12.0, 10.92)","(81.0, 450.0, 209.0)","(2.4, 3.05, 2.9883333333333333)","(3.5, 4.8, 4.55)","(81.0, 99999, 99990)","(5.0, 6.2, 5.9)","(13.0, 20.0, 17.5)","(9.0, 11.5, 11.086206896551724)"
11-01-2023 18:14:03.472871,"(6.0, 11.5, 10.76923076923077)","(81.0, 440.0, 350.0)","(2.4, 3.0, 2.9883333333333333)","(3.5, 4.8, 4.55)","(81.0, 99999, 99990)","(5.0, 6.2, 5.825)","(13.0, 19.5, 17.1)","(9.0, 11.0, 10.976190476190476)"
11-01-2023 18:14:04.745973,"(6.0, 11.5, 10.76923076923077)","(81.0, 430.0, 350.0)","(2.4, 3.0, 2.9883333333333333)","(3.5, 4.8, 4.66)","(81.0, 99999, 99990)","(5.0, 6.0, 5.633333333333333)","(13.0, 19.5, 16.8)","(9.0, 11.0, 10.976190476190476)"
11-01-2023 18:14:06.155223,"(6.0, 11.5, 10.868421052631579)","(81.0, 430.0, 247.14285714285714)","(2.4, 3.0, 2.9883333333333333)","(3.5, 4.8, 4.545454545454546)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.5, 16.928571428571427)","(9.0, 11.0, 10.976190476190476)"
11-01-2023 18:14:07.458986,"(6.0, 11.5, 10.868421052631579)","(81.0, 430.0, 342.5)","(2.4, 3.0, 2.915)","(3.5, 4.8, 4.545454545454546)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.5, 16.928571428571427)","(9.0, 11.0, 10.958333333333334)"
11-01-2023 18:14:08.756882,"(6.0, 11.5, 10.868421052631579)","(81.0, 420.0, 203.0)","(2.4, 2.94, 2.9299999999999997)","(3.5, 4.8, 4.613333333333333)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.5, 16.772727272727273)","(9.0, 11.0, 11.071428571428571)"
11-01-2023 18:14:09.878506,"(6.0, 11.5, 10.868421052631579)","(81.0, 420.0, 203.0)","(2.4, 2.94, 2.9321052631578945)","(3.5, 4.8, 4.688)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.5, 17.333333333333332)","(9.0, 11.5, 11.071428571428571)"
11-01-2023 18:14:11.042667,"(6.0, 11.5, 10.833333333333334)","(81.0, 410.0, 335.0)","(2.4, 2.94, 2.9321052631578945)","(3.5, 4.8, 4.688)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.0, 16.65625)","(9.0, 11.5, 11.071428571428571)"
11-01-2023 18:14:12.192268,"(6.0, 11.5, 10.833333333333334)","(81.0, 410.0, 335.0)","(2.4, 2.94, 2.9321052631578945)","(3.5, 4.8, 4.7272727272727275)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.0, 16.65625)","(9.0, 11.5, 11.25)"
11-01-2023 18:14:13.341580,"(6.0, 11.5, 10.714285714285714)","(81.0, 410.0, 238.57142857142856)","(2.4, 2.94, 2.92125)","(3.5, 4.8, 4.7272727272727275)","(81.0, 99999, 99990)","(5.0, 5.8, 5.55)","(13.0, 19.0, 16.272727272727273)","(9.0, 12.0, 11.222222222222221)"
11-01-2023 18:14:14.514547,"(6.0, 11.5, 10.714285714285714)","(81.0, 410.0, 238.57142857142856)","(2.4, 2.88, 2.870886075949367)","(3.5, 4.8, 4.75)","(81.0, 99999, 99990)","(5.0, 5.8, 5.4363636363636365)","(13.0, 19.0, 15.8)","(9.0, 12.0, 11.666666666666666)"
11-01-2023 18:14:15.638870,"(6.0, 11.5, 10.714285714285714)","(81.0, 410.0, 238.57142857142856)","(2.4, 3.1, 3.0276190476190474)","(3.5, 4.8, 4.75)","(81.0, 99999, 99990)","(5.0, 5.8, 5.4363636363636365)","(13.0, 19.0, 16.666666666666668)","(9.0, 12.0, 11.681818181818182)"
11-01-2023 18:14:16.824865,"(6.0, 11.5, 10.693548387096774)","(81.0, 410.0, 238.57142857142856)","(2.4, 3.1, 3.0031578947368422)","(3.5, 4.8, 4.690909090909091)","(81.0, 99999, 99990)","(5.0, 5.7, 5.54)","(13.0, 19.0, 16.666666666666668)","(9.0, 12.0, 11.533333333333333)"
11-01-2023 18:14:18.061838,"(6.0, 11.5, 10.693548387096774)","(81.0, 410.0, 238.57142857142856)","(2.4, 3.1, 2.9114285714285715)","(3.5, 4.8, 4.702702702702703)","(81.0, 99999, 99990)","(5.0, 5.6, 5.574999999999999)","(13.0, 19.0, 16.666666666666668)","(9.0, 12.0, 11.533333333333333)"
11-01-2023 18:14:19.511850,"(6.0, 11.5, 10.693548387096774)","(81.0, 410.0, 238.57142857142856)","(2.4, 3.1, 2.965)","(3.5, 4.8, 4.702702702702703)","(81.0, 99999, 99990)","(5.0, 5.6, 5.574999999999999)","(13.0, 19.0, 16.666666666666668)","(9.0, 12.0, 11.533333333333333)"
