,Thoros Of Myr,Glebely,Popilita,Needs Sugar,Kaboom Kaboom,Bobble
06-01-2023 13:14:09.820152,"(1.75, 1.85, 1.844087591240876)","(51.0, 180.0, 144.0)","(5.5, 9.4, 9.25)","(5.0, 6.4, 6.2439024390243905)","(6.0, 6.8, 6.6156862745098035)","(20.0, 32.0, 33.5)"
06-01-2023 13:14:10.808037,"(1.7, 1.85, 1.8451497005988025)","(61.0, 180.0, 144.0)","(6.0, 9.4, 9.2)","(5.5, 6.4, 6.279245283018868)","(6.0, 6.8, 6.648387096774194)","(20.0, 34.0, 34.526315789473685)"
06-01-2023 13:14:11.861899,"(1.7, 1.84, 1.838)","(61.0, 180.0, 150.0)","(6.0, 9.4, 9.2)","(5.5, 6.4, 6.279245283018868)","(6.0, 6.8, 6.647619047619047)","(20.0, 36.0, 34.526315789473685)"
06-01-2023 13:14:13.087465,"(1.7, 1.84, 1.8374626865671642)","(61.0, 180.0, 144.0)","(6.0, 9.4, 9.2)","(5.5, 6.4, 6.287719298245614)","(6.0, 6.8, 6.721951219512195)","(20.0, 36.0, 34.526315789473685)"
06-01-2023 13:14:14.292338,"(1.7, 1.83, 1.8283636363636364)","(61.0, 180.0, 144.0)","(6.0, 9.4, 9.311111111111112)","(5.5, 6.4, 6.300000000000001)","(6.0, 6.8, 6.710714285714285)","(20.0, 36.0, 35.78947368421053)"
06-01-2023 13:14:15.384458,"(1.7, 1.84, 1.8351648351648353)","(61.0, 180.0, 144.0)","(6.0, 9.4, 9.311111111111112)","(5.5, 6.4, 6.300000000000001)","(6.0, 6.8, 6.636363636363636)","(20.0, 38.0, 39.26315789473684)"
06-01-2023 13:14:16.517840,"(1.7, 1.83, 1.8281679389312977)","(61.0, 180.0, 150.0)","(6.0, 9.4, 9.311111111111112)","(5.0, 6.4, 6.300000000000001)","(6.0, 6.8, 6.636363636363636)","(20.0, 40.0, 39.26315789473684)"
06-01-2023 13:14:17.574768,"(1.7, 1.83, 1.8269032258064517)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.311111111111112)","(5.0, 6.4, 6.300000000000001)","(6.0, 6.8, 6.636363636363636)","(20.0, 40.0, 39.26315789473684)"
06-01-2023 13:14:18.520258,"(1.7, 1.83, 1.8269032258064517)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.311111111111112)","(5.0, 6.4, 6.300000000000001)","(6.0, 6.8, 6.661538461538461)","(20.0, 40.0, 39.26315789473684)"
06-01-2023 13:14:19.550994,"(1.7, 1.83, 1.8249473684210527)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.311111111111112)","(5.5, 6.4, 6.278947368421053)","(6.0, 6.8, 6.661538461538461)","(21.0, 40.0, 39.26315789473684)"
06-01-2023 13:14:20.605198,"(1.7, 1.83, 1.8249473684210527)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.311111111111112)","(5.5, 6.4, 6.278947368421053)","(6.0, 6.8, 6.661538461538461)","(21.0, 40.0, 39.333333333333336)"
06-01-2023 13:14:21.687787,"(1.7, 1.83, 1.8249473684210527)","(61.0, 170.0, 153.33333333333334)","(6.0, 9.4, 9.311111111111112)","(5.5, 6.4, 6.3)","(6.0, 6.8, 6.661538461538461)","(21.0, 40.0, 39.333333333333336)"
06-01-2023 13:14:22.825875,"(1.7, 1.83, 1.8251648351648353)","(61.0, 170.0, 140.0)","(6.0, 9.4, 9.323809523809524)","(5.5, 6.4, 6.300000000000001)","(6.0, 6.8, 6.661538461538461)","(21.0, 40.0, 39.42857142857143)"
06-01-2023 13:14:23.926055,"(1.7, 1.83, 1.8261061946902655)","(61.0, 170.0, 140.0)","(6.0, 9.4, 9.323809523809524)","(5.5, 6.4, 6.255)","(6.0, 6.8, 6.661538461538461)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:24.965950,"(1.7, 1.83, 1.8225517241379312)","(61.0, 160.0, 140.0)","(6.0, 9.4, 9.323809523809524)","(5.5, 6.4, 6.251162790697674)","(6.0, 6.8, 6.661538461538461)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:26.179880,"(1.7, 1.83, 1.8225517241379312)","(61.0, 160.0, 140.0)","(6.0, 9.4, 9.323809523809524)","(5.5, 6.4, 6.251162790697674)","(6.0, 6.8, 6.616326530612245)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:27.290268,"(1.7, 1.83, 1.8230666666666668)","(61.0, 170.0, 140.0)","(6.0, 9.4, 9.323809523809524)","(5.5, 6.4, 6.251162790697674)","(6.0, 6.8, 6.616326530612245)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:28.405617,"(1.7, 1.83, 1.8230666666666668)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.295652173913044)","(5.5, 6.4, 6.279245283018868)","(6.0, 6.8, 6.616326530612245)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:29.641454,"(1.7, 1.84, 1.8257142857142858)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.22857142857143)","(5.5, 6.4, 6.27563025210084)","(6.0, 6.8, 6.576344086021505)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:30.755462,"(1.7, 1.84, 1.8357142857142859)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.261538461538462)","(5.5, 6.4, 6.2562500000000005)","(6.0, 6.8, 6.513888888888889)","(21.0, 42.0, 39.42857142857143)"
06-01-2023 13:14:31.948611,"(1.7, 1.84, 1.83)","(61.0, 180.0, 160.0)","(6.0, 9.4, 9.261538461538462)","(5.5, 6.4, 6.2562500000000005)","(6.0, 6.6, 6.513888888888889)","(21.0, 42.0, 40.10526315789474)"
