,Angry Angie,Dam Slipperier,Nothing Matters,Blue Haze,Titanium Gunn,Nana Rooney
832,"[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 40, 633211), 5.5, 9.0]"
833,"[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 41, 738302), 5.5, 9.0]"
834,"[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 42, 841332), 5.5, 9.0]"
835,"[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 43, 940804), 5.5, 8.8]"
836,"[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 45, 39646), 5.5, 9.0]"
837,"[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 46, 141214), 5.5, 9.0]"
838,"[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 47, 259178), 5.5, 9.0]"
839,"[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 48, 371895), 5.5, 9.0]"
840,"[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 49, 479413), 5.5, 8.2]"
841,"[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 50, 586134), 5.5, 8.2]"
842,"[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 2.0, 2.62]","[datetime.datetime(2022, 11, 28, 18, 48, 51, 705958), 5.5, 8.2]"
843,"[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 52, 843592), 5.5, 8.2]"
844,"[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 53, 958345), 5.5, 8.2]"
845,"[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 55, 73485), 5.5, 8.2]"
846,"[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 56, 179646), 5.5, 8.2]"
847,"[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 57, 301991), 5.5, 8.2]"
848,"[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 58, 407588), 5.5, 8.2]"
849,"[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 48, 59, 573322), 5.5, 8.2]"
850,"[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 0, 754317), 5.5, 8.2]"
851,"[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 1, 853135), 5.5, 8.2]"
852,"[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 2, 958236), 5.5, 8.2]"
853,"[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 4, 92526), 5.5, 8.2]"
854,"[datetime.datetime(2022, 11, 28, 18, 49, 5, 216580), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 5, 217580), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 5, 217580), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 5, 217580), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 5, 217580), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 5, 217580), 5.5, 8.2]"
855,"[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 6, 407305), 5.5, 8.2]"
856,"[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 7, 543582), 5.5, 8.2]"
857,"[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 8, 686662), 5.5, 8.2]"
858,"[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 2.0, 2.56]","[datetime.datetime(2022, 11, 28, 18, 49, 9, 791589), 5.5, 8.2]"
859,"[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 10, 897065), 5.5, 8.2]"
860,"[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 12, 16386), 5.5, 8.2]"
861,"[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 13, 155200), 5.5, 8.0]"
862,"[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 14, 276018), 5.5, 8.0]"
863,"[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 15, 400471), 5.5, 8.0]"
864,"[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 16, 506204), 5.5, 8.0]"
865,"[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 17, 616759), 5.5, 8.0]"
866,"[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 18, 725350), 5.5, 8.0]"
867,"[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 19, 855995), 5.5, 8.0]"
868,"[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 20, 972935), 5.5, 8.0]"
869,"[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 22, 106126), 5.5, 8.0]"
870,"[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 23, 352003), 5.5, 8.0]"
871,"[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 24, 477720), 5.5, 8.2]"
872,"[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 25, 585196), 5.5, 8.2]"
873,"[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 26, 686360), 5.5, 8.2]"
874,"[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 27, 802201), 5.5, 8.2]"
875,"[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 3.8, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 28, 913084), 5.5, 8.2]"
876,"[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 3.6, 4.4]","[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 30, 23160), 5.5, 8.2]"
877,"[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 31, 135625), 5.5, 8.2]"
878,"[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 32, 234223), 5.5, 8.2]"
879,"[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 33, 351915), 5.5, 8.2]"
880,"[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 34, 467839), 5.5, 8.2]"
881,"[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 35, 573875), 5.5, 8.2]"
882,"[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 2.0, 2.52]","[datetime.datetime(2022, 11, 28, 18, 49, 36, 676872), 5.5, 8.2]"
883,"[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 3.6, 4.1]","[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 37, 773271), 5.5, 8.2]"
884,"[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 38, 883218), 5.5, 8.2]"
885,"[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 3.6, 3.9]","[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 13.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 2.0, 2.5]","[datetime.datetime(2022, 11, 28, 18, 49, 39, 985042), 5.5, 8.2]"
