,Friar Away,Chiclett,Stylax,Vevinsky,Emerald Trader,Honorfic,Kerman Rock,Tell Nothin,Belafonte Boy,My Fair Balentine,Paigeys Turn,Patchwork
07-01-2023 19:30:16.260976,"(21.0, 24.0, 23.88235294117647)","(17.0, 20.0, 19.568421052631578)","(5.5, 6.4, 6.311811023622048)","(7.0, 8.6, 8.496511627906976)","(6.0, 7.6, 7.4957142857142856)","(16.0, 18.5, 18.318897637795274)","(4.8, 5.2, 5.184810126582279)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 81.42857142857143)","(13.0, 14.5, 14.11111111111111)","(7.5, 9.4, 9.366071428571429)"
07-01-2023 19:30:17.768014,"(21.0, 24.0, 23.88235294117647)","(17.0, 20.0, 19.568421052631578)","(5.5, 6.4, 6.311811023622048)","(7.0, 8.6, 8.496511627906976)","(6.0, 7.6, 7.5022900763358775)","(16.0, 18.5, 18.318897637795274)","(4.8, 5.2, 5.184810126582279)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 81.42857142857143)","(13.0, 14.5, 14.11111111111111)","(7.5, 9.4, 9.366071428571429)"
07-01-2023 19:30:19.284240,"(21.0, 24.0, 23.88235294117647)","(16.0, 20.0, 19.5375)","(5.5, 6.4, 6.311811023622048)","(7.0, 8.6, 8.496511627906976)","(6.5, 7.6, 7.5022900763358775)","(16.0, 18.5, 18.318897637795274)","(4.8, 5.2, 5.184810126582279)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 81.42857142857143)","(13.0, 14.5, 14.11111111111111)","(8.0, 9.4, 9.366071428571429)"
07-01-2023 19:30:20.797365,"(21.0, 24.0, 23.88235294117647)","(16.0, 20.0, 19.5375)","(5.5, 6.4, 6.29738219895288)","(7.0, 8.6, 8.453225806451613)","(6.5, 7.6, 7.492436974789916)","(16.0, 18.5, 18.318897637795274)","(4.8, 5.2, 5.184810126582279)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 82.11538461538461)","(13.0, 14.5, 14.025510204081632)","(8.0, 9.4, 9.366071428571429)"
07-01-2023 19:30:22.465357,"(21.0, 24.0, 23.904761904761905)","(16.0, 20.0, 19.5375)","(5.5, 6.4, 6.284023668639054)","(7.0, 8.6, 8.453225806451613)","(6.5, 7.6, 7.492436974789916)","(16.0, 18.5, 18.292792792792792)","(4.8, 5.2, 5.184810126582279)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 82.11538461538461)","(13.0, 14.5, 14.070967741935483)","(8.0, 9.4, 9.366071428571429)"
07-01-2023 19:30:24.254138,"(21.0, 24.0, 23.92)","(16.0, 20.0, 19.5375)","(5.5, 6.4, 6.284023668639054)","(7.0, 8.6, 8.453225806451613)","(6.5, 7.6, 7.47070707070707)","(16.0, 18.5, 18.292792792792792)","(4.8, 5.2, 5.17027972027972)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 82.11538461538461)","(13.0, 14.5, 14.268292682926829)","(8.0, 9.4, 9.380582524271844)"
07-01-2023 19:30:25.811278,"(21.0, 24.0, 23.92)","(16.0, 20.0, 19.5375)","(5.5, 6.4, 6.284023668639054)","(7.0, 8.6, 8.453225806451613)","(6.5, 7.6, 7.47070707070707)","(16.0, 18.5, 18.244)","(4.8, 5.2, 5.17027972027972)","(14.0, 18.0, 17.126436781609197)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 82.11538461538461)","(13.0, 14.5, 14.314893617021276)","(8.0, 9.4, 9.385858585858585)"
07-01-2023 19:30:27.536186,"(21.0, 25.0, 23.97142857142857)","(16.0, 20.0, 19.333333333333332)","(5.5, 6.4, 6.280122324159022)","(7.0, 8.6, 8.441739130434783)","(6.5, 7.6, 7.488607594936709)","(16.0, 18.5, 18.196629213483146)","(4.8, 5.2, 5.1833910034602075)","(14.0, 18.0, 17.583333333333332)","(81.0, 150.0, 143.68421052631578)","(61.0, 85.0, 85.41666666666667)","(13.0, 14.5, 14.314893617021276)","(8.0, 9.4, 9.508571428571429)"
07-01-2023 19:30:29.221917,"(21.0, 25.0, 24.0)","(16.0, 20.0, 19.45205479452055)","(5.5, 6.4, 6.264840182648402)","(7.0, 8.6, 8.342424242424242)","(6.5, 7.6, 7.478651685393259)","(16.0, 18.5, 18.186274509803923)","(4.8, 5.2, 5.194423791821562)","(14.0, 18.0, 17.125)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.314893617021276)","(8.0, 9.6, 9.505555555555556)"
07-01-2023 19:30:31.185917,"(21.0, 25.0, 24.0)","(16.0, 20.0, 19.518072289156628)","(5.5, 6.4, 6.264840182648402)","(7.0, 8.4, 8.325490196078432)","(6.5, 7.6, 7.47070707070707)","(16.0, 18.5, 18.186274509803923)","(4.8, 5.2, 5.194423791821562)","(14.0, 17.5, 17.125)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.3125)","(8.0, 9.6, 9.505555555555556)"
07-01-2023 19:30:32.979827,"(21.0, 25.0, 24.272727272727273)","(16.0, 20.0, 19.53731343283582)","(5.5, 6.4, 6.255587392550144)","(7.0, 8.4, 8.294444444444444)","(6.5, 7.6, 7.48433734939759)","(16.0, 18.5, 18.226190476190474)","(4.8, 5.2, 5.193562231759657)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.30045871559633)","(8.0, 9.6, 9.476190476190476)"
07-01-2023 19:30:34.751465,"(21.0, 25.0, 24.272727272727273)","(16.0, 20.0, 19.53731343283582)","(5.5, 6.4, 6.255587392550144)","(7.0, 8.4, 8.289473684210526)","(6.5, 7.6, 7.48433734939759)","(16.0, 18.5, 18.226190476190474)","(4.8, 5.2, 5.193562231759657)","(14.0, 17.5, 17.208333333333332)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.30045871559633)","(8.0, 9.6, 9.494117647058824)"
07-01-2023 19:30:36.780348,"(21.0, 25.0, 24.35483870967742)","(16.0, 20.0, 19.53731343283582)","(5.5, 6.4, 6.255587392550144)","(7.0, 8.4, 8.289473684210526)","(6.5, 7.6, 7.48433734939759)","(16.0, 18.5, 18.226190476190474)","(4.8, 5.2, 5.194372294372295)","(14.0, 17.5, 17.208333333333332)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.295774647887324)","(8.0, 9.6, 9.506666666666666)"
07-01-2023 19:30:39.222467,"(21.0, 25.0, 24.135135135135137)","(16.0, 20.0, 19.52747252747253)","(5.5, 6.4, 6.26561797752809)","(7.0, 8.4, 8.266666666666666)","(6.5, 7.6, 7.7239436619718305)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.2, 5.1961685823754795)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.28623188405797)","(8.0, 9.6, 9.496969696969696)"
07-01-2023 19:30:41.156284,"(21.0, 25.0, 24.135135135135137)","(16.0, 20.0, 19.52747252747253)","(5.5, 6.4, 6.26561797752809)","(7.0, 8.4, 8.266666666666666)","(6.5, 7.8, 7.7239436619718305)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.2, 5.1961685823754795)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.264214046822742)","(8.0, 9.6, 9.496969696969696)"
07-01-2023 19:30:42.953673,"(21.0, 25.0, 24.135135135135137)","(16.0, 20.0, 19.36764705882353)","(5.5, 6.4, 6.255205811138015)","(7.0, 8.4, 8.205714285714285)","(6.5, 8.0, 7.8315789473684205)","(16.0, 18.5, 18.198863636363637)","(4.8, 5.3, 5.212290502793296)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.264214046822742)","(8.0, 9.6, 9.496969696969696)"
07-01-2023 19:30:44.759327,"(21.0, 24.0, 23.73076923076923)","(16.0, 20.0, 19.5)","(5.5, 6.4, 6.25343137254902)","(7.0, 8.4, 8.205714285714285)","(6.5, 8.0, 7.8)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.213972602739726)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.497206703910615)","(8.0, 9.6, 9.553846153846154)"
07-01-2023 19:30:46.671045,"(21.0, 24.0, 23.967741935483872)","(16.0, 20.0, 19.5)","(5.5, 6.4, 6.258119658119658)","(7.0, 8.4, 8.205714285714285)","(6.5, 8.0, 7.791304347826086)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.213972602739726)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.497206703910615)","(8.0, 9.6, 9.495384615384616)"
07-01-2023 19:30:48.377927,"(21.0, 25.0, 23.967741935483872)","(16.0, 20.0, 19.5)","(5.5, 6.4, 6.258119658119658)","(7.0, 8.4, 8.205714285714285)","(6.5, 8.0, 7.791304347826086)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.213972602739726)","(14.0, 17.5, 17.166666666666668)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.485875706214689)","(8.0, 9.6, 9.466666666666667)"
07-01-2023 19:30:50.165154,"(21.0, 25.0, 23.967741935483872)","(16.0, 20.0, 19.49425287356322)","(5.5, 6.4, 6.256896551724138)","(7.0, 8.4, 8.264)","(6.5, 8.0, 7.787610619469026)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.213972602739726)","(14.0, 17.5, 17.086206896551722)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.485875706214689)","(8.0, 9.6, 9.466666666666667)"
07-01-2023 19:30:52.060034,"(21.0, 25.0, 23.967741935483872)","(16.0, 20.0, 19.49425287356322)","(5.5, 6.4, 6.25134328358209)","(7.0, 8.4, 8.170731707317072)","(6.5, 8.0, 7.787610619469026)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.232420091324201)","(14.0, 17.5, 17.03846153846154)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.466666666666667)"
07-01-2023 19:30:53.788969,"(21.0, 25.0, 23.967741935483872)","(16.0, 20.0, 19.49425287356322)","(5.5, 6.4, 6.25134328358209)","(7.0, 8.2, 8.170731707317072)","(6.5, 8.0, 7.787610619469026)","(16.0, 18.5, 18.18811881188119)","(4.8, 5.3, 5.232420091324201)","(14.0, 17.5, 17.03846153846154)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 85.41666666666667)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.466666666666667)"
07-01-2023 19:30:55.494563,"(21.0, 25.0, 23.967741935483872)","(16.0, 20.0, 19.39814814814815)","(5.5, 6.4, 6.25134328358209)","(7.0, 8.2, 8.26923076923077)","(6.5, 8.0, 7.816326530612245)","(16.0, 18.5, 18.198863636363637)","(4.8, 5.3, 5.232420091324201)","(14.0, 17.5, 16.681818181818183)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 84.21052631578948)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.514754098360655)"
07-01-2023 19:30:56.968389,"(21.0, 24.0, 23.46153846153846)","(16.0, 19.5, 19.210526315789473)","(5.5, 6.4, 6.25134328358209)","(7.0, 8.4, 8.26923076923077)","(6.5, 8.0, 7.816326530612245)","(16.0, 18.5, 18.198863636363637)","(4.8, 5.3, 5.232420091324201)","(14.0, 17.5, 16.681818181818183)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 84.21052631578948)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.514754098360655)"
07-01-2023 19:30:58.394579,"(21.0, 24.0, 23.46153846153846)","(16.0, 19.5, 19.210526315789473)","(5.5, 6.4, 6.25134328358209)","(7.0, 8.4, 8.26923076923077)","(6.5, 8.0, 7.816326530612245)","(16.0, 18.5, 18.198863636363637)","(4.8, 5.3, 5.232420091324201)","(14.0, 17.5, 16.681818181818183)","(81.0, 150.0, 143.68421052631578)","(61.0, 90.0, 84.21052631578948)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.514754098360655)"
07-01-2023 19:30:59.862386,"(21.0, 25.0, 24.21951219512195)","(16.0, 20.0, 19.51086956521739)","(5.5, 6.4, 6.272307692307693)","(7.0, 8.4, 8.309933774834438)","(6.5, 8.0, 7.84054054054054)","(16.0, 18.5, 18.239669421487605)","(4.8, 5.3, 5.228846153846154)","(14.0, 16.0, 15.772727272727273)","(81.0, 140.0, 139.23076923076923)","(61.0, 85.0, 84.0)","(13.0, 14.5, 14.486559139784946)","(8.0, 9.6, 9.426666666666666)"
07-01-2023 19:31:01.376599,"(21.0, 25.0, 24.21951219512195)","(16.0, 20.0, 19.51086956521739)","(5.5, 6.4, 6.272307692307693)","(7.0, 8.4, 8.16140350877193)","(6.5, 8.0, 7.8987951807228916)","(16.0, 18.5, 18.265217391304347)","(4.8, 5.2, 5.184574468085106)","(14.0, 17.0, 16.189655172413794)","(81.0, 150.0, 141.42857142857142)","(61.0, 85.0, 84.375)","(13.0, 15.0, 13.947635135135135)","(8.0, 9.6, 9.56875)"
07-01-2023 19:31:02.800138,"(21.0, 25.0, 24.133333333333333)","(16.0, 20.0, 19.526315789473685)","(5.5, 6.4, 6.278536585365854)","(7.0, 8.4, 8.280701754385964)","(6.5, 8.0, 7.8987951807228916)","(16.0, 18.5, 18.265217391304347)","(4.8, 5.2, 5.184574468085106)","(14.0, 16.5, 16.189655172413794)","(81.0, 150.0, 141.42857142857142)","(61.0, 85.0, 84.375)","(13.0, 14.0, 13.947635135135135)","(8.0, 9.6, 9.56875)"
07-01-2023 19:31:04.211300,"(21.0, 25.0, 24.133333333333333)","(16.0, 20.0, 19.526315789473685)","(5.5, 6.4, 6.278536585365854)","(7.0, 8.4, 8.280701754385964)","(6.5, 8.0, 7.889130434782609)","(16.0, 18.5, 18.240384615384617)","(4.8, 5.2, 5.220231213872832)","(14.0, 16.5, 15.918032786885245)","(81.0, 150.0, 141.42857142857142)","(61.0, 85.0, 84.375)","(13.0, 14.0, 13.954545454545455)","(8.0, 9.6, 9.613333333333333)"
07-01-2023 19:31:05.724764,"(21.0, 25.0, 24.133333333333333)","(16.0, 20.0, 19.49438202247191)","(5.5, 6.4, 6.278536585365854)","(7.0, 8.4, 8.280701754385964)","(6.5, 8.0, 7.880392156862745)","(16.0, 18.5, 18.240384615384617)","(4.8, 5.3, 5.217478510028653)","(14.0, 16.0, 15.94915254237288)","(81.0, 150.0, 146.0)","(61.0, 85.0, 82.8)","(13.0, 14.0, 13.906626506024097)","(8.0, 9.8, 9.613333333333333)"
07-01-2023 19:31:07.250237,"(21.0, 25.0, 24.133333333333333)","(16.0, 20.0, 19.49438202247191)","(5.5, 6.6, 6.412)","(7.0, 8.4, 8.34965034965035)","(6.5, 8.0, 7.932727272727273)","(16.0, 18.5, 18.25824175824176)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 15.94915254237288)","(81.0, 150.0, 146.0)","(61.0, 85.0, 82.8)","(13.0, 14.0, 14.26271186440678)","(8.0, 9.8, 9.63050847457627)"
07-01-2023 19:31:08.596228,"(21.0, 24.0, 23.96551724137931)","(16.0, 20.0, 19.39189189189189)","(5.5, 6.6, 6.39214501510574)","(7.0, 8.4, 8.34965034965035)","(6.5, 8.0, 7.831818181818182)","(16.0, 18.5, 18.235)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 15.94915254237288)","(81.0, 150.0, 144.28571428571428)","(61.0, 85.0, 82.6923076923077)","(13.0, 14.5, 14.243801652892563)","(8.0, 9.8, 9.63050847457627)"
07-01-2023 19:31:09.954192,"(21.0, 24.0, 23.97222222222222)","(16.0, 20.0, 19.39189189189189)","(5.5, 6.6, 6.390990990990991)","(7.0, 8.4, 8.34965034965035)","(6.5, 8.0, 7.929133858267717)","(16.0, 18.5, 18.221238938053098)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 15.94915254237288)","(81.0, 150.0, 144.28571428571428)","(61.0, 85.0, 82.77777777777777)","(13.0, 14.5, 14.243801652892563)","(8.0, 9.8, 9.605128205128207)"
07-01-2023 19:31:11.336243,"(21.0, 24.0, 23.975609756097562)","(16.0, 20.0, 19.488636363636363)","(5.5, 6.6, 6.390990990990991)","(7.0, 8.4, 8.34965034965035)","(6.5, 8.0, 7.929133858267717)","(16.0, 18.5, 18.221238938053098)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 15.94915254237288)","(81.0, 150.0, 144.28571428571428)","(61.0, 85.0, 82.77777777777777)","(13.0, 14.5, 14.243801652892563)","(8.0, 9.8, 9.605128205128207)"
07-01-2023 19:31:12.819466,"(21.0, 24.0, 23.977272727272727)","(16.0, 20.0, 19.488636363636363)","(5.5, 6.6, 6.390990990990991)","(7.0, 8.4, 8.352941176470589)","(6.5, 8.0, 7.989880952380952)","(16.0, 18.5, 18.248)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 15.516129032258064)","(81.0, 150.0, 144.28571428571428)","(61.0, 85.0, 82.77777777777777)","(13.0, 14.5, 14.18702290076336)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:14.510075,"(21.0, 24.0, 23.977272727272727)","(16.0, 20.0, 19.488636363636363)","(5.5, 6.6, 6.390990990990991)","(7.0, 8.4, 8.31219512195122)","(6.5, 8.0, 7.915)","(16.0, 18.5, 18.248)","(4.8, 5.3, 5.216763005780346)","(14.0, 16.0, 14.418367346938776)","(81.0, 150.0, 144.28571428571428)","(61.0, 85.0, 82.02702702702703)","(13.0, 14.5, 14.140732265446225)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:16.307780,"(21.0, 24.0, 23.977272727272727)","(16.0, 20.0, 19.488636363636363)","(5.5, 6.6, 6.4077348066298345)","(7.0, 8.4, 8.30952380952381)","(6.5, 8.0, 8.183606557377049)","(16.0, 18.5, 18.244094488188978)","(4.8, 5.3, 5.216763005780346)","(14.0, 14.5, 14.436170212765957)","(81.0, 150.0, 145.3846153846154)","(61.0, 85.0, 82.02702702702703)","(13.0, 14.5, 14.145598194130926)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:17.951825,"(21.0, 24.0, 24.46153846153846)","(16.0, 20.0, 19.488636363636363)","(5.5, 6.6, 6.346320346320347)","(7.0, 8.4, 8.30952380952381)","(6.5, 8.2, 8.091891891891892)","(16.0, 18.5, 18.244094488188978)","(4.8, 5.3, 5.216384180790961)","(14.0, 14.5, 14.436170212765957)","(81.0, 150.0, 145.3846153846154)","(61.0, 85.0, 82.02702702702703)","(13.0, 14.5, 14.154945054945054)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:19.787673,"(21.0, 26.0, 24.272)","(16.0, 20.0, 19.476744186046513)","(5.5, 6.4, 6.346320346320347)","(7.0, 8.4, 8.30952380952381)","(6.5, 8.2, 8.113043478260868)","(16.0, 18.5, 18.244094488188978)","(4.8, 5.3, 5.227628361858191)","(14.0, 14.5, 14.357142857142858)","(81.0, 150.0, 145.3846153846154)","(61.0, 85.0, 82.02702702702703)","(13.0, 14.5, 14.154945054945054)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:21.669979,"(21.0, 26.0, 24.28099173553719)","(16.0, 20.0, 19.375)","(5.5, 6.4, 6.329577464788732)","(7.0, 8.4, 8.305)","(6.5, 8.2, 8.3375)","(16.0, 18.5, 18.25877192982456)","(4.8, 5.3, 5.227628361858191)","(14.0, 14.5, 13.833333333333334)","(81.0, 150.0, 145.3846153846154)","(61.0, 85.0, 81.94444444444444)","(13.0, 14.5, 14.095360824742269)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:23.217440,"(21.0, 26.0, 24.295081967213115)","(16.0, 20.0, 19.071428571428573)","(5.5, 6.4, 6.317098445595855)","(7.0, 8.4, 8.302439024390244)","(6.5, 8.4, 8.323076923076924)","(16.0, 18.5, 18.244094488188978)","(4.8, 5.3, 5.218906605922551)","(14.0, 14.0, 13.736842105263158)","(81.0, 150.0, 145.3846153846154)","(61.0, 85.0, 82.02702702702703)","(13.0, 14.5, 14.109947643979057)","(8.0, 9.8, 9.616129032258065)"
07-01-2023 19:31:24.743568,"(21.0, 26.0, 24.295081967213115)","(16.0, 19.5, 19.071428571428573)","(5.5, 6.4, 6.317098445595855)","(7.0, 8.4, 8.302439024390244)","(6.5, 8.4, 8.323076923076924)","(16.0, 18.5, 18.244094488188978)","(4.8, 5.3, 5.177948717948718)","(14.0, 14.0, 13.767441860465116)","(81.0, 150.0, 145.71428571428572)","(61.0, 85.0, 82.10526315789474)","(13.0, 14.5, 14.182978723404256)","(8.0, 9.8, 9.659154929577465)"
07-01-2023 19:31:26.225804,"(21.0, 26.0, 24.410714285714285)","(16.0, 19.5, 19.364864864864863)","(5.5, 6.4, 6.326984126984128)","(7.0, 8.4, 8.150802139037433)","(6.5, 8.4, 8.507692307692308)","(16.0, 18.5, 18.261029411764707)","(4.8, 5.2, 5.1831858407079645)","(14.0, 14.0, 13.975)","(81.0, 150.0, 145.92592592592592)","(61.0, 85.0, 82.16216216216216)","(13.0, 14.5, 14.17608695652174)","(8.0, 9.8, 9.659154929577465)"
07-01-2023 19:31:27.647970,"(21.0, 26.0, 24.491525423728813)","(16.0, 19.5, 19.342105263157894)","(5.5, 6.4, 6.326984126984128)","(7.0, 8.2, 8.148314606741572)","(6.5, 8.6, 8.507692307692308)","(16.0, 18.5, 18.261029411764707)","(4.8, 5.2, 5.1831858407079645)","(14.0, 14.5, 13.975)","(81.0, 150.0, 145.0)","(61.0, 85.0, 82.85714285714286)","(13.0, 14.5, 14.194672131147541)","(8.0, 9.8, 9.659154929577465)"
07-01-2023 19:31:29.062962,"(21.0, 26.0, 24.491525423728813)","(16.0, 19.5, 19.33116883116883)","(5.5, 6.4, 6.226815642458101)","(7.0, 8.2, 8.160759493670886)","(6.5, 8.6, 8.561538461538461)","(16.0, 18.5, 18.261029411764707)","(4.8, 5.2, 5.182568807339449)","(14.0, 14.5, 13.961538461538462)","(81.0, 150.0, 145.0)","(61.0, 85.0, 82.85714285714286)","(13.0, 14.5, 14.194672131147541)","(8.0, 9.8, 9.659154929577465)"
07-01-2023 19:31:30.513837,"(21.0, 25.0, 24.371794871794872)","(16.0, 19.5, 19.33116883116883)","(5.5, 6.4, 6.226815642458101)","(7.0, 8.2, 8.160256410256409)","(6.5, 8.6, 8.561538461538461)","(16.0, 18.5, 18.261029411764707)","(4.8, 5.2, 5.179120879120879)","(14.0, 14.5, 13.961538461538462)","(81.0, 150.0, 145.0)","(61.0, 85.0, 82.85714285714286)","(13.0, 14.5, 14.194672131147541)","(8.0, 9.8, 9.659154929577465)"
07-01-2023 19:31:32.083698,"(21.0, 25.0, 24.371794871794872)","(16.0, 19.5, 19.33116883116883)","(5.5, 6.4, 6.226815642458101)","(7.0, 8.2, 8.160256410256409)","(6.5, 8.6, 8.561538461538461)","(16.0, 18.5, 18.237903225806452)","(4.8, 5.2, 5.1776470588235295)","(14.0, 14.5, 13.961538461538462)","(81.0, 150.0, 145.0)","(61.0, 85.0, 82.85714285714286)","(13.0, 14.5, 14.194672131147541)","(8.0, 9.8, 9.660869565217391)"
07-01-2023 19:31:33.686601,"(21.0, 25.0, 24.371794871794872)","(16.0, 19.5, 19.33116883116883)","(5.5, 6.4, 6.249769585253456)","(7.0, 8.2, 8.177304964539006)","(6.5, 8.6, 8.510526315789473)","(16.0, 18.5, 18.25225225225225)","(4.8, 5.2, 5.1776470588235295)","(13.0, 14.5, 13.961538461538462)","(81.0, 150.0, 145.0)","(51.0, 85.0, 82.67857142857143)","(13.0, 14.5, 14.194672131147541)","(8.0, 9.8, 9.660869565217391)"
07-01-2023 19:31:35.232673,"(21.0, 25.0, 24.371794871794872)","(16.0, 19.5, 19.347058823529412)","(5.5, 6.4, 6.272897196261683)","(7.0, 8.2, 8.177304964539006)","(6.5, 8.6, 8.510526315789473)","(16.0, 18.5, 18.25225225225225)","(4.8, 5.2, 5.183854166666666)","(13.0, 14.5, 13.955696202531646)","(81.0, 150.0, 145.23809523809524)","(51.0, 85.0, 82.29166666666667)","(13.0, 14.5, 14.238372093023257)","(8.0, 9.8, 9.660869565217391)"
07-01-2023 19:31:36.790980,"(21.0, 25.0, 24.275)","(16.0, 19.5, 19.39156626506024)","(5.5, 6.4, 6.2734883720930235)","(7.0, 8.2, 8.157894736842104)","(6.5, 8.6, 8.46923076923077)","(16.0, 18.5, 18.2375)","(4.8, 5.2, 5.184183673469388)","(13.0, 14.5, 13.955696202531646)","(81.0, 150.0, 145.23809523809524)","(51.0, 85.0, 82.4)","(13.0, 14.5, 13.988636363636363)","(8.0, 9.8, 9.660869565217391)"
07-01-2023 19:31:38.480884,"(21.0, 25.0, 24.29268292682927)","(16.0, 19.5, 19.390243902439025)","(5.5, 6.4, 6.266666666666667)","(7.0, 8.2, 8.313725490196079)","(6.5, 8.6, 8.22882096069869)","(16.0, 18.5, 18.256756756756758)","(4.8, 5.2, 5.2377952755905515)","(13.0, 14.5, 14.10909090909091)","(81.0, 150.0, 145.23809523809524)","(51.0, 85.0, 83.05555555555556)","(13.0, 14.5, 13.447761194029852)","(8.0, 9.8, 9.691764705882353)"
07-01-2023 19:31:40.048771,"(21.0, 25.0, 23.74418604651163)","(16.0, 19.5, 19.390243902439025)","(5.5, 6.4, 6.305637982195846)","(7.0, 8.4, 8.340909090909092)","(6.5, 8.4, 8.219354838709677)","(16.0, 18.5, 18.203296703296704)","(4.8, 5.3, 5.24169741697417)","(13.0, 14.5, 14.10909090909091)","(81.0, 150.0, 145.23809523809524)","(51.0, 85.0, 82.77777777777777)","(13.0, 13.5, 13.887537993920972)","(8.0, 9.8, 9.691764705882353)"
07-01-2023 19:31:41.584411,"(21.0, 24.0, 23.74418604651163)","(16.0, 19.5, 19.390243902439025)","(5.5, 6.4, 6.317678100263852)","(7.0, 8.4, 8.37471264367816)","(6.5, 8.4, 8.24152249134948)","(16.0, 18.5, 18.267241379310345)","(4.8, 5.3, 5.252121212121212)","(13.0, 14.5, 14.086538461538462)","(81.0, 150.0, 145.78947368421052)","(51.0, 85.0, 83.75)","(13.0, 14.0, 13.887537993920972)","(8.0, 9.8, 9.691764705882353)"
07-01-2023 19:31:43.196622,"(21.0, 25.0, 23.761904761904763)","(16.0, 19.5, 19.40909090909091)","(5.5, 6.4, 6.323958333333334)","(7.0, 8.4, 8.37471264367816)","(6.5, 8.4, 8.24152249134948)","(16.0, 18.5, 18.267241379310345)","(4.8, 5.3, 5.2524137931034485)","(13.0, 14.5, 14.086538461538462)","(81.0, 150.0, 145.78947368421052)","(51.0, 85.0, 83.75)","(13.0, 14.0, 13.848238482384824)","(8.0, 9.8, 9.73030303030303)"
