,Targan Bale,Ibrox Cooper,Slingshot Flare,Luxuriate,Who Told John,Chasing Jimmy,Inga Leah,Liberty Pop
12-01-2023 17:33:07.600853,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 5.95)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.973684210526315)","(16.0, 19.5, 17.605263157894736)","(17.0, 48.0, 46.666666666666664)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.658064516129032)"
12-01-2023 17:33:09.437590,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 5.95)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.973684210526315)","(16.0, 19.5, 17.605263157894736)","(17.0, 48.0, 46.666666666666664)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:11.731060,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 6.0)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.973684210526315)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.666666666666664)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:13.651842,"(2.2, 2.6, 2.48)","(5.0, 6.4, 6.0)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.38461538461539)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:15.229618,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.0)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 41.0)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:16.711368,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:18.196221,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:19.577534,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:20.954117,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:22.277027,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:23.564316,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:24.785028,"(2.2, 2.58, 2.48)","(5.0, 6.4, 6.257142857142857)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:26.400245,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 6.275)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:27.711168,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 6.275)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.17647058823529)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:29.212779,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 6.275)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:30.683997,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.4, 6.35)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:31.918104,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.35)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:33.394365,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.215)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:34.677659,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.215)","(4.6, 5.9, 5.2700000000000005)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:35.935597,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.215)","(4.6, 5.9, 5.3076923076923075)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.22222222222222)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:37.172524,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.675)","(4.6, 5.9, 5.138461538461539)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.666666666666664)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:38.419381,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.685714285714285)","(4.6, 5.9, 5.24)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.0)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:39.565741,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.685714285714285)","(4.6, 5.9, 5.24)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 47.0)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:40.606727,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.685714285714285)","(4.6, 5.9, 5.24)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:41.809429,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.685714285714285)","(4.6, 5.9, 5.24)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:42.864589,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.315384615384615)","(4.6, 5.9, 5.24)","(9.0, 13.5, 10.821428571428571)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:43.957243,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.605263157894736)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:45.034034,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.64516129032258)"
12-01-2023 17:33:46.156198,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.64516129032258)"
12-01-2023 17:33:47.414269,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 10.909090909090908)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:48.547440,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.021739130434783)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 110.0)","(6.5, 11.0, 9.651851851851852)"
12-01-2023 17:33:49.662559,"(2.2, 2.58, 2.48)","(5.0, 6.8, 6.315384615384615)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.021739130434783)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:50.923874,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.38888888888889)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:52.239768,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:53.486303,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:54.626109,"(2.2, 2.6, 2.4690909090909092)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:55.811586,"(2.2, 2.58, 2.4885714285714284)","(5.0, 6.8, 6.45)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:57.071138,"(2.2, 2.58, 2.4885714285714284)","(5.0, 6.8, 6.333333333333333)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:58.305394,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.333333333333333)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:33:59.437356,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.333333333333333)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:34:00.629654,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.333333333333333)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.25)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.333333333333336)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.095652173913043)"
12-01-2023 17:34:01.789778,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.333333333333333)","(4.6, 5.9, 5.6000000000000005)","(9.0, 13.5, 11.227272727272727)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 44.0)","(26.0, 180.0, 123.33333333333333)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:03.047851,"(2.2, 2.58, 2.46)","(5.0, 7.0, 6.753846153846154)","(4.6, 5.9, 5.736363636363636)","(9.0, 13.5, 11.526315789473685)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:04.244332,"(2.2, 2.58, 2.46)","(5.0, 7.0, 6.753846153846154)","(4.6, 5.9, 5.736363636363636)","(9.0, 13.5, 11.185185185185185)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.0)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:05.475400,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.79047619047619)","(4.6, 5.9, 5.814285714285715)","(9.0, 13.5, 11.185185185185185)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.0)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:06.684377,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.885714285714285)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.546875)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.0)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:07.913083,"(2.2, 2.58, 2.46)","(5.0, 7.0, 6.822222222222222)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.483870967741936)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:09.139746,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.0, 6.85)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.483870967741936)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:10.460393,"(2.2, 2.58, 2.46)","(5.0, 7.2, 6.533333333333333)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.76388888888889)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:11.734615,"(2.2, 2.58, 2.46)","(5.0, 7.2, 6.533333333333333)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.76388888888889)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:13.080798,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.2, 6.461538461538462)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.76388888888889)","(16.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.027450980392157)"
12-01-2023 17:34:14.426314,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.2, 6.763636363636364)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.76388888888889)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:15.705592,"(2.2, 2.58, 2.46)","(5.0, 7.2, 6.866666666666666)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.705128205128204)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 126.66666666666667)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:16.955697,"(2.2, 2.58, 2.46)","(5.0, 7.2, 6.866666666666666)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 11.705128205128204)","(16.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(26.0, 180.0, 100.0)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:18.470079,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.2, 7.015384615384615)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.5, 12.0)","(15.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 124.0)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:19.695255,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.2, 7.015384615384615)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.0, 11.6875)","(15.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 124.0)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:20.906733,"(2.2, 2.58, 2.4885714285714284)","(5.0, 7.2, 7.015384615384615)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.0, 11.455882352941176)","(15.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 124.0)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:22.143445,"(2.2, 2.58, 2.46)","(5.0, 7.2, 7.111111111111112)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.0, 11.355263157894736)","(15.0, 19.5, 17.785714285714285)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 124.0)","(6.5, 11.0, 10.008000000000001)"
12-01-2023 17:34:23.332653,"(2.2, 2.58, 2.5145454545454546)","(5.0, 7.2, 7.111111111111112)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.0, 11.355263157894736)","(15.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 104.0)","(6.5, 11.0, 9.984615384615385)"
12-01-2023 17:34:24.471650,"(2.2, 2.58, 2.546315789473684)","(5.0, 7.2, 7.166666666666667)","(4.6, 5.9, 5.366666666666666)","(9.0, 13.0, 11.177083333333334)","(15.0, 19.5, 17.25)","(18.0, 48.0, 46.57142857142857)","(31.0, 180.0, 124.0)","(6.5, 11.0, 9.984615384615385)"
12-01-2023 17:34:25.599991,"(2.2, 2.58, 2.546315789473684)","(5.0, 7.2, 7.166666666666667)","(4.6, 5.9, 5.728571428571429)","(9.0, 13.0, 11.177083333333334)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 124.0)","(6.5, 11.0, 9.984615384615385)"
12-01-2023 17:34:26.729983,"(2.2, 2.58, 2.52)","(5.0, 7.2, 7.166666666666667)","(4.6, 5.9, 5.3)","(9.0, 13.0, 11.177083333333334)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 104.0)","(6.5, 11.0, 9.890322580645162)"
12-01-2023 17:34:27.835100,"(2.2, 2.58, 2.546315789473684)","(5.0, 7.2, 7.157894736842105)","(4.6, 5.9, 5.5769230769230775)","(9.0, 13.0, 11.177083333333334)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 136.92307692307693)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:28.942181,"(2.2, 2.58, 2.546315789473684)","(5.0, 7.2, 6.54)","(4.6, 5.9, 5.375)","(9.0, 13.0, 11.238636363636363)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 136.92307692307693)","(6.5, 11.0, 9.924590163934427)"
12-01-2023 17:34:30.070732,"(2.2, 2.58, 2.51)","(5.0, 7.0, 6.666666666666667)","(4.6, 5.9, 5.5769230769230775)","(9.0, 13.0, 11.238636363636363)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 136.92307692307693)","(6.5, 11.0, 9.924590163934427)"
12-01-2023 17:34:31.223884,"(2.2, 2.58, 2.5114285714285716)","(5.0, 7.0, 6.6)","(4.6, 5.9, 5.717391304347826)","(9.0, 13.0, 11.238636363636363)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 136.92307692307693)","(6.5, 11.0, 9.924590163934427)"
12-01-2023 17:34:32.492390,"(2.2, 2.58, 2.5114285714285716)","(5.0, 7.0, 6.753846153846154)","(4.6, 5.9, 5.75)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 133.33333333333334)","(6.5, 11.0, 9.924590163934427)"
12-01-2023 17:34:33.681808,"(2.2, 2.58, 2.5309090909090908)","(5.0, 7.0, 6.8)","(4.6, 5.9, 5.75)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 133.33333333333334)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:34.873205,"(2.2, 2.58, 2.5309090909090908)","(5.0, 7.0, 6.8)","(4.6, 5.9, 5.75)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 41.529411764705884)","(31.0, 180.0, 133.33333333333334)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:36.080936,"(2.2, 2.58, 2.551764705882353)","(5.0, 7.0, 6.8)","(4.6, 5.9, 5.7894736842105265)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 40.666666666666664)","(31.0, 180.0, 133.33333333333334)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:37.307355,"(2.2, 2.58, 2.5309090909090908)","(5.0, 7.0, 6.8)","(4.6, 5.9, 5.7894736842105265)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 40.666666666666664)","(31.0, 180.0, 127.5)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:38.451480,"(2.2, 2.58, 2.5309090909090908)","(5.0, 7.0, 6.8)","(4.6, 5.9, 5.7894736842105265)","(9.0, 13.0, 11.191489361702128)","(15.0, 19.5, 18.338709677419356)","(18.0, 48.0, 40.666666666666664)","(31.0, 180.0, 127.5)","(6.5, 11.0, 9.906666666666666)"
12-01-2023 17:34:39.640758,"(2.15, 2.58, 2.551764705882353)","(5.0, 7.0, 6.822222222222222)","(4.6, 5.9, 5.7894736842105265)","(9.0, 13.0, 11.11111111111111)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 40.666666666666664)","(31.0, 180.0, 126.66666666666667)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:40.920233,"(2.15, 2.58, 2.5442857142857145)","(5.0, 7.0, 6.666666666666667)","(4.6, 5.9, 5.858823529411765)","(9.0, 13.0, 11.11111111111111)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 41.529411764705884)","(31.0, 180.0, 126.66666666666667)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:42.124892,"(2.15, 2.6, 2.55)","(5.0, 7.0, 6.666666666666667)","(4.6, 5.9, 5.858823529411765)","(9.0, 13.0, 11.11111111111111)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 41.529411764705884)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:43.326066,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.5)","(4.6, 5.9, 5.858823529411765)","(9.0, 13.0, 11.152173913043478)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 41.529411764705884)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:44.727565,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.384615384615385)","(4.6, 5.9, 5.858823529411765)","(9.0, 13.0, 11.11111111111111)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 41.529411764705884)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:46.131003,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.630769230769231)","(4.6, 5.9, 5.858823529411765)","(9.0, 13.0, 11.657894736842106)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 40.857142857142854)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:47.285930,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.733333333333333)","(4.6, 5.9, 5.858823529411765)","(9.0, 12.5, 11.456521739130435)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 40.857142857142854)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:48.493602,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.630769230769231)","(4.6, 5.9, 5.858823529411765)","(9.0, 12.5, 11.05)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 40.857142857142854)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
12-01-2023 17:34:49.699422,"(2.15, 2.62, 2.5533333333333332)","(5.0, 7.0, 6.7)","(4.6, 5.9, 5.858823529411765)","(9.0, 12.5, 11.05)","(15.0, 19.5, 18.338709677419356)","(21.0, 48.0, 40.857142857142854)","(31.0, 180.0, 147.27272727272728)","(7.0, 11.0, 9.906666666666666)"
