,Aramco,Fighting Force,Statesmanship,Albanian Bay,Dynamic Deel,Italian Award,Kenrick Road,Shark Island,Diamanda,Jenni Lartiste,Lottacheex,Sockastar,Brungle Creek,Lucky Hands
16-12-2022 13:50:43.711205,"(5.5, 5.8, 5.740501792114696)","(51.0, 90.0, 83.75)","(17.0, 22.0, 21.333333333333332)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.904761904761905)","(31.0, 50.0, 48.90909090909091)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 11.98447204968944)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.182926829268293)","(2.35, 2.48, 2.462222222222222)","(31.0, 44.0, 40.44444444444444)","(14.0, 20.0, 19.88888888888889)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:45.138222,"(5.5, 5.7, 5.664625850340136)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.333333333333332)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.904761904761905)","(31.0, 50.0, 48.90909090909091)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.00887573964497)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.182926829268293)","(2.35, 2.48, 2.463548387096774)","(31.0, 44.0, 40.285714285714285)","(14.0, 20.0, 19.88888888888889)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:46.525586,"(5.0, 5.7, 5.670114942528736)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.380281690140844)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.904761904761905)","(31.0, 50.0, 48.90909090909091)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.00887573964497)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.326086956521738)","(2.3, 2.48, 2.4647619047619047)","(31.0, 42.0, 40.285714285714285)","(15.0, 20.0, 19.902439024390244)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:48.153902,"(5.0, 5.7, 5.575247524752475)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.380281690140844)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.904761904761905)","(31.0, 50.0, 48.90909090909091)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.00887573964497)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.472222222222221)","(2.3, 2.48, 2.5100854700854702)","(31.0, 42.0, 40.285714285714285)","(15.0, 20.0, 19.902439024390244)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:49.584527,"(5.0, 5.6, 5.575247524752475)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.380281690140844)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.904761904761905)","(31.0, 50.0, 49.0)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.00887573964497)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.472222222222221)","(2.3, 2.52, 2.5136538461538462)","(31.0, 42.0, 40.285714285714285)","(15.0, 20.0, 19.902439024390244)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:51.204743,"(5.0, 5.5, 5.469473684210526)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.380281690140844)","(41.0, 60.0, 58.62068965517241)","(17.0, 25.0, 24.875)","(31.0, 50.0, 49.0)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.00887573964497)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.472222222222221)","(2.3, 2.52, 2.548888888888889)","(31.0, 42.0, 39.81818181818182)","(15.0, 20.0, 19.902439024390244)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:52.789017,"(5.0, 5.5, 5.483333333333333)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.285714285714285)","(41.0, 60.0, 57.241379310344826)","(17.0, 25.0, 24.80952380952381)","(31.0, 50.0, 49.0)","(31.0, 44.0, 42.166666666666664)","(10.0, 12.5, 12.022988505747126)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.418032786885245)","(2.3, 2.56, 2.564)","(31.0, 42.0, 39.6)","(15.0, 20.0, 19.841463414634145)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:54.366563,"(5.0, 5.5, 5.423333333333334)","(51.0, 90.0, 84.73684210526315)","(17.0, 22.0, 21.285714285714285)","(41.0, 60.0, 58.4)","(17.0, 25.0, 24.61904761904762)","(31.0, 50.0, 49.111111111111114)","(31.0, 44.0, 41.45454545454545)","(10.0, 12.5, 11.978947368421053)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.423076923076923)","(2.3, 2.58, 2.5674074074074076)","(31.0, 42.0, 39.6)","(15.0, 20.0, 19.645833333333332)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:55.914858,"(5.0, 5.4, 5.391891891891892)","(51.0, 85.0, 84.375)","(17.0, 22.0, 21.285714285714285)","(41.0, 60.0, 58.4)","(17.0, 25.0, 23.85)","(31.0, 50.0, 49.111111111111114)","(31.0, 44.0, 40.857142857142854)","(10.0, 12.0, 11.994565217391305)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.423076923076923)","(2.3, 2.58, 2.581212121212121)","(31.0, 42.0, 39.6)","(15.0, 20.0, 19.75)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:57.350208,"(5.0, 5.4, 5.391891891891892)","(51.0, 85.0, 84.5)","(17.0, 22.0, 21.285714285714285)","(41.0, 60.0, 58.4)","(17.0, 24.0, 24.641025641025642)","(31.0, 50.0, 49.0)","(31.0, 42.0, 41.609756097560975)","(10.0, 12.0, 11.994565217391305)","(101.0, 270.0, 228.33333333333334)","(6.5, 10.5, 10.51923076923077)","(2.3, 2.6, 2.5672340425531917)","(31.0, 42.0, 39.6)","(15.0, 20.0, 19.841463414634145)","(101.0, 620.0, 485.0)"
16-12-2022 13:50:58.703335,"(5.0, 5.4, 5.3912621359223305)","(51.0, 85.0, 84.5)","(17.0, 22.0, 21.285714285714285)","(41.0, 60.0, 58.4)","(17.0, 25.0, 24.533333333333335)","(31.0, 50.0, 49.0)","(31.0, 42.0, 40.54545454545455)","(10.0, 12.0, 11.994565217391305)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.516129032258064)","(2.3, 2.58, 2.5642105263157897)","(31.0, 42.0, 39.6)","(15.0, 20.0, 18.125)","(101.0, 620.0, 485.0)"
16-12-2022 13:51:00.191793,"(5.0, 5.3, 5.262745098039216)","(51.0, 90.0, 83.91304347826087)","(17.0, 22.0, 21.174603174603174)","(41.0, 60.0, 58.4)","(17.0, 25.0, 24.5)","(31.0, 50.0, 48.588235294117645)","(31.0, 42.0, 40.54545454545455)","(10.0, 12.0, 12.139344262295081)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.516129032258064)","(2.3, 2.58, 2.5539285714285715)","(31.0, 42.0, 38.05882352941177)","(15.0, 18.5, 19.133333333333333)","(101.0, 620.0, 485.0)"
16-12-2022 13:51:01.731381,"(5.0, 5.3, 5.22258064516129)","(51.0, 90.0, 86.11111111111111)","(17.0, 22.0, 21.174603174603174)","(41.0, 60.0, 58.4)","(17.0, 25.0, 24.5)","(31.0, 50.0, 48.588235294117645)","(31.0, 42.0, 40.72)","(10.0, 12.5, 12.232758620689655)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 11.14102564102564)","(2.3, 2.56, 2.515764705882353)","(31.0, 40.0, 36.857142857142854)","(15.0, 19.5, 19.38235294117647)","(101.0, 620.0, 485.0)"
16-12-2022 13:51:03.231101,"(5.0, 5.3, 5.255186721991701)","(51.0, 85.0, 83.33333333333333)","(17.0, 22.0, 21.267605633802816)","(41.0, 60.0, 58.4)","(17.0, 25.0, 24.5)","(31.0, 50.0, 48.588235294117645)","(31.0, 42.0, 41.054545454545455)","(10.0, 12.5, 12.42361111111111)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.5, 11.178571428571429)","(2.3, 2.52, 2.5052083333333335)","(31.0, 40.0, 36.705882352941174)","(15.0, 19.5, 19.55)","(101.0, 620.0, 485.0)"
16-12-2022 13:51:04.803409,"(5.0, 5.4, 5.424324324324324)","(51.0, 85.0, 84.0)","(17.0, 21.0, 20.869565217391305)","(41.0, 60.0, 54.2)","(17.0, 25.0, 24.555555555555557)","(31.0, 50.0, 47.714285714285715)","(31.0, 42.0, 39.377049180327866)","(10.0, 12.5, 12.424657534246576)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.5, 10.645631067961165)","(2.3, 2.52, 2.509514563106796)","(31.0, 38.0, 37.12)","(15.0, 20.0, 19.555555555555557)","(101.0, 620.0, 582.5)"
16-12-2022 13:51:06.378783,"(5.0, 5.5, 5.424324324324324)","(51.0, 85.0, 84.0)","(17.0, 21.0, 21.21212121212121)","(41.0, 60.0, 54.2)","(17.0, 25.0, 24.555555555555557)","(31.0, 50.0, 47.714285714285715)","(31.0, 40.0, 39.292307692307695)","(10.0, 12.5, 12.424657534246576)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.672413793103448)","(2.3, 2.52, 2.509795918367347)","(31.0, 38.0, 36.96551724137931)","(15.0, 20.0, 19.580357142857142)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:07.941595,"(5.0, 5.5, 5.421951219512195)","(51.0, 85.0, 83.33333333333333)","(17.0, 22.0, 21.223880597014926)","(41.0, 60.0, 54.11764705882353)","(17.0, 25.0, 24.555555555555557)","(31.0, 50.0, 47.63636363636363)","(31.0, 40.0, 39.292307692307695)","(10.0, 12.5, 12.442857142857143)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.672413793103448)","(2.3, 2.52, 2.5076543209876543)","(31.0, 38.0, 36.96551724137931)","(15.0, 21.0, 19.695652173913043)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:09.578789,"(5.0, 5.5, 5.3538461538461535)","(51.0, 85.0, 83.5)","(17.0, 22.0, 21.19402985074627)","(41.0, 60.0, 54.80769230769231)","(17.0, 25.0, 24.61904761904762)","(31.0, 50.0, 47.63636363636363)","(31.0, 40.0, 39.333333333333336)","(10.0, 12.5, 12.53061224489796)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.731132075471699)","(2.3, 2.52, 2.4673469387755103)","(31.0, 38.0, 37.09090909090909)","(15.0, 21.0, 20.703703703703702)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:11.132822,"(5.0, 5.5, 5.40952380952381)","(51.0, 85.0, 84.04761904761905)","(17.0, 22.0, 21.19402985074627)","(41.0, 60.0, 54.54545454545455)","(17.0, 25.0, 24.903225806451612)","(31.0, 50.0, 48.074074074074076)","(31.0, 40.0, 39.41538461538462)","(10.0, 13.0, 12.727272727272727)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.6875)","(2.35, 2.48, 2.461012658227848)","(31.0, 38.0, 37.12)","(15.0, 21.0, 20.743589743589745)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:12.653311,"(5.0, 5.5, 5.351935483870967)","(51.0, 85.0, 84.04761904761905)","(17.0, 22.0, 21.35593220338983)","(41.0, 60.0, 54.11764705882353)","(17.0, 25.0, 25.083333333333332)","(31.0, 50.0, 48.074074074074076)","(31.0, 40.0, 39.39393939393939)","(10.0, 13.0, 12.712871287128714)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.41566265060241)","(2.35, 2.48, 2.488205128205128)","(31.0, 38.0, 37.12)","(15.0, 21.0, 20.791666666666668)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:14.130522,"(5.0, 5.4, 5.317699115044248)","(51.0, 85.0, 84.04761904761905)","(17.0, 22.0, 21.35593220338983)","(41.0, 60.0, 53.81818181818182)","(17.0, 26.0, 24.81159420289855)","(31.0, 50.0, 48.54545454545455)","(31.0, 40.0, 39.39393939393939)","(10.0, 13.0, 12.718446601941748)","(101.0, 270.0, 228.33333333333334)","(6.5, 11.0, 10.53191489361702)","(2.35, 2.5, 2.5014285714285713)","(31.0, 38.0, 37.333333333333336)","(15.0, 21.0, 19.1)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:15.753039,"(5.0, 5.4, 5.3136363636363635)","(51.0, 85.0, 84.04761904761905)","(17.0, 22.0, 21.956521739130434)","(41.0, 60.0, 54.11764705882353)","(17.0, 26.0, 24.81159420289855)","(31.0, 50.0, 48.76923076923077)","(31.0, 40.0, 39.436619718309856)","(10.0, 13.0, 12.718446601941748)","(101.0, 270.0, 227.14285714285714)","(6.5, 11.0, 10.435897435897436)","(2.35, 2.52, 2.498)","(31.0, 38.0, 37.44)","(15.0, 19.5, 19.166666666666668)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:17.282234,"(5.0, 5.4, 5.321739130434783)","(51.0, 85.0, 82.77777777777777)","(17.0, 22.0, 22.341463414634145)","(41.0, 60.0, 54.11764705882353)","(17.0, 26.0, 24.92105263157895)","(31.0, 50.0, 48.76923076923077)","(31.0, 40.0, 39.54545454545455)","(10.0, 13.0, 12.623376623376624)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.610619469026549)","(2.3, 2.5, 2.4708571428571426)","(31.0, 38.0, 37.40425531914894)","(15.0, 19.5, 19.03448275862069)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:18.830365,"(5.0, 5.4, 5.321739130434783)","(51.0, 85.0, 77.72727272727273)","(17.0, 23.0, 22.386363636363637)","(41.0, 60.0, 54.339622641509436)","(17.0, 26.0, 24.94871794871795)","(31.0, 50.0, 48.76923076923077)","(31.0, 40.0, 39.354838709677416)","(10.0, 13.0, 12.685393258426966)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.644628099173554)","(2.3, 2.48, 2.475793991416309)","(31.0, 38.0, 37.40425531914894)","(15.0, 20.0, 19.44)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:20.290228,"(5.0, 5.3, 5.271604938271605)","(51.0, 80.0, 77.72727272727273)","(17.0, 23.0, 22.283333333333335)","(41.0, 60.0, 54.11764705882353)","(17.0, 26.0, 24.586206896551722)","(31.0, 50.0, 48.54545454545455)","(31.0, 40.0, 39.354838709677416)","(10.0, 13.0, 12.645569620253164)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.619469026548673)","(2.3, 2.48, 2.4775970425138634)","(31.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.3125)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:21.818563,"(5.0, 5.3, 5.257918552036199)","(51.0, 80.0, 77.72727272727273)","(17.0, 23.0, 22.065217391304348)","(41.0, 60.0, 54.339622641509436)","(17.0, 26.0, 24.533333333333335)","(31.0, 50.0, 48.24)","(31.0, 40.0, 41.04761904761905)","(10.0, 13.0, 12.708860759493671)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.656)","(2.3, 2.5, 2.475850622406639)","(31.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.57894736842105)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:23.421903,"(5.0, 5.3, 5.261885245901639)","(51.0, 80.0, 77.72727272727273)","(17.0, 23.0, 22.065217391304348)","(41.0, 60.0, 54.339622641509436)","(17.0, 25.0, 24.82051282051282)","(31.0, 50.0, 48.24)","(31.0, 42.0, 41.294117647058826)","(10.0, 13.0, 12.72289156626506)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.658730158730158)","(2.3, 2.48, 2.4746524064171123)","(31.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.714285714285715)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:24.985054,"(5.0, 5.3, 5.374311926605505)","(51.0, 80.0, 78.88888888888889)","(17.0, 23.0, 22.065217391304348)","(41.0, 60.0, 54.11764705882353)","(17.0, 25.0, 24.96969696969697)","(31.0, 50.0, 48.24)","(31.0, 42.0, 41.04761904761905)","(10.0, 13.0, 12.684931506849315)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.62280701754386)","(2.3, 2.48, 2.455399061032864)","(31.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.644444444444446)","(101.0, 620.0, 601.25)"
16-12-2022 13:51:26.650814,"(4.8, 5.4, 5.387272727272728)","(51.0, 80.0, 78.88888888888889)","(17.0, 23.0, 22.065217391304348)","(41.0, 60.0, 58.07692307692308)","(17.0, 26.0, 24.970588235294116)","(31.0, 50.0, 48.24)","(31.0, 42.0, 39.53125)","(10.0, 13.0, 12.708860759493671)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.653846153846153)","(2.3, 2.48, 2.459390243902439)","(31.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.719298245614034)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:28.354821,"(4.8, 5.4, 5.3918181818181825)","(51.0, 80.0, 78.88888888888889)","(17.0, 23.0, 22.06)","(41.0, 60.0, 57.94117647058823)","(17.0, 26.0, 24.75)","(31.0, 50.0, 48.90909090909091)","(31.0, 40.0, 39.53125)","(10.0, 13.0, 12.72289156626506)","(101.0, 270.0, 227.14285714285714)","(7.0, 11.0, 10.703947368421053)","(2.3, 2.46, 2.4568098159509204)","(31.0, 38.0, 36.9)","(15.0, 20.0, 19.737704918032787)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:29.994877,"(4.8, 5.4, 5.3918181818181825)","(51.0, 80.0, 78.88888888888889)","(17.0, 23.0, 22.0)","(41.0, 65.0, 60.294117647058826)","(17.0, 25.0, 24.894736842105264)","(31.0, 50.0, 49.0)","(31.0, 40.0, 39.55555555555556)","(10.0, 13.0, 12.713333333333333)","(101.0, 270.0, 220.0)","(7.0, 11.0, 10.771084337349398)","(2.3, 2.46, 2.4475510204081634)","(31.0, 38.0, 36.91139240506329)","(15.0, 20.0, 19.77358490566038)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:31.687761,"(4.8, 5.5, 5.432846715328467)","(51.0, 85.0, 83.75)","(17.0, 22.0, 22.271186440677965)","(41.0, 65.0, 60.625)","(17.0, 25.0, 25.015384615384615)","(31.0, 50.0, 51.388888888888886)","(31.0, 40.0, 39.88461538461539)","(10.0, 13.0, 12.772058823529411)","(101.0, 270.0, 360.0)","(7.0, 11.0, 10.576271186440678)","(2.3, 2.46, 2.4234920634920636)","(31.0, 38.0, 36.98701298701299)","(15.0, 21.0, 20.11904761904762)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:33.355392,"(4.8, 5.5, 5.432846715328467)","(51.0, 85.0, 84.375)","(17.0, 23.0, 21.580952380952382)","(41.0, 65.0, 62.72727272727273)","(17.0, 26.0, 24.842105263157894)","(31.0, 55.0, 50.333333333333336)","(31.0, 40.0, 39.86666666666667)","(10.0, 13.0, 12.772058823529411)","(101.0, 390.0, 270.0)","(7.0, 11.0, 10.571428571428571)","(2.3, 2.44, 2.423225806451613)","(31.0, 38.0, 36.935483870967744)","(15.0, 21.0, 20.17241379310345)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:35.014111,"(4.8, 5.5, 5.469078947368422)","(51.0, 85.0, 84.375)","(17.0, 22.0, 21.580952380952382)","(41.0, 65.0, 62.72727272727273)","(17.0, 26.0, 25.2972972972973)","(31.0, 55.0, 49.0)","(31.0, 40.0, 39.86666666666667)","(10.0, 13.0, 12.7578125)","(101.0, 390.0, 228.75)","(7.0, 11.0, 10.571428571428571)","(2.3, 2.44, 2.423225806451613)","(31.0, 38.0, 36.983050847457626)","(15.0, 21.0, 20.17241379310345)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:36.685872,"(4.8, 5.5, 5.483846153846154)","(51.0, 85.0, 84.375)","(17.0, 22.0, 21.580952380952382)","(41.0, 65.0, 62.27272727272727)","(17.0, 26.0, 25.333333333333332)","(31.0, 55.0, 49.0)","(31.0, 40.0, 39.65217391304348)","(10.0, 13.0, 12.761538461538462)","(101.0, 360.0, 280.0)","(7.0, 11.0, 10.50909090909091)","(2.3, 2.44, 2.423225806451613)","(31.0, 38.0, 36.983050847457626)","(15.0, 21.0, 20.6)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:38.307058,"(4.8, 5.5, 5.472368421052631)","(51.0, 85.0, 84.375)","(17.0, 22.0, 21.580952380952382)","(41.0, 65.0, 62.05882352941177)","(17.0, 26.0, 25.333333333333332)","(31.0, 55.0, 48.63636363636363)","(31.0, 40.0, 39.61702127659574)","(10.0, 13.0, 12.764285714285714)","(101.0, 350.0, 280.0)","(7.0, 11.0, 10.411214953271028)","(2.3, 2.44, 2.424923076923077)","(31.0, 38.0, 36.983050847457626)","(15.0, 21.0, 21.05263157894737)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:39.929213,"(4.8, 5.5, 5.49320987654321)","(51.0, 85.0, 87.94117647058823)","(17.0, 22.0, 21.580952380952382)","(41.0, 65.0, 55.55555555555556)","(17.0, 26.0, 25.333333333333332)","(31.0, 55.0, 48.77777777777778)","(31.0, 40.0, 39.64)","(10.0, 13.0, 12.764285714285714)","(101.0, 340.0, 280.0)","(7.0, 11.0, 10.427184466019417)","(2.3, 2.44, 2.42)","(31.0, 38.0, 36.983050847457626)","(15.0, 22.0, 21.05263157894737)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:41.578958,"(4.8, 5.5, 5.49320987654321)","(51.0, 95.0, 87.22222222222223)","(17.0, 22.0, 21.580952380952382)","(41.0, 60.0, 55.416666666666664)","(17.0, 26.0, 25.333333333333332)","(31.0, 55.0, 48.77777777777778)","(31.0, 40.0, 39.64)","(10.0, 13.0, 12.764285714285714)","(101.0, 340.0, 256.6666666666667)","(7.5, 11.0, 10.427184466019417)","(2.3, 2.44, 2.42)","(31.0, 38.0, 36.983050847457626)","(15.0, 22.0, 20.717391304347824)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:43.193077,"(4.8, 5.5, 5.5488372093023255)","(51.0, 90.0, 87.22222222222223)","(17.0, 22.0, 21.580952380952382)","(41.0, 60.0, 57.3170731707317)","(17.0, 26.0, 25.318181818181817)","(31.0, 55.0, 48.77777777777778)","(31.0, 40.0, 39.64)","(10.0, 13.0, 12.757352941176471)","(101.0, 330.0, 256.6666666666667)","(7.5, 11.0, 10.411214953271028)","(2.3, 2.44, 2.4234730538922156)","(31.0, 38.0, 36.983050847457626)","(15.0, 22.0, 20.39344262295082)","(101.0, 620.0, 590.0)"
16-12-2022 13:51:44.835845,"(4.8, 5.6, 5.574418604651163)","(51.0, 90.0, 87.22222222222223)","(17.0, 22.0, 21.580952380952382)","(41.0, 60.0, 56.94444444444444)","(17.0, 26.0, 25.318181818181817)","(31.0, 55.0, 48.77777777777778)","(31.0, 40.0, 39.6078431372549)","(10.0, 13.0, 12.757352941176471)","(101.0, 330.0, 256.6666666666667)","(7.5, 11.0, 10.427184466019417)","(2.3, 2.44, 2.417165991902834)","(31.0, 38.0, 36.983050847457626)","(15.0, 21.0, 20.5375)","(101.0, 620.0, 490.0)"
16-12-2022 13:51:46.500652,"(4.8, 5.6, 5.583333333333333)","(51.0, 90.0, 87.22222222222223)","(17.0, 22.0, 21.580952380952382)","(41.0, 60.0, 56.94444444444444)","(17.0, 26.0, 25.210526315789473)","(31.0, 55.0, 48.77777777777778)","(31.0, 40.0, 39.6078431372549)","(10.0, 13.0, 12.757352941176471)","(101.0, 330.0, 270.0)","(7.5, 11.0, 10.443396226415095)","(2.3, 2.44, 2.413818181818182)","(31.0, 38.0, 37.01639344262295)","(15.0, 21.0, 20.55421686746988)","(101.0, 620.0, 490.0)"
16-12-2022 13:51:48.453418,"(4.8, 5.6, 5.53125)","(51.0, 90.0, 87.22222222222223)","(17.0, 22.0, 21.580952380952382)","(41.0, 60.0, 56.94444444444444)","(17.0, 26.0, 25.391304347826086)","(31.0, 55.0, 51.0)","(31.0, 40.0, 39.64)","(10.0, 13.0, 12.838709677419354)","(101.0, 320.0, 232.85714285714286)","(7.5, 11.0, 10.546153846153846)","(2.3, 2.42, 2.405869565217391)","(31.0, 38.0, 37.01639344262295)","(15.0, 21.0, 20.602150537634408)","(101.0, 620.0, 490.0)"
16-12-2022 13:51:50.515852,"(4.8, 5.6, 5.539)","(51.0, 90.0, 86.15384615384616)","(17.0, 22.0, 22.328125)","(41.0, 60.0, 55.68181818181818)","(17.0, 24.0, 23.904761904761905)","(31.0, 55.0, 50.906976744186046)","(31.0, 38.0, 35.57142857142857)","(10.0, 12.5, 12.436915887850468)","(101.0, 310.0, 235.0)","(7.5, 12.0, 11.547619047619047)","(2.3, 2.42, 2.4028723404255317)","(31.0, 38.0, 37.05084745762712)","(15.0, 21.0, 20.533333333333335)","(101.0, 700.0, 428.0)"
16-12-2022 13:51:52.245887,"(4.8, 5.6, 5.539)","(51.0, 90.0, 87.36842105263158)","(17.0, 23.0, 22.235294117647058)","(41.0, 60.0, 55.0)","(17.0, 24.0, 23.90909090909091)","(31.0, 55.0, 50.319148936170215)","(31.0, 38.0, 35.5)","(10.0, 12.5, 12.4375)","(101.0, 310.0, 265.0)","(7.5, 12.0, 11.583333333333334)","(2.3, 2.42, 2.4028723404255317)","(31.0, 38.0, 37.05084745762712)","(15.0, 21.0, 20.554545454545455)","(101.0, 700.0, 428.0)"
16-12-2022 13:51:53.996214,"(4.8, 5.6, 5.535135135135135)","(51.0, 90.0, 86.42857142857143)","(18.0, 23.0, 22.235294117647058)","(41.0, 60.0, 55.0)","(17.0, 24.0, 23.90909090909091)","(31.0, 55.0, 47.17391304347826)","(31.0, 36.0, 35.5)","(10.0, 12.5, 12.423766816143498)","(101.0, 310.0, 250.0)","(7.5, 12.0, 11.588235294117647)","(2.3, 2.42, 2.4028723404255317)","(31.0, 38.0, 37.05084745762712)","(15.0, 21.0, 20.71764705882353)","(101.0, 700.0, 525.0)"
16-12-2022 13:51:55.877081,"(4.8, 5.6, 5.332)","(51.0, 90.0, 87.6923076923077)","(18.0, 23.0, 22.361702127659573)","(41.0, 60.0, 54.78260869565217)","(17.0, 24.0, 24.545454545454547)","(31.0, 55.0, 49.333333333333336)","(31.0, 36.0, 35.93103448275862)","(10.0, 12.5, 12.58125)","(101.0, 310.0, 265.0)","(7.5, 12.0, 11.642857142857142)","(2.3, 2.42, 2.4138536585365853)","(31.0, 38.0, 37.44186046511628)","(15.0, 21.0, 21.12121212121212)","(101.0, 710.0, 447.5)"
16-12-2022 13:51:57.641244,"(4.8, 5.4, 5.348214285714286)","(51.0, 90.0, 88.23529411764706)","(18.0, 23.0, 22.307692307692307)","(41.0, 60.0, 54.78260869565217)","(17.0, 25.0, 24.545454545454547)","(31.0, 55.0, 49.55555555555556)","(31.0, 36.0, 35.925925925925924)","(10.0, 13.0, 12.706140350877194)","(101.0, 310.0, 265.0)","(7.5, 12.0, 11.642857142857142)","(2.3, 2.44, 2.4209174311926605)","(31.0, 38.0, 37.41463414634146)","(15.0, 22.0, 21.12121212121212)","(101.0, 710.0, 416.6666666666667)"
16-12-2022 13:51:59.424875,"(4.8, 5.4, 5.34909090909091)","(51.0, 90.0, 88.23529411764706)","(18.0, 23.0, 22.307692307692307)","(41.0, 60.0, 54.78260869565217)","(17.0, 25.0, 24.545454545454547)","(31.0, 55.0, 49.55555555555556)","(31.0, 36.0, 35.925925925925924)","(10.0, 13.0, 12.704347826086957)","(101.0, 310.0, 265.0)","(7.5, 12.0, 11.612676056338028)","(2.3, 2.44, 2.4175)","(31.0, 38.0, 37.26086956521739)","(15.0, 22.0, 21.12121212121212)","(101.0, 700.0, 416.6666666666667)"
