,Blue Ruby,Akuna Street,Rustic Bling,Magic Eclipse,Chasing Jess,Yeah The Boy,Buddys Mate,Diablo Bale
06-01-2023 14:03:07.149080,"(4.8, 5.7, 5.609523809523809)","(6.5, 8.4, 8.08695652173913)","(41.0, 85.0, 76.66666666666667)","(8.5, 12.5, 12.31132075471698)","(3.9, 5.0, 4.979411764705882)","(6.0, 7.6, 7.6421052631578945)","(9.0, 11.0, 10.815384615384616)","(5.0, 6.2, 5.948387096774193)"
06-01-2023 14:03:08.448169,"(4.8, 5.7, 5.615384615384615)","(6.5, 8.4, 8.223529411764707)","(41.0, 85.0, 76.66666666666667)","(8.5, 12.5, 12.673913043478262)","(3.9, 5.0, 4.979411764705882)","(6.0, 7.8, 7.666666666666666)","(9.0, 11.0, 10.846153846153847)","(5.0, 6.2, 5.986666666666666)"
06-01-2023 14:03:09.553510,"(4.8, 5.7, 5.608333333333333)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 76.66666666666667)","(8.5, 13.0, 12.673913043478262)","(3.9, 5.0, 4.978125)","(6.0, 7.8, 7.54)","(9.0, 11.0, 10.818181818181818)","(5.0, 6.2, 5.91764705882353)"
06-01-2023 14:03:10.753869,"(4.8, 5.7, 5.6)","(6.5, 8.4, 8.2125)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.673913043478262)","(3.9, 5.0, 4.978125)","(6.0, 7.8, 7.5)","(9.0, 11.0, 10.777777777777779)","(5.0, 6.2, 5.91764705882353)"
06-01-2023 14:03:12.037791,"(4.8, 5.7, 5.6)","(6.5, 8.4, 8.2125)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.673913043478262)","(3.9, 5.0, 4.978125)","(6.0, 7.8, 7.464406779661017)","(9.0, 11.0, 10.777777777777779)","(5.0, 6.2, 5.845454545454546)"
06-01-2023 14:03:13.139480,"(4.8, 5.7, 5.6)","(6.5, 8.4, 8.2125)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.673913043478262)","(3.9, 5.0, 4.978125)","(6.0, 7.8, 7.464406779661017)","(9.0, 11.0, 10.777777777777779)","(5.0, 6.2, 5.91764705882353)"
06-01-2023 14:03:14.252732,"(4.8, 5.7, 5.6)","(6.5, 8.4, 8.2125)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.673913043478262)","(3.9, 5.0, 4.976666666666667)","(6.0, 7.8, 7.571428571428571)","(9.0, 11.0, 10.964285714285714)","(5.0, 6.2, 5.857777777777778)"
06-01-2023 14:03:15.367952,"(4.8, 5.7, 5.51875)","(6.5, 8.4, 8.114285714285714)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.976666666666667)","(6.0, 7.6, 7.464406779661017)","(9.0, 11.0, 10.612903225806452)","(5.0, 6.0, 5.880000000000001)"
06-01-2023 14:03:16.400097,"(4.8, 5.7, 5.555)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 74.70588235294117)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.976666666666667)","(6.0, 7.8, 7.464406779661017)","(8.5, 11.0, 10.694444444444445)","(5.0, 5.9, 5.848888888888888)"
06-01-2023 14:03:17.459795,"(4.8, 5.7, 5.555)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 76.25)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.976666666666667)","(6.0, 7.8, 7.464406779661017)","(8.5, 11.0, 10.233333333333333)","(5.0, 6.0, 5.848888888888888)"
06-01-2023 14:03:18.539918,"(4.8, 5.7, 5.555)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 77.04545454545455)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.976666666666667)","(6.0, 7.8, 7.464406779661017)","(8.5, 11.0, 10.258064516129032)","(5.0, 6.0, 5.878571428571428)"
06-01-2023 14:03:19.764069,"(4.8, 5.7, 5.555)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 77.04545454545455)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.9787878787878785)","(6.0, 7.8, 7.464406779661017)","(8.5, 11.0, 10.421052631578947)","(5.0, 6.0, 5.766666666666667)"
06-01-2023 14:03:20.892091,"(4.8, 5.7, 5.568181818181818)","(6.5, 8.4, 8.257142857142858)","(41.0, 85.0, 77.04545454545455)","(8.5, 13.0, 12.518867924528301)","(3.9, 5.0, 4.992857142857143)","(6.0, 7.8, 7.51304347826087)","(8.5, 11.0, 10.647058823529411)","(5.0, 6.0, 5.766666666666667)"
06-01-2023 14:03:21.995995,"(4.8, 5.7, 5.609375)","(6.5, 8.6, 8.311111111111112)","(41.0, 85.0, 72.03703703703704)","(8.5, 13.0, 12.484848484848484)","(3.9, 4.7, 4.680952380952381)","(6.0, 7.8, 7.5677419354838715)","(8.5, 11.0, 10.392857142857142)","(5.0, 6.0, 5.766666666666667)"
06-01-2023 14:03:23.009087,"(4.8, 6.0, 5.8)","(6.5, 8.8, 8.488888888888889)","(41.0, 85.0, 72.03703703703704)","(8.5, 13.0, 12.708333333333334)","(3.9, 4.5, 4.463636363636364)","(6.0, 8.0, 7.672727272727273)","(8.5, 10.5, 10.392857142857142)","(5.0, 6.0, 5.82)"
06-01-2023 14:03:24.046046,"(4.8, 6.0, 5.92)","(6.5, 9.0, 8.541176470588235)","(41.0, 75.0, 72.33333333333333)","(8.5, 13.5, 12.763157894736842)","(3.9, 4.5, 4.3545454545454545)","(6.0, 8.0, 7.822222222222222)","(8.5, 10.5, 10.392857142857142)","(5.0, 6.0, 5.9)"
06-01-2023 14:03:25.158613,"(4.8, 6.0, 5.927272727272728)","(6.5, 9.0, 8.685714285714285)","(41.0, 75.0, 70.29411764705883)","(8.5, 13.5, 12.763157894736842)","(3.9, 4.4, 4.275)","(6.0, 8.2, 7.959999999999999)","(8.5, 10.5, 10.4)","(5.0, 6.0, 5.9)"
06-01-2023 14:03:26.283005,"(4.8, 6.0, 5.9107142857142865)","(6.5, 9.0, 8.685714285714285)","(41.0, 75.0, 69.48275862068965)","(8.5, 13.5, 12.94)","(3.9, 4.4, 4.23125)","(6.0, 8.0, 7.988571428571428)","(8.5, 10.5, 10.625)","(5.0, 6.0, 5.778260869565218)"
06-01-2023 14:03:27.417042,"(4.8, 6.2, 6.128571428571429)","(6.5, 9.0, 8.652631578947368)","(41.0, 75.0, 69.48275862068965)","(8.5, 13.5, 13.3)","(3.9, 4.3, 4.2384615384615385)","(6.0, 8.0, 7.988571428571428)","(8.5, 11.0, 10.625)","(5.0, 6.0, 5.778260869565218)"
06-01-2023 14:03:28.517999,"(4.8, 6.2, 6.138461538461539)","(6.5, 9.0, 8.685714285714285)","(41.0, 75.0, 69.48275862068965)","(8.5, 13.5, 13.38)","(3.9, 4.3, 4.166666666666666)","(6.0, 8.0, 7.988235294117647)","(8.5, 11.0, 10.633333333333333)","(5.0, 6.0, 5.778260869565218)"
06-01-2023 14:03:29.528193,"(4.8, 6.2, 6.1125)","(6.5, 9.0, 8.685714285714285)","(41.0, 75.0, 69.48275862068965)","(8.5, 13.5, 13.38)","(3.9, 4.3, 4.166666666666666)","(6.0, 8.0, 7.988235294117647)","(8.5, 11.0, 10.633333333333333)","(5.0, 6.0, 5.778260869565218)"
06-01-2023 14:03:30.609463,"(4.8, 6.2, 6.127586206896551)","(6.5, 9.0, 8.685714285714285)","(41.0, 75.0, 69.48275862068965)","(8.5, 14.0, 13.94)","(3.9, 4.3, 4.1454545454545455)","(6.0, 8.0, 7.993548387096774)","(8.5, 11.0, 10.633333333333333)","(5.0, 6.0, 5.778260869565218)"
06-01-2023 14:03:31.765146,"(4.8, 6.2, 6.117460317460318)","(6.5, 9.0, 8.685714285714285)","(41.0, 70.0, 62.5)","(8.5, 14.5, 14.147058823529411)","(3.8, 4.3, 4.1454545454545455)","(6.0, 8.0, 7.983870967741935)","(8.5, 11.0, 10.833333333333334)","(5.0, 6.0, 5.76)"
06-01-2023 14:03:32.921862,"(4.8, 6.2, 6.117460317460318)","(6.5, 9.0, 8.685714285714285)","(41.0, 70.0, 62.5)","(8.5, 14.5, 14.147058823529411)","(3.8, 4.3, 4.113333333333333)","(6.0, 8.0, 7.9868852459016395)","(8.5, 11.0, 10.833333333333334)","(5.0, 6.0, 5.7620689655172415)"
06-01-2023 14:03:34.121234,"(4.8, 6.2, 6.117460317460318)","(6.5, 9.0, 8.685714285714285)","(41.0, 70.0, 64.375)","(8.5, 14.5, 14.026315789473685)","(3.8, 4.3, 4.122784810126582)","(6.0, 8.0, 7.988732394366197)","(8.5, 11.0, 10.833333333333334)","(5.0, 6.0, 5.757142857142857)"
06-01-2023 14:03:35.326000,"(4.6, 6.2, 6.114754098360656)","(6.5, 9.0, 8.67)","(41.0, 70.0, 64.375)","(8.5, 14.5, 14.017857142857142)","(3.8, 4.3, 4.122784810126582)","(6.0, 8.0, 7.988732394366197)","(8.5, 11.0, 10.75)","(5.0, 6.0, 5.757142857142857)"
06-01-2023 14:03:36.369180,"(4.6, 6.2, 6.114754098360656)","(6.5, 9.0, 8.71304347826087)","(41.0, 70.0, 64.0)","(8.5, 14.5, 14.09090909090909)","(3.8, 4.3, 4.12051282051282)","(6.0, 8.0, 7.988732394366197)","(8.5, 11.0, 10.692307692307692)","(5.0, 6.0, 5.757142857142857)"
06-01-2023 14:03:37.431644,"(4.6, 6.2, 6.125)","(6.5, 9.0, 8.625)","(41.0, 70.0, 64.0)","(8.5, 14.5, 14.144736842105264)","(3.8, 4.3, 4.12051282051282)","(6.0, 8.0, 7.988732394366197)","(8.5, 11.5, 10.9)","(5.0, 6.0, 5.757142857142857)"
06-01-2023 14:03:38.472776,"(4.4, 6.2, 6.139130434782609)","(6.5, 9.0, 8.71304347826087)","(41.0, 70.0, 61.81818181818182)","(9.0, 14.5, 14.144736842105264)","(3.8, 4.3, 4.096116504854369)","(6.0, 8.0, 7.988732394366197)","(8.5, 11.0, 10.916666666666666)","(5.0, 6.0, 5.877777777777778)"
06-01-2023 14:03:39.553627,"(4.4, 6.2, 6.139130434782609)","(6.5, 9.0, 8.657142857142857)","(41.0, 70.0, 61.81818181818182)","(9.0, 14.5, 14.144736842105264)","(3.8, 4.2, 4.1466666666666665)","(6.0, 8.2, 8.17222222222222)","(8.5, 11.5, 10.916666666666666)","(5.0, 5.9, 5.840963855421687)"
06-01-2023 14:03:40.710424,"(4.4, 6.2, 6.128)","(6.5, 9.0, 8.666666666666666)","(41.0, 70.0, 61.0)","(9.0, 14.5, 14.144736842105264)","(3.8, 4.1, 4.010982658959538)","(6.0, 8.2, 8.162162162162161)","(8.5, 11.5, 10.819148936170214)","(5.0, 6.0, 5.840963855421687)"
06-01-2023 14:03:41.803191,"(4.4, 6.2, 6.122857142857143)","(6.5, 9.0, 8.742857142857144)","(41.0, 70.0, 61.0)","(9.0, 14.5, 14.666666666666666)","(3.8, 4.1, 4.0361216730038025)","(6.0, 8.2, 8.156521739130435)","(8.5, 11.5, 9.606)","(5.0, 6.0, 5.86)"
06-01-2023 14:03:42.906110,"(4.4, 6.2, 6.122857142857143)","(6.5, 9.2, 9.125)","(41.0, 70.0, 57.06896551724138)","(9.0, 15.0, 14.833333333333334)","(3.8, 4.1, 4.0361216730038025)","(6.0, 8.2, 8.170588235294117)","(8.5, 9.8, 9.48)","(5.0, 6.0, 5.86)"
06-01-2023 14:03:43.867685,"(4.4, 6.2, 6.1084745762711865)","(6.5, 9.4, 9.125)","(41.0, 70.0, 57.06896551724138)","(9.0, 15.5, 14.95)","(3.8, 4.3, 4.204938271604939)","(6.0, 8.2, 8.174999999999999)","(8.5, 9.6, 9.35)","(5.0, 6.0, 5.792307692307692)"
06-01-2023 14:03:44.946080,"(4.4, 6.2, 6.092753623188406)","(6.5, 9.4, 9.163636363636364)","(41.0, 70.0, 57.06896551724138)","(9.0, 15.5, 15.194444444444445)","(3.8, 4.3, 4.1893939393939394)","(6.0, 8.2, 8.333333333333334)","(8.5, 9.6, 9.3)","(5.0, 6.0, 5.807142857142857)"
06-01-2023 14:03:46.079592,"(4.4, 6.2, 6.073469387755102)","(6.5, 9.4, 9.225)","(41.0, 70.0, 57.06896551724138)","(9.0, 15.5, 15.194444444444445)","(3.8, 4.2, 4.1893939393939394)","(6.0, 8.4, 8.189189189189188)","(8.5, 9.4, 9.280000000000001)","(5.0, 6.0, 5.807142857142857)"
06-01-2023 14:03:47.235565,"(4.4, 6.2, 6.0807692307692305)","(6.5, 9.4, 9.25263157894737)","(41.0, 70.0, 57.06896551724138)","(9.0, 15.5, 15.205357142857142)","(3.8, 4.2, 4.141843971631205)","(6.0, 8.2, 8.26)","(8.5, 9.4, 9.14954954954955)","(5.0, 6.0, 5.855172413793103)"
06-01-2023 14:03:48.349991,"(4.4, 6.2, 6.0875)","(6.5, 9.4, 9.266666666666667)","(41.0, 70.0, 57.5)","(9.0, 15.5, 15.163793103448276)","(3.8, 4.3, 4.1863636363636365)","(6.0, 8.4, 8.266666666666666)","(8.5, 9.2, 9.163636363636364)","(5.0, 6.0, 5.838461538461538)"
06-01-2023 14:03:49.507742,"(4.4, 6.2, 6.0875)","(6.5, 9.4, 9.329411764705883)","(41.0, 70.0, 58.40909090909091)","(9.0, 15.5, 15.10655737704918)","(3.8, 4.2, 4.1863636363636365)","(6.0, 8.4, 8.304761904761905)","(8.5, 9.6, 9.43157894736842)","(5.0, 6.0, 5.785294117647059)"
06-01-2023 14:03:50.509574,"(4.4, 6.2, 6.052380952380952)","(6.5, 9.4, 9.329411764705883)","(41.0, 70.0, 58.40909090909091)","(9.0, 15.5, 15.10655737704918)","(3.8, 4.2, 4.173846153846154)","(6.0, 8.4, 8.275)","(8.0, 9.6, 9.3)","(5.0, 5.9, 5.7555555555555555)"
06-01-2023 14:03:51.542732,"(4.4, 6.0, 5.923636363636364)","(6.5, 9.0, 8.875)","(41.0, 75.0, 67.5)","(9.0, 15.5, 15.125)","(3.8, 4.3, 4.178518518518518)","(6.0, 8.4, 8.275)","(8.0, 9.4, 9.3)","(5.0, 5.9, 5.714285714285714)"
06-01-2023 14:03:52.696112,"(4.4, 6.0, 5.921666666666667)","(6.5, 9.0, 8.851851851851853)","(41.0, 75.0, 68.33333333333333)","(9.0, 15.5, 15.208333333333334)","(3.8, 4.3, 4.209090909090909)","(6.0, 8.4, 8.39)","(8.0, 9.4, 9.3)","(5.0, 5.9, 5.714285714285714)"
06-01-2023 14:03:53.907404,"(4.4, 6.0, 5.8126984126984125)","(6.5, 9.0, 8.851851851851853)","(41.0, 75.0, 68.33333333333333)","(9.0, 15.5, 15.428571428571429)","(3.8, 4.3, 4.216666666666667)","(6.0, 8.4, 8.787500000000001)","(8.0, 9.4, 9.3)","(5.0, 5.9, 5.714285714285714)"
06-01-2023 14:03:55.073470,"(4.4, 5.9, 5.745070422535211)","(6.5, 9.0, 8.877777777777778)","(41.0, 75.0, 66.42857142857143)","(9.0, 16.0, 15.777777777777779)","(3.8, 4.3, 4.1845070422535215)","(6.0, 8.8, 8.855172413793104)","(8.0, 9.4, 9.0)","(5.0, 5.9, 5.705882352941177)"
06-01-2023 14:03:56.274077,"(4.4, 5.8, 5.762962962962963)","(6.5, 9.0, 8.982608695652173)","(41.0, 75.0, 67.5)","(9.0, 16.0, 16.583333333333332)","(3.8, 4.2, 4.234831460674157)","(6.0, 9.0, 8.698305084745764)","(8.0, 9.2, 9.371428571428572)","(5.0, 5.9, 5.8463414634146345)"
06-01-2023 14:03:57.309381,"(4.4, 5.7, 5.615094339622641)","(6.5, 9.0, 8.957894736842105)","(41.0, 75.0, 67.5)","(9.0, 17.0, 16.583333333333332)","(3.8, 4.3, 4.234831460674157)","(6.0, 8.8, 8.733333333333334)","(8.0, 9.4, 9.374193548387098)","(5.0, 5.9, 5.845000000000001)"
06-01-2023 14:03:58.324517,"(4.4, 5.7, 5.518666666666666)","(6.5, 9.0, 8.933333333333334)","(41.0, 75.0, 67.5)","(9.0, 17.0, 16.743589743589745)","(3.8, 4.3, 4.234831460674157)","(6.0, 8.8, 8.64)","(8.0, 9.4, 9.374193548387098)","(5.0, 5.9, 5.826666666666667)"
06-01-2023 14:03:59.346873,"(4.4, 5.7, 5.590909090909091)","(6.5, 9.0, 8.933333333333334)","(41.0, 75.0, 68.57142857142857)","(9.0, 17.0, 16.0625)","(3.8, 4.3, 4.2414141414141415)","(6.5, 8.8, 8.64)","(8.0, 9.4, 9.312000000000001)","(5.0, 5.9, 5.763636363636364)"
06-01-2023 14:04:00.470628,"(4.4, 5.7, 5.581081081081082)","(6.5, 9.0, 8.647058823529411)","(41.0, 75.0, 68.57142857142857)","(9.0, 17.0, 15.75)","(3.8, 4.4, 4.357142857142858)","(6.5, 8.8, 8.635)","(8.0, 9.4, 9.230769230769232)","(5.0, 5.9, 5.765116279069768)"
06-01-2023 14:04:01.649919,"(4.4, 5.7, 5.666666666666667)","(6.5, 9.0, 8.647058823529411)","(41.0, 75.0, 68.57142857142857)","(9.0, 17.0, 15.75)","(3.8, 4.4, 4.393203883495145)","(6.5, 8.8, 8.619178082191782)","(8.0, 9.4, 9.192)","(5.0, 5.9, 5.727777777777778)"
06-01-2023 14:04:02.887201,"(4.4, 5.7, 5.666666666666667)","(6.5, 9.0, 8.63265306122449)","(41.0, 75.0, 68.57142857142857)","(10.0, 17.0, 16.59090909090909)","(3.8, 4.5, 4.481927710843373)","(6.5, 8.8, 8.615384615384617)","(8.0, 9.4, 9.16)","(5.0, 5.8, 5.7125)"
06-01-2023 14:04:04.069829,"(4.4, 5.7, 5.5600000000000005)","(6.5, 8.8, 8.533333333333333)","(41.0, 75.0, 66.42857142857143)","(10.0, 17.0, 16.614285714285714)","(3.8, 4.5, 4.595)","(6.5, 8.8, 8.581818181818182)","(8.0, 9.2, 9.152380952380952)","(5.0, 5.9, 5.745454545454546)"
06-01-2023 14:04:05.146153,"(4.4, 5.7, 5.571428571428571)","(6.5, 8.6, 8.485714285714286)","(41.0, 75.0, 66.42857142857143)","(10.0, 17.0, 16.578125)","(3.8, 4.6, 4.578151260504201)","(6.5, 8.6, 8.581818181818182)","(8.0, 9.4, 9.088888888888889)","(5.0, 5.9, 5.747619047619048)"
06-01-2023 14:04:06.219512,"(4.4, 5.7, 5.576923076923077)","(6.5, 8.6, 8.485714285714286)","(41.0, 75.0, 66.42857142857143)","(10.0, 17.0, 16.9)","(3.8, 4.6, 4.578151260504201)","(6.5, 8.6, 8.570588235294117)","(8.0, 9.2, 9.133333333333333)","(5.0, 5.9, 5.731578947368421)"
06-01-2023 14:04:07.394191,"(4.4, 5.7, 5.550000000000001)","(6.5, 8.6, 8.485714285714286)","(41.0, 70.0, 60.0)","(10.0, 17.5, 17.44736842105263)","(3.8, 4.6, 4.5792)","(6.5, 8.6, 8.593333333333334)","(8.0, 9.2, 8.524901185770752)","(5.0, 5.9, 5.808333333333334)"
06-01-2023 14:04:08.605720,"(4.4, 5.7, 5.569230769230769)","(6.5, 8.4, 8.3)","(41.0, 70.0, 60.0)","(10.0, 17.5, 17.44736842105263)","(3.8, 4.6, 4.6688)","(6.5, 8.6, 8.592)","(8.0, 8.6, 8.526070038910506)","(5.0, 5.9, 5.8625)"
06-01-2023 14:04:09.840245,"(4.4, 5.7, 5.522222222222222)","(6.5, 8.2, 7.917647058823529)","(41.0, 70.0, 60.0)","(10.0, 17.5, 17.452380952380953)","(3.8, 4.7, 4.535714285714286)","(6.5, 8.6, 8.593103448275862)","(8.0, 8.6, 8.526070038910506)","(5.0, 6.0, 5.8625)"
06-01-2023 14:04:11.078121,"(4.4, 5.7, 5.522222222222222)","(6.5, 8.2, 7.9818181818181815)","(41.0, 70.0, 55.714285714285715)","(10.0, 17.5, 17.416666666666668)","(3.8, 4.6, 4.544444444444444)","(6.5, 8.6, 8.593103448275862)","(8.0, 8.6, 8.56039603960396)","(5.0, 6.0, 5.9399999999999995)"
06-01-2023 14:04:12.170248,"(4.4, 5.5, 5.4312)","(6.5, 8.2, 8.155555555555555)","(41.0, 70.0, 55.714285714285715)","(10.0, 17.5, 17.416666666666668)","(3.8, 4.7, 4.544444444444444)","(6.5, 8.6, 8.593103448275862)","(8.0, 8.6, 8.56039603960396)","(5.0, 6.0, 5.9399999999999995)"
06-01-2023 14:04:13.263788,"(4.4, 5.6, 5.488)","(6.5, 8.2, 7.8350877192982455)","(41.0, 70.0, 55.714285714285715)","(10.0, 17.5, 17.4375)","(3.8, 4.7, 4.566666666666666)","(6.5, 8.6, 8.491803278688524)","(8.0, 8.6, 8.592857142857142)","(5.0, 6.0, 5.8304347826086955)"
06-01-2023 14:04:14.301608,"(4.4, 5.6, 5.51)","(6.5, 8.0, 7.88235294117647)","(41.0, 70.0, 55.714285714285715)","(10.0, 17.5, 17.45)","(3.8, 4.6, 4.486363636363636)","(6.5, 8.6, 8.473076923076924)","(8.0, 9.2, 8.875)","(5.0, 6.0, 5.828571428571428)"
06-01-2023 14:04:15.445566,"(4.4, 5.6, 5.522222222222222)","(6.5, 8.2, 8.085714285714285)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.45)","(3.9, 4.6, 4.465934065934066)","(6.5, 8.6, 8.440740740740742)","(8.0, 9.0, 9.038461538461538)","(5.0, 6.0, 5.828571428571428)"
06-01-2023 14:04:16.676212,"(4.4, 5.6, 5.522222222222222)","(6.5, 8.2, 8.266666666666667)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.45)","(3.9, 4.6, 4.470212765957447)","(6.5, 8.6, 8.417021276595746)","(8.0, 9.2, 8.789285714285715)","(5.0, 6.0, 5.740909090909091)"
06-01-2023 14:04:17.836387,"(4.4, 5.4, 5.3915254237288135)","(6.5, 8.4, 8.307692307692308)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.45)","(3.9, 4.6, 4.478571428571429)","(6.5, 8.6, 8.326984126984126)","(8.0, 8.8, 8.75)","(5.0, 6.0, 5.740909090909091)"
06-01-2023 14:04:18.954830,"(4.4, 5.5, 5.470967741935484)","(6.5, 8.6, 8.306666666666667)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.475)","(3.9, 4.6, 4.488)","(6.5, 8.6, 8.41304347826087)","(8.0, 9.0, 8.588571428571429)","(5.0, 6.0, 5.740909090909091)"
06-01-2023 14:04:20.119036,"(4.4, 5.5, 5.45820895522388)","(6.5, 8.6, 8.339130434782609)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.479166666666668)","(3.9, 4.6, 4.613513513513513)","(6.5, 8.6, 8.32121212121212)","(8.0, 8.6, 8.587878787878788)","(5.0, 6.0, 5.740909090909091)"
06-01-2023 14:04:21.174453,"(4.4, 5.4, 5.390384615384615)","(6.5, 8.6, 8.238095238095237)","(41.0, 70.0, 58.0)","(10.0, 17.5, 17.479166666666668)","(3.9, 4.8, 4.613513513513513)","(6.5, 8.6, 8.41304347826087)","(8.0, 8.6, 8.587878787878788)","(5.0, 6.0, 5.740909090909091)"
06-01-2023 14:04:22.324536,"(4.2, 5.5, 5.386885245901639)","(6.5, 8.6, 8.307692307692307)","(41.0, 70.0, 58.0)","(11.0, 17.5, 17.486842105263158)","(3.8, 4.7, 4.632258064516129)","(6.5, 8.6, 8.32121212121212)","(7.5, 8.6, 8.572058823529412)","(5.0, 6.0, 5.7101694915254235)"
06-01-2023 14:04:23.547804,"(4.2, 5.5, 5.376422764227642)","(6.5, 8.6, 8.307692307692307)","(41.0, 70.0, 58.0)","(11.0, 17.5, 17.842105263157894)","(3.8, 4.7, 4.664285714285715)","(6.5, 8.6, 8.32121212121212)","(7.5, 8.6, 8.578625954198474)","(5.0, 6.0, 5.753846153846154)"
06-01-2023 14:04:24.757693,"(4.2, 5.3, 5.285714285714286)","(6.5, 8.6, 8.346666666666666)","(41.0, 70.0, 58.0)","(11.0, 18.0, 17.914285714285715)","(3.8, 4.7, 4.6692307692307695)","(6.5, 8.6, 8.410526315789474)","(7.5, 8.6, 8.57956204379562)","(5.0, 5.8, 5.76)"
06-01-2023 14:04:25.967172,"(4.2, 5.3, 5.228571428571429)","(6.5, 8.6, 8.5)","(41.0, 70.0, 5023.5)","(11.0, 18.0, 9998.5)","(3.8, 4.7, 9998.5)","(6.5, 8.6, 9998.5)","(7.5, 8.6, 9998.5)","(5.0, 5.9, 9998.5)"
06-01-2023 14:04:27.136883,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:28.203856,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:29.282194,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:30.389982,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:31.527245,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:32.749463,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:33.812252,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
06-01-2023 14:04:34.838731,"(4.2, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(3.8, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(5.0, 99998, 9998.5)"
