,Hedaresthedevil,Muletrain,Russet Moon,Triple,Johnny Jude,Production Time,Saber Storm,Gray Dane,Smarty Ridge,Bad Decisions
16-12-2022 12:36:34.998109,"(10.0, 14.0, 12.333333333333334)","(12.0, 22.0, 18.0)","(6.5, 9.4, 9.0)","(26.0, 65.0, 39.0)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(16.0, 30.0, 23.25)","(11.0, 15.0, 13.75)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:36.516173,"(10.0, 14.0, 12.166666666666666)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 37.0)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.25)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:37.980832,"(10.0, 13.5, 12.75)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.25)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:39.359538,"(10.0, 13.5, 12.75)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.25)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:40.715809,"(10.0, 13.5, 12.75)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.25)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:42.127736,"(10.0, 13.0, 12.5)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 25.5)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:43.595613,"(10.0, 13.0, 12.5)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 25.5)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:45.029441,"(10.0, 13.0, 12.5)","(11.0, 22.0, 18.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.8)","(17.0, 30.0, 26.857142857142858)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:46.417211,"(10.0, 13.5, 12.75)","(11.0, 22.0, 20.714285714285715)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:47.849170,"(10.0, 13.5, 12.75)","(11.0, 22.0, 19.333333333333332)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:49.338319,"(10.0, 13.5, 12.75)","(11.0, 22.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:50.864309,"(10.0, 13.0, 12.5)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:52.348519,"(10.0, 13.0, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:53.895789,"(10.0, 13.5, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 44.5)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:55.366989,"(10.0, 13.5, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 53.285714285714285)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.8)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:56.923810,"(10.0, 13.5, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 53.285714285714285)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.733333333333333)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.145)"
16-12-2022 12:36:58.334818,"(10.0, 13.0, 12.5)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 53.285714285714285)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.733333333333333)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.176)"
16-12-2022 12:36:59.680222,"(10.0, 13.0, 12.5)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 53.285714285714285)","(26.0, 95.0, 46.25)","(7.0, 9.0, 8.733333333333333)","(17.0, 30.0, 23.0)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.176)"
16-12-2022 12:37:01.033369,"(10.0, 13.0, 12.318181818181818)","(11.0, 20.0, 19.583333333333332)","(7.0, 9.4, 9.0)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 72.66666666666666)","(7.0, 9.0, 8.733333333333333)","(17.0, 30.0, 26.857142857142858)","(11.0, 15.0, 13.88888888888889)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2133333333333334)"
16-12-2022 12:37:02.437969,"(10.0, 14.0, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 38.333333333333336)","(26.0, 95.0, 51.0)","(7.0, 9.0, 8.866666666666667)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2294736842105265)"
16-12-2022 12:37:03.771325,"(10.0, 14.0, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 51.66666666666667)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.208)"
16-12-2022 12:37:05.243833,"(10.0, 14.0, 12.75)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.866666666666667)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.226666666666667)"
16-12-2022 12:37:06.708860,"(10.0, 13.5, 12.928571428571429)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.866666666666667)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.226666666666667)"
16-12-2022 12:37:08.150722,"(10.0, 13.5, 12.928571428571429)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.2364444444444445)"
16-12-2022 12:37:09.847473,"(10.0, 13.0, 12.571428571428571)","(11.0, 20.0, 19.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.236279069767442)"
16-12-2022 12:37:11.451721,"(10.0, 13.0, 12.571428571428571)","(11.0, 20.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 45.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.236279069767442)"
16-12-2022 12:37:12.995329,"(10.0, 13.0, 12.75)","(11.0, 24.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 49.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.23304347826087)"
16-12-2022 12:37:14.442592,"(10.0, 14.0, 12.75)","(11.0, 24.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 49.0)","(26.0, 95.0, 62.0)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 23.0)","(11.0, 15.0, 14.0)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.24, 2.230588235294118)"
16-12-2022 12:37:15.974957,"(10.0, 14.0, 12.75)","(11.0, 24.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 39.0)","(26.0, 95.0, 66.71428571428572)","(7.0, 9.0, 8.885714285714286)","(17.0, 30.0, 28.333333333333336)","(11.0, 15.0, 14.833333333333334)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.230588235294118)"
16-12-2022 12:37:17.372965,"(10.0, 14.0, 12.75)","(11.0, 24.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 39.0)","(26.0, 95.0, 66.71428571428572)","(7.0, 9.0, 8.733333333333333)","(17.0, 50.0, 28.333333333333336)","(11.0, 16.0, 14.833333333333334)","(31.0, 330.0, 142.5)","(1.85, 2.24, 2.2537499999999997)"
16-12-2022 12:37:18.804813,"(10.0, 13.5, 12.928571428571429)","(11.0, 24.0, 21.0)","(7.0, 9.4, 9.0)","(26.0, 65.0, 52.0)","(26.0, 95.0, 73.0)","(7.0, 9.0, 8.733333333333333)","(17.0, 50.0, 30.8)","(11.0, 16.0, 14.833333333333334)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.2600000000000002)"
16-12-2022 12:37:20.164442,"(10.0, 13.5, 12.928571428571429)","(11.0, 24.0, 22.666666666666668)","(7.0, 9.4, 9.0)","(26.0, 65.0, 56.75)","(26.0, 95.0, 59.6)","(7.0, 9.0, 8.733333333333333)","(17.0, 50.0, 42.6)","(11.0, 16.0, 14.833333333333334)","(31.0, 330.0, 192.0)","(1.85, 2.42, 2.252)"
16-12-2022 12:37:21.536736,"(10.0, 13.5, 11.941176470588236)","(11.0, 24.0, 19.428571428571427)","(7.0, 9.4, 8.333333333333332)","(26.0, 65.0, 55.57142857142857)","(26.0, 95.0, 59.6)","(7.0, 9.0, 8.846153846153847)","(17.0, 48.0, 38.85714285714286)","(11.0, 16.0, 13.5)","(31.0, 330.0, 157.5)","(1.85, 2.3, 2.1984615384615385)"
16-12-2022 12:37:22.924811,"(10.0, 13.0, 12.6)","(11.0, 23.0, 20.916666666666668)","(7.0, 9.2, 8.6)","(26.0, 65.0, 55.57142857142857)","(26.0, 95.0, 72.0)","(7.0, 9.0, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 15.5, 14.142857142857142)","(31.0, 330.0, 157.5)","(1.85, 2.26, 2.2199999999999998)"
16-12-2022 12:37:24.235077,"(10.0, 12.5, 11.7)","(11.0, 23.0, 20.916666666666668)","(7.0, 9.2, 8.6)","(26.0, 65.0, 55.57142857142857)","(26.0, 90.0, 72.0)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 15.0, 13.8)","(31.0, 330.0, 157.5)","(1.85, 2.26, 2.3355555555555556)"
16-12-2022 12:37:25.506484,"(10.0, 12.5, 11.7)","(11.0, 24.0, 21.5)","(7.0, 9.4, 8.8)","(26.0, 65.0, 55.57142857142857)","(26.0, 90.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 15.0, 14.0)","(31.0, 330.0, 157.5)","(1.85, 2.46, 2.3654545454545453)"
16-12-2022 12:37:26.762459,"(10.0, 12.0, 11.4)","(11.0, 23.0, 21.88888888888889)","(6.5, 9.6, 8.549999999999999)","(26.0, 65.0, 55.57142857142857)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 15.0, 14.0)","(31.0, 330.0, 157.5)","(1.85, 2.42, 2.264)"
16-12-2022 12:37:28.035965,"(10.0, 12.0, 11.4)","(11.0, 23.0, 21.88888888888889)","(6.5, 9.6, 8.466666666666667)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 15.0, 14.666666666666666)","(31.0, 330.0, 157.5)","(1.85, 2.28, 2.3)"
16-12-2022 12:37:29.403889,"(10.0, 12.0, 11.4)","(11.0, 23.0, 21.88888888888889)","(6.5, 9.4, 8.466666666666667)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 157.5)","(1.85, 2.4, 2.224)"
16-12-2022 12:37:30.783322,"(10.0, 12.0, 11.4)","(11.0, 23.0, 21.88888888888889)","(6.5, 9.4, 8.466666666666667)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 157.5)","(1.85, 2.36, 2.309230769230769)"
16-12-2022 12:37:32.141393,"(10.0, 12.0, 11.4)","(11.0, 23.0, 19.666666666666668)","(6.5, 9.4, 8.466666666666667)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 176.66666666666669)","(1.85, 2.34, 2.309230769230769)"
16-12-2022 12:37:33.448014,"(10.0, 12.0, 11.4)","(11.0, 23.0, 19.666666666666668)","(6.5, 9.4, 8.466666666666667)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.85714285714286)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 176.66666666666669)","(1.85, 2.34, 2.1950000000000003)"
16-12-2022 12:37:34.746508,"(10.0, 12.0, 11.4)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.4, 8.4)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 36.4)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 176.66666666666669)","(1.85, 2.3, 2.2399999999999998)"
16-12-2022 12:37:36.107749,"(10.0, 11.5, 11.166666666666666)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.6, 8.4)","(26.0, 65.0, 56.75)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 46.0, 38.5)","(11.0, 16.0, 14.666666666666666)","(31.0, 330.0, 176.66666666666669)","(1.85, 2.3, 2.1936842105263157)"
16-12-2022 12:37:37.518922,"(10.0, 11.5, 10.9)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.6, 8.4)","(26.0, 65.0, 49.5)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 38.5)","(11.0, 16.0, 13.777777777777779)","(31.0, 330.0, 138.33333333333334)","(1.85, 2.32, 2.1806451612903226)"
16-12-2022 12:37:38.921548,"(10.0, 11.5, 10.9)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.6, 8.879999999999999)","(26.0, 65.0, 49.5)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 38.5)","(11.0, 16.0, 13.4)","(31.0, 330.0, 210.0)","(1.85, 2.32, 2.1813333333333333)"
16-12-2022 12:37:40.319657,"(10.0, 11.5, 11.0)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.6, 8.84)","(26.0, 65.0, 44.333333333333336)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 40.16666666666667)","(11.0, 15.5, 13.4)","(31.0, 320.0, 205.0)","(1.85, 2.32, 2.209230769230769)"
16-12-2022 12:37:41.609877,"(10.0, 11.5, 11.0)","(11.0, 23.0, 22.23076923076923)","(6.5, 9.4, 8.84)","(26.0, 65.0, 44.333333333333336)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 40.16666666666667)","(11.0, 15.5, 13.166666666666666)","(31.0, 310.0, 205.0)","(1.85, 2.32, 2.33)"
16-12-2022 12:37:42.882713,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.4, 8.84)","(26.0, 65.0, 44.333333333333336)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 40.16666666666667)","(11.0, 15.5, 13.75)","(31.0, 310.0, 160.0)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:44.096999,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.4, 8.84)","(26.0, 65.0, 44.333333333333336)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 40.16666666666667)","(11.0, 15.5, 13.75)","(31.0, 310.0, 160.0)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:45.326346,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.4, 8.84)","(26.0, 65.0, 44.333333333333336)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 40.16666666666667)","(11.0, 15.5, 13.75)","(31.0, 310.0, 160.0)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:46.559087,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.4, 9.37142857142857)","(21.0, 65.0, 49.5)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.2)","(17.0, 44.0, 25.142857142857142)","(11.0, 15.5, 13.75)","(31.0, 310.0, 205.0)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:47.862005,"(10.0, 11.5, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.6, 9.133333333333333)","(21.0, 65.0, 49.5)","(26.0, 85.0, 60.5)","(7.0, 8.8, 8.326315789473684)","(17.0, 44.0, 24.75)","(11.0, 15.5, 13.75)","(31.0, 310.0, 205.0)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:49.186891,"(10.0, 11.5, 11.166666666666666)","(11.0, 23.0, 22.545454545454547)","(6.5, 9.6, 8.8)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.8, 8.257142857142856)","(17.0, 44.0, 24.75)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.36, 2.27)"
16-12-2022 12:37:50.727197,"(10.0, 11.5, 11.166666666666666)","(11.0, 23.0, 20.75)","(6.5, 9.4, 8.8)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.6, 8.257142857142856)","(17.0, 44.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.36, 2.176842105263158)"
16-12-2022 12:37:52.138196,"(10.0, 11.5, 11.166666666666666)","(11.0, 23.0, 21.0)","(6.5, 9.4, 8.866666666666665)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.6, 8.257142857142856)","(17.0, 36.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.32, 2.176842105263158)"
16-12-2022 12:37:53.568355,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 21.0)","(6.5, 9.2, 8.866666666666665)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.6, 8.257142857142856)","(17.0, 36.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.32, 2.168)"
16-12-2022 12:37:54.985360,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 21.0)","(6.5, 9.2, 8.866666666666665)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.6, 8.3)","(17.0, 36.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.32, 2.251891891891892)"
16-12-2022 12:37:56.444664,"(10.0, 12.0, 11.166666666666666)","(11.0, 23.0, 21.0)","(6.5, 9.2, 8.866666666666665)","(21.0, 65.0, 46.4)","(26.0, 85.0, 57.5)","(7.0, 8.6, 8.3)","(17.0, 36.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.85, 2.32, 2.3056)"
16-12-2022 12:37:57.873747,"(10.0, 13.0, 11.125)","(11.0, 23.0, 21.0)","(6.5, 9.2, 8.866666666666665)","(21.0, 65.0, 46.4)","(26.0, 85.0, 69.28571428571428)","(7.0, 8.6, 8.28)","(17.0, 36.0, 26.666666666666668)","(11.0, 15.5, 13.75)","(31.0, 310.0, 228.33333333333334)","(1.85, 2.32, 2.288)"
16-12-2022 12:37:59.630537,"(10.0, 13.5, 12.5)","(11.0, 23.0, 21.0)","(6.5, 9.2, 8.733333333333333)","(21.0, 65.0, 46.4)","(26.0, 85.0, 69.28571428571428)","(7.0, 8.6, 8.28)","(17.0, 36.0, 24.0)","(11.0, 15.5, 13.75)","(31.0, 300.0, 228.33333333333334)","(1.85, 2.32, 2.288)"
16-12-2022 12:38:01.240784,"(10.0, 12.5, 11.7)","(11.0, 23.0, 21.0)","(6.5, 9.0, 8.733333333333333)","(21.0, 65.0, 45.0)","(26.0, 85.0, 63.0)","(7.0, 8.6, 8.257142857142856)","(17.0, 34.0, 23.75)","(11.0, 15.5, 13.75)","(31.0, 300.0, 197.5)","(1.85, 2.3, 2.1976923076923076)"
16-12-2022 12:38:02.829930,"(10.0, 12.5, 11.3)","(11.0, 23.0, 21.0)","(6.5, 9.0, 8.733333333333333)","(21.0, 65.0, 49.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.3)","(17.0, 32.0, 25.5)","(11.0, 15.5, 13.75)","(31.0, 310.0, 197.5)","(1.9, 2.3, 2.1976923076923076)"
16-12-2022 12:38:04.372884,"(10.0, 12.5, 11.3)","(11.0, 23.0, 22.142857142857142)","(6.5, 9.0, 8.542857142857143)","(21.0, 65.0, 55.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.3)","(17.0, 30.0, 25.5)","(11.0, 15.5, 13.75)","(31.0, 310.0, 138.0)","(1.9, 2.3, 2.1976923076923076)"
16-12-2022 12:38:06.132108,"(10.0, 12.5, 11.3)","(11.0, 23.0, 22.142857142857142)","(6.5, 9.4, 8.6)","(21.0, 65.0, 55.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.3)","(17.0, 30.0, 29.5)","(11.0, 15.5, 13.75)","(31.0, 370.0, 138.0)","(1.9, 2.3, 2.188)"
16-12-2022 12:38:07.843997,"(10.0, 12.5, 11.3)","(11.0, 23.0, 22.142857142857142)","(6.5, 9.4, 8.6)","(21.0, 65.0, 55.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.3)","(17.0, 38.0, 33.5)","(11.0, 15.5, 13.75)","(31.0, 380.0, 140.0)","(1.9, 2.3, 2.171666666666667)"
16-12-2022 12:38:09.239699,"(10.0, 12.5, 11.3)","(12.0, 23.0, 22.142857142857142)","(6.5, 9.4, 8.6)","(21.0, 65.0, 55.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.3)","(17.0, 46.0, 33.5)","(11.0, 15.5, 13.75)","(31.0, 380.0, 140.0)","(1.9, 2.3, 2.2666666666666666)"
16-12-2022 12:38:10.765289,"(10.0, 12.5, 11.3)","(12.0, 23.0, 22.142857142857142)","(6.5, 9.4, 8.485714285714286)","(21.0, 65.0, 55.0)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.333333333333334)","(17.0, 46.0, 30.666666666666664)","(11.0, 15.5, 13.75)","(31.0, 380.0, 140.0)","(1.9, 2.32, 2.2666666666666666)"
16-12-2022 12:38:12.188834,"(10.0, 12.5, 11.3)","(12.0, 23.0, 22.142857142857142)","(6.5, 9.2, 8.485714285714286)","(21.0, 65.0, 49.4)","(26.0, 85.0, 49.66666666666667)","(7.5, 8.6, 8.333333333333334)","(16.0, 50.0, 30.666666666666664)","(11.0, 15.5, 13.75)","(31.0, 380.0, 140.0)","(1.9, 2.32, 2.2666666666666666)"
16-12-2022 12:38:13.752102,"(10.0, 12.5, 11.3)","(12.0, 23.0, 22.142857142857142)","(6.5, 9.2, 8.342857142857143)","(21.0, 65.0, 52.0)","(26.0, 85.0, 63.5)","(7.5, 8.6, 8.600000000000001)","(16.0, 50.0, 30.666666666666664)","(11.0, 15.5, 13.75)","(31.0, 380.0, 140.0)","(1.9, 2.32, 2.2666666666666666)"
16-12-2022 12:38:15.196390,"(10.0, 12.0, 11.5)","(12.0, 25.0, 22.5)","(6.5, 9.2, 8.738461538461538)","(21.0, 65.0, 52.0)","(26.0, 95.0, 53.0)","(7.5, 8.8, 8.600000000000001)","(16.0, 50.0, 30.666666666666664)","(11.0, 15.5, 13.75)","(31.0, 380.0, 253.33333333333334)","(1.9, 2.32, 2.24)"
16-12-2022 12:38:16.717130,"(10.0, 12.0, 11.5)","(12.0, 25.0, 21.0)","(6.5, 9.2, 8.866666666666665)","(21.0, 65.0, 38.0)","(26.0, 95.0, 63.5)","(7.5, 8.8, 8.600000000000001)","(16.0, 50.0, 28.25)","(11.0, 15.5, 13.75)","(31.0, 600.0, 250.0)","(1.9, 2.32, 2.2733333333333334)"
