,Goldstar Shaggy,Sinha Man,Barber Cubed,Mighty Mccook,Alhambra,Impressive Sonic,Diamond Georgio,Cupids Day
05-01-2023 16:27:16.775079,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:17.865102,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:18.932936,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:20.043070,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:21.248696,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:22.371747,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:23.562240,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:24.755343,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:25.978843,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:27.195624,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:28.393509,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:29.538860,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:30.632861,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:31.680669,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:32.716587,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:33.760678,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:34.792801,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:35.825664,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:36.900034,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:37.969353,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:39.088264,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:40.286326,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:41.514349,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:42.719955,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.162068965517241)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:43.895251,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:45.065210,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:46.206853,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:47.296310,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:48.338287,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:49.391798,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:50.455767,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:51.656093,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:53.148215,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:54.312629,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:55.431210,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:56.571048,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:57.670235,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:58.771952,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:27:59.851013,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:00.992959,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:02.222689,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:03.419115,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:04.556201,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:05.724296,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:06.812704,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:07.953199,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:09.119473,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:10.272033,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:11.419171,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:12.649911,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:13.821000,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:15.003342,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:16.272882,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:17.565008,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:18.875763,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:20.110668,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:21.343923,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:22.455021,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:23.925311,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:25.194413,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:26.529181,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:27.690330,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:28.869195,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:30.108868,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:31.277680,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:32.331867,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:33.349393,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:34.454614,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:35.601988,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:36.738207,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:37.854620,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 7.240909090909091)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:38.961781,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:40.001823,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:41.155414,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:42.176527,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:43.317680,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:44.494258,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:45.614289,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:46.748885,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:47.926944,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:49.052625,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:50.036430,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:51.005807,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
05-01-2023 16:28:51.981695,"(3.5, 5.6, 5.185526315789474)","(3.9, 13.0, 11.18)","(7.5, 14.0, 13.0)","(8.0, 24.0, 22.616666666666667)","(4.6, 15.5, 12.472727272727273)","(21.0, 220.0, 121.0)","(4.4, 7.8, 7.199999999999999)","(41.0, 210.0, 120.0)"
