,Cronk,Anikitos,Luckyspeed,Flying Flynn,Kyvalley Helen,Whats The Tea,Antisocial,Maori Muscle,Dona Amalia,Hurricane Jane,Dynamic Star
12-01-2023 17:45:08.599053,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:10.289787,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:11.916414,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:13.600182,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:15.281151,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:16.961813,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:18.672416,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:20.334413,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:22.055788,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:23.845595,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:25.535929,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:27.387762,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:29.289157,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:31.309979,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:33.327921,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:35.396976,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:37.195849,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:39.024989,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:40.830833,"(21.0, 46.0, 40.25)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:42.646266,"(21.0, 46.0, 40.5)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:44.467427,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:46.175958,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:47.986485,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:50.068985,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:51.795382,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:53.505742,"(21.0, 46.0, 41.111111111111114)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:55.241246,"(21.0, 46.0, 38.57142857142857)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:56.929903,"(21.0, 46.0, 41.0)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:45:58.706027,"(21.0, 46.0, 41.0)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:46:00.508425,"(21.0, 46.0, 41.0)","(19.0, 42.0, 26.0)","(16.0, 32.0, 21.666666666666668)","(15.0, 36.0, 22.0)","(1.75, 2.52, 2.351111111111111)","(26.0, 60.0, 51.25)","(41.0, 95.0, 85.5)","(4.2, 6.0, 5.921428571428572)","(6.5, 9.8, 8.685714285714287)","(26.0, 55.0, 47.25)","(31.0, 70.0, 63.0)"
12-01-2023 17:46:02.223141,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:04.033887,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:05.737029,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:07.439224,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:09.008275,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:10.583475,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:12.451029,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 19.714285714285715)","(1.75, 2.52, 2.4305882352941177)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:14.025246,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 36.0, 20.75)","(1.75, 2.52, 2.431764705882353)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:15.627915,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 32.0, 20.75)","(1.75, 2.52, 2.431764705882353)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:17.389970,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 32.0, 20.75)","(1.75, 2.52, 2.431764705882353)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:18.890070,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 32.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:20.686670,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:22.332333,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.855737704918033)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:23.887260,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.5473684210526315)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:25.496214,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.5473684210526315)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:27.063332,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 5.5473684210526315)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:28.553582,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:30.155094,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:31.730613,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 28.125)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 48.66666666666667)","(41.0, 95.0, 84.0)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.0)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:33.671111,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:35.314003,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:36.970200,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:38.785623,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:40.477965,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:42.230283,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.166666666666664)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:43.941059,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:45.639605,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:47.274456,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:48.899307,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:50.639912,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 54.0)","(41.0, 95.0, 82.25)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:52.331099,"(21.0, 46.0, 31.333333333333332)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 38.666666666666664)","(41.0, 95.0, 84.8)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:54.007385,"(21.0, 46.0, 32.0)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 38.666666666666664)","(41.0, 95.0, 84.8)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
12-01-2023 17:46:55.684399,"(21.0, 46.0, 32.0)","(19.0, 42.0, 23.142857142857142)","(16.0, 32.0, 27.714285714285715)","(15.0, 30.0, 21.333333333333332)","(1.75, 2.52, 2.432941176470588)","(26.0, 60.0, 38.666666666666664)","(41.0, 95.0, 84.8)","(4.2, 6.0, 4.95)","(6.5, 9.8, 8.825000000000001)","(26.0, 55.0, 45.66666666666667)","(31.0, 70.0, 42.666666666666664)"
