,Haras Rusty,Climb A Rainbow,Earth Shaker,Blue Bertrum,Pollys Express,Billy Nailer,Phantom Jasper,Pollys Courier
08-01-2023 14:00:31.235023,"(51.0, 80.0, 78.33333333333333)","(31.0, 70.0, 64.81481481481481)","(1.95, 2.54, 2.516)","(21.0, 44.0, 40.666666666666664)","(17.0, 23.0, 22.48148148148148)","(10.0, 13.5, 13.25)","(2.15, 2.36, 2.3566666666666665)","(101.0, 450.0, 342.0)"
08-01-2023 14:00:32.316493,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 64.81481481481481)","(1.95, 2.52, 2.487142857142857)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.5625)","(10.0, 13.5, 13.533333333333333)","(2.15, 2.38, 2.3815384615384616)","(101.0, 450.0, 342.0)"
08-01-2023 14:00:33.317967,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 65.0)","(1.95, 2.5, 2.4699999999999998)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.5625)","(10.0, 14.0, 13.307692307692308)","(2.15, 2.4, 2.376)","(101.0, 450.0, 315.0)"
08-01-2023 14:00:34.325521,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 65.0)","(1.95, 2.5, 2.4771428571428573)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.22222222222222)","(10.0, 13.5, 13.4375)","(2.15, 2.4, 2.3714285714285714)","(101.0, 450.0, 315.0)"
08-01-2023 14:00:35.336947,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 65.0)","(1.95, 2.5, 2.476)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.22222222222222)","(10.0, 13.5, 13.4375)","(2.15, 2.4, 2.3714285714285714)","(101.0, 450.0, 285.0)"
08-01-2023 14:00:36.340213,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 65.0)","(1.95, 2.5, 2.4771428571428573)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.22222222222222)","(10.0, 13.5, 13.227272727272727)","(2.15, 2.4, 2.3745454545454545)","(101.0, 450.0, 315.0)"
08-01-2023 14:00:37.369644,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 62.903225806451616)","(1.95, 2.5, 2.4670588235294115)","(21.0, 44.0, 39.82608695652174)","(17.0, 23.0, 22.066666666666666)","(10.0, 14.0, 12.625)","(2.15, 2.4, 2.37)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:38.430561,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 62.903225806451616)","(1.95, 2.5, 2.487142857142857)","(21.0, 44.0, 43.25)","(17.0, 23.0, 21.923076923076923)","(10.0, 13.0, 12.375)","(2.15, 2.38, 2.388421052631579)","(101.0, 450.0, 315.0)"
08-01-2023 14:00:39.437339,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 62.903225806451616)","(1.95, 2.52, 2.5024)","(21.0, 42.0, 41.285714285714285)","(17.0, 23.0, 21.81818181818182)","(10.0, 13.0, 12.326923076923077)","(2.15, 2.42, 2.3847058823529412)","(101.0, 450.0, 322.5)"
08-01-2023 14:00:40.446197,"(51.0, 80.0, 78.88888888888889)","(31.0, 70.0, 62.903225806451616)","(2.0, 2.52, 2.511111111111111)","(21.0, 42.0, 41.285714285714285)","(16.0, 22.0, 21.857142857142858)","(10.0, 13.0, 12.339622641509434)","(2.15, 2.42, 2.388)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:41.445107,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.0, 2.54, 2.52)","(21.0, 42.0, 41.23076923076923)","(16.0, 22.0, 21.857142857142858)","(10.0, 13.0, 12.648936170212766)","(2.15, 2.4, 2.3870588235294115)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:42.431696,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.0, 2.52, 2.5044444444444443)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.857142857142858)","(10.0, 13.0, 12.648936170212766)","(2.15, 2.42, 2.3870588235294115)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:43.503641,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.52, 2.51)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.857142857142858)","(10.0, 13.0, 12.714285714285714)","(2.15, 2.42, 2.3826666666666667)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:44.566719,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.5, 2.4876923076923076)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.857142857142858)","(10.0, 13.0, 12.714285714285714)","(2.15, 2.42, 2.3826666666666667)","(101.0, 450.0, 365.0)"
08-01-2023 14:00:45.622525,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.52, 2.505)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.866666666666667)","(10.0, 13.0, 12.772727272727273)","(2.15, 2.42, 2.3649999999999998)","(101.0, 450.0, 365.0)"
08-01-2023 14:00:46.631834,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.52, 2.515)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.866666666666667)","(10.0, 13.0, 12.772727272727273)","(2.15, 2.38, 2.3649999999999998)","(101.0, 450.0, 365.0)"
08-01-2023 14:00:47.645814,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5220000000000002)","(21.0, 42.0, 39.64705882352941)","(16.0, 23.0, 22.066666666666666)","(10.0, 13.0, 12.792682926829269)","(2.15, 2.4, 2.373333333333333)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:48.647665,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5191304347826087)","(21.0, 42.0, 39.64705882352941)","(16.0, 23.0, 22.066666666666666)","(10.0, 13.0, 12.792682926829269)","(2.15, 2.4, 2.3717647058823528)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:49.707379,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5191304347826087)","(21.0, 42.0, 39.64705882352941)","(16.0, 23.0, 22.125)","(10.0, 13.0, 12.792682926829269)","(2.15, 2.4, 2.3717647058823528)","(101.0, 450.0, 348.0)"
08-01-2023 14:00:50.737769,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5191304347826087)","(21.0, 42.0, 39.64705882352941)","(16.0, 23.0, 22.3)","(10.0, 13.0, 12.833333333333334)","(2.15, 2.38, 2.37)","(101.0, 450.0, 322.5)"
08-01-2023 14:00:51.840297,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5243478260869567)","(21.0, 42.0, 38.666666666666664)","(16.0, 23.0, 22.125)","(10.0, 14.0, 13.555555555555555)","(2.15, 2.36, 2.333488372093023)","(101.0, 450.0, 322.5)"
08-01-2023 14:00:52.915987,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5276923076923077)","(21.0, 42.0, 40.23529411764706)","(16.0, 23.0, 21.3)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.34, 2.33)","(101.0, 450.0, 330.0)"
08-01-2023 14:00:53.964456,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.903225806451616)","(2.05, 2.54, 2.5246153846153847)","(21.0, 42.0, 39.64705882352941)","(16.0, 23.0, 21.473684210526315)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.34, 2.318139534883721)","(101.0, 450.0, 330.0)"
08-01-2023 14:00:55.026312,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 59.0)","(2.05, 2.54, 2.5223529411764707)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.866666666666667)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.306363636363636)","(101.0, 450.0, 351.42857142857144)"
08-01-2023 14:00:56.127791,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.0)","(2.05, 2.56, 2.552820512820513)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.647058823529413)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3097435897435896)","(101.0, 450.0, 285.0)"
08-01-2023 14:00:57.170778,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.56, 2.5456410256410256)","(21.0, 42.0, 39.64705882352941)","(16.0, 22.0, 21.272727272727273)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3070967741935484)","(101.0, 450.0, 285.0)"
08-01-2023 14:00:58.271971,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.58, 2.5637037037037036)","(21.0, 42.0, 39.333333333333336)","(16.0, 22.0, 21.272727272727273)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3070967741935484)","(101.0, 450.0, 285.0)"
08-01-2023 14:00:59.347026,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.58, 2.5637037037037036)","(21.0, 42.0, 39.333333333333336)","(16.0, 22.0, 21.272727272727273)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3070967741935484)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:00.445103,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.58, 2.562608695652174)","(21.0, 42.0, 39.333333333333336)","(16.0, 22.0, 21.238095238095237)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3088888888888888)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:01.452924,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.58, 2.562608695652174)","(21.0, 42.0, 39.333333333333336)","(16.0, 22.0, 21.238095238095237)","(10.0, 14.0, 13.583333333333334)","(2.15, 2.32, 2.3042105263157895)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:02.459496,"(51.0, 80.0, 79.16666666666667)","(31.0, 70.0, 62.142857142857146)","(2.05, 2.58, 2.567878787878788)","(21.0, 42.0, 39.333333333333336)","(16.0, 22.0, 21.90909090909091)","(10.0, 14.0, 13.705882352941176)","(2.15, 2.34, 2.3058823529411763)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:03.442527,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.574576271186441)","(21.0, 42.0, 41.111111111111114)","(16.0, 23.0, 22.896551724137932)","(10.0, 14.0, 13.485294117647058)","(2.1, 2.32, 2.294042553191489)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:04.447214,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.590588235294118)","(21.0, 44.0, 43.111111111111114)","(16.0, 22.0, 21.58823529411765)","(10.0, 13.5, 13.486486486486486)","(2.1, 2.3, 2.29)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:05.474064,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.5883333333333334)","(21.0, 44.0, 43.53846153846154)","(16.0, 22.0, 21.58823529411765)","(10.0, 13.5, 13.484848484848484)","(2.1, 2.3, 2.29)","(101.0, 450.0, 285.0)"
08-01-2023 14:01:06.500735,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.5872340425531917)","(21.0, 44.0, 43.53846153846154)","(16.0, 22.0, 20.964285714285715)","(10.0, 13.5, 13.48076923076923)","(2.1, 2.3, 2.2915151515151515)","(101.0, 450.0, 345.0)"
08-01-2023 14:01:07.490361,"(51.0, 85.0, 83.88888888888889)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.6, 2.582777777777778)","(21.0, 46.0, 44.857142857142854)","(16.0, 21.0, 20.94736842105263)","(10.0, 13.5, 13.484848484848484)","(2.1, 2.3, 2.2789090909090906)","(101.0, 460.0, 430.0)"
08-01-2023 14:01:08.457410,"(51.0, 85.0, 84.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.6, 2.581176470588235)","(21.0, 44.0, 43.57142857142857)","(16.0, 21.0, 20.94736842105263)","(10.0, 13.5, 13.484848484848484)","(2.1, 2.3, 2.2789090909090906)","(101.0, 460.0, 345.0)"
08-01-2023 14:01:09.489283,"(51.0, 85.0, 84.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.6, 2.5803333333333334)","(21.0, 44.0, 44.54545454545455)","(16.0, 21.0, 21.148936170212767)","(10.0, 14.0, 13.716981132075471)","(2.1, 2.3, 2.2676470588235293)","(101.0, 460.0, 345.0)"
08-01-2023 14:01:10.547176,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.5836363636363635)","(21.0, 46.0, 42.0)","(16.0, 22.0, 21.148936170212767)","(10.0, 14.0, 13.693877551020408)","(2.1, 2.3, 2.268253968253968)","(101.0, 460.0, 345.0)"
08-01-2023 14:01:11.650540,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.5841025641025643)","(21.0, 46.0, 43.81818181818182)","(16.0, 22.0, 21.148936170212767)","(10.0, 14.0, 13.716981132075471)","(2.1, 2.3, 2.262068965517241)","(101.0, 460.0, 345.0)"
08-01-2023 14:01:12.697098,"(51.0, 85.0, 84.16666666666667)","(31.0, 70.0, 64.6)","(2.05, 2.6, 2.592619047619048)","(21.0, 46.0, 43.81818181818182)","(16.0, 22.0, 21.148936170212767)","(10.0, 14.0, 13.76)","(2.1, 2.3, 2.268)","(101.0, 460.0, 340.0)"
08-01-2023 14:01:13.716430,"(51.0, 85.0, 84.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.62, 2.602666666666667)","(21.0, 46.0, 43.81818181818182)","(16.0, 21.0, 20.956521739130434)","(10.0, 14.0, 13.727272727272727)","(2.1, 2.3, 2.2706666666666666)","(101.0, 450.0, 340.0)"
08-01-2023 14:01:14.761933,"(51.0, 85.0, 84.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.62, 2.602666666666667)","(21.0, 46.0, 43.81818181818182)","(16.0, 21.0, 20.956521739130434)","(10.0, 14.0, 13.692307692307692)","(2.1, 2.3, 2.2603508771929826)","(101.0, 450.0, 421.25)"
08-01-2023 14:01:15.763475,"(51.0, 75.0, 74.41176470588235)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.62, 2.6100000000000003)","(21.0, 46.0, 44.0)","(16.0, 21.0, 21.245283018867923)","(10.0, 14.0, 13.73913043478261)","(2.1, 2.28, 2.2503896103896106)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:16.814280,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 64.6)","(2.05, 2.64, 2.6285714285714286)","(21.0, 46.0, 44.285714285714285)","(16.0, 22.0, 21.22222222222222)","(10.0, 14.0, 13.76)","(2.1, 2.28, 2.249142857142857)","(101.0, 450.0, 380.0)"
08-01-2023 14:01:17.907324,"(51.0, 75.0, 74.33333333333333)","(31.0, 70.0, 64.6)","(2.05, 2.66, 2.6518279569892473)","(21.0, 46.0, 44.8)","(16.0, 22.0, 21.25)","(10.0, 14.0, 13.727272727272727)","(2.1, 2.26, 2.245925925925926)","(101.0, 440.0, 380.0)"
08-01-2023 14:01:19.026620,"(51.0, 75.0, 74.33333333333333)","(31.0, 70.0, 64.6)","(2.05, 2.66, 2.635609756097561)","(21.0, 46.0, 44.666666666666664)","(16.0, 22.0, 21.08695652173913)","(10.0, 14.0, 13.636363636363637)","(2.1, 2.26, 2.2485714285714287)","(101.0, 440.0, 374.0)"
08-01-2023 14:01:20.134188,"(51.0, 75.0, 74.0909090909091)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.64, 2.633061224489796)","(21.0, 46.0, 44.666666666666664)","(16.0, 22.0, 21.08695652173913)","(10.0, 14.0, 13.7)","(2.1, 2.26, 2.2485714285714287)","(101.0, 440.0, 421.25)"
08-01-2023 14:01:21.190244,"(51.0, 75.0, 74.0909090909091)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.64, 2.6282758620689655)","(21.0, 46.0, 44.8)","(16.0, 22.0, 21.08695652173913)","(10.0, 14.0, 13.742857142857144)","(2.1, 2.26, 2.247317073170732)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:22.226806,"(51.0, 75.0, 74.16666666666667)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.64, 2.6302857142857143)","(21.0, 46.0, 44.8)","(16.0, 22.0, 21.08695652173913)","(10.0, 14.0, 13.764705882352942)","(2.1, 2.26, 2.247317073170732)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:23.238788,"(51.0, 75.0, 73.75)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.64, 2.6302857142857143)","(21.0, 46.0, 44.8)","(16.0, 22.0, 21.22222222222222)","(10.0, 14.0, 13.771428571428572)","(2.1, 2.26, 2.2421276595744684)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:24.279887,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 64.6)","(2.05, 2.64, 2.6358333333333333)","(21.0, 46.0, 45.142857142857146)","(16.0, 22.0, 20.875)","(10.0, 14.0, 13.771428571428572)","(2.1, 2.26, 2.246099290780142)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:25.291994,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 64.6)","(2.05, 2.64, 2.6295652173913044)","(21.0, 46.0, 45.142857142857146)","(16.0, 21.0, 20.875)","(10.0, 14.0, 13.771428571428572)","(2.1, 2.26, 2.246099290780142)","(101.0, 450.0, 424.44444444444446)"
08-01-2023 14:01:26.365399,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 65.0)","(2.05, 2.64, 2.6295652173913044)","(21.0, 46.0, 45.142857142857146)","(16.0, 21.0, 20.40909090909091)","(10.0, 14.0, 13.764705882352942)","(2.1, 2.26, 2.2446428571428574)","(101.0, 450.0, 411.6666666666667)"
08-01-2023 14:01:27.388237,"(51.0, 75.0, 74.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.64, 2.6312)","(21.0, 46.0, 43.6)","(16.0, 21.0, 18.77777777777778)","(10.0, 14.0, 13.789473684210526)","(2.1, 2.26, 2.248125)","(101.0, 450.0, 395.0)"
08-01-2023 14:01:28.350728,"(51.0, 75.0, 74.0)","(31.0, 70.0, 62.89473684210526)","(2.05, 2.66, 2.648169014084507)","(21.0, 46.0, 43.6)","(16.0, 19.0, 18.647058823529413)","(10.0, 14.0, 13.555555555555555)","(2.1, 2.26, 2.256923076923077)","(101.0, 450.0, 416.0)"
08-01-2023 14:01:29.321057,"(51.0, 75.0, 73.75)","(31.0, 70.0, 68.63636363636364)","(2.05, 2.66, 2.6414285714285715)","(21.0, 46.0, 42.57142857142857)","(16.0, 19.5, 18.944444444444443)","(10.0, 14.0, 13.555555555555555)","(2.1, 2.28, 2.2494545454545456)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:30.315948,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 69.16666666666667)","(2.05, 2.66, 2.651111111111111)","(21.0, 46.0, 44.285714285714285)","(16.0, 19.5, 19.155172413793103)","(10.0, 14.0, 13.555555555555555)","(2.1, 2.26, 2.248666666666667)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:31.337767,"(51.0, 75.0, 74.375)","(31.0, 70.0, 69.16666666666667)","(2.1, 2.66, 2.6575)","(21.0, 46.0, 44.0)","(16.0, 19.5, 18.9)","(10.0, 14.0, 13.666666666666666)","(2.05, 2.26, 2.252345679012346)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:32.349787,"(51.0, 75.0, 74.375)","(31.0, 70.0, 69.16666666666667)","(2.1, 2.68, 2.642352941176471)","(21.0, 46.0, 44.0)","(16.0, 19.0, 18.9)","(10.0, 14.0, 13.866666666666667)","(2.05, 2.28, 2.2621568627450976)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:33.353030,"(51.0, 75.0, 74.375)","(31.0, 70.0, 69.16666666666667)","(2.1, 2.66, 2.6458823529411766)","(21.0, 46.0, 44.0)","(16.0, 19.0, 18.766666666666666)","(10.0, 14.0, 13.9)","(2.05, 2.28, 2.26051282051282)","(101.0, 460.0, 428.57142857142856)"
08-01-2023 14:01:34.329397,"(51.0, 75.0, 73.75)","(31.0, 70.0, 68.63636363636364)","(2.1, 2.64, 2.6253658536585367)","(21.0, 46.0, 42.0)","(15.0, 19.0, 18.77777777777778)","(10.0, 14.0, 13.928571428571429)","(2.05, 2.28, 2.2698666666666663)","(101.0, 460.0, 428.57142857142856)"
08-01-2023 14:01:35.344773,"(51.0, 75.0, 73.75)","(31.0, 70.0, 68.63636363636364)","(2.1, 2.64, 2.620540540540541)","(21.0, 46.0, 42.0)","(15.0, 19.0, 18.757575757575758)","(10.0, 14.0, 13.8125)","(2.05, 2.28, 2.269113924050633)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:36.388763,"(51.0, 75.0, 74.0)","(31.0, 70.0, 68.63636363636364)","(2.1, 2.64, 2.623720930232558)","(21.0, 46.0, 42.57142857142857)","(15.0, 19.0, 18.72972972972973)","(10.0, 14.0, 13.578947368421053)","(2.05, 2.28, 2.265274725274725)","(101.0, 460.0, 435.55555555555554)"
08-01-2023 14:01:37.391778,"(51.0, 75.0, 74.375)","(31.0, 70.0, 68.84615384615384)","(2.1, 2.66, 2.643720930232558)","(21.0, 46.0, 44.15384615384615)","(15.0, 19.0, 18.771428571428572)","(10.0, 14.0, 13.814814814814815)","(2.05, 2.28, 2.25325)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:38.369018,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 68.84615384615384)","(2.1, 2.66, 2.649268292682927)","(21.0, 44.0, 42.666666666666664)","(15.0, 19.0, 18.771428571428572)","(10.0, 14.0, 13.814814814814815)","(2.05, 2.28, 2.2515)","(101.0, 460.0, 432.5)"
08-01-2023 14:01:39.322658,"(51.0, 75.0, 74.28571428571429)","(31.0, 70.0, 68.84615384615384)","(2.1, 2.68, 2.663888888888889)","(21.0, 46.0, 44.8)","(15.0, 19.0, 18.771428571428572)","(10.0, 14.0, 13.814814814814815)","(2.05, 2.28, 2.251948051948052)","(101.0, 460.0, 426.66666666666663)"
08-01-2023 14:01:40.302057,"(51.0, 75.0, 74.0)","(31.0, 70.0, 67.85714285714286)","(2.1, 2.68, 2.666666666666667)","(21.0, 46.0, 44.0)","(15.0, 19.0, 18.703703703703702)","(10.0, 14.0, 13.814814814814815)","(2.05, 2.28, 2.2546031746031745)","(101.0, 450.0, 426.66666666666663)"
08-01-2023 14:01:41.314941,"(51.0, 75.0, 74.0)","(31.0, 70.0, 66.25)","(2.1, 2.68, 2.666666666666667)","(21.0, 46.0, 44.0)","(15.0, 19.0, 18.703703703703702)","(10.0, 14.0, 13.916666666666666)","(2.05, 2.26, 2.2592982456140347)","(101.0, 450.0, 426.66666666666663)"
08-01-2023 14:01:42.378072,"(51.0, 75.0, 73.33333333333333)","(31.0, 70.0, 66.25)","(2.1, 2.68, 2.6524705882352944)","(21.0, 46.0, 42.0)","(15.0, 18.5, 18.350746268656717)","(10.0, 14.0, 13.952380952380953)","(2.05, 2.26, 2.262197802197802)","(101.0, 450.0, 423.75)"
08-01-2023 14:01:43.427902,"(51.0, 75.0, 74.16666666666667)","(31.0, 70.0, 68.5)","(2.1, 2.68, 2.6524705882352944)","(21.0, 46.0, 42.0)","(15.0, 18.5, 18.766233766233768)","(10.0, 14.0, 13.774193548387096)","(2.05, 2.28, 2.2619417475728154)","(101.0, 450.0, 340.0)"
08-01-2023 14:01:44.443488,"(51.0, 75.0, 74.0)","(31.0, 70.0, 65.58823529411765)","(2.1, 2.66, 2.641449275362319)","(21.0, 46.0, 42.0)","(15.0, 19.0, 18.333333333333332)","(10.0, 14.0, 13.862068965517242)","(2.05, 2.28, 2.2649541284403667)","(101.0, 450.0, 340.0)"
08-01-2023 14:01:45.462407,"(51.0, 75.0, 74.16666666666667)","(31.0, 70.0, 65.0)","(2.1, 2.64, 2.6348387096774193)","(21.0, 46.0, 42.0)","(15.0, 19.0, 18.352941176470587)","(10.0, 14.0, 13.862068965517242)","(2.05, 2.28, 2.2667889908256877)","(101.0, 450.0, 264.2857142857143)"
08-01-2023 14:01:46.510282,"(51.0, 75.0, 74.16666666666667)","(31.0, 70.0, 65.0)","(2.1, 2.64, 2.633913043478261)","(21.0, 46.0, 42.0)","(15.0, 19.0, 18.72222222222222)","(10.0, 14.0, 13.555555555555555)","(2.05, 2.28, 2.2710588235294114)","(101.0, 470.0, 345.0)"
08-01-2023 14:01:47.561184,"(51.0, 85.0, 80.0)","(31.0, 80.0, 65.0)","(2.1, 2.62, 2.5932173913043477)","(21.0, 44.0, 41.333333333333336)","(15.0, 19.0, 18.761904761904763)","(10.0, 14.0, 13.733333333333333)","(2.05, 2.28, 2.269230769230769)","(101.0, 450.0, 345.0)"
08-01-2023 14:01:48.640587,"(51.0, 90.0, 80.0)","(31.0, 80.0, 71.42857142857143)","(2.1, 2.62, 2.5932173913043477)","(21.0, 44.0, 41.333333333333336)","(15.0, 19.0, 18.761904761904763)","(10.0, 14.0, 13.777777777777779)","(2.05, 2.3, 2.2796078431372546)","(101.0, 450.0, 345.0)"
08-01-2023 14:01:49.736630,"(51.0, 90.0, 80.0)","(31.0, 70.0, 71.0)","(2.1, 2.62, 2.6004651162790697)","(21.0, 44.0, 42.8)","(15.0, 19.0, 18.82758620689655)","(10.0, 14.0, 13.820512820512821)","(2.05, 2.3, 2.2778571428571426)","(101.0, 450.0, 350.0)"
08-01-2023 14:01:50.813913,"(51.0, 90.0, 80.0)","(31.0, 75.0, 68.33333333333333)","(2.1, 2.62, 2.6004651162790697)","(21.0, 46.0, 42.76923076923077)","(15.0, 19.0, 18.82758620689655)","(10.0, 14.0, 13.820512820512821)","(2.05, 2.3, 2.276907216494845)","(101.0, 450.0, 350.0)"
08-01-2023 14:01:51.811484,"(51.0, 90.0, 80.0)","(31.0, 75.0, 68.33333333333333)","(2.1, 2.62, 2.6005970149253734)","(21.0, 46.0, 42.76923076923077)","(15.0, 19.0, 18.82758620689655)","(10.0, 14.0, 13.820512820512821)","(2.05, 2.3, 2.2794871794871794)","(101.0, 450.0, 297.5)"
08-01-2023 14:01:52.817664,"(51.0, 90.0, 80.9090909090909)","(31.0, 70.0, 65.0)","(2.1, 2.62, 2.6008695652173914)","(21.0, 46.0, 43.0)","(15.0, 19.0, 18.625)","(10.0, 14.0, 13.808823529411764)","(2.05, 2.3, 2.2741538461538457)","(101.0, 440.0, 313.3333333333333)"
08-01-2023 14:01:53.854108,"(51.0, 80.0, 75.71428571428571)","(31.0, 70.0, 66.66666666666667)","(2.1, 2.62, 2.603404255319149)","(21.0, 46.0, 41.8)","(15.0, 19.0, 18.625)","(10.0, 14.0, 13.92)","(2.05, 2.28, 2.291052631578947)","(101.0, 440.0, 313.3333333333333)"
